region_3,category,timestep_6,value,scenario_1,parameter,technology_3
al,1,h0193,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0194,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0195,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0196,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0197,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0198,0.011173862291583845,scr2003,avaConv,pvOpenspace_a
al,1,h0199,0.06184317182638137,scr2003,avaConv,pvOpenspace_a
al,1,h0200,0.1850473210260473,scr2003,avaConv,pvOpenspace_a
al,1,h0201,0.35058601311676146,scr2003,avaConv,pvOpenspace_a
al,1,h0202,0.49749523813104585,scr2003,avaConv,pvOpenspace_a
al,1,h0203,0.586904358778766,scr2003,avaConv,pvOpenspace_a
al,1,h0204,0.623256065160189,scr2003,avaConv,pvOpenspace_a
al,1,h0205,0.47437567227166744,scr2003,avaConv,pvOpenspace_a
al,1,h0206,0.312545428553159,scr2003,avaConv,pvOpenspace_a
al,1,h0207,0.14093478503030304,scr2003,avaConv,pvOpenspace_a
al,1,h0208,0.0961864127389303,scr2003,avaConv,pvOpenspace_a
al,1,h0209,0.05038321545993492,scr2003,avaConv,pvOpenspace_a
al,1,h0210,0.019395755431393512,scr2003,avaConv,pvOpenspace_a
al,1,h0211,0.005515774829499841,scr2003,avaConv,pvOpenspace_a
al,1,h0212,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0213,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0214,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0215,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0216,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0217,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0218,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0219,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0220,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0221,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0222,0.012140134627211398,scr2003,avaConv,pvOpenspace_a
al,1,h0223,0.09124911252817847,scr2003,avaConv,pvOpenspace_a
al,1,h0224,0.25051520750942846,scr2003,avaConv,pvOpenspace_a
al,1,h0225,0.45571963281828165,scr2003,avaConv,pvOpenspace_a
al,1,h0226,0.6251060438272433,scr2003,avaConv,pvOpenspace_a
al,1,h0227,0.736483549236974,scr2003,avaConv,pvOpenspace_a
al,1,h0228,0.7955876041059693,scr2003,avaConv,pvOpenspace_a
al,1,h0229,0.791076452081942,scr2003,avaConv,pvOpenspace_a
al,1,h0230,0.7359699705781363,scr2003,avaConv,pvOpenspace_a
al,1,h0231,0.6193456123895298,scr2003,avaConv,pvOpenspace_a
al,1,h0232,0.4583574258793329,scr2003,avaConv,pvOpenspace_a
al,1,h0233,0.2744791357323061,scr2003,avaConv,pvOpenspace_a
al,1,h0234,0.11680458234619613,scr2003,avaConv,pvOpenspace_a
al,1,h0235,0.029682311347835298,scr2003,avaConv,pvOpenspace_a
al,1,h0236,0.0011056543807551643,scr2003,avaConv,pvOpenspace_a
al,1,h0237,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0238,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0239,0.0,scr2003,avaConv,pvOpenspace_a
al,1,h0240,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0193,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0194,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0195,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0196,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0197,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0198,0.008788351715824127,scr2003,avaConv,pvOpenspace_a
at,1,h0199,0.07905351422687677,scr2003,avaConv,pvOpenspace_a
at,1,h0200,0.2265793576558983,scr2003,avaConv,pvOpenspace_a
at,1,h0201,0.42052943900869255,scr2003,avaConv,pvOpenspace_a
at,1,h0202,0.5794853783150352,scr2003,avaConv,pvOpenspace_a
at,1,h0203,0.6747633075221863,scr2003,avaConv,pvOpenspace_a
at,1,h0204,0.7225838886701336,scr2003,avaConv,pvOpenspace_a
at,1,h0205,0.7104317355270109,scr2003,avaConv,pvOpenspace_a
at,1,h0206,0.6615257735013168,scr2003,avaConv,pvOpenspace_a
at,1,h0207,0.5752060051005591,scr2003,avaConv,pvOpenspace_a
at,1,h0208,0.4708179037862219,scr2003,avaConv,pvOpenspace_a
at,1,h0209,0.3321646477341329,scr2003,avaConv,pvOpenspace_a
at,1,h0210,0.17766446712257977,scr2003,avaConv,pvOpenspace_a
at,1,h0211,0.06416228853419592,scr2003,avaConv,pvOpenspace_a
at,1,h0212,0.009209145534913315,scr2003,avaConv,pvOpenspace_a
at,1,h0213,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0214,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0215,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0216,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0217,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0218,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0219,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0220,0.0,scr2003,avaConv,pvOpenspace_a
at,1,h0221,0.0,scr2003,avaConv,pvOpenspace_a
