timestep_2,region_4,technology_3,parameter,value
2030,14FR,liquifaction,capaConvResi,0.084920594
2030,15FR,liquifaction,capaConvResi,0.040407468
2030,16FR,liquifaction,capaConvResi,0.084477032
2030,17FR,liquifaction,capaConvResi,0.061038537
2030,18FR,liquifaction,capaConvResi,0.049484273
2030,19FR,liquifaction,capaConvResi,0.064132656
2030,20FR,liquifaction,capaConvResi,0.050993467
2030,21FR,liquifaction,capaConvResi,0.073685479
2030,22FR,liquifaction,capaConvResi,0.026592117
2030,23FR,liquifaction,capaConvResi,0.338400373
2030,24FR,liquifaction,capaConvResi,0.026300015
2030,25FR,liquifaction,capaConvResi,0.069390495
2030,26FR,liquifaction,capaConvResi,0.099044276
2030,27FR,liquifaction,capaConvResi,0.012609077
2030,28BE,liquifaction,capaConvResi,0.184668079
2030,29LU,liquifaction,capaConvResi,0.036934698
2030,30NL,liquifaction,capaConvResi,0.096031296
2030,31DE,liquifaction,capaConvResi,0.04656866
2030,32DE,liquifaction,capaConvResi,0.022854291
2030,33DE,liquifaction,capaConvResi,0.06209335
2030,34DE,liquifaction,capaConvResi,0.021345096
2030,35DE,liquifaction,capaConvResi,0.041467691
2030,36DE,liquifaction,capaConvResi,0.042073532
2030,37DE,liquifaction,capaConvResi,0.051691267
2030,47CH,liquifaction,capaConvResi,0
2030,48CH,liquifaction,capaConvResi,0
2030,49AT,liquifaction,capaConvResi,0.051015104
2030,50AT,liquifaction,capaConvResi,0.061958118
2030,51AT,liquifaction,capaConvResi,0.086473063
2040,14FR,liquifaction,capaConvResi,0.028306865
2040,15FR,liquifaction,capaConvResi,0.013469156
2040,16FR,liquifaction,capaConvResi,0.028160814
2040,17FR,liquifaction,capaConvResi,0.020349785
2040,18FR,liquifaction,capaConvResi,0.016498364
2040,19FR,liquifaction,capaConvResi,0.021377552
2040,20FR,liquifaction,capaConvResi,0.017001429
2040,21FR,liquifaction,capaConvResi,0.024563629
2040,22FR,liquifaction,capaConvResi,0.008865842
2040,23FR,liquifaction,capaConvResi,0.112800124
2040,24FR,liquifaction,capaConvResi,0.008768475
2040,25FR,liquifaction,capaConvResi,0.023130165
2040,26FR,liquifaction,capaConvResi,0.033018365
2040,27FR,liquifaction,capaConvResi,0.004203026
2040,28BE,liquifaction,capaConvResi,0.061557829
2040,29LU,liquifaction,capaConvResi,0.012311566
2040,30NL,liquifaction,capaConvResi,0.032012235
2040,31DE,liquifaction,capaConvResi,0.01552469
2040,32DE,liquifaction,capaConvResi,0.007621703
2040,33DE,liquifaction,capaConvResi,0.02070139
2040,34DE,liquifaction,capaConvResi,0.007118638
2040,35DE,liquifaction,capaConvResi,0.01382617
2040,36DE,liquifaction,capaConvResi,0.014026314
2040,37DE,liquifaction,capaConvResi,0.017234029
2040,47CH,liquifaction,capaConvResi,0
2040,48CH,liquifaction,capaConvResi,0
2040,49AT,liquifaction,capaConvResi,0.017006838
2040,50AT,liquifaction,capaConvResi,0.020652706
2040,51AT,liquifaction,capaConvResi,0.028826158
