timestep_3,region_4,carrier_1,parameter,value
d001,01ES,psngRoadPub,mustOut,0.548954015840928
d002,01ES,psngRoadPub,mustOut,0.5445287804371826
d003,01ES,psngRoadPub,mustOut,0.5097095644136599
d004,01ES,psngRoadPub,mustOut,0.5060388761179887
d005,01ES,psngRoadPub,mustOut,0.474579913226405
d006,01ES,psngRoadPub,mustOut,0.5419725881761701
d007,01ES,psngRoadPub,mustOut,0.5551500104237221
d008,01ES,psngRoadPub,mustOut,0.5559168810607467
d009,01ES,psngRoadPub,mustOut,0.5359945454863159
d010,01ES,psngRoadPub,mustOut,0.5948624485566537
d011,01ES,psngRoadPub,mustOut,0.5603976774857681
d012,01ES,psngRoadPub,mustOut,0.46632938760545734
d013,01ES,psngRoadPub,mustOut,0.5531165660449141
d014,01ES,psngRoadPub,mustOut,0.5684180549198513
d015,01ES,psngRoadPub,mustOut,0.5685611260610326
d016,01ES,psngRoadPub,mustOut,0.5748841641626058
d017,01ES,psngRoadPub,mustOut,0.5116846004689838
d018,01ES,psngRoadPub,mustOut,0.5381425339069904
d019,01ES,psngRoadPub,mustOut,0.5626576014647132
d020,01ES,psngRoadPub,mustOut,0.5367861959904879
d021,01ES,psngRoadPub,mustOut,0.5743688966299361
d022,01ES,psngRoadPub,mustOut,0.5211626750258456
d023,01ES,psngRoadPub,mustOut,0.5160752336102512
d024,01ES,psngRoadPub,mustOut,0.5722853182182503
d025,01ES,psngRoadPub,mustOut,0.516654440764339
d026,01ES,psngRoadPub,mustOut,0.4819619221262845
d027,01ES,psngRoadPub,mustOut,0.5429647021013025
d028,01ES,psngRoadPub,mustOut,0.5262244051097532
d001,02ES,psngRoadPub,mustOut,0.548954015840928
d002,02ES,psngRoadPub,mustOut,0.5445287804371826
d003,02ES,psngRoadPub,mustOut,0.5097095644136599
d004,02ES,psngRoadPub,mustOut,0.5060388761179887
d005,02ES,psngRoadPub,mustOut,0.474579913226405
d006,02ES,psngRoadPub,mustOut,0.5419725881761701
d007,02ES,psngRoadPub,mustOut,0.5551500104237221
d008,02ES,psngRoadPub,mustOut,0.5559168810607467
d009,02ES,psngRoadPub,mustOut,0.5359945454863159
d010,02ES,psngRoadPub,mustOut,0.5948624485566537
d011,02ES,psngRoadPub,mustOut,0.5603976774857681
d012,02ES,psngRoadPub,mustOut,0.46632938760545734
d013,02ES,psngRoadPub,mustOut,0.5531165660449141
d014,02ES,psngRoadPub,mustOut,0.5684180549198513
d015,02ES,psngRoadPub,mustOut,0.5685611260610326
d016,02ES,psngRoadPub,mustOut,0.5748841641626058
d017,02ES,psngRoadPub,mustOut,0.5116846004689838
d018,02ES,psngRoadPub,mustOut,0.5381425339069904
d019,02ES,psngRoadPub,mustOut,0.5626576014647132
d020,02ES,psngRoadPub,mustOut,0.5367861959904879
d021,02ES,psngRoadPub,mustOut,0.5743688966299361
d022,02ES,psngRoadPub,mustOut,0.5211626750258456
d023,02ES,psngRoadPub,mustOut,0.5160752336102512
d024,02ES,psngRoadPub,mustOut,0.5722853182182503
d025,02ES,psngRoadPub,mustOut,0.516654440764339
d026,02ES,psngRoadPub,mustOut,0.4819619221262845
d027,02ES,psngRoadPub,mustOut,0.5429647021013025
d028,02ES,psngRoadPub,mustOut,0.5262244051097532
d001,03ES,psngRoadPub,mustOut,0.548954015840928
d002,03ES,psngRoadPub,mustOut,0.5445287804371826
d003,03ES,psngRoadPub,mustOut,0.5097095644136599
d004,03ES,psngRoadPub,mustOut,0.5060388761179887
d005,03ES,psngRoadPub,mustOut,0.474579913226405
d006,03ES,psngRoadPub,mustOut,0.5419725881761701
d007,03ES,psngRoadPub,mustOut,0.5551500104237221
d008,03ES,psngRoadPub,mustOut,0.5559168810607467
d009,03ES,psngRoadPub,mustOut,0.5359945454863159
d010,03ES,psngRoadPub,mustOut,0.5948624485566537
d011,03ES,psngRoadPub,mustOut,0.5603976774857681
d012,03ES,psngRoadPub,mustOut,0.46632938760545734
d013,03ES,psngRoadPub,mustOut,0.5531165660449141
d014,03ES,psngRoadPub,mustOut,0.5684180549198513
d015,03ES,psngRoadPub,mustOut,0.5685611260610326
d016,03ES,psngRoadPub,mustOut,0.5748841641626058
d017,03ES,psngRoadPub,mustOut,0.5116846004689838
d018,03ES,psngRoadPub,mustOut,0.5381425339069904
d019,03ES,psngRoadPub,mustOut,0.5626576014647132
d020,03ES,psngRoadPub,mustOut,0.5367861959904879
d021,03ES,psngRoadPub,mustOut,0.5743688966299361
d022,03ES,psngRoadPub,mustOut,0.5211626750258456
d023,03ES,psngRoadPub,mustOut,0.5160752336102512
d024,03ES,psngRoadPub,mustOut,0.5722853182182503
d025,03ES,psngRoadPub,mustOut,0.516654440764339
d026,03ES,psngRoadPub,mustOut,0.4819619221262845
d027,03ES,psngRoadPub,mustOut,0.5429647021013025
d028,03ES,psngRoadPub,mustOut,0.5262244051097532
d001,04ES,psngRoadPub,mustOut,0.548954015840928
d002,04ES,psngRoadPub,mustOut,0.5445287804371826
d003,04ES,psngRoadPub,mustOut,0.5097095644136599
d004,04ES,psngRoadPub,mustOut,0.5060388761179887
d005,04ES,psngRoadPub,mustOut,0.474579913226405
d006,04ES,psngRoadPub,mustOut,0.5419725881761701
d007,04ES,psngRoadPub,mustOut,0.5551500104237221
d008,04ES,psngRoadPub,mustOut,0.5559168810607467
d009,04ES,psngRoadPub,mustOut,0.5359945454863159
d010,04ES,psngRoadPub,mustOut,0.5948624485566537
d011,04ES,psngRoadPub,mustOut,0.5603976774857681
d012,04ES,psngRoadPub,mustOut,0.46632938760545734
d013,04ES,psngRoadPub,mustOut,0.5531165660449141
d014,04ES,psngRoadPub,mustOut,0.5684180549198513
