timestep_5,region_4,carrier_1,parameter,value
h0001,01ES,frtRoadHeavy,mustOut,0.264755876693729
h0002,01ES,frtRoadHeavy,mustOut,0.27096565777348
h0003,01ES,frtRoadHeavy,mustOut,0.334771252263861
h0004,01ES,frtRoadHeavy,mustOut,0.425036171832155
h0005,01ES,frtRoadHeavy,mustOut,0.534954811033012
h0006,01ES,frtRoadHeavy,mustOut,0.585802982275927
h0007,01ES,frtRoadHeavy,mustOut,0.625867667928532
h0008,01ES,frtRoadHeavy,mustOut,0.662248536489066
h0009,01ES,frtRoadHeavy,mustOut,0.715419631134602
h0010,01ES,frtRoadHeavy,mustOut,0.769273197708683
h0011,01ES,frtRoadHeavy,mustOut,0.730487034603626
h0012,01ES,frtRoadHeavy,mustOut,0.664389041967749
h0013,01ES,frtRoadHeavy,mustOut,0.564843822429342
h0014,01ES,frtRoadHeavy,mustOut,0.517006849231777
h0015,01ES,frtRoadHeavy,mustOut,0.585529601695217
h0016,01ES,frtRoadHeavy,mustOut,0.662955779955719
h0017,01ES,frtRoadHeavy,mustOut,0.756215427560086
h0018,01ES,frtRoadHeavy,mustOut,0.715630687130262
h0019,01ES,frtRoadHeavy,mustOut,0.657569834081118
h0020,01ES,frtRoadHeavy,mustOut,0.570245159115468
h0021,01ES,frtRoadHeavy,mustOut,0.480847738600491
h0022,01ES,frtRoadHeavy,mustOut,0.402470385878264
h0023,01ES,frtRoadHeavy,mustOut,0.350102506548338
h0024,01ES,frtRoadHeavy,mustOut,0.327506726251768
h0025,01ES,frtRoadHeavy,mustOut,0.301947281944614
h0026,01ES,frtRoadHeavy,mustOut,0.289158080912983
h0027,01ES,frtRoadHeavy,mustOut,0.334771252263861
h0028,01ES,frtRoadHeavy,mustOut,0.425036171832155
h0029,01ES,frtRoadHeavy,mustOut,0.534954811033012
h0030,01ES,frtRoadHeavy,mustOut,0.585802982275927
h0031,01ES,frtRoadHeavy,mustOut,0.625867667928532
h0032,01ES,frtRoadHeavy,mustOut,0.662248536489066
h0033,01ES,frtRoadHeavy,mustOut,0.715419631134602
h0034,01ES,frtRoadHeavy,mustOut,0.769273197708683
h0035,01ES,frtRoadHeavy,mustOut,0.820759034458259
h0036,01ES,frtRoadHeavy,mustOut,0.856419271540203
h0037,01ES,frtRoadHeavy,mustOut,0.756393824548248
h0038,01ES,frtRoadHeavy,mustOut,0.61826764713492
h0039,01ES,frtRoadHeavy,mustOut,0.463575668190003
h0040,01ES,frtRoadHeavy,mustOut,0.417775095311621
h0041,01ES,frtRoadHeavy,mustOut,0.510287332995102
h0042,01ES,frtRoadHeavy,mustOut,0.591990892315145
