timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,scenario,directed,variable,value,objName
none,30th < 2040,Benelux < NL,DE_ < DE,none,h2Grid,none,yes,expExc,0.00042294822896323214,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,CH_ < CH,DE_ < DE,none,h2Grid,none,yes,expExc,0.00038900513048331837,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,CH_ < CH,East < AT,none,h2Grid,none,yes,expExc,0.00022110998730332526,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,East < AT,none,h2Grid,none,yes,expExc,0.001017795646795059,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,East < CZ,none,h2Grid,none,yes,expExc,0.0006067473764016817,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,East < CZ,none,h2Grid,none,yes,expExc,0.0007130728424869558,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,East < HU,none,h2Grid,none,yes,expExc,0.001298062426081928,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HR,East < HU,none,h2Grid,none,yes,expExc,0.00035178770062622695,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Balt < LT,East < PL,none,h2Grid,none,yes,expExc,0.00022286333902997958,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,East < PL,none,h2Grid,none,yes,expExc,0.0004794112208540727,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < CZ,East < PL,none,h2Grid,none,yes,expExc,0.0006424464293358717,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,East < SI,none,h2Grid,none,yes,expExc,0.002587907022524775,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HR,East < SI,none,h2Grid,none,yes,expExc,0.0008689914455478931,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HU,East < SI,none,h2Grid,none,yes,expExc,0.0011906111011697766,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,East < SK,none,h2Grid,none,yes,expExc,0.0007016348661374607,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < CZ,East < SK,none,h2Grid,none,yes,expExc,0.0016020567771897055,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HU,East < SK,none,h2Grid,none,yes,expExc,0.0007541716354183487,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < PL,East < SK,none,h2Grid,none,yes,expExc,2.00144717866321,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Benelux < BE,FR_ < FR,none,h2Grid,none,yes,expExc,0.00033073621517092013,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Benelux < LU,FR_ < FR,none,h2Grid,none,yes,expExc,0.00026102944689731784,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,CH_ < CH,FR_ < FR,none,h2Grid,none,yes,expExc,0.0003661854923386649,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,FR_ < FR,none,h2Grid,none,yes,expExc,0.00024486914392924514,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,CH_ < CH,IT_ < IT,none,h2Grid,none,yes,expExc,0.00033579317619147664,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,IT_ < IT,none,h2Grid,none,yes,expExc,0.00019005056070049755,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < SI,IT_ < IT,none,h2Grid,none,yes,expExc,0.0001664200322622412,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,FR_ < FR,IT_ < IT,none,h2Grid,none,yes,expExc,0.00027273591896926643,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,FR_ < FR,Iberia < ES,none,h2Grid,none,yes,expExc,0.00017489411665958952,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Iberia < ES,Iberia < PT,none,h2Grid,none,yes,expExc,0.001118254327714852,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,Scan < DK,none,h2Grid,none,yes,expExc,0.00014453044971931707,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Balt < EE,Scan < FI,none,h2Grid,none,yes,expExc,0.00015725702206814828,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < DK,Scan < NO,none,h2Grid,none,yes,expExc,0.0009470644178940659,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < FI,Scan < NO,none,h2Grid,none,yes,expExc,0.0006769312397013886,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < PL,Scan < SE,none,h2Grid,none,yes,expExc,0.0011584017681773686,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < DK,Scan < SE,none,h2Grid,none,yes,expExc,1.6814340797842713,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < FI,Scan < SE,none,h2Grid,none,yes,expExc,0.0065425426282774354,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < NO,Scan < SE,none,h2Grid,none,yes,expExc,0.0007089179212678768,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,IT_ < IT,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0008347368583381212,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HR,SouthEast < BA,none,h2Grid,none,yes,expExc,0.00017326449578381189,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,IT_ < IT,SouthEast < BA,none,h2Grid,none,yes,expExc,0.0008436846095382731,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,h2Grid,none,yes,expExc,0.000691422362797428,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0003748270510482667,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,h2Grid,none,yes,expExc,0.050529428421834936,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,h2Grid,none,yes,expExc,0.0013241722280371289,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,h2Grid,none,yes,expExc,0.2037965910997979,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,h2Grid,none,yes,expExc,0.0009192793587010425,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,h2Grid,none,yes,expExc,1.0402990893532158,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HU,SouthEast < RO,none,h2Grid,none,yes,expExc,0.00021055115440052563,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,h2Grid,none,yes,expExc,0.0005330817214687427,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HR,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00017890825474532087,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HU,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00019168971350550374,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0012096963218783765,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0012383338302718822,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00034839762557705345,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0008640024941439088,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,h2Grid,none,yes,expExc,0.001008550382363752,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RO,SouthEast < RS,none,h2Grid,none,yes,expExc,0.008893495541957919,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,FR_ < FR,UkPlus < UK,none,h2Grid,none,yes,expExc,0.0002380657253487313,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,h2Grid,none,yes,expExc,0.12021483387387999,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Balt < LV,Balt < EE,none,h2Grid,none,yes,expExc,0.0024107719890948923,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Balt < LV,Balt < LT,none,h2Grid,none,yes,expExc,0.0011049470209332924,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Benelux < LU,Benelux < BE,none,h2Grid,none,yes,expExc,0.0014993212279977872,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Benelux < NL,Benelux < BE,none,h2Grid,none,yes,expExc,1.0237946604783186,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,Benelux < BE,none,h2Grid,none,yes,expExc,0.0009734530454465996,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,Benelux < LU,none,h2Grid,none,yes,expExc,0.0036979098104527974,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,Benelux < NL,none,h2Grid,none,yes,expExc,0.0005361918114962169,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,CH_ < CH,none,h2Grid,none,yes,expExc,0.0010193290123720214,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,CH_ < CH,none,h2Grid,none,yes,expExc,0.000206675206041205,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,DE_ < DE,none,h2Grid,none,yes,expExc,0.00029343286917452504,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < CZ,DE_ < DE,none,h2Grid,none,yes,expExc,0.00034837050499948545,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < CZ,East < AT,none,h2Grid,none,yes,expExc,0.4399533399654196,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HU,East < AT,none,h2Grid,none,yes,expExc,0.0013494581515613086,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HU,East < HR,none,h2Grid,none,yes,expExc,0.0013541999532855128,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < PL,Balt < LT,none,h2Grid,none,yes,expExc,0.0003559197141273992,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < PL,DE_ < DE,none,h2Grid,none,yes,expExc,0.0004580806582474096,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < PL,East < CZ,none,h2Grid,none,yes,expExc,2.610713111348539,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < SI,East < AT,none,h2Grid,none,yes,expExc,0.0006901744988314597,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < SI,East < HR,none,h2Grid,none,yes,expExc,0.001574605238729487,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < SI,East < HU,none,h2Grid,none,yes,expExc,0.0003963313365992292,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < SK,East < AT,none,h2Grid,none,yes,expExc,0.29012775226214865,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < SK,East < CZ,none,h2Grid,none,yes,expExc,0.0011846879173247442,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < SK,East < HU,none,h2Grid,none,yes,expExc,0.3098309854929888,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < SK,East < PL,none,h2Grid,none,yes,expExc,0.0005920736787521773,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,FR_ < FR,Benelux < BE,none,h2Grid,none,yes,expExc,0.0017381068452749886,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,FR_ < FR,Benelux < LU,none,h2Grid,none,yes,expExc,0.004727131505720396,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,FR_ < FR,CH_ < CH,none,h2Grid,none,yes,expExc,6.140153778138844,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,FR_ < FR,DE_ < DE,none,h2Grid,none,yes,expExc,0.00033284891390906194,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,IT_ < IT,CH_ < CH,none,h2Grid,none,yes,expExc,0.0005891987914650435,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,IT_ < IT,East < AT,none,h2Grid,none,yes,expExc,0.0003290457441773446,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,IT_ < IT,East < SI,none,h2Grid,none,yes,expExc,0.00033800565317461753,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,IT_ < IT,FR_ < FR,none,h2Grid,none,yes,expExc,0.00020060971797641492,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Iberia < ES,FR_ < FR,none,h2Grid,none,yes,expExc,0.0002514635839243565,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Iberia < PT,Iberia < ES,none,h2Grid,none,yes,expExc,0.0007751977037687743,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < DK,DE_ < DE,none,h2Grid,none,yes,expExc,0.0001364627994037943,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < FI,Balt < EE,none,h2Grid,none,yes,expExc,0.00044210902019803665,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < NO,Scan < DK,none,h2Grid,none,yes,expExc,0.000617052595564722,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < NO,Scan < FI,none,h2Grid,none,yes,expExc,0.0007975490069013172,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < SE,East < PL,none,h2Grid,none,yes,expExc,0.0008431802777685241,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < SE,Scan < DK,none,h2Grid,none,yes,expExc,0.002719435908359305,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < SE,Scan < FI,none,h2Grid,none,yes,expExc,0.0012341430560281958,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < SE,Scan < NO,none,h2Grid,none,yes,expExc,0.0004885238115274515,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < AL,IT_ < IT,none,h2Grid,none,yes,expExc,3.5267897558183936,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BA,East < HR,none,h2Grid,none,yes,expExc,0.0003977003003156763,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BA,IT_ < IT,none,h2Grid,none,yes,expExc,0.0006166727662895025,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < GR,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0019127915254884176,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < GR,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0012672593278459838,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < ME,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0007385417319595044,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < ME,SouthEast < BA,none,h2Grid,none,yes,expExc,0.0026711803276713705,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < MK,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0009749421892081486,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < MK,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0005662558743756941,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < MK,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0007071965346886612,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RO,East < HU,none,h2Grid,none,yes,expExc,0.0004292672190778891,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RO,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0017530693268365191,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RS,East < HR,none,h2Grid,none,yes,expExc,0.00039833125961565014,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RS,East < HU,none,h2Grid,none,yes,expExc,0.0002584049705572317,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RS,SouthEast < AL,none,h2Grid,none,yes,expExc,0.00048591924019662536,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RS,SouthEast < BA,none,h2Grid,none,yes,expExc,0.002461391495405766,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RS,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0003607728293218921,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RS,SouthEast < ME,none,h2Grid,none,yes,expExc,0.001404859034221979,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RS,SouthEast < MK,none,h2Grid,none,yes,expExc,0.0006437070836667639,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < RS,SouthEast < RO,none,h2Grid,none,yes,expExc,0.0006067605857040639,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,UkPlus < UK,FR_ < FR,none,h2Grid,none,yes,expExc,0.00024162456329989904,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,UkPlus < UK,UkPlus < IE,none,h2Grid,none,yes,expExc,0.18217412627637025,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,2.5389019888556215,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.9999955777025562,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,2.9996055829600836,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.999805708858762,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,CH_ < CH,East < AT,none,powerGrid < hvac,none,no,expExc,3.1651753431956418,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,East < CZ,none,powerGrid < hvac,none,no,expExc,2.499985828747781,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,East < AT,none,powerGrid < hvac,none,no,expExc,3.1003669302712376,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,East < HU,none,powerGrid < hvac,none,no,expExc,2.202547140113111,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.4999987069015295,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,East < SI,none,powerGrid < hvac,none,no,expExc,1.9183905415528715,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < AT,East < SK,none,powerGrid < hvac,none,no,expExc,0.9928565865010014,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < HR,SouthEast < BA,none,powerGrid < hvac,none,no,expExc,2.6439497056353054,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,2.0682126352749797,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.51082847338981,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Benelux < BE,DE_ < DE,none,powerGrid < hvac,none,no,expExc,6.9975835099512285,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Benelux < BE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,6.999891107648827,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Benelux < BE,Benelux < LU,none,powerGrid < hvac,none,no,expExc,0.496518467593928,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Benelux < BE,Benelux < NL,none,powerGrid < hvac,none,no,expExc,2.000459924688688,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,4.996700368211999,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.4212522917126134,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,4.93480044667223,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,0.0857208977888008,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,CH_ < CH,DE_ < DE,none,powerGrid < hvac,none,no,expExc,6.099518545537617,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,CH_ < CH,FR_ < FR,none,powerGrid < hvac,none,no,expExc,4.499924600657947,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,CH_ < CH,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.3999588034582926,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,East < CZ,none,powerGrid < hvac,none,no,expExc,0.7712883168321412,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < CZ,East < PL,none,powerGrid < hvac,none,no,expExc,2.999990128353164,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,East < CZ,East < SK,none,powerGrid < hvac,none,no,expExc,1.9998775083204612,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,Scan < DK,none,powerGrid < hvac,none,no,expExc,2.0005018555116085,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,7.799946995629059,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Benelux < LU,DE_ < DE,none,powerGrid < hvac,none,no,expExc,0.3266689207096305,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Benelux < NL,DE_ < DE,none,powerGrid < hvac,none,no,expExc,1.0027113794472784,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,DE_ < DE,East < PL,none,powerGrid < hvac,none,no,expExc,7.999934641484057,inter_all_total32_ext8_noLiquid_onlyMulti
none,30th < 2040,Scan < DK,Scan < SE,none,powerGrid < hvac,none,no,expExc,2.9991923429748173,inter_all_total32_ext8_noLiquid_onlyMulti
