region_3,category,timestep_6,value,scenario_1,parameter,technology_3
al,1,h0505,0.20024691745047032,scr1993,avaConv,onshore_a
al,1,h0506,0.15735129911161966,scr1993,avaConv,onshore_a
al,1,h0507,0.08923118226173256,scr1993,avaConv,onshore_a
al,1,h0508,0.07167794801998745,scr1993,avaConv,onshore_a
al,1,h0509,0.06708421129986925,scr1993,avaConv,onshore_a
al,1,h0510,0.07702199615663856,scr1993,avaConv,onshore_a
al,1,h0511,0.3712152999356114,scr1993,avaConv,onshore_a
al,1,h0512,0.5269132280225179,scr1993,avaConv,onshore_a
al,1,h0513,0.6424998400994788,scr1993,avaConv,onshore_a
al,1,h0514,0.6155666751636819,scr1993,avaConv,onshore_a
al,1,h0515,0.5855719972365904,scr1993,avaConv,onshore_a
al,1,h0516,0.5594849764944142,scr1993,avaConv,onshore_a
al,1,h0517,0.45294857991895754,scr1993,avaConv,onshore_a
al,1,h0518,0.335190735916499,scr1993,avaConv,onshore_a
al,1,h0519,0.19773397188016814,scr1993,avaConv,onshore_a
al,1,h0520,0.2471044182070651,scr1993,avaConv,onshore_a
al,1,h0521,0.2608015888367986,scr1993,avaConv,onshore_a
al,1,h0522,0.2238072354463008,scr1993,avaConv,onshore_a
al,1,h0523,0.17498483322519387,scr1993,avaConv,onshore_a
al,1,h0524,0.14180794413611783,scr1993,avaConv,onshore_a
al,1,h0525,0.15006406571889042,scr1993,avaConv,onshore_a
al,1,h0526,0.1580421941570496,scr1993,avaConv,onshore_a
al,1,h0527,0.16999029323631318,scr1993,avaConv,onshore_a
al,1,h0528,0.1673850417380399,scr1993,avaConv,onshore_a
al,1,h0529,0.2705407115928654,scr1993,avaConv,onshore_a
al,1,h0530,0.3402905971749142,scr1993,avaConv,onshore_a
al,1,h0531,0.4009610418158297,scr1993,avaConv,onshore_a
al,1,h0532,0.3945095983685197,scr1993,avaConv,onshore_a
al,1,h0533,0.4076561399502929,scr1993,avaConv,onshore_a
al,1,h0534,0.44056201254140714,scr1993,avaConv,onshore_a
al,1,h0535,0.40728849865778516,scr1993,avaConv,onshore_a
al,1,h0536,0.3664437050519886,scr1993,avaConv,onshore_a
al,1,h0537,0.30568808111811263,scr1993,avaConv,onshore_a
al,1,h0538,0.319562994076115,scr1993,avaConv,onshore_a
al,1,h0539,0.29378208545159007,scr1993,avaConv,onshore_a
al,1,h0540,0.2540025321591762,scr1993,avaConv,onshore_a
al,1,h0541,0.18149164696964046,scr1993,avaConv,onshore_a
al,1,h0542,0.14199248039893103,scr1993,avaConv,onshore_a
al,1,h0543,0.11492422646807877,scr1993,avaConv,onshore_a
al,1,h0544,0.13313879905260068,scr1993,avaConv,onshore_a
al,1,h0545,0.12361643761826385,scr1993,avaConv,onshore_a
al,1,h0546,0.08471284682085714,scr1993,avaConv,onshore_a
al,1,h0547,0.5146737357527644,scr1993,avaConv,onshore_a
al,1,h0548,0.729064623215649,scr1993,avaConv,onshore_a
al,1,h0549,0.890877156333584,scr1993,avaConv,onshore_a
al,1,h0550,0.8483920445483705,scr1993,avaConv,onshore_a
al,1,h0551,0.7852846295252834,scr1993,avaConv,onshore_a
al,1,h0552,0.7052949807037536,scr1993,avaConv,onshore_a
al,1,h0553,0.6884066400355107,scr1993,avaConv,onshore_a
al,1,h0554,0.7096614773255894,scr1993,avaConv,onshore_a
al,1,h0555,0.7510402084462763,scr1993,avaConv,onshore_a
al,1,h0556,0.7530186710041159,scr1993,avaConv,onshore_a
al,1,h0557,0.75230465851816,scr1993,avaConv,onshore_a
al,1,h0558,0.7559128496553887,scr1993,avaConv,onshore_a
al,1,h0559,0.7573006918708052,scr1993,avaConv,onshore_a
al,1,h0560,0.7570368304000458,scr1993,avaConv,onshore_a
al,1,h0561,0.7463452574531582,scr1993,avaConv,onshore_a
al,1,h0562,0.7175932518625668,scr1993,avaConv,onshore_a
al,1,h0563,0.6891358674062952,scr1993,avaConv,onshore_a
al,1,h0564,0.6700417048763471,scr1993,avaConv,onshore_a
al,1,h0565,0.6578069019577564,scr1993,avaConv,onshore_a
al,1,h0566,0.6325016129639096,scr1993,avaConv,onshore_a
al,1,h0567,0.5827215168374228,scr1993,avaConv,onshore_a
al,1,h0568,0.5560760993689876,scr1993,avaConv,onshore_a
al,1,h0569,0.5888319768099108,scr1993,avaConv,onshore_a
al,1,h0570,0.6431576751780134,scr1993,avaConv,onshore_a
al,1,h0571,0.7292873906448724,scr1993,avaConv,onshore_a
al,1,h0572,0.7803197703452815,scr1993,avaConv,onshore_a
al,1,h0573,0.8356922901246341,scr1993,avaConv,onshore_a
