region_1,region_2,region_3,region_4,carrier_1,technology_1,technology_2,technology_3,id_1,parameter,value
EU,ES,es,09ES,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,ES,es,10ES,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,ES,es,11ES,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FI,fi,74FI,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FI,fi,75FI,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,14FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,15FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,16FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,17FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,18FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,19FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,20FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,21FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,22FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,23FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,24FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,25FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,26FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr,27FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,FR,fr_co,99FR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,GR,gr,68GR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,GR,gr,69GR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,HR,hr,62HR,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,HU,hu,58HU,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,IE,ie,96IE,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,IT,it_cn,53IT,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,IT,it_cs,54IT,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,IT,it_n,52IT,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,IT,it_s,55IT,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,IT,it_sar,98IT,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,IT,it_sic,56IT,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,LT,lt,77LT,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,LU,lu,29LU,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,LV,lv,78LV,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,NL,nl,30NL,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,PL,pl,41PL,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,PL,pl,42PL,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,PL,pl,43PL,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,PL,pl,44PL,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,PL,pl,45PL,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,PT,pt,12PT,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,PT,pt,13PT,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,RO,ro,59RO,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,RO,ro,60RO,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,RO,ro,61RO,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,SE,se_1,86SE,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,SE,se_2,87SE,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,SE,se_3,88SE,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,SE,se_4,89SE,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,SI,si,57SI,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
EU,SK,sk,46SK,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,AL,al,70AL,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,BA,ba,63BA,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,CH,ch,47CH,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,CH,ch,48CH,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,ME,me,64ME,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,MK,mk,67MK,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,NO,no_m,83NO,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,NO,no_n,84NO,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,NO,no_n,85NO,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,NO,no_s,79NO,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,NO,no_s,80NO,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,NO,no_s,81NO,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,NO,no_s,82NO,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,RS,rs,65RS,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,UK,ni,95UK,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,UK,uk,90UK,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,UK,uk,91UK,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,UK,uk,92UK,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,UK,uk,93UK,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
nonEU,UK,uk,94UK,processHeat_high,miscProHeat,gasBoilerPro,gasBoilerProHigh,,desFac,0.987884615
