region_1,region_2,region_3,carrier_1,technology_1,technology_2,technology_3,id_1,parameter,value
EU,AT,at,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,BE,be,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,BG,bg,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,CZ,cz,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,DE,de,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.211074932365347
EU,DK,dk_e,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,DK,dk_w,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,EE,ee,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,ES,es,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.211074932365345
EU,FI,fi,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,FR,fr,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.211074932365344
EU,FR,fr_co,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,GR,gr,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,HR,hr,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,HU,hu,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,IE,ie,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,IT,it_cn,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,IT,it_cs,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,IT,it_n,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,IT,it_s,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,IT,it_sar,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,IT,it_sic,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,LT,lt,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,LU,lu,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,LV,lv,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,NL,nl,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,PL,pl,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,PT,pt,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,RO,ro,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,SE,se_1,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,SE,se_2,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,SE,se_3,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,SE,se_4,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,SI,si,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
EU,SK,sk,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,AL,al,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,BA,ba,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,CH,ch,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,ME,me,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,MK,mk,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,NO,no_m,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,NO,no_n,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,NO,no_s,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,RS,rs,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,UK,ni,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
nonEU,UK,uk,psngRoadPrvt,transport,bev,bevPsngRoadPrvt,,desFac,3.2110749323653462
