region_1,region_2,region_3,region_4,carrier_1,technology_1,technology_2,technology_3,id_1,parameter,value
EU,DK,dk_w,38DK,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,EE,ee,73EE,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,01ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,02ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,03ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,04ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,05ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,06ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,07ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,08ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,09ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,10ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,ES,es,11ES,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FI,fi,74FI,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FI,fi,75FI,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,14FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,15FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,16FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,17FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,18FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,19FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,20FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,21FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,22FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,23FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,24FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,25FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,26FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr,27FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,FR,fr_co,99FR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,GR,gr,68GR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,GR,gr,69GR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,HR,hr,62HR,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,HU,hu,58HU,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,IE,ie,96IE,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,IT,it_cn,53IT,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,IT,it_cs,54IT,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,IT,it_n,52IT,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,IT,it_s,55IT,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,IT,it_sar,98IT,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,IT,it_sic,56IT,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,LT,lt,77LT,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,LU,lu,29LU,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,LV,lv,78LV,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,NL,nl,30NL,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,PL,pl,41PL,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,PL,pl,42PL,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,PL,pl,43PL,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,PL,pl,44PL,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,PL,pl,45PL,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,PT,pt,12PT,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,PT,pt,13PT,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,RO,ro,59RO,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,RO,ro,60RO,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,RO,ro,61RO,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,SE,se_1,86SE,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,SE,se_2,87SE,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,SE,se_3,88SE,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,SE,se_4,89SE,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,SI,si,57SI,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
EU,SK,sk,46SK,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,AL,al,70AL,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,BA,ba,63BA,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,CH,ch,47CH,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,CH,ch,48CH,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,ME,me,64ME,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,MK,mk,67MK,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,NO,no_m,83NO,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,NO,no_n,84NO,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,NO,no_n,85NO,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,NO,no_s,79NO,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,NO,no_s,80NO,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,NO,no_s,81NO,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,NO,no_s,82NO,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,RS,rs,65RS,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,UK,ni,95UK,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,UK,uk,90UK,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,UK,uk,91UK,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,UK,uk,92UK,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,UK,uk,93UK,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
nonEU,UK,uk,94UK,processHeat_low,miscProHeat,h2BoilerPro,h2BoilerProLow,,desFac,1.0085025641141026
