region_1,region_2,region_3,region_4,carrier_1,technology_1,technology_2,technology_3,id_1,parameter,value
EU,LV,lv,78LV,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,NL,nl,30NL,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,NL,nl,30NL,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,PL,pl,41PL,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,PL,pl,41PL,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,PL,pl,42PL,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,PL,pl,42PL,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,PL,pl,43PL,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,PL,pl,43PL,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,PL,pl,44PL,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,PL,pl,44PL,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,PL,pl,45PL,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,PL,pl,45PL,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,PT,pt,12PT,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,PT,pt,12PT,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,PT,pt,13PT,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,PT,pt,13PT,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,RO,ro,59RO,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,RO,ro,59RO,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,RO,ro,60RO,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,RO,ro,60RO,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,RO,ro,61RO,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,RO,ro,61RO,processHeat_low,heatpump,,heatpumpPro,1,desFac,0.9999999999999999
EU,SE,se_1,86SE,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,SE,se_1,86SE,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,SE,se_2,87SE,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,SE,se_2,87SE,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,SE,se_3,88SE,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,SE,se_3,88SE,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
EU,SE,se_4,89SE,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,SE,se_4,89SE,processHeat_low,heatpump,,heatpumpPro,1,desFac,0.9999999999999999
EU,SI,si,57SI,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,SI,si,57SI,processHeat_low,heatpump,,heatpumpPro,1,desFac,0.9999999999999999
EU,SK,sk,46SK,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
EU,SK,sk,46SK,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,AL,al,70AL,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,AL,al,70AL,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,BA,ba,63BA,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,BA,ba,63BA,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,CH,ch,47CH,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,CH,ch,47CH,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,CH,ch,48CH,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,CH,ch,48CH,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,ME,me,64ME,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,ME,me,64ME,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,MK,mk,67MK,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,MK,mk,67MK,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,NO,no_m,83NO,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,NO,no_m,83NO,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,NO,no_n,84NO,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,NO,no_n,84NO,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,NO,no_n,85NO,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,NO,no_n,85NO,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,NO,no_s,79NO,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,NO,no_s,79NO,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,NO,no_s,80NO,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,NO,no_s,80NO,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,NO,no_s,81NO,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,NO,no_s,81NO,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,NO,no_s,82NO,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,NO,no_s,82NO,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,RS,rs,65RS,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,RS,rs,65RS,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,UK,ni,95UK,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,UK,ni,95UK,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,UK,uk,90UK,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,UK,uk,90UK,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,UK,uk,91UK,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,UK,uk,91UK,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,UK,uk,92UK,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,UK,uk,92UK,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,UK,uk,93UK,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,UK,uk,93UK,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
nonEU,UK,uk,94UK,processHeat_low,heatpump,,heatpumpPro,,desFac,2.7730769219999996
nonEU,UK,uk,94UK,processHeat_low,heatpump,,heatpumpPro,1,desFac,1.0
