region_1,region_2,region_3,region_4,carrier_1,technology_1,technology_2,technology_3,id_1,parameter,value
EU,FR,fr_co,99FR,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.657500000000001
EU,FR,fr_co,99FR,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,GR,gr,68GR,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.81
EU,GR,gr,68GR,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,GR,gr,69GR,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8099999999999996
EU,GR,gr,69GR,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
EU,HR,hr,62HR,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.141134212483382
EU,HR,hr,62HR,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
EU,HU,hu,58HU,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.091188962830667
EU,HU,hu,58HU,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,IE,ie,96IE,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.754581719404857
EU,IE,ie,96IE,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,IT,it_cn,53IT,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8099999999999996
EU,IT,it_cn,53IT,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,IT,it_cs,54IT,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.81
EU,IT,it_cs,54IT,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,IT,it_n,52IT,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8099999999999996
EU,IT,it_n,52IT,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,IT,it_s,55IT,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8099999999999996
EU,IT,it_s,55IT,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,IT,it_sar,98IT,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8099999999999996
EU,IT,it_sar,98IT,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,IT,it_sic,56IT,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.81
EU,IT,it_sic,56IT,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,LT,lt,77LT,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
EU,LT,lt,77LT,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,LU,lu,29LU,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.25
EU,LU,lu,29LU,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,LV,lv,78LV,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
EU,LV,lv,78LV,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,NL,nl,30NL,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.34
EU,NL,nl,30NL,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,PL,pl,41PL,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
EU,PL,pl,41PL,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,PL,pl,42PL,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8999999999999995
EU,PL,pl,42PL,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,PL,pl,43PL,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
EU,PL,pl,43PL,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,PL,pl,44PL,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
EU,PL,pl,44PL,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
EU,PL,pl,45PL,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
EU,PL,pl,45PL,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,PT,pt,12PT,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.809999999999999
EU,PT,pt,12PT,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,PT,pt,13PT,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.809999999999999
EU,PT,pt,13PT,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,RO,ro,59RO,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.715
EU,RO,ro,59RO,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,RO,ro,60RO,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.715
EU,RO,ro,60RO,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
EU,RO,ro,61RO,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.715
EU,RO,ro,61RO,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,SE,se_1,86SE,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8099999999999996
EU,SE,se_1,86SE,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,SE,se_2,87SE,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.809999999999999
EU,SE,se_2,87SE,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,SE,se_3,88SE,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.809999999999999
EU,SE,se_3,88SE,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,SE,se_4,89SE,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8099999999999996
EU,SE,se_4,89SE,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,SI,si,57SI,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.142934165303612
EU,SI,si,57SI,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
EU,SK,sk,46SK,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9079914531202915
EU,SK,sk,46SK,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
nonEU,AL,al,70AL,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.141134212483382
nonEU,AL,al,70AL,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
nonEU,BA,ba,63BA,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.141134212483382
nonEU,BA,ba,63BA,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
nonEU,CH,ch,47CH,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9139538024767027
nonEU,CH,ch,47CH,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,CH,ch,48CH,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8502028510459607
nonEU,CH,ch,48CH,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,ME,me,64ME,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.141134212483382
nonEU,ME,me,64ME,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
nonEU,MK,mk,67MK,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.809999999999999
nonEU,MK,mk,67MK,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,NO,no_m,83NO,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8999999999999995
nonEU,NO,no_m,83NO,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,NO,no_n,84NO,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
nonEU,NO,no_n,84NO,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,NO,no_n,85NO,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
nonEU,NO,no_n,85NO,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,NO,no_s,79NO,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
nonEU,NO,no_s,79NO,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,NO,no_s,80NO,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.8999999999999995
nonEU,NO,no_s,80NO,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,NO,no_s,81NO,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
nonEU,NO,no_s,81NO,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,NO,no_s,82NO,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.9
nonEU,NO,no_s,82NO,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
nonEU,RS,rs,65RS,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,3.7150000000000003
nonEU,RS,rs,65RS,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,UK,ni,95UK,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.67
nonEU,UK,ni,95UK,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,UK,uk,90UK,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.67
nonEU,UK,uk,90UK,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,UK,uk,91UK,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.67
nonEU,UK,uk,91UK,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
nonEU,UK,uk,92UK,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.67
nonEU,UK,uk,92UK,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,UK,uk,93UK,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.67
nonEU,UK,uk,93UK,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,1.0
nonEU,UK,uk,94UK,spaceHeat,heatpump,,heatpumpGroundSpace,,desFac,4.67
nonEU,UK,uk,94UK,spaceHeat,heatpump,,heatpumpGroundSpace,1,desFac,0.9999999999999999
