timestep_5,region_4,technology_3,parameter,value
h0001,01ES,onshore_a,avaConv,0.145459874494634
h0002,01ES,onshore_a,avaConv,0.487337041129048
h0003,01ES,onshore_a,avaConv,0.596152515942405
h0004,01ES,onshore_a,avaConv,0.546392728535997
h0005,01ES,onshore_a,avaConv,0.348689294804419
h0006,01ES,onshore_a,avaConv,0.343028609550884
h0007,01ES,onshore_a,avaConv,0.365653407428932
h0008,01ES,onshore_a,avaConv,0.269095180572856
h0009,01ES,onshore_a,avaConv,0.0686723775724518
h0010,01ES,onshore_a,avaConv,0.263803132736577
h0011,01ES,onshore_a,avaConv,0.551465750909546
h0012,01ES,onshore_a,avaConv,0.614662124180353
h0013,01ES,onshore_a,avaConv,0.697277195009488
h0014,01ES,onshore_a,avaConv,0.448338373992484
h0015,01ES,onshore_a,avaConv,0.731548293684531
h0016,01ES,onshore_a,avaConv,0.58709187284195
h0017,01ES,onshore_a,avaConv,0.87441690387978
h0018,01ES,onshore_a,avaConv,0.595954706177161
h0019,01ES,onshore_a,avaConv,0.364746578697657
h0020,01ES,onshore_a,avaConv,0.113870570988638
h0021,01ES,onshore_a,avaConv,0.0797806724451736
h0022,01ES,onshore_a,avaConv,0.0664101283403222
h0023,01ES,onshore_a,avaConv,0.0402498819778322
h0024,01ES,onshore_a,avaConv,0.100590266744173
h0025,01ES,onshore_a,avaConv,0.145631678157237
h0026,01ES,onshore_a,avaConv,0.173370776106207
h0027,01ES,onshore_a,avaConv,0.0696133520765429
h0028,01ES,onshore_a,avaConv,0.0457398853367851
h0029,01ES,onshore_a,avaConv,0.0273986699373973
h0030,01ES,onshore_a,avaConv,0.027445910374712
h0031,01ES,onshore_a,avaConv,0.171678913744742
h0032,01ES,onshore_a,avaConv,0.246955210505761
h0033,01ES,onshore_a,avaConv,0.61286924177617
h0034,01ES,onshore_a,avaConv,0.574365612883503
h0035,01ES,onshore_a,avaConv,0.890000100000003
h0036,01ES,onshore_a,avaConv,0.510611959605329
h0037,01ES,onshore_a,avaConv,0.372367121353208
h0038,01ES,onshore_a,avaConv,0.0713789336969101
h0039,01ES,onshore_a,avaConv,0.0448627218056248
h0040,01ES,onshore_a,avaConv,0.0180662416276617
h0041,01ES,onshore_a,avaConv,0.0116583372100818
h0042,01ES,onshore_a,avaConv,0.0104188975643878
h0043,01ES,onshore_a,avaConv,0.0256327503729439
h0044,01ES,onshore_a,avaConv,0.0613023584015994
h0045,01ES,onshore_a,avaConv,0.0762932225703185
h0046,01ES,onshore_a,avaConv,0.0850340938190598
h0047,01ES,onshore_a,avaConv,0.209800530643917
h0048,01ES,onshore_a,avaConv,0.219471410468035
h0049,01ES,onshore_a,avaConv,0.178606355695505
h0050,01ES,onshore_a,avaConv,0.040250945775973
h0051,01ES,onshore_a,avaConv,0.0505025699247154
h0052,01ES,onshore_a,avaConv,0.113801324327175
h0053,01ES,onshore_a,avaConv,0.156746304611255
h0054,01ES,onshore_a,avaConv,0.131970281796444
