timestep_5,region_4,technology_2,parameter,value
h0001,01ES,openspace_c,avaConv,0.0
h0002,01ES,openspace_c,avaConv,0.0
h0003,01ES,openspace_c,avaConv,0.0
h0004,01ES,openspace_c,avaConv,0.0
h0005,01ES,openspace_c,avaConv,0.0
h0006,01ES,openspace_c,avaConv,0.0
h0007,01ES,openspace_c,avaConv,0.0
h0008,01ES,openspace_c,avaConv,0.0
h0009,01ES,openspace_c,avaConv,0.0106904673065337
h0010,01ES,openspace_c,avaConv,0.0278060805615533
h0011,01ES,openspace_c,avaConv,0.056877103991235
h0012,01ES,openspace_c,avaConv,0.1864277728648
h0013,01ES,openspace_c,avaConv,0.185627572873944
h0014,01ES,openspace_c,avaConv,0.310064552033082
h0015,01ES,openspace_c,avaConv,0.176358873065619
h0016,01ES,openspace_c,avaConv,0.183687195603641
h0017,01ES,openspace_c,avaConv,0.0449800353711621
h0018,01ES,openspace_c,avaConv,0.0331532770428459
h0019,01ES,openspace_c,avaConv,0.0109490796518216
h0020,01ES,openspace_c,avaConv,0.0
h0021,01ES,openspace_c,avaConv,0.0
h0022,01ES,openspace_c,avaConv,0.0
h0023,01ES,openspace_c,avaConv,0.0
h0024,01ES,openspace_c,avaConv,0.0
h0025,01ES,openspace_c,avaConv,0.0
h0026,01ES,openspace_c,avaConv,0.0
h0027,01ES,openspace_c,avaConv,0.0
h0028,01ES,openspace_c,avaConv,0.0
h0029,01ES,openspace_c,avaConv,0.0
h0030,01ES,openspace_c,avaConv,0.0
h0031,01ES,openspace_c,avaConv,0.0
h0032,01ES,openspace_c,avaConv,0.0
h0033,01ES,openspace_c,avaConv,0.0122216232300437
h0034,01ES,openspace_c,avaConv,0.0387336273686199
h0035,01ES,openspace_c,avaConv,0.0740631405002768
h0036,01ES,openspace_c,avaConv,0.252886183701397
h0037,01ES,openspace_c,avaConv,0.455935289508094
h0038,01ES,openspace_c,avaConv,0.662029787715023
h0039,01ES,openspace_c,avaConv,0.672591803620483
h0040,01ES,openspace_c,avaConv,0.584779402629765
h0041,01ES,openspace_c,avaConv,0.426869644491421
h0042,01ES,openspace_c,avaConv,0.226889493250165
h0043,01ES,openspace_c,avaConv,0.0823924714256359
h0044,01ES,openspace_c,avaConv,0.0165112604956839
h0045,01ES,openspace_c,avaConv,0.0
h0046,01ES,openspace_c,avaConv,0.0
h0047,01ES,openspace_c,avaConv,0.0
h0048,01ES,openspace_c,avaConv,0.0
h0049,01ES,openspace_c,avaConv,0.0
h0050,01ES,openspace_c,avaConv,0.0
h0051,01ES,openspace_c,avaConv,0.0
h0052,01ES,openspace_c,avaConv,0.0
h0053,01ES,openspace_c,avaConv,0.0
h0054,01ES,openspace_c,avaConv,0.0
h0055,01ES,openspace_c,avaConv,0.0
h0056,01ES,openspace_c,avaConv,0.0
h0057,01ES,openspace_c,avaConv,0.0350921459046228
h0058,01ES,openspace_c,avaConv,0.090775222527106
h0059,01ES,openspace_c,avaConv,0.282049461748561
h0060,01ES,openspace_c,avaConv,0.444453569292096
h0061,01ES,openspace_c,avaConv,0.679150712512299
h0062,01ES,openspace_c,avaConv,0.765320203253506
h0063,01ES,openspace_c,avaConv,0.826783773675123
h0064,01ES,openspace_c,avaConv,0.69350873548761
h0065,01ES,openspace_c,avaConv,0.474214102380426
h0066,01ES,openspace_c,avaConv,0.24617202159411
h0067,01ES,openspace_c,avaConv,0.0915347011475579
h0068,01ES,openspace_c,avaConv,0.0275245059970927
h0069,01ES,openspace_c,avaConv,0.0
h0070,01ES,openspace_c,avaConv,0.0
h0071,01ES,openspace_c,avaConv,0.0
h0072,01ES,openspace_c,avaConv,0.0
h0073,01ES,openspace_c,avaConv,0.0
h0074,01ES,openspace_c,avaConv,0.0
h0075,01ES,openspace_c,avaConv,0.0
h0076,01ES,openspace_c,avaConv,0.0
h0077,01ES,openspace_c,avaConv,0.0
h0078,01ES,openspace_c,avaConv,0.0
h0079,01ES,openspace_c,avaConv,0.0
h0080,01ES,openspace_c,avaConv,0.01393484213079
h0081,01ES,openspace_c,avaConv,0.0407793403667109
h0082,01ES,openspace_c,avaConv,0.0773885775975389
h0083,01ES,openspace_c,avaConv,0.0927362489229189
h0084,01ES,openspace_c,avaConv,0.142898441763588
h0085,01ES,openspace_c,avaConv,0.408608712827414
h0086,01ES,openspace_c,avaConv,0.571356637104465
h0087,01ES,openspace_c,avaConv,0.709993363150029
h0088,01ES,openspace_c,avaConv,0.568103411433065
h0089,01ES,openspace_c,avaConv,0.509398532505415
h0090,01ES,openspace_c,avaConv,0.335769249784899
h0091,01ES,openspace_c,avaConv,0.159439576705086
h0092,01ES,openspace_c,avaConv,0.0495357097670117
h0093,01ES,openspace_c,avaConv,0.0112950134036534
