timestep_3,region_4,carrier_1,parameter,value
d001,01ES,psngRoadPub,mustOut,0.5417523182507783
d002,01ES,psngRoadPub,mustOut,0.4891471665160563
d003,01ES,psngRoadPub,mustOut,0.4660202608639581
d004,01ES,psngRoadPub,mustOut,0.5576089306781912
d005,01ES,psngRoadPub,mustOut,0.5847189395072255
d006,01ES,psngRoadPub,mustOut,0.5295656848164941
d007,01ES,psngRoadPub,mustOut,0.5357386667960793
d008,01ES,psngRoadPub,mustOut,0.6058200976545888
d009,01ES,psngRoadPub,mustOut,0.5135020972734788
d010,01ES,psngRoadPub,mustOut,0.5694023862787571
d011,01ES,psngRoadPub,mustOut,0.5422929275042796
d012,01ES,psngRoadPub,mustOut,0.5381530269040055
d013,01ES,psngRoadPub,mustOut,0.5279040539121262
d014,01ES,psngRoadPub,mustOut,0.5547886989061052
d015,01ES,psngRoadPub,mustOut,0.5116471327645707
d001,02ES,psngRoadPub,mustOut,0.5417523182507783
d002,02ES,psngRoadPub,mustOut,0.4891471665160563
d003,02ES,psngRoadPub,mustOut,0.4660202608639581
d004,02ES,psngRoadPub,mustOut,0.5576089306781912
d005,02ES,psngRoadPub,mustOut,0.5847189395072255
d006,02ES,psngRoadPub,mustOut,0.5295656848164941
d007,02ES,psngRoadPub,mustOut,0.5357386667960793
d008,02ES,psngRoadPub,mustOut,0.6058200976545888
d009,02ES,psngRoadPub,mustOut,0.5135020972734788
d010,02ES,psngRoadPub,mustOut,0.5694023862787571
d011,02ES,psngRoadPub,mustOut,0.5422929275042796
d012,02ES,psngRoadPub,mustOut,0.5381530269040055
d013,02ES,psngRoadPub,mustOut,0.5279040539121262
d014,02ES,psngRoadPub,mustOut,0.5547886989061052
d015,02ES,psngRoadPub,mustOut,0.5116471327645707
d001,03ES,psngRoadPub,mustOut,0.5417523182507783
d002,03ES,psngRoadPub,mustOut,0.4891471665160563
d003,03ES,psngRoadPub,mustOut,0.4660202608639581
d004,03ES,psngRoadPub,mustOut,0.5576089306781912
d005,03ES,psngRoadPub,mustOut,0.5847189395072255
d006,03ES,psngRoadPub,mustOut,0.5295656848164941
d007,03ES,psngRoadPub,mustOut,0.5357386667960793
d008,03ES,psngRoadPub,mustOut,0.6058200976545888
d009,03ES,psngRoadPub,mustOut,0.5135020972734788
d010,03ES,psngRoadPub,mustOut,0.5694023862787571
d011,03ES,psngRoadPub,mustOut,0.5422929275042796
d012,03ES,psngRoadPub,mustOut,0.5381530269040055
d013,03ES,psngRoadPub,mustOut,0.5279040539121262
d014,03ES,psngRoadPub,mustOut,0.5547886989061052
d015,03ES,psngRoadPub,mustOut,0.5116471327645707
d001,04ES,psngRoadPub,mustOut,0.5417523182507783
d002,04ES,psngRoadPub,mustOut,0.4891471665160563
d003,04ES,psngRoadPub,mustOut,0.4660202608639581
d004,04ES,psngRoadPub,mustOut,0.5576089306781912
d005,04ES,psngRoadPub,mustOut,0.5847189395072255
d006,04ES,psngRoadPub,mustOut,0.5295656848164941
d007,04ES,psngRoadPub,mustOut,0.5357386667960793
d008,04ES,psngRoadPub,mustOut,0.6058200976545888
d009,04ES,psngRoadPub,mustOut,0.5135020972734788
d010,04ES,psngRoadPub,mustOut,0.5694023862787571
d011,04ES,psngRoadPub,mustOut,0.5422929275042796
d012,04ES,psngRoadPub,mustOut,0.5381530269040055
d013,04ES,psngRoadPub,mustOut,0.5279040539121262
d014,04ES,psngRoadPub,mustOut,0.5547886989061052
d015,04ES,psngRoadPub,mustOut,0.5116471327645707
d001,05ES,psngRoadPub,mustOut,0.5417523182507783
d002,05ES,psngRoadPub,mustOut,0.4891471665160563
d003,05ES,psngRoadPub,mustOut,0.4660202608639581
d004,05ES,psngRoadPub,mustOut,0.5576089306781912
d005,05ES,psngRoadPub,mustOut,0.5847189395072255
d006,05ES,psngRoadPub,mustOut,0.5295656848164941
d007,05ES,psngRoadPub,mustOut,0.5357386667960793
d008,05ES,psngRoadPub,mustOut,0.6058200976545888
d009,05ES,psngRoadPub,mustOut,0.5135020972734788
d010,05ES,psngRoadPub,mustOut,0.5694023862787571
d011,05ES,psngRoadPub,mustOut,0.5422929275042796
d012,05ES,psngRoadPub,mustOut,0.5381530269040055
d013,05ES,psngRoadPub,mustOut,0.5279040539121262
d014,05ES,psngRoadPub,mustOut,0.5547886989061052
d015,05ES,psngRoadPub,mustOut,0.5116471327645707
d001,06ES,psngRoadPub,mustOut,0.5417523182507783
d002,06ES,psngRoadPub,mustOut,0.4891471665160563
d003,06ES,psngRoadPub,mustOut,0.4660202608639581
d004,06ES,psngRoadPub,mustOut,0.5576089306781912
d005,06ES,psngRoadPub,mustOut,0.5847189395072255
d006,06ES,psngRoadPub,mustOut,0.5295656848164941
d007,06ES,psngRoadPub,mustOut,0.5357386667960793
d008,06ES,psngRoadPub,mustOut,0.6058200976545888
d009,06ES,psngRoadPub,mustOut,0.5135020972734788
d010,06ES,psngRoadPub,mustOut,0.5694023862787571
d011,06ES,psngRoadPub,mustOut,0.5422929275042796
d012,06ES,psngRoadPub,mustOut,0.5381530269040055
d013,06ES,psngRoadPub,mustOut,0.5279040539121262
d014,06ES,psngRoadPub,mustOut,0.5547886989061052
d015,06ES,psngRoadPub,mustOut,0.5116471327645707
d001,07ES,psngRoadPub,mustOut,0.5417523182507783
d002,07ES,psngRoadPub,mustOut,0.4891471665160563
d003,07ES,psngRoadPub,mustOut,0.4660202608639581
d004,07ES,psngRoadPub,mustOut,0.5576089306781912
d005,07ES,psngRoadPub,mustOut,0.5847189395072255
d006,07ES,psngRoadPub,mustOut,0.5295656848164941
d007,07ES,psngRoadPub,mustOut,0.5357386667960793
d008,07ES,psngRoadPub,mustOut,0.6058200976545888
d009,07ES,psngRoadPub,mustOut,0.5135020972734788
d010,07ES,psngRoadPub,mustOut,0.5694023862787571
d011,07ES,psngRoadPub,mustOut,0.5422929275042796
d012,07ES,psngRoadPub,mustOut,0.5381530269040055
d013,07ES,psngRoadPub,mustOut,0.5279040539121262
d014,07ES,psngRoadPub,mustOut,0.5547886989061052
d015,07ES,psngRoadPub,mustOut,0.5116471327645707
d001,08ES,psngRoadPub,mustOut,0.5417523182507783
d002,08ES,psngRoadPub,mustOut,0.4891471665160563
d003,08ES,psngRoadPub,mustOut,0.4660202608639581
d004,08ES,psngRoadPub,mustOut,0.5576089306781912
d005,08ES,psngRoadPub,mustOut,0.5847189395072255
d006,08ES,psngRoadPub,mustOut,0.5295656848164941
d007,08ES,psngRoadPub,mustOut,0.5357386667960793
d008,08ES,psngRoadPub,mustOut,0.6058200976545888
d009,08ES,psngRoadPub,mustOut,0.5135020972734788
d010,08ES,psngRoadPub,mustOut,0.5694023862787571
d011,08ES,psngRoadPub,mustOut,0.5422929275042796
d012,08ES,psngRoadPub,mustOut,0.5381530269040055
d013,08ES,psngRoadPub,mustOut,0.5279040539121262
d014,08ES,psngRoadPub,mustOut,0.5547886989061052
d015,08ES,psngRoadPub,mustOut,0.5116471327645707
d001,09ES,psngRoadPub,mustOut,0.5417523182507783
d002,09ES,psngRoadPub,mustOut,0.4891471665160563
d003,09ES,psngRoadPub,mustOut,0.4660202608639581
d004,09ES,psngRoadPub,mustOut,0.5576089306781912
d005,09ES,psngRoadPub,mustOut,0.5847189395072255
d006,09ES,psngRoadPub,mustOut,0.5295656848164941
d007,09ES,psngRoadPub,mustOut,0.5357386667960793
d008,09ES,psngRoadPub,mustOut,0.6058200976545888
d009,09ES,psngRoadPub,mustOut,0.5135020972734788
d010,09ES,psngRoadPub,mustOut,0.5694023862787571
d011,09ES,psngRoadPub,mustOut,0.5422929275042796
d012,09ES,psngRoadPub,mustOut,0.5381530269040055
d013,09ES,psngRoadPub,mustOut,0.5279040539121262
d014,09ES,psngRoadPub,mustOut,0.5547886989061052
d015,09ES,psngRoadPub,mustOut,0.5116471327645707
d001,10ES,psngRoadPub,mustOut,0.5417523182507783
d002,10ES,psngRoadPub,mustOut,0.4891471665160563
d003,10ES,psngRoadPub,mustOut,0.4660202608639581
d004,10ES,psngRoadPub,mustOut,0.5576089306781912
d005,10ES,psngRoadPub,mustOut,0.5847189395072255
d006,10ES,psngRoadPub,mustOut,0.5295656848164941
d007,10ES,psngRoadPub,mustOut,0.5357386667960793
d008,10ES,psngRoadPub,mustOut,0.6058200976545888
d009,10ES,psngRoadPub,mustOut,0.5135020972734788
d010,10ES,psngRoadPub,mustOut,0.5694023862787571
d011,10ES,psngRoadPub,mustOut,0.5422929275042796
d012,10ES,psngRoadPub,mustOut,0.5381530269040055
d013,10ES,psngRoadPub,mustOut,0.5279040539121262
d014,10ES,psngRoadPub,mustOut,0.5547886989061052
d015,10ES,psngRoadPub,mustOut,0.5116471327645707
d001,11ES,psngRoadPub,mustOut,0.5417523182507783
d002,11ES,psngRoadPub,mustOut,0.4891471665160563
d003,11ES,psngRoadPub,mustOut,0.4660202608639581
d004,11ES,psngRoadPub,mustOut,0.5576089306781912
d005,11ES,psngRoadPub,mustOut,0.5847189395072255
d006,11ES,psngRoadPub,mustOut,0.5295656848164941
d007,11ES,psngRoadPub,mustOut,0.5357386667960793
d008,11ES,psngRoadPub,mustOut,0.6058200976545888
d009,11ES,psngRoadPub,mustOut,0.5135020972734788
d010,11ES,psngRoadPub,mustOut,0.5694023862787571
d011,11ES,psngRoadPub,mustOut,0.5422929275042796
d012,11ES,psngRoadPub,mustOut,0.5381530269040055
d013,11ES,psngRoadPub,mustOut,0.5279040539121262
d014,11ES,psngRoadPub,mustOut,0.5547886989061052
d015,11ES,psngRoadPub,mustOut,0.5116471327645707
d001,12PT,psngRoadPub,mustOut,0.5417523182507783
d002,12PT,psngRoadPub,mustOut,0.4891471665160563
d003,12PT,psngRoadPub,mustOut,0.4660202608639581
