timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,s1980,electricity,dem,0.507827113147535
h0002,LU,s1980,electricity,dem,0.487660904356326
h0003,LU,s1980,electricity,dem,0.478909530729953
h0004,LU,s1980,electricity,dem,0.47624194831237
h0005,LU,s1980,electricity,dem,0.485708981279403
h0006,LU,s1980,electricity,dem,0.492909530729952
h0007,LU,s1980,electricity,dem,0.525939750510172
h0008,LU,s1980,electricity,dem,0.567029036224458
h0009,LU,s1980,electricity,dem,0.593040025235447
h0010,LU,s1980,electricity,dem,0.606608706554128
h0011,LU,s1980,electricity,dem,0.61846172853215
h0012,LU,s1980,electricity,dem,0.621842223037645
h0013,LU,s1980,electricity,dem,0.611818871389293
h0014,LU,s1980,electricity,dem,0.599344970290392
h0015,LU,s1980,electricity,dem,0.587666398861821
h0016,LU,s1980,electricity,dem,0.583736453806876
h0017,LU,s1980,electricity,dem,0.597399915345337
h0018,LU,s1980,electricity,dem,0.623040025235447
h0019,LU,s1980,electricity,dem,0.626682882378304
h0020,LU,s1980,electricity,dem,0.602393047213469
h0021,LU,s1980,electricity,dem,0.564247442817865
h0022,LU,s1980,electricity,dem,0.558548266993689
h0023,LU,s1980,electricity,dem,0.558248816444239
h0024,LU,s1980,electricity,dem,0.534754310949733
h0025,LU,s1980,electricity,dem,0.500221431119535
h0026,LU,s1980,electricity,dem,0.480055222328326
h0027,LU,s1980,electricity,dem,0.471303848701953
h0028,LU,s1980,electricity,dem,0.46863626628437
h0029,LU,s1980,electricity,dem,0.478103299251403
h0030,LU,s1980,electricity,dem,0.485303848701952
h0031,LU,s1980,electricity,dem,0.518334068482172
h0032,LU,s1980,electricity,dem,0.559423354196458
h0033,LU,s1980,electricity,dem,0.585434343207447
h0034,LU,s1980,electricity,dem,0.599003024526128
h0035,LU,s1980,electricity,dem,0.61085604650415
h0036,LU,s1980,electricity,dem,0.614236541009645
h0037,LU,s1980,electricity,dem,0.604213189361293
h0038,LU,s1980,electricity,dem,0.591739288262392
h0039,LU,s1980,electricity,dem,0.580060716833821
h0040,LU,s1980,electricity,dem,0.576130771778876
h0041,LU,s1980,electricity,dem,0.589794233317337
h0042,LU,s1980,electricity,dem,0.615434343207447
h0043,LU,s1980,electricity,dem,0.619077200350304
h0044,LU,s1980,electricity,dem,0.594787365185469
h0045,LU,s1980,electricity,dem,0.556641760789865
h0046,LU,s1980,electricity,dem,0.550942584965689
h0047,LU,s1980,electricity,dem,0.550643134416239
h0048,LU,s1980,electricity,dem,0.527148628921733
h0049,LU,s1980,electricity,dem,0.501923985212535
h0050,LU,s1980,electricity,dem,0.481757776421326
h0051,LU,s1980,electricity,dem,0.473006402794953
h0052,LU,s1980,electricity,dem,0.47033882037737
h0053,LU,s1980,electricity,dem,0.479805853344403
h0054,LU,s1980,electricity,dem,0.487006402794952
h0055,LU,s1980,electricity,dem,0.520036622575172
