timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,s2006,electricity,dem,0.380486717077535
h0002,LU,s2006,electricity,dem,0.360320508286326
h0003,LU,s2006,electricity,dem,0.351569134659953
h0004,LU,s2006,electricity,dem,0.34890155224237
h0005,LU,s2006,electricity,dem,0.358368585209403
h0006,LU,s2006,electricity,dem,0.365569134659952
h0007,LU,s2006,electricity,dem,0.398599354440172
h0008,LU,s2006,electricity,dem,0.439688640154458
h0009,LU,s2006,electricity,dem,0.465699629165447
h0010,LU,s2006,electricity,dem,0.479268310484128
h0011,LU,s2006,electricity,dem,0.49112133246215
h0012,LU,s2006,electricity,dem,0.494501826967645
h0013,LU,s2006,electricity,dem,0.484478475319293
h0014,LU,s2006,electricity,dem,0.472004574220392
h0015,LU,s2006,electricity,dem,0.460326002791821
h0016,LU,s2006,electricity,dem,0.456396057736876
h0017,LU,s2006,electricity,dem,0.470059519275337
h0018,LU,s2006,electricity,dem,0.495699629165447
h0019,LU,s2006,electricity,dem,0.499342486308304
h0020,LU,s2006,electricity,dem,0.475052651143469
h0021,LU,s2006,electricity,dem,0.436907046747865
h0022,LU,s2006,electricity,dem,0.431207870923689
h0023,LU,s2006,electricity,dem,0.430908420374239
h0024,LU,s2006,electricity,dem,0.407413914879733
h0025,LU,s2006,electricity,dem,0.475133835240535
h0026,LU,s2006,electricity,dem,0.454967626449326
h0027,LU,s2006,electricity,dem,0.446216252822953
h0028,LU,s2006,electricity,dem,0.44354867040537
h0029,LU,s2006,electricity,dem,0.453015703372403
h0030,LU,s2006,electricity,dem,0.460216252822952
h0031,LU,s2006,electricity,dem,0.493246472603172
h0032,LU,s2006,electricity,dem,0.534335758317458
h0033,LU,s2006,electricity,dem,0.560346747328447
h0034,LU,s2006,electricity,dem,0.573915428647128
h0035,LU,s2006,electricity,dem,0.58576845062515
h0036,LU,s2006,electricity,dem,0.589148945130645
h0037,LU,s2006,electricity,dem,0.579125593482293
h0038,LU,s2006,electricity,dem,0.566651692383392
h0039,LU,s2006,electricity,dem,0.554973120954821
h0040,LU,s2006,electricity,dem,0.551043175899876
h0041,LU,s2006,electricity,dem,0.564706637438337
h0042,LU,s2006,electricity,dem,0.590346747328447
h0043,LU,s2006,electricity,dem,0.593989604471304
h0044,LU,s2006,electricity,dem,0.569699769306469
h0045,LU,s2006,electricity,dem,0.531554164910865
h0046,LU,s2006,electricity,dem,0.525854989086689
h0047,LU,s2006,electricity,dem,0.525555538537239
h0048,LU,s2006,electricity,dem,0.502061033042733
h0049,LU,s2006,electricity,dem,0.496117862791535
h0050,LU,s2006,electricity,dem,0.475951654000326
h0051,LU,s2006,electricity,dem,0.467200280373953
h0052,LU,s2006,electricity,dem,0.46453269795637
h0053,LU,s2006,electricity,dem,0.473999730923403
h0054,LU,s2006,electricity,dem,0.481200280373952
h0055,LU,s2006,electricity,dem,0.514230500154172
h0056,LU,s2006,electricity,dem,0.555319785868458
h0057,LU,s2006,electricity,dem,0.581330774879447
h0058,LU,s2006,electricity,dem,0.594899456198128
h0059,LU,s2006,electricity,dem,0.60675247817615
h0060,LU,s2006,electricity,dem,0.610132972681645
h0061,LU,s2006,electricity,dem,0.600109621033293
h0062,LU,s2006,electricity,dem,0.587635719934392
h0063,LU,s2006,electricity,dem,0.575957148505821
h0064,LU,s2006,electricity,dem,0.572027203450876
h0065,LU,s2006,electricity,dem,0.585690664989337
h0066,LU,s2006,electricity,dem,0.611330774879447
h0067,LU,s2006,electricity,dem,0.614973632022304
h0068,LU,s2006,electricity,dem,0.590683796857469
h0069,LU,s2006,electricity,dem,0.552538192461865
h0070,LU,s2006,electricity,dem,0.546839016637689
h0071,LU,s2006,electricity,dem,0.546539566088239
h0072,LU,s2006,electricity,dem,0.523045060593733
h0073,LU,s2006,electricity,dem,0.500319561038535
h0074,LU,s2006,electricity,dem,0.480153352247326
h0075,LU,s2006,electricity,dem,0.471401978620953
