timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,DE,s2002,solar,avaConv,0.0
h0002,DE,s2002,solar,avaConv,0.0
h0003,DE,s2002,solar,avaConv,0.0
h0004,DE,s2002,solar,avaConv,0.0
h0005,DE,s2002,solar,avaConv,0.0
h0006,DE,s2002,solar,avaConv,0.0
h0007,DE,s2002,solar,avaConv,0.0
h0008,DE,s2002,solar,avaConv,0.00438125215737073
h0009,DE,s2002,solar,avaConv,0.0448933574891852
h0010,DE,s2002,solar,avaConv,0.10231041112535
h0011,DE,s2002,solar,avaConv,0.148737903438258
h0012,DE,s2002,solar,avaConv,0.167844762027798
h0013,DE,s2002,solar,avaConv,0.154686596784175
h0014,DE,s2002,solar,avaConv,0.110265878011749
h0015,DE,s2002,solar,avaConv,0.0449107576287884
h0016,DE,s2002,solar,avaConv,0.00202822915590057
h0017,DE,s2002,solar,avaConv,0.0
h0018,DE,s2002,solar,avaConv,0.0
h0019,DE,s2002,solar,avaConv,0.0
h0020,DE,s2002,solar,avaConv,0.0
h0021,DE,s2002,solar,avaConv,0.0
h0022,DE,s2002,solar,avaConv,0.0
h0023,DE,s2002,solar,avaConv,0.0
h0024,DE,s2002,solar,avaConv,0.0
h0025,DE,s2002,solar,avaConv,0.0
h0026,DE,s2002,solar,avaConv,0.0
h0027,DE,s2002,solar,avaConv,0.0
h0028,DE,s2002,solar,avaConv,0.0
h0029,DE,s2002,solar,avaConv,0.0
h0030,DE,s2002,solar,avaConv,0.0
h0031,DE,s2002,solar,avaConv,0.0
h0032,DE,s2002,solar,avaConv,0.00640047097493007
h0033,DE,s2002,solar,avaConv,0.061366938196709
h0034,DE,s2002,solar,avaConv,0.132442060325748
h0035,DE,s2002,solar,avaConv,0.186848965348681
h0036,DE,s2002,solar,avaConv,0.204146575617318
h0037,DE,s2002,solar,avaConv,0.181046511161719
h0038,DE,s2002,solar,avaConv,0.123377089387723
h0039,DE,s2002,solar,avaConv,0.0491362455802676
h0040,DE,s2002,solar,avaConv,0.00225564566035394
h0041,DE,s2002,solar,avaConv,0.0
h0042,DE,s2002,solar,avaConv,0.0
h0043,DE,s2002,solar,avaConv,0.0
h0044,DE,s2002,solar,avaConv,0.0
h0045,DE,s2002,solar,avaConv,0.0
h0046,DE,s2002,solar,avaConv,0.0
h0047,DE,s2002,solar,avaConv,0.0
h0048,DE,s2002,solar,avaConv,0.0
h0049,DE,s2002,solar,avaConv,0.0
h0050,DE,s2002,solar,avaConv,0.0
h0051,DE,s2002,solar,avaConv,0.0
h0052,DE,s2002,solar,avaConv,0.0
h0053,DE,s2002,solar,avaConv,0.0
h0054,DE,s2002,solar,avaConv,0.0
h0055,DE,s2002,solar,avaConv,-4.69854894127689e-10
h0056,DE,s2002,solar,avaConv,0.00885106934584837
h0057,DE,s2002,solar,avaConv,0.0793887473891461
h0058,DE,s2002,solar,avaConv,0.176024525447064
h0059,DE,s2002,solar,avaConv,0.248453164637914
h0060,DE,s2002,solar,avaConv,0.26455635015823
h0061,DE,s2002,solar,avaConv,0.231210952644867
h0062,DE,s2002,solar,avaConv,0.158841075734111
h0063,DE,s2002,solar,avaConv,0.0640995528301375
h0064,DE,s2002,solar,avaConv,0.00283298255963608
h0065,DE,s2002,solar,avaConv,0.0
h0066,DE,s2002,solar,avaConv,0.0
h0067,DE,s2002,solar,avaConv,0.0
h0068,DE,s2002,solar,avaConv,0.0
h0069,DE,s2002,solar,avaConv,0.0
h0070,DE,s2002,solar,avaConv,0.0
h0071,DE,s2002,solar,avaConv,0.0
h0072,DE,s2002,solar,avaConv,0.0
h0073,DE,s2002,solar,avaConv,0.0
h0074,DE,s2002,solar,avaConv,0.0
h0075,DE,s2002,solar,avaConv,0.0
