timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,DE,s1984,wind,avaConv,0.930569560452657
h0002,DE,s1984,wind,avaConv,0.890429150188329
h0003,DE,s1984,wind,avaConv,0.870576008052882
h0004,DE,s1984,wind,avaConv,0.865187508686657
h0005,DE,s1984,wind,avaConv,0.843936725448305
h0006,DE,s1984,wind,avaConv,0.865248368044061
h0007,DE,s1984,wind,avaConv,0.865929332140859
h0008,DE,s1984,wind,avaConv,0.898978759738414
h0009,DE,s1984,wind,avaConv,0.940248547219594
h0010,DE,s1984,wind,avaConv,0.953924759894409
h0011,DE,s1984,wind,avaConv,0.965058017317856
h0012,DE,s1984,wind,avaConv,0.981128089881689
h0013,DE,s1984,wind,avaConv,0.988992468284
h0014,DE,s1984,wind,avaConv,0.985026574257684
h0015,DE,s1984,wind,avaConv,0.977142455926144
h0016,DE,s1984,wind,avaConv,0.959695606872877
h0017,DE,s1984,wind,avaConv,0.948211338181831
h0018,DE,s1984,wind,avaConv,0.955646653365485
h0019,DE,s1984,wind,avaConv,0.963013478770599
h0020,DE,s1984,wind,avaConv,0.967226756774461
h0021,DE,s1984,wind,avaConv,0.969765181429011
h0022,DE,s1984,wind,avaConv,0.97202590158037
h0023,DE,s1984,wind,avaConv,0.974683672326633
h0024,DE,s1984,wind,avaConv,0.976749736529106
h0025,DE,s1984,wind,avaConv,0.979676582758471
h0026,DE,s1984,wind,avaConv,0.981244660592705
h0027,DE,s1984,wind,avaConv,0.982474114131537
h0028,DE,s1984,wind,avaConv,0.967706981924241
h0029,DE,s1984,wind,avaConv,0.962549549458339
h0030,DE,s1984,wind,avaConv,0.965033102796102
h0031,DE,s1984,wind,avaConv,0.97251823055482
h0032,DE,s1984,wind,avaConv,0.962705842906168
h0033,DE,s1984,wind,avaConv,0.940228641741627
h0034,DE,s1984,wind,avaConv,0.930807538503189
h0035,DE,s1984,wind,avaConv,0.929752674818899
h0036,DE,s1984,wind,avaConv,0.925118255010991
h0037,DE,s1984,wind,avaConv,0.939403640660403
h0038,DE,s1984,wind,avaConv,0.895470599324079
h0039,DE,s1984,wind,avaConv,0.806785306234379
h0040,DE,s1984,wind,avaConv,0.676505104333496
h0041,DE,s1984,wind,avaConv,0.662943454913115
h0042,DE,s1984,wind,avaConv,0.752026888228823
h0043,DE,s1984,wind,avaConv,0.866793097193453
h0044,DE,s1984,wind,avaConv,0.915448065595389
h0045,DE,s1984,wind,avaConv,0.885938407074626
h0046,DE,s1984,wind,avaConv,0.767248906478594
h0047,DE,s1984,wind,avaConv,0.728695079200472
h0048,DE,s1984,wind,avaConv,0.714027875611919
h0049,DE,s1984,wind,avaConv,0.696866075955757
h0050,DE,s1984,wind,avaConv,0.696632833394323
h0051,DE,s1984,wind,avaConv,0.709533846646822
h0052,DE,s1984,wind,avaConv,0.742164325825096
h0053,DE,s1984,wind,avaConv,0.724569859278297
h0054,DE,s1984,wind,avaConv,0.799111757235748
h0055,DE,s1984,wind,avaConv,0.844257513612581
h0056,DE,s1984,wind,avaConv,0.939251363972445
h0057,DE,s1984,wind,avaConv,0.930665750773198
h0058,DE,s1984,wind,avaConv,0.910428991413266
h0059,DE,s1984,wind,avaConv,0.909663203504498
h0060,DE,s1984,wind,avaConv,0.901667272691426
h0061,DE,s1984,wind,avaConv,0.880833533010635
h0062,DE,s1984,wind,avaConv,0.888772556247148
h0063,DE,s1984,wind,avaConv,0.908954369869538
h0064,DE,s1984,wind,avaConv,0.951703278861356
h0065,DE,s1984,wind,avaConv,0.958987098580999
h0066,DE,s1984,wind,avaConv,0.962111345274501
h0067,DE,s1984,wind,avaConv,0.963562123081649
h0068,DE,s1984,wind,avaConv,0.967406673153491
h0069,DE,s1984,wind,avaConv,0.966745957380709
h0070,DE,s1984,wind,avaConv,0.955914498884539
h0071,DE,s1984,wind,avaConv,0.959866941661685
h0072,DE,s1984,wind,avaConv,0.961567894929809
h0073,DE,s1984,wind,avaConv,0.929660834043083
h0074,DE,s1984,wind,avaConv,0.941047688725152
h0075,DE,s1984,wind,avaConv,0.951524666068689
h0076,DE,s1984,wind,avaConv,0.966202984042483
h0077,DE,s1984,wind,avaConv,0.971294239409268
h0078,DE,s1984,wind,avaConv,0.959163260586101
h0079,DE,s1984,wind,avaConv,0.943681825797064
h0080,DE,s1984,wind,avaConv,0.95637781484536
h0081,DE,s1984,wind,avaConv,0.990571107956934
h0082,DE,s1984,wind,avaConv,0.981322215192789
h0083,DE,s1984,wind,avaConv,0.973162279403546
h0084,DE,s1984,wind,avaConv,0.976377943901415
h0085,DE,s1984,wind,avaConv,0.98009529974639
h0086,DE,s1984,wind,avaConv,0.966340642726813
h0087,DE,s1984,wind,avaConv,0.933458931579693
h0088,DE,s1984,wind,avaConv,0.879608001322542
h0089,DE,s1984,wind,avaConv,0.842792770772635
h0090,DE,s1984,wind,avaConv,0.809035011468101
h0091,DE,s1984,wind,avaConv,0.784644984706494
h0092,DE,s1984,wind,avaConv,0.767788816486374
h0093,DE,s1984,wind,avaConv,0.790393502035118
h0094,DE,s1984,wind,avaConv,0.790682043223142
h0095,DE,s1984,wind,avaConv,0.782261666699979
h0096,DE,s1984,wind,avaConv,0.759055509830704
h0097,DE,s1984,wind,avaConv,0.749967469535206
h0098,DE,s1984,wind,avaConv,0.754564636939218
h0099,DE,s1984,wind,avaConv,0.72499191420545
h0100,DE,s1984,wind,avaConv,0.702574463107308
h0101,DE,s1984,wind,avaConv,0.658845152035035
h0102,DE,s1984,wind,avaConv,0.617068083998692
h0103,DE,s1984,wind,avaConv,0.576447060237842
h0104,DE,s1984,wind,avaConv,0.508188156339647
h0105,DE,s1984,wind,avaConv,0.485262551764777
h0106,DE,s1984,wind,avaConv,0.570394566664425
h0107,DE,s1984,wind,avaConv,0.632822279644322
h0108,DE,s1984,wind,avaConv,0.726994044899754
h0109,DE,s1984,wind,avaConv,0.784040327505656
h0110,DE,s1984,wind,avaConv,0.741864920625119
h0111,DE,s1984,wind,avaConv,0.634696825279096
h0112,DE,s1984,wind,avaConv,0.608949032967742
h0113,DE,s1984,wind,avaConv,0.624028211620581
h0114,DE,s1984,wind,avaConv,0.649593936129527
h0115,DE,s1984,wind,avaConv,0.70755289019058
h0116,DE,s1984,wind,avaConv,0.750767487474671
h0117,DE,s1984,wind,avaConv,0.81376785314503
h0118,DE,s1984,wind,avaConv,0.859501308344619
h0119,DE,s1984,wind,avaConv,0.883121354371523
h0120,DE,s1984,wind,avaConv,0.881840018467295
h0121,DE,s1984,wind,avaConv,0.863284470830545
h0122,DE,s1984,wind,avaConv,0.831964706606496
h0123,DE,s1984,wind,avaConv,0.806824088822545
h0124,DE,s1984,wind,avaConv,0.784778844297066
h0125,DE,s1984,wind,avaConv,0.737206749258665
h0126,DE,s1984,wind,avaConv,0.697709355392726
h0127,DE,s1984,wind,avaConv,0.632728629680458
h0128,DE,s1984,wind,avaConv,0.610344229460135
h0129,DE,s1984,wind,avaConv,0.56459343274067
h0130,DE,s1984,wind,avaConv,0.584820419062596
h0131,DE,s1984,wind,avaConv,0.575626368669818
h0132,DE,s1984,wind,avaConv,0.572203067920223
h0133,DE,s1984,wind,avaConv,0.548817476254049
h0134,DE,s1984,wind,avaConv,0.487429138582239
h0135,DE,s1984,wind,avaConv,0.380906887350004
h0136,DE,s1984,wind,avaConv,0.310117169738674
h0137,DE,s1984,wind,avaConv,0.331720059896748
h0138,DE,s1984,wind,avaConv,0.336467187693194
h0139,DE,s1984,wind,avaConv,0.3601308839222
h0140,DE,s1984,wind,avaConv,0.386870657646543
h0141,DE,s1984,wind,avaConv,0.424896324019403
h0142,DE,s1984,wind,avaConv,0.459347118814184
h0143,DE,s1984,wind,avaConv,0.458073632208954
h0144,DE,s1984,wind,avaConv,0.477530492523336
h0145,DE,s1984,wind,avaConv,0.508268730504705
h0146,DE,s1984,wind,avaConv,0.550315859690646
h0147,DE,s1984,wind,avaConv,0.613545140610739
h0148,DE,s1984,wind,avaConv,0.695585779551274
h0149,DE,s1984,wind,avaConv,0.755647463510159
h0150,DE,s1984,wind,avaConv,0.795221962530461
h0151,DE,s1984,wind,avaConv,0.846218972758407
h0152,DE,s1984,wind,avaConv,0.870766910650367
h0153,DE,s1984,wind,avaConv,0.909216036916602
h0154,DE,s1984,wind,avaConv,0.931796341329978
h0155,DE,s1984,wind,avaConv,0.946519334234598
h0156,DE,s1984,wind,avaConv,0.963045722835788
h0157,DE,s1984,wind,avaConv,0.969135935975453
h0158,DE,s1984,wind,avaConv,0.967965140485978
h0159,DE,s1984,wind,avaConv,0.962887031970723
h0160,DE,s1984,wind,avaConv,0.947131708516441
h0161,DE,s1984,wind,avaConv,0.929738268211586
h0162,DE,s1984,wind,avaConv,0.912239842488758
h0163,DE,s1984,wind,avaConv,0.891620557900307
h0164,DE,s1984,wind,avaConv,0.856513272751858
h0165,DE,s1984,wind,avaConv,0.845848711675279
h0166,DE,s1984,wind,avaConv,0.861790808002277
h0167,DE,s1984,wind,avaConv,0.891965795038698
h0168,DE,s1984,wind,avaConv,0.912109322078155
h0169,DE,s1984,wind,avaConv,0.930682888943532
h0170,DE,s1984,wind,avaConv,0.937584547588134
h0171,DE,s1984,wind,avaConv,0.944393877127912
h0172,DE,s1984,wind,avaConv,0.951785852934447
h0173,DE,s1984,wind,avaConv,0.960693732093853
h0174,DE,s1984,wind,avaConv,0.962283476711105
h0175,DE,s1984,wind,avaConv,0.966762553671336
h0176,DE,s1984,wind,avaConv,0.968552146347585
h0177,DE,s1984,wind,avaConv,0.965848967652084
h0178,DE,s1984,wind,avaConv,0.964097449989113
h0179,DE,s1984,wind,avaConv,0.95320160717621
h0180,DE,s1984,wind,avaConv,0.947976539394244
h0181,DE,s1984,wind,avaConv,0.935456954530116
h0182,DE,s1984,wind,avaConv,0.920185045448659
h0183,DE,s1984,wind,avaConv,0.89609429064646
h0184,DE,s1984,wind,avaConv,0.869734926522213
h0185,DE,s1984,wind,avaConv,0.861958532348504
h0186,DE,s1984,wind,avaConv,0.860676316305398
h0187,DE,s1984,wind,avaConv,0.855566984813701
h0188,DE,s1984,wind,avaConv,0.83752906530302
h0189,DE,s1984,wind,avaConv,0.818120234444181
h0190,DE,s1984,wind,avaConv,0.804157000024308
h0191,DE,s1984,wind,avaConv,0.795934042870591
h0192,DE,s1984,wind,avaConv,0.779284387320843
h0193,DE,s1984,wind,avaConv,0.763779206121122
h0194,DE,s1984,wind,avaConv,0.726258363310396
h0195,DE,s1984,wind,avaConv,0.710696490860868
h0196,DE,s1984,wind,avaConv,0.691096260898374
h0197,DE,s1984,wind,avaConv,0.652930401786738
h0198,DE,s1984,wind,avaConv,0.650491449659746
h0199,DE,s1984,wind,avaConv,0.630386566327103
h0200,DE,s1984,wind,avaConv,0.596176583963047
h0201,DE,s1984,wind,avaConv,0.584668078189127
h0202,DE,s1984,wind,avaConv,0.621778985318434
h0203,DE,s1984,wind,avaConv,0.661366956518657
h0204,DE,s1984,wind,avaConv,0.700685465203339
h0205,DE,s1984,wind,avaConv,0.656816854574478
h0206,DE,s1984,wind,avaConv,0.560606357065369
h0207,DE,s1984,wind,avaConv,0.433122029952218
h0208,DE,s1984,wind,avaConv,0.341111984247877
h0209,DE,s1984,wind,avaConv,0.321274413162843
h0210,DE,s1984,wind,avaConv,0.294336045648235
h0211,DE,s1984,wind,avaConv,0.223693411297214
h0212,DE,s1984,wind,avaConv,0.167083307870617
h0213,DE,s1984,wind,avaConv,0.126803000865435
h0214,DE,s1984,wind,avaConv,0.0983438124122597
h0215,DE,s1984,wind,avaConv,0.103406312274561
h0216,DE,s1984,wind,avaConv,0.108145800457637
h0217,DE,s1984,wind,avaConv,0.103236931447932
h0218,DE,s1984,wind,avaConv,0.0845106157460741
h0219,DE,s1984,wind,avaConv,0.0772334069532076
h0220,DE,s1984,wind,avaConv,0.0623053988286493
h0221,DE,s1984,wind,avaConv,0.046882999604019
h0222,DE,s1984,wind,avaConv,0.0354592090399631
h0223,DE,s1984,wind,avaConv,0.0303433634521284
h0224,DE,s1984,wind,avaConv,0.030560030213548
h0225,DE,s1984,wind,avaConv,0.045101643736979
h0226,DE,s1984,wind,avaConv,0.0642068728620286
h0227,DE,s1984,wind,avaConv,0.102244901884564
h0228,DE,s1984,wind,avaConv,0.129070354714278
h0229,DE,s1984,wind,avaConv,0.161506561549332
h0230,DE,s1984,wind,avaConv,0.189991771338833
h0231,DE,s1984,wind,avaConv,0.182083157333648
h0232,DE,s1984,wind,avaConv,0.201107866668976
h0233,DE,s1984,wind,avaConv,0.272694596377661
h0234,DE,s1984,wind,avaConv,0.34073657721567
h0235,DE,s1984,wind,avaConv,0.388666978254062
h0236,DE,s1984,wind,avaConv,0.435719807131933
h0237,DE,s1984,wind,avaConv,0.474572084505662
h0238,DE,s1984,wind,avaConv,0.52991796761925
h0239,DE,s1984,wind,avaConv,0.569174965709702
h0240,DE,s1984,wind,avaConv,0.598268298840667
h0241,DE,s1984,wind,avaConv,0.660842797535183
h0242,DE,s1984,wind,avaConv,0.716373124327858
h0243,DE,s1984,wind,avaConv,0.774327285344513
h0244,DE,s1984,wind,avaConv,0.829196884843884
h0245,DE,s1984,wind,avaConv,0.850328715273466
h0246,DE,s1984,wind,avaConv,0.866769505904235
h0247,DE,s1984,wind,avaConv,0.885275274158214
h0248,DE,s1984,wind,avaConv,0.902877560515087
h0249,DE,s1984,wind,avaConv,0.92866888241105
h0250,DE,s1984,wind,avaConv,0.93666215475805
h0251,DE,s1984,wind,avaConv,0.947067181160949
h0252,DE,s1984,wind,avaConv,0.948612597006955
h0253,DE,s1984,wind,avaConv,0.949846555828916
h0254,DE,s1984,wind,avaConv,0.945517332344509
h0255,DE,s1984,wind,avaConv,0.926489436863782
h0256,DE,s1984,wind,avaConv,0.917318099831284
h0257,DE,s1984,wind,avaConv,0.923281736866823
h0258,DE,s1984,wind,avaConv,0.93901191389667
h0259,DE,s1984,wind,avaConv,0.944902375499511
h0260,DE,s1984,wind,avaConv,0.950602708400709
h0261,DE,s1984,wind,avaConv,0.954136471554258
h0262,DE,s1984,wind,avaConv,0.955614797229811
h0263,DE,s1984,wind,avaConv,0.952297302923548
h0264,DE,s1984,wind,avaConv,0.951968531390229
h0265,DE,s1984,wind,avaConv,0.952658451351522
h0266,DE,s1984,wind,avaConv,0.955529152021048
h0267,DE,s1984,wind,avaConv,0.956355208460352
h0268,DE,s1984,wind,avaConv,0.956090273437125
h0269,DE,s1984,wind,avaConv,0.956324206690114
h0270,DE,s1984,wind,avaConv,0.954371148871727
h0271,DE,s1984,wind,avaConv,0.946219444657501
h0272,DE,s1984,wind,avaConv,0.931742525594446
h0273,DE,s1984,wind,avaConv,0.914442273504333
h0274,DE,s1984,wind,avaConv,0.900976945306605
h0275,DE,s1984,wind,avaConv,0.87144739040053
h0276,DE,s1984,wind,avaConv,0.83488847750837
h0277,DE,s1984,wind,avaConv,0.777937223804775
h0278,DE,s1984,wind,avaConv,0.688234710276795
h0279,DE,s1984,wind,avaConv,0.549762725167313
h0280,DE,s1984,wind,avaConv,0.431489711839121
h0281,DE,s1984,wind,avaConv,0.442347795702198
h0282,DE,s1984,wind,avaConv,0.487115157680351
h0283,DE,s1984,wind,avaConv,0.548916795070688
h0284,DE,s1984,wind,avaConv,0.592743527520445
h0285,DE,s1984,wind,avaConv,0.63595727370408
h0286,DE,s1984,wind,avaConv,0.678231402360477
h0287,DE,s1984,wind,avaConv,0.687571599286422
h0288,DE,s1984,wind,avaConv,0.685542457871949
h0289,DE,s1984,wind,avaConv,0.711434202016408
h0290,DE,s1984,wind,avaConv,0.770565758223355
h0291,DE,s1984,wind,avaConv,0.820636238268983
h0292,DE,s1984,wind,avaConv,0.833534626009497
h0293,DE,s1984,wind,avaConv,0.792094464003703
h0294,DE,s1984,wind,avaConv,0.788429350594821
h0295,DE,s1984,wind,avaConv,0.719645409711714
h0296,DE,s1984,wind,avaConv,0.614064130486845
h0297,DE,s1984,wind,avaConv,0.544672381416563
h0298,DE,s1984,wind,avaConv,0.485932506496072
h0299,DE,s1984,wind,avaConv,0.450466615939248
h0300,DE,s1984,wind,avaConv,0.432094108904621
h0301,DE,s1984,wind,avaConv,0.417383512912332
h0302,DE,s1984,wind,avaConv,0.415393365157423
h0303,DE,s1984,wind,avaConv,0.43157818060936
h0304,DE,s1984,wind,avaConv,0.515462474411307
h0305,DE,s1984,wind,avaConv,0.694577432734969
h0306,DE,s1984,wind,avaConv,0.917519784081001
h0307,DE,s1984,wind,avaConv,0.932973099790673
h0308,DE,s1984,wind,avaConv,0.964951116040434
h0309,DE,s1984,wind,avaConv,0.947635939768667
h0310,DE,s1984,wind,avaConv,0.947986219251361
h0311,DE,s1984,wind,avaConv,0.972581817059793
h0312,DE,s1984,wind,avaConv,0.985845217585484
h0313,DE,s1984,wind,avaConv,0.97356801729822
h0314,DE,s1984,wind,avaConv,0.941411973138369
h0315,DE,s1984,wind,avaConv,0.910291944224907
h0316,DE,s1984,wind,avaConv,0.834598471189612
h0317,DE,s1984,wind,avaConv,0.770971225894619
h0318,DE,s1984,wind,avaConv,0.728635245671736
h0319,DE,s1984,wind,avaConv,0.667668452588225
h0320,DE,s1984,wind,avaConv,0.635096834244699
h0321,DE,s1984,wind,avaConv,0.630488237835994
h0322,DE,s1984,wind,avaConv,0.685814619716692
h0323,DE,s1984,wind,avaConv,0.727719552759
h0324,DE,s1984,wind,avaConv,0.833771491102977
h0325,DE,s1984,wind,avaConv,0.839703723347206
h0326,DE,s1984,wind,avaConv,0.786273821397734
h0327,DE,s1984,wind,avaConv,0.669046785917625
h0328,DE,s1984,wind,avaConv,0.698868124246346
h0329,DE,s1984,wind,avaConv,0.725249903283686
h0330,DE,s1984,wind,avaConv,0.886480332383787
h0331,DE,s1984,wind,avaConv,0.822155124968659
h0332,DE,s1984,wind,avaConv,0.74745375755843
h0333,DE,s1984,wind,avaConv,0.668518613243836
h0334,DE,s1984,wind,avaConv,0.63153780610366
h0335,DE,s1984,wind,avaConv,0.535283875131091
h0336,DE,s1984,wind,avaConv,0.473282560212118
h0337,DE,s1984,wind,avaConv,0.470074818330641
h0338,DE,s1984,wind,avaConv,0.479933022580717
h0339,DE,s1984,wind,avaConv,0.495362362527949
h0340,DE,s1984,wind,avaConv,0.558867753066724
h0341,DE,s1984,wind,avaConv,0.684831360270703
h0342,DE,s1984,wind,avaConv,0.79019911142596
h0343,DE,s1984,wind,avaConv,0.858013286262265
h0344,DE,s1984,wind,avaConv,0.919486811428052
h0345,DE,s1984,wind,avaConv,0.958821828813536
h0346,DE,s1984,wind,avaConv,0.983247595612308
h0347,DE,s1984,wind,avaConv,0.98390268253118
h0348,DE,s1984,wind,avaConv,0.985936737854067
h0349,DE,s1984,wind,avaConv,0.9870714586466
h0350,DE,s1984,wind,avaConv,0.974686777310309
h0351,DE,s1984,wind,avaConv,0.921193159079277
h0352,DE,s1984,wind,avaConv,0.891191664077145
h0353,DE,s1984,wind,avaConv,0.915552901282933
h0354,DE,s1984,wind,avaConv,0.93027743839012
h0355,DE,s1984,wind,avaConv,0.939076355438419
h0356,DE,s1984,wind,avaConv,0.940640502722604
h0357,DE,s1984,wind,avaConv,0.960142121629551
h0358,DE,s1984,wind,avaConv,0.969279774344488
h0359,DE,s1984,wind,avaConv,0.972670008470166
h0360,DE,s1984,wind,avaConv,0.978344481919638
h0361,DE,s1984,wind,avaConv,0.982653630414345
h0362,DE,s1984,wind,avaConv,0.988120441602247
h0363,DE,s1984,wind,avaConv,0.992941578670038
h0364,DE,s1984,wind,avaConv,0.995037826631869
h0365,DE,s1984,wind,avaConv,0.993106840486738
h0366,DE,s1984,wind,avaConv,0.992401232351737
h0367,DE,s1984,wind,avaConv,0.992890305999734
h0368,DE,s1984,wind,avaConv,0.991430586737905
h0369,DE,s1984,wind,avaConv,0.990566316433913
h0370,DE,s1984,wind,avaConv,0.989263531217451
h0371,DE,s1984,wind,avaConv,0.988710265292444
h0372,DE,s1984,wind,avaConv,0.991222397970518
h0373,DE,s1984,wind,avaConv,0.985823366959716
h0374,DE,s1984,wind,avaConv,0.981967349850535
h0375,DE,s1984,wind,avaConv,0.968873655514416
h0376,DE,s1984,wind,avaConv,0.916434729673184
h0377,DE,s1984,wind,avaConv,0.788420225924621
h0378,DE,s1984,wind,avaConv,0.81188038393887
h0379,DE,s1984,wind,avaConv,0.87563999062288
h0380,DE,s1984,wind,avaConv,0.866230944708919
