timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,s1980,electricity,dem,11.4667206640901
h0002,NL,s1980,electricity,dem,11.1442646201341
h0003,NL,s1980,electricity,dem,11.0176506091451
h0004,NL,s1980,electricity,dem,11.0597769827714
h0005,NL,s1980,electricity,dem,11.4589692904637
h0006,NL,s1980,electricity,dem,12.6309692904637
h0007,NL,s1980,electricity,dem,14.436852532222
h0008,NL,s1980,electricity,dem,15.7006849498044
h0009,NL,s1980,electricity,dem,16.2964349498044
h0010,NL,s1980,electricity,dem,16.4813841256286
h0011,NL,s1980,electricity,dem,16.4877604992549
h0012,NL,s1980,electricity,dem,16.3296011585956
h0013,NL,s1980,electricity,dem,16.2873552794747
h0014,NL,s1980,electricity,dem,16.2010297300242
h0015,NL,s1980,electricity,dem,16.1939857739802
h0016,NL,s1980,electricity,dem,16.5210942904637
h0017,NL,s1980,electricity,dem,17.2928648948594
h0018,NL,s1980,electricity,dem,17.0194514333209
h0019,NL,s1980,electricity,dem,16.4976423673868
h0020,NL,s1980,electricity,dem,15.7216712135407
h0021,NL,s1980,electricity,dem,14.7803676421121
h0022,NL,s1980,electricity,dem,13.7655063783758
h0023,NL,s1980,electricity,dem,12.8413181915626
h0024,NL,s1980,electricity,dem,12.0290764333209
h0025,NL,s1980,electricity,dem,11.5571228670901
h0026,NL,s1980,electricity,dem,11.2346668231341
h0027,NL,s1980,electricity,dem,11.1080528121451
h0028,NL,s1980,electricity,dem,11.1501791857714
h0029,NL,s1980,electricity,dem,11.5493714934637
h0030,NL,s1980,electricity,dem,12.7213714934637
h0031,NL,s1980,electricity,dem,14.527254735222
h0032,NL,s1980,electricity,dem,15.7910871528044
h0033,NL,s1980,electricity,dem,16.3868371528044
h0034,NL,s1980,electricity,dem,16.5717863286286
h0035,NL,s1980,electricity,dem,16.578162702255
h0036,NL,s1980,electricity,dem,16.4200033615956
h0037,NL,s1980,electricity,dem,16.3777574824747
h0038,NL,s1980,electricity,dem,16.2914319330242
h0039,NL,s1980,electricity,dem,16.2843879769802
h0040,NL,s1980,electricity,dem,16.6114964934637
h0041,NL,s1980,electricity,dem,17.3832670978593
h0042,NL,s1980,electricity,dem,17.1098536363209
h0043,NL,s1980,electricity,dem,16.5880445703868
h0044,NL,s1980,electricity,dem,15.8120734165407
h0045,NL,s1980,electricity,dem,14.8707698451121
h0046,NL,s1980,electricity,dem,13.8559085813758
h0047,NL,s1980,electricity,dem,12.9317203945626
h0048,NL,s1980,electricity,dem,12.1194786363209
h0049,NL,s1980,electricity,dem,11.6968183217901
h0050,NL,s1980,electricity,dem,11.3743622778341
h0051,NL,s1980,electricity,dem,11.2477482668451
h0052,NL,s1980,electricity,dem,11.2898746404714
h0053,NL,s1980,electricity,dem,11.6890669481637
h0054,NL,s1980,electricity,dem,12.8610669481637
h0055,NL,s1980,electricity,dem,14.666950189922
h0056,NL,s1980,electricity,dem,15.9307826075044
h0057,NL,s1980,electricity,dem,16.5265326075044
h0058,NL,s1980,electricity,dem,16.7114817833286
h0059,NL,s1980,electricity,dem,16.7178581569549
h0060,NL,s1980,electricity,dem,16.5596988162956
