timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,s1986,electricity,dem,10.8084423381374
h0002,BE,s1986,electricity,dem,10.4454807996758
h0003,BE,s1986,electricity,dem,10.2333832722033
h0004,BE,s1986,electricity,dem,10.2156044260495
h0005,BE,s1986,electricity,dem,10.525826953522
h0006,BE,s1986,electricity,dem,11.3446112941813
h0007,BE,s1986,electricity,dem,12.0235453601154
h0008,BE,s1986,electricity,dem,12.4200755798956
h0009,BE,s1986,electricity,dem,12.6714917886868
h0010,BE,s1986,electricity,dem,12.7910467337418
h0011,BE,s1986,electricity,dem,12.904532997478
h0012,BE,s1986,electricity,dem,12.7368571733022
h0013,BE,s1986,electricity,dem,12.6441648656099
h0014,BE,s1986,electricity,dem,12.4879835469286
h0015,BE,s1986,electricity,dem,12.4408434370385
h0016,BE,s1986,electricity,dem,12.4940068985769
h0017,BE,s1986,electricity,dem,12.963962942533
h0018,BE,s1986,electricity,dem,13.1914876678077
h0019,BE,s1986,electricity,dem,12.8260247557198
h0020,BE,s1986,electricity,dem,12.3030577227527
h0021,BE,s1986,electricity,dem,11.7751964590165
h0022,BE,s1986,electricity,dem,11.8870316238516
h0023,BE,s1986,electricity,dem,11.8494794260495
h0024,BE,s1986,electricity,dem,11.2724313491264
h0025,BE,s1986,electricity,dem,10.1106398937374
h0026,BE,s1986,electricity,dem,9.74767835527583
h0027,BE,s1986,electricity,dem,9.5355808278033
h0028,BE,s1986,electricity,dem,9.51780198164945
h0029,BE,s1986,electricity,dem,9.82802450912198
h0030,BE,s1986,electricity,dem,10.6468088497813
h0031,BE,s1986,electricity,dem,11.3257429157154
h0032,BE,s1986,electricity,dem,11.7222731354956
h0033,BE,s1986,electricity,dem,11.9736893442868
h0034,BE,s1986,electricity,dem,12.0932442893418
h0035,BE,s1986,electricity,dem,12.206730553078
h0036,BE,s1986,electricity,dem,12.0390547289022
h0037,BE,s1986,electricity,dem,11.9463624212099
h0038,BE,s1986,electricity,dem,11.7901811025286
h0039,BE,s1986,electricity,dem,11.7430409926385
h0040,BE,s1986,electricity,dem,11.7962044541769
h0041,BE,s1986,electricity,dem,12.266160498133
h0042,BE,s1986,electricity,dem,12.4936852234077
h0043,BE,s1986,electricity,dem,12.1282223113198
h0044,BE,s1986,electricity,dem,11.6052552783527
h0045,BE,s1986,electricity,dem,11.0773940146165
h0046,BE,s1986,electricity,dem,11.1892291794516
h0047,BE,s1986,electricity,dem,11.1516769816495
h0048,BE,s1986,electricity,dem,10.5746289047264
h0049,BE,s1986,electricity,dem,10.1402390978374
h0050,BE,s1986,electricity,dem,9.77727755937583
h0051,BE,s1986,electricity,dem,9.5651800319033
h0052,BE,s1986,electricity,dem,9.54740118574945
h0053,BE,s1986,electricity,dem,9.85762371322198
h0054,BE,s1986,electricity,dem,10.6764080538813
h0055,BE,s1986,electricity,dem,11.3553421198154
h0056,BE,s1986,electricity,dem,11.7518723395956
h0057,BE,s1986,electricity,dem,12.0032885483868
h0058,BE,s1986,electricity,dem,12.1228434934418
h0059,BE,s1986,electricity,dem,12.236329757178
h0060,BE,s1986,electricity,dem,12.0686539330022
h0061,BE,s1986,electricity,dem,11.9759616253099
h0062,BE,s1986,electricity,dem,11.8197803066286
h0063,BE,s1986,electricity,dem,11.7726401967385
h0064,BE,s1986,electricity,dem,11.8258036582769
h0065,BE,s1986,electricity,dem,12.295759702233
h0066,BE,s1986,electricity,dem,12.5232844275077
h0067,BE,s1986,electricity,dem,12.1578215154198
h0068,BE,s1986,electricity,dem,11.6348544824527
h0069,BE,s1986,electricity,dem,11.1069932187165
h0070,BE,s1986,electricity,dem,11.2188283835516
h0071,BE,s1986,electricity,dem,11.1812761857494
h0072,BE,s1986,electricity,dem,10.6042281088264
h0073,BE,s1986,electricity,dem,9.28098072223736
h0074,BE,s1986,electricity,dem,8.91801918377583
h0075,BE,s1986,electricity,dem,8.7059216563033
h0076,BE,s1986,electricity,dem,8.68814281014945
h0077,BE,s1986,electricity,dem,8.99836533762198
h0078,BE,s1986,electricity,dem,9.81714967828131
h0079,BE,s1986,electricity,dem,10.4960837442154
h0080,BE,s1986,electricity,dem,10.8926139639956
h0081,BE,s1986,electricity,dem,11.1440301727868
h0082,BE,s1986,electricity,dem,11.2635851178418
h0083,BE,s1986,electricity,dem,11.377071381578
h0084,BE,s1986,electricity,dem,11.2093955574022
h0085,BE,s1986,electricity,dem,11.1167032497099
h0086,BE,s1986,electricity,dem,10.9605219310286
h0087,BE,s1986,electricity,dem,10.9133818211385
h0088,BE,s1986,electricity,dem,10.9665452826769
h0089,BE,s1986,electricity,dem,11.436501326633
h0090,BE,s1986,electricity,dem,11.6640260519077
h0091,BE,s1986,electricity,dem,11.2985631398198
h0092,BE,s1986,electricity,dem,10.7755961068527
h0093,BE,s1986,electricity,dem,10.2477348431165
h0094,BE,s1986,electricity,dem,10.3595700079516
h0095,BE,s1986,electricity,dem,10.3220178101494
h0096,BE,s1986,electricity,dem,9.74496973322637
h0097,BE,s1986,electricity,dem,8.85566945913736
h0098,BE,s1986,electricity,dem,8.49270792067583
h0099,BE,s1986,electricity,dem,8.2806103932033
h0100,BE,s1986,electricity,dem,8.26283154704945
h0101,BE,s1986,electricity,dem,8.57305407452198
h0102,BE,s1986,electricity,dem,9.39183841518132
h0103,BE,s1986,electricity,dem,10.0707724811154
h0104,BE,s1986,electricity,dem,10.4673027008956
h0105,BE,s1986,electricity,dem,10.7187189096868
h0106,BE,s1986,electricity,dem,10.8382738547418
h0107,BE,s1986,electricity,dem,10.951760118478
h0108,BE,s1986,electricity,dem,10.7840842943022
h0109,BE,s1986,electricity,dem,10.6913919866099
h0110,BE,s1986,electricity,dem,10.5352106679286
h0111,BE,s1986,electricity,dem,10.4880705580385
h0112,BE,s1986,electricity,dem,10.5412340195769
h0113,BE,s1986,electricity,dem,11.011190063533
h0114,BE,s1986,electricity,dem,11.2387147888077
h0115,BE,s1986,electricity,dem,10.8732518767198
h0116,BE,s1986,electricity,dem,10.3502848437527
h0117,BE,s1986,electricity,dem,9.82242358001648
