timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,s1986,electricity,dem,0.516213541343535
h0002,LU,s1986,electricity,dem,0.496047332552326
h0003,LU,s1986,electricity,dem,0.487295958925953
h0004,LU,s1986,electricity,dem,0.48462837650837
h0005,LU,s1986,electricity,dem,0.494095409475403
h0006,LU,s1986,electricity,dem,0.501295958925952
h0007,LU,s1986,electricity,dem,0.534326178706172
h0008,LU,s1986,electricity,dem,0.575415464420458
h0009,LU,s1986,electricity,dem,0.601426453431447
h0010,LU,s1986,electricity,dem,0.614995134750128
h0011,LU,s1986,electricity,dem,0.62684815672815
h0012,LU,s1986,electricity,dem,0.630228651233645
h0013,LU,s1986,electricity,dem,0.620205299585293
h0014,LU,s1986,electricity,dem,0.607731398486392
h0015,LU,s1986,electricity,dem,0.596052827057821
h0016,LU,s1986,electricity,dem,0.592122882002876
h0017,LU,s1986,electricity,dem,0.605786343541337
h0018,LU,s1986,electricity,dem,0.631426453431447
h0019,LU,s1986,electricity,dem,0.635069310574304
h0020,LU,s1986,electricity,dem,0.610779475409469
h0021,LU,s1986,electricity,dem,0.572633871013865
h0022,LU,s1986,electricity,dem,0.566934695189689
h0023,LU,s1986,electricity,dem,0.566635244640239
h0024,LU,s1986,electricity,dem,0.543140739145733
h0025,LU,s1986,electricity,dem,0.492312261873535
h0026,LU,s1986,electricity,dem,0.472146053082326
h0027,LU,s1986,electricity,dem,0.463394679455953
h0028,LU,s1986,electricity,dem,0.46072709703837
h0029,LU,s1986,electricity,dem,0.470194130005403
h0030,LU,s1986,electricity,dem,0.477394679455952
h0031,LU,s1986,electricity,dem,0.510424899236172
h0032,LU,s1986,electricity,dem,0.551514184950458
h0033,LU,s1986,electricity,dem,0.577525173961447
h0034,LU,s1986,electricity,dem,0.591093855280128
h0035,LU,s1986,electricity,dem,0.60294687725815
h0036,LU,s1986,electricity,dem,0.606327371763645
h0037,LU,s1986,electricity,dem,0.596304020115293
h0038,LU,s1986,electricity,dem,0.583830119016392
h0039,LU,s1986,electricity,dem,0.572151547587821
h0040,LU,s1986,electricity,dem,0.568221602532876
h0041,LU,s1986,electricity,dem,0.581885064071337
h0042,LU,s1986,electricity,dem,0.607525173961447
h0043,LU,s1986,electricity,dem,0.611168031104304
h0044,LU,s1986,electricity,dem,0.586878195939469
h0045,LU,s1986,electricity,dem,0.548732591543865
h0046,LU,s1986,electricity,dem,0.543033415719689
h0047,LU,s1986,electricity,dem,0.542733965170239
h0048,LU,s1986,electricity,dem,0.519239459675733
h0049,LU,s1986,electricity,dem,0.491312665542535
h0050,LU,s1986,electricity,dem,0.471146456751326
h0051,LU,s1986,electricity,dem,0.462395083124953
h0052,LU,s1986,electricity,dem,0.45972750070737
h0053,LU,s1986,electricity,dem,0.469194533674403
h0054,LU,s1986,electricity,dem,0.476395083124952
h0055,LU,s1986,electricity,dem,0.509425302905172
h0056,LU,s1986,electricity,dem,0.550514588619458
h0057,LU,s1986,electricity,dem,0.576525577630447
h0058,LU,s1986,electricity,dem,0.590094258949128
h0059,LU,s1986,electricity,dem,0.60194728092715
h0060,LU,s1986,electricity,dem,0.605327775432645
h0061,LU,s1986,electricity,dem,0.595304423784293
h0062,LU,s1986,electricity,dem,0.582830522685392
h0063,LU,s1986,electricity,dem,0.571151951256821
h0064,LU,s1986,electricity,dem,0.567222006201876
h0065,LU,s1986,electricity,dem,0.580885467740337
h0066,LU,s1986,electricity,dem,0.606525577630447
h0067,LU,s1986,electricity,dem,0.610168434773304
h0068,LU,s1986,electricity,dem,0.585878599608469
h0069,LU,s1986,electricity,dem,0.547732995212865
h0070,LU,s1986,electricity,dem,0.542033819388689
h0071,LU,s1986,electricity,dem,0.541734368839239
h0072,LU,s1986,electricity,dem,0.518239863344733
h0073,LU,s1986,electricity,dem,0.427374810591535
h0074,LU,s1986,electricity,dem,0.407208601800326
h0075,LU,s1986,electricity,dem,0.398457228173953
h0076,LU,s1986,electricity,dem,0.39578964575637
h0077,LU,s1986,electricity,dem,0.405256678723403
h0078,LU,s1986,electricity,dem,0.412457228173952
h0079,LU,s1986,electricity,dem,0.445487447954172
h0080,LU,s1986,electricity,dem,0.486576733668458
h0081,LU,s1986,electricity,dem,0.512587722679447
h0082,LU,s1986,electricity,dem,0.526156403998128
h0083,LU,s1986,electricity,dem,0.53800942597615
h0084,LU,s1986,electricity,dem,0.541389920481645
h0085,LU,s1986,electricity,dem,0.531366568833293
h0086,LU,s1986,electricity,dem,0.518892667734392
h0087,LU,s1986,electricity,dem,0.507214096305821
h0088,LU,s1986,electricity,dem,0.503284151250876
h0089,LU,s1986,electricity,dem,0.516947612789337
h0090,LU,s1986,electricity,dem,0.542587722679447
h0091,LU,s1986,electricity,dem,0.546230579822304
h0092,LU,s1986,electricity,dem,0.521940744657469
h0093,LU,s1986,electricity,dem,0.483795140261865
h0094,LU,s1986,electricity,dem,0.478095964437689
h0095,LU,s1986,electricity,dem,0.477796513888239
h0096,LU,s1986,electricity,dem,0.454302008393733
h0097,LU,s1986,electricity,dem,0.388836448772535
h0098,LU,s1986,electricity,dem,0.368670239981326
h0099,LU,s1986,electricity,dem,0.359918866354953
h0100,LU,s1986,electricity,dem,0.35725128393737
h0101,LU,s1986,electricity,dem,0.366718316904403
h0102,LU,s1986,electricity,dem,0.373918866354952
h0103,LU,s1986,electricity,dem,0.406949086135172
h0104,LU,s1986,electricity,dem,0.448038371849458
h0105,LU,s1986,electricity,dem,0.474049360860447
h0106,LU,s1986,electricity,dem,0.487618042179128
h0107,LU,s1986,electricity,dem,0.49947106415715
h0108,LU,s1986,electricity,dem,0.502851558662645
h0109,LU,s1986,electricity,dem,0.492828207014293
h0110,LU,s1986,electricity,dem,0.480354305915392
h0111,LU,s1986,electricity,dem,0.468675734486821
h0112,LU,s1986,electricity,dem,0.464745789431876
h0113,LU,s1986,electricity,dem,0.478409250970337
h0114,LU,s1986,electricity,dem,0.504049360860447
h0115,LU,s1986,electricity,dem,0.507692218003304
h0116,LU,s1986,electricity,dem,0.483402382838469
h0117,LU,s1986,electricity,dem,0.445256778442865
h0118,LU,s1986,electricity,dem,0.439557602618689
h0119,LU,s1986,electricity,dem,0.439258152069239
h0120,LU,s1986,electricity,dem,0.415763646574733
h0121,LU,s1986,electricity,dem,0.480714565504535
h0122,LU,s1986,electricity,dem,0.460548356713326
h0123,LU,s1986,electricity,dem,0.451796983086953
h0124,LU,s1986,electricity,dem,0.44912940066937
h0125,LU,s1986,electricity,dem,0.458596433636403
h0126,LU,s1986,electricity,dem,0.465796983086952
h0127,LU,s1986,electricity,dem,0.498827202867172
h0128,LU,s1986,electricity,dem,0.539916488581458
h0129,LU,s1986,electricity,dem,0.565927477592447
h0130,LU,s1986,electricity,dem,0.579496158911128
h0131,LU,s1986,electricity,dem,0.59134918088915
h0132,LU,s1986,electricity,dem,0.594729675394645
h0133,LU,s1986,electricity,dem,0.584706323746293
h0134,LU,s1986,electricity,dem,0.572232422647392
h0135,LU,s1986,electricity,dem,0.560553851218821
h0136,LU,s1986,electricity,dem,0.556623906163876
h0137,LU,s1986,electricity,dem,0.570287367702337
h0138,LU,s1986,electricity,dem,0.595927477592447
h0139,LU,s1986,electricity,dem,0.599570334735304
h0140,LU,s1986,electricity,dem,0.575280499570469
h0141,LU,s1986,electricity,dem,0.537134895174865
