timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,RO,ro,61RO,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,EU,SI,si,57SI,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,transport,,cngPsngRoadPrvt,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,transport,,cngPsngRoadPrvt,expConvFix,0.0
