timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,LV,lv,78LV,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,SI,si,57SI,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,networkHeat,,solidBioBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,networkHeat,,solidBioBoilerDh,expConvFix,0.0
