timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,FI,fi,75FI,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,14FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,15FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,16FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,17FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,18FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,19FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,20FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,21FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,22FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,23FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.1274
30th,2040,EU,FR,fr,24FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,25FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,26FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr,27FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,FR,fr_co,99FR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,GR,gr,68GR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,GR,gr,69GR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,HR,hr,62HR,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,HU,hu,58HU,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.158
30th,2040,EU,PL,pl,41PL,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.051599896062
30th,2040,EU,PL,pl,44PL,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.056
30th,2040,EU,PT,pt,13PT,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,SI,si,57SI,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.062899864712
30th,2040,nonEU,UK,uk,93UK,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,miscProHeat,electricHeatPro,eBoilerProHigh,expConvFix,0.0
