timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,AT,at,49AT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,AT,at,50AT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,AT,at,51AT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,BE,be,28BE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,BG,bg,66BG,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,CZ,cz,39CZ,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,CZ,cz,40CZ,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,DE,de,31DE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,DE,de,32DE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,DE,de,33DE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,DE,de,34DE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,DE,de,35DE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,DE,de,36DE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,DE,de,37DE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,DK,dk_e,72DK,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,DK,dk_w,38DK,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,EE,ee,73EE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,01ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,02ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,03ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,04ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,05ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,06ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,07ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,08ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,09ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,10ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,ES,es,11ES,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FI,fi,74FI,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FI,fi,75FI,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,14FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,15FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,16FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,17FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,18FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,19FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,20FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,21FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,22FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,23FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,24FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,25FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,26FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr,27FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,FR,fr_co,99FR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,GR,gr,68GR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,GR,gr,69GR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,HR,hr,62HR,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,EU,SI,si,57SI,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,networkHeat,,gasBoilerDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,networkHeat,,gasBoilerDh,expConvFix,0.0
