timestep_4,region_4,carrier_1,parameter,value
hh0001,01ES,spaceHeat,mustOut,0.5437185811017801
hh0002,01ES,spaceHeat,mustOut,0.5700152627472418
hh0003,01ES,spaceHeat,mustOut,0.5984082617588108
hh0004,01ES,spaceHeat,mustOut,0.6460552877583903
hh0005,01ES,spaceHeat,mustOut,0.701169213074649
hh0006,01ES,spaceHeat,mustOut,0.7455246523024637
hh0007,01ES,spaceHeat,mustOut,0.7531319848324832
hh0008,01ES,spaceHeat,mustOut,0.6509734626124242
hh0009,01ES,spaceHeat,mustOut,0.592272484429577
hh0010,01ES,spaceHeat,mustOut,0.5580765301659143
hh0011,01ES,spaceHeat,mustOut,0.569500057103278
hh0012,01ES,spaceHeat,mustOut,0.6125091354041118
hh0013,01ES,spaceHeat,mustOut,0.6498502022429214
hh0014,01ES,spaceHeat,mustOut,0.618894814603333
hh0015,01ES,spaceHeat,mustOut,0.6239596950056813
hh0016,01ES,spaceHeat,mustOut,0.6142915296322253
hh0017,01ES,spaceHeat,mustOut,0.5937651996150163
hh0018,01ES,spaceHeat,mustOut,0.5632428290127129
hh0019,01ES,spaceHeat,mustOut,0.5264837478152032
hh0020,01ES,spaceHeat,mustOut,0.46569714737955425
hh0021,01ES,spaceHeat,mustOut,0.43692034426884
hh0022,01ES,spaceHeat,mustOut,0.4228396588322705
hh0023,01ES,spaceHeat,mustOut,0.4219020334356118
hh0024,01ES,spaceHeat,mustOut,0.43841576881828276
hh0025,01ES,spaceHeat,mustOut,0.41657821381613547
hh0026,01ES,spaceHeat,mustOut,0.38554046966530475
hh0027,01ES,spaceHeat,mustOut,0.38774049282738077
hh0028,01ES,spaceHeat,mustOut,0.40726892608168025
hh0029,01ES,spaceHeat,mustOut,0.44735151737130846
hh0030,01ES,spaceHeat,mustOut,0.5118075739190645
hh0031,01ES,spaceHeat,mustOut,0.4890908548206264
hh0032,01ES,spaceHeat,mustOut,0.42176587412974226
hh0033,01ES,spaceHeat,mustOut,0.3973411803939085
hh0034,01ES,spaceHeat,mustOut,0.41539261797488297
hh0035,01ES,spaceHeat,mustOut,0.475673788664848
hh0036,01ES,spaceHeat,mustOut,0.524881507321662
hh0037,01ES,spaceHeat,mustOut,0.5338353779787283
hh0038,01ES,spaceHeat,mustOut,0.4788585203760696
hh0039,01ES,spaceHeat,mustOut,0.443485169312943
hh0040,01ES,spaceHeat,mustOut,0.4121671472765057
hh0041,01ES,spaceHeat,mustOut,0.37436416292693275
hh0042,01ES,spaceHeat,mustOut,0.3805234396078685
hh0043,01ES,spaceHeat,mustOut,0.3784474490845317
hh0044,01ES,spaceHeat,mustOut,0.3533374216851525
hh0045,01ES,spaceHeat,mustOut,0.3522516533174785
hh0046,01ES,spaceHeat,mustOut,0.36853018682051497
hh0047,01ES,spaceHeat,mustOut,0.39736062571375896
hh0048,01ES,spaceHeat,mustOut,0.45253770483613676
hh0049,01ES,spaceHeat,mustOut,0.5013447309364868
hh0050,01ES,spaceHeat,mustOut,0.5097947114993877
hh0051,01ES,spaceHeat,mustOut,0.5344051844278235
hh0052,01ES,spaceHeat,mustOut,0.5555922865303002
hh0053,01ES,spaceHeat,mustOut,0.5702641758865912
hh0054,01ES,spaceHeat,mustOut,0.5628146791375676
hh0055,01ES,spaceHeat,mustOut,0.5388660385562912
hh0056,01ES,spaceHeat,mustOut,0.5226261500272957
hh0057,01ES,spaceHeat,mustOut,0.5640758394040211
hh0058,01ES,spaceHeat,mustOut,0.6258452651746298
hh0059,01ES,spaceHeat,mustOut,0.641592832713011
hh0060,01ES,spaceHeat,mustOut,0.5776122678277342
hh0061,01ES,spaceHeat,mustOut,0.4969564652423315
hh0062,01ES,spaceHeat,mustOut,0.41141136185578175
hh0063,01ES,spaceHeat,mustOut,0.3573147038663852
hh0064,01ES,spaceHeat,mustOut,0.30415249166478
hh0065,01ES,spaceHeat,mustOut,0.2622013287859833
hh0066,01ES,spaceHeat,mustOut,0.2540097596765275
hh0067,01ES,spaceHeat,mustOut,0.252890901504933
hh0068,01ES,spaceHeat,mustOut,0.219341599890955
hh0069,01ES,spaceHeat,mustOut,0.19585978139116403
hh0070,01ES,spaceHeat,mustOut,0.1920917806929135
hh0071,01ES,spaceHeat,mustOut,0.18289827259161576
hh0072,01ES,spaceHeat,mustOut,0.2099681456227735
hh0073,01ES,spaceHeat,mustOut,0.209220504342562
hh0074,01ES,spaceHeat,mustOut,0.174613639643323
hh0075,01ES,spaceHeat,mustOut,0.14427556093335026
hh0076,01ES,spaceHeat,mustOut,0.13531034040790402
hh0077,01ES,spaceHeat,mustOut,0.170678903122303
hh0078,01ES,spaceHeat,mustOut,0.23405216062393852
hh0079,01ES,spaceHeat,mustOut,0.2595486540510407
hh0080,01ES,spaceHeat,mustOut,0.24253771156247073
hh0081,01ES,spaceHeat,mustOut,0.23560044736251598
hh0082,01ES,spaceHeat,mustOut,0.23742909577597152
hh0083,01ES,spaceHeat,mustOut,0.2395988212455725
hh0084,01ES,spaceHeat,mustOut,0.23225651066746825
hh0085,01ES,spaceHeat,mustOut,0.20808750268806225
hh0086,01ES,spaceHeat,mustOut,0.197187423457568
hh0087,01ES,spaceHeat,mustOut,0.21414963593419425
hh0088,01ES,spaceHeat,mustOut,0.237007361503306
hh0089,01ES,spaceHeat,mustOut,0.20569219429145225
hh0090,01ES,spaceHeat,mustOut,0.19841652788699277
hh0091,01ES,spaceHeat,mustOut,0.17500418496094572
hh0092,01ES,spaceHeat,mustOut,0.1629516888520985
hh0093,01ES,spaceHeat,mustOut,0.19065152732773225
hh0094,01ES,spaceHeat,mustOut,0.2794494338344905
hh0095,01ES,spaceHeat,mustOut,0.34119253081061346
hh0096,01ES,spaceHeat,mustOut,0.3570666506589652
hh0097,01ES,spaceHeat,mustOut,0.30974622882161923
hh0098,01ES,spaceHeat,mustOut,0.2337663445676285
hh0099,01ES,spaceHeat,mustOut,0.18106000243622625
hh0100,01ES,spaceHeat,mustOut,0.15819728872730648
hh0101,01ES,spaceHeat,mustOut,0.22638845552223225
hh0102,01ES,spaceHeat,mustOut,0.3089253316984083
hh0103,01ES,spaceHeat,mustOut,0.31902864582486673
hh0104,01ES,spaceHeat,mustOut,0.289497974676716
hh0105,01ES,spaceHeat,mustOut,0.27165269059397273
hh0106,01ES,spaceHeat,mustOut,0.265287542347456
hh0107,01ES,spaceHeat,mustOut,0.26252131394407724
hh0108,01ES,spaceHeat,mustOut,0.28267709907723926
hh0109,01ES,spaceHeat,mustOut,0.26484465020097925
hh0110,01ES,spaceHeat,mustOut,0.2339829857297345
hh0111,01ES,spaceHeat,mustOut,0.23158462997015822
hh0112,01ES,spaceHeat,mustOut,0.2280694561097315
hh0113,01ES,spaceHeat,mustOut,0.21854054404392576
hh0114,01ES,spaceHeat,mustOut,0.22069733384470175
hh0115,01ES,spaceHeat,mustOut,0.22076082993146698
hh0116,01ES,spaceHeat,mustOut,0.187779466609992
hh0117,01ES,spaceHeat,mustOut,0.15700893196154875
hh0118,01ES,spaceHeat,mustOut,0.121733381892101
hh0119,01ES,spaceHeat,mustOut,0.11503880577089727
hh0120,01ES,spaceHeat,mustOut,0.11547018137837624
hh0121,01ES,spaceHeat,mustOut,0.09373372851075978
hh0122,01ES,spaceHeat,mustOut,0.062408975497169825
hh0123,01ES,spaceHeat,mustOut,0.0477148145454392
hh0124,01ES,spaceHeat,mustOut,0.047808994140987854
hh0125,01ES,spaceHeat,mustOut,0.07397977575896937
hh0126,01ES,spaceHeat,mustOut,0.11469667162320951
hh0127,01ES,spaceHeat,mustOut,0.13907433669826774
hh0128,01ES,spaceHeat,mustOut,0.13868853028843897
hh0129,01ES,spaceHeat,mustOut,0.14469576401323475
hh0130,01ES,spaceHeat,mustOut,0.130095514244739
hh0131,01ES,spaceHeat,mustOut,0.10309085018286948
