timestep_2,region_4,technology_2,parameter,value
all,51AT,rooftopInd_a,capaConvUp,7.695402977
all,51AT,rooftopInd_b,capaConvUp,6.434304589
all,49AT,rooftopInd_a,capaConvUp,4.679472728
all,49AT,rooftopInd_b,capaConvUp,4.75994803
all,50AT,rooftopInd_a,capaConvUp,7.817786897
all,50AT,rooftopInd_b,capaConvUp,4.960199249
all,28BE,rooftopInd_a,capaConvUp,18.4331739
all,28BE,rooftopInd_b,capaConvUp,26.72840362
all,47CH,rooftopInd_a,capaConvUp,8.254175857
all,47CH,rooftopInd_b,capaConvUp,19.69858991
all,48CH,rooftopInd_a,capaConvUp,3.991355361
all,48CH,rooftopInd_b,capaConvUp,1.281670127
all,36DE,rooftopInd_a,capaConvUp,18.21715724
all,36DE,rooftopInd_b,capaConvUp,24.02678903
all,31DE,rooftopInd_a,capaConvUp,16.53419867
all,31DE,rooftopInd_b,capaConvUp,51.9319802
all,33DE,rooftopInd_a,capaConvUp,44.1901134
all,33DE,rooftopInd_b,capaConvUp,20.68820467
all,35DE,rooftopInd_a,capaConvUp,23.01335487
all,35DE,rooftopInd_b,capaConvUp,24.45697299
all,34DE,rooftopInd_a,capaConvUp,37.51792598
all,34DE,rooftopInd_b,capaConvUp,14.65860241
all,32DE,rooftopInd_a,capaConvUp,15.60031537
all,32DE,rooftopInd_b,capaConvUp,23.56676978
all,37DE,rooftopInd_a,capaConvUp,30.19053918
all,37DE,rooftopInd_b,capaConvUp,23.49013576
all,21FR,rooftopInd_a,capaConvUp,11.731858
all,21FR,rooftopInd_b,capaConvUp,21.08429812
all,15FR,rooftopInd_a,capaConvUp,7.917303355
all,15FR,rooftopInd_b,capaConvUp,9.979835343
all,18FR,rooftopInd_a,capaConvUp,12.61554224
all,18FR,rooftopInd_b,capaConvUp,14.93540022
all,19FR,rooftopInd_a,capaConvUp,4.81167705
all,19FR,rooftopInd_b,capaConvUp,12.55898864
all,14FR,rooftopInd_a,capaConvUp,22.18237568
all,14FR,rooftopInd_b,capaConvUp,15.83031518
all,20FR,rooftopInd_a,capaConvUp,9.204014909
all,20FR,rooftopInd_b,capaConvUp,13.4825348
all,16FR,rooftopInd_a,capaConvUp,18.9948301
all,16FR,rooftopInd_b,capaConvUp,7.721365765
all,17FR,rooftopInd_a,capaConvUp,17.68831031
all,17FR,rooftopInd_b,capaConvUp,17.29128148
all,26FR,rooftopInd_a,capaConvUp,13.36603846
all,26FR,rooftopInd_b,capaConvUp,22.77207034
all,22FR,rooftopInd_a,capaConvUp,10.4296491
all,22FR,rooftopInd_b,capaConvUp,3.778371424
all,24FR,rooftopInd_a,capaConvUp,6.877471803
all,24FR,rooftopInd_b,capaConvUp,10.12700162
all,25FR,rooftopInd_a,capaConvUp,11.95355515
all,25FR,rooftopInd_b,capaConvUp,20.49306987
all,30NL,rooftopInd_a,capaConvUp,59.24245888
all,30NL,rooftopInd_b,capaConvUp,24.3672278
all,23FR,rooftopInd_a,capaConvUp,20.05412916
all,23FR,rooftopInd_b,capaConvUp,2.69810555
all,27FR,rooftopInd_a,capaConvUp,1.554221115
all,27FR,rooftopInd_b,capaConvUp,3.653308578
all,29LU,rooftopInd_a,capaConvUp,1.670935563
all,29LU,rooftopInd_b,capaConvUp,0.878644811
