timestep_5,region_4,technology_3,parameter,value
h0001,01ES,onshore_c,avaConv,0.037320104482627
h0002,01ES,onshore_c,avaConv,0.0928457317416056
h0003,01ES,onshore_c,avaConv,0.0629497351831187
h0004,01ES,onshore_c,avaConv,0.501370902488795
h0005,01ES,onshore_c,avaConv,0.789216834729472
h0006,01ES,onshore_c,avaConv,0.890000100000003
h0007,01ES,onshore_c,avaConv,0.374323480043018
h0008,01ES,onshore_c,avaConv,0.0998762310398198
h0009,01ES,onshore_c,avaConv,0.0755224596604626
h0010,01ES,onshore_c,avaConv,0.0369925172474892
h0011,01ES,onshore_c,avaConv,0.0361996697577147
h0012,01ES,onshore_c,avaConv,0.0243194861092129
h0013,01ES,onshore_c,avaConv,0.0332484124348144
h0014,01ES,onshore_c,avaConv,0.0275602096179853
h0015,01ES,onshore_c,avaConv,0.0431872701590034
h0016,01ES,onshore_c,avaConv,0.0205295842688959
h0017,01ES,onshore_c,avaConv,0.0227948780843873
h0018,01ES,onshore_c,avaConv,0.277544333524545
h0019,01ES,onshore_c,avaConv,0.278431363953066
h0020,01ES,onshore_c,avaConv,0.292449614561247
h0021,01ES,onshore_c,avaConv,0.0782263537467011
h0022,01ES,onshore_c,avaConv,0.142547740438922
h0023,01ES,onshore_c,avaConv,0.172686885776934
h0024,01ES,onshore_c,avaConv,0.0955621608718427
h0025,01ES,onshore_c,avaConv,0.129633944936414
h0026,01ES,onshore_c,avaConv,0.100127430182063
h0027,01ES,onshore_c,avaConv,0.0720342901037111
h0028,01ES,onshore_c,avaConv,0.021487771615389
h0029,01ES,onshore_c,avaConv,0.0197565120448398
h0030,01ES,onshore_c,avaConv,0.026698153798235
h0031,01ES,onshore_c,avaConv,0.0157120913597251
h0032,01ES,onshore_c,avaConv,0.0130487014727238
h0033,01ES,onshore_c,avaConv,0.0888202260991718
h0034,01ES,onshore_c,avaConv,0.132745118221904
h0035,01ES,onshore_c,avaConv,0.139324429716415
h0036,01ES,onshore_c,avaConv,0.0278962003961899
h0037,01ES,onshore_c,avaConv,0.0129824579132104
h0038,01ES,onshore_c,avaConv,0.0148727970721876
h0039,01ES,onshore_c,avaConv,0.0153657097044755
h0040,01ES,onshore_c,avaConv,0.0290836216368649
h0041,01ES,onshore_c,avaConv,0.0722482798145552
h0042,01ES,onshore_c,avaConv,0.101257284447499
h0043,01ES,onshore_c,avaConv,0.0659804187011593
h0044,01ES,onshore_c,avaConv,0.0254769405073546
