timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,s1999,electricity,dem,60.8969717403476
h0002,FR,s1999,electricity,dem,59.4075596524355
h0003,FR,s1999,electricity,dem,56.6512849271608
h0004,FR,s1999,electricity,dem,55.665620091996
h0005,FR,s1999,electricity,dem,57.5346475645234
h0006,FR,s1999,electricity,dem,61.8036970150729
h0007,FR,s1999,electricity,dem,66.2622025095784
h0008,FR,s1999,electricity,dem,68.2674222897982
h0009,FR,s1999,electricity,dem,69.4175321799081
h0010,FR,s1999,electricity,dem,69.6444277843036
h0011,FR,s1999,electricity,dem,69.7229167952927
h0012,FR,s1999,electricity,dem,69.7857739381498
h0013,FR,s1999,electricity,dem,68.0563563557322
h0014,FR,s1999,electricity,dem,65.9804497623256
h0015,FR,s1999,electricity,dem,63.993609102985
h0016,FR,s1999,electricity,dem,63.4331255865015
h0017,FR,s1999,electricity,dem,65.7809387733147
h0018,FR,s1999,electricity,dem,70.0516036084795
h0019,FR,s1999,electricity,dem,70.9620706414465
h0020,FR,s1999,electricity,dem,67.6594277843037
h0021,FR,s1999,electricity,dem,64.3232409711168
h0022,FR,s1999,electricity,dem,64.7139827293586
h0023,FR,s1999,electricity,dem,65.8105596524356
h0024,FR,s1999,electricity,dem,63.1287574546334
h0025,FR,s1999,electricity,dem,55.2999264800476
h0026,FR,s1999,electricity,dem,53.8105143921355
h0027,FR,s1999,electricity,dem,51.0542396668608
h0028,FR,s1999,electricity,dem,50.068574831696
h0029,FR,s1999,electricity,dem,51.9376023042234
h0030,FR,s1999,electricity,dem,56.2066517547729
h0031,FR,s1999,electricity,dem,60.6651572492784
h0032,FR,s1999,electricity,dem,62.6703770294982
h0033,FR,s1999,electricity,dem,63.8204869196081
h0034,FR,s1999,electricity,dem,64.0473825240036
h0035,FR,s1999,electricity,dem,64.1258715349927
h0036,FR,s1999,electricity,dem,64.1887286778498
h0037,FR,s1999,electricity,dem,62.4593110954322
h0038,FR,s1999,electricity,dem,60.3834045020256
h0039,FR,s1999,electricity,dem,58.396563842685
h0040,FR,s1999,electricity,dem,57.8360803262015
h0041,FR,s1999,electricity,dem,60.1838935130147
h0042,FR,s1999,electricity,dem,64.4545583481795
h0043,FR,s1999,electricity,dem,65.3650253811465
h0044,FR,s1999,electricity,dem,62.0623825240037
h0045,FR,s1999,electricity,dem,58.7261957108168
h0046,FR,s1999,electricity,dem,59.1169374690586
h0047,FR,s1999,electricity,dem,60.2135143921356
h0048,FR,s1999,electricity,dem,57.5317121943334
h0049,FR,s1999,electricity,dem,51.1351880931476
h0050,FR,s1999,electricity,dem,49.6457760052355
h0051,FR,s1999,electricity,dem,46.8895012799608
h0052,FR,s1999,electricity,dem,45.903836444796
h0053,FR,s1999,electricity,dem,47.7728639173234
h0054,FR,s1999,electricity,dem,52.0419133678729
h0055,FR,s1999,electricity,dem,56.5004188623784
h0056,FR,s1999,electricity,dem,58.5056386425982
h0057,FR,s1999,electricity,dem,59.6557485327081
h0058,FR,s1999,electricity,dem,59.8826441371036
h0059,FR,s1999,electricity,dem,59.9611331480927
h0060,FR,s1999,electricity,dem,60.0239902909498
h0061,FR,s1999,electricity,dem,58.2945727085322
h0062,FR,s1999,electricity,dem,56.2186661151256
h0063,FR,s1999,electricity,dem,54.231825455785
h0064,FR,s1999,electricity,dem,53.6713419393015
h0065,FR,s1999,electricity,dem,56.0191551261147
h0066,FR,s1999,electricity,dem,60.2898199612795
h0067,FR,s1999,electricity,dem,61.2002869942465
h0068,FR,s1999,electricity,dem,57.8976441371037
h0069,FR,s1999,electricity,dem,54.5614573239168
h0070,FR,s1999,electricity,dem,54.9521990821586
h0071,FR,s1999,electricity,dem,56.0487760052356
h0072,FR,s1999,electricity,dem,53.3669738074334
h0073,FR,s1999,electricity,dem,52.2803527086476
h0074,FR,s1999,electricity,dem,50.7909406207355
h0075,FR,s1999,electricity,dem,48.0346658954608
h0076,FR,s1999,electricity,dem,47.049001060296
h0077,FR,s1999,electricity,dem,48.9180285328234
h0078,FR,s1999,electricity,dem,53.1870779833729
h0079,FR,s1999,electricity,dem,57.6455834778784
h0080,FR,s1999,electricity,dem,59.6508032580982
h0081,FR,s1999,electricity,dem,60.8009131482081
h0082,FR,s1999,electricity,dem,61.0278087526036
h0083,FR,s1999,electricity,dem,61.1062977635927
h0084,FR,s1999,electricity,dem,61.1691549064498
h0085,FR,s1999,electricity,dem,59.4397373240322
h0086,FR,s1999,electricity,dem,57.3638307306256
h0087,FR,s1999,electricity,dem,55.376990071285
h0088,FR,s1999,electricity,dem,54.8165065548015
h0089,FR,s1999,electricity,dem,57.1643197416147
h0090,FR,s1999,electricity,dem,61.4349845767795
h0091,FR,s1999,electricity,dem,62.3454516097465
h0092,FR,s1999,electricity,dem,59.0428087526037
h0093,FR,s1999,electricity,dem,55.7066219394168
h0094,FR,s1999,electricity,dem,56.0973636976586
h0095,FR,s1999,electricity,dem,57.1939406207356
h0096,FR,s1999,electricity,dem,54.5121384229334
h0097,FR,s1999,electricity,dem,55.3994933076476
h0098,FR,s1999,electricity,dem,53.9100812197355
h0099,FR,s1999,electricity,dem,51.1538064944608
h0100,FR,s1999,electricity,dem,50.168141659296
h0101,FR,s1999,electricity,dem,52.0371691318234
h0102,FR,s1999,electricity,dem,56.3062185823729
