timestep_5,region_3,technology_2,parameter,value
h0001,01ES,offshore,avaConv,0.32388492
h0002,01ES,offshore,avaConv,0.27900794
h0003,01ES,offshore,avaConv,0.27304886
h0004,01ES,offshore,avaConv,0.31295588
h0005,01ES,offshore,avaConv,0.31986503
h0006,01ES,offshore,avaConv,0.29506761
h0007,01ES,offshore,avaConv,0.29350771
h0008,01ES,offshore,avaConv,0.29045823
h0009,01ES,offshore,avaConv,0.24786078
h0010,01ES,offshore,avaConv,0.25377689
h0011,01ES,offshore,avaConv,0.24873993
h0012,01ES,offshore,avaConv,0.25817492
h0013,01ES,offshore,avaConv,0.29337421
h0014,01ES,offshore,avaConv,0.32871669
h0015,01ES,offshore,avaConv,0.37242062
h0016,01ES,offshore,avaConv,0.37216067
h0017,01ES,offshore,avaConv,0.41806502
h0018,01ES,offshore,avaConv,0.397719
h0019,01ES,offshore,avaConv,0.38475759
h0020,01ES,offshore,avaConv,0.39568352
h0021,01ES,offshore,avaConv,0.40020668
h0022,01ES,offshore,avaConv,0.38981635
h0023,01ES,offshore,avaConv,0.31544716
h0024,01ES,offshore,avaConv,0.31967186
h0025,01ES,offshore,avaConv,0.47435309
h0026,01ES,offshore,avaConv,0.45295312
h0027,01ES,offshore,avaConv,0.44760504
h0028,01ES,offshore,avaConv,0.47775739
h0029,01ES,offshore,avaConv,0.47082111
h0030,01ES,offshore,avaConv,0.45157763
h0031,01ES,offshore,avaConv,0.46816111
h0032,01ES,offshore,avaConv,0.4725266
h0033,01ES,offshore,avaConv,0.42764597
h0034,01ES,offshore,avaConv,0.4552888
h0035,01ES,offshore,avaConv,0.43722794
h0036,01ES,offshore,avaConv,0.40887768
h0037,01ES,offshore,avaConv,0.40259581
h0038,01ES,offshore,avaConv,0.39805552
h0039,01ES,offshore,avaConv,0.40506306
h0040,01ES,offshore,avaConv,0.39588005
h0041,01ES,offshore,avaConv,0.41660007
h0042,01ES,offshore,avaConv,0.39490694
h0043,01ES,offshore,avaConv,0.40605161
h0044,01ES,offshore,avaConv,0.43369716
h0045,01ES,offshore,avaConv,0.46344775
h0046,01ES,offshore,avaConv,0.47175431
h0047,01ES,offshore,avaConv,0.43079607
h0048,01ES,offshore,avaConv,0.44699411
h0001,02ES,offshore,avaConv,0.20110533
h0002,02ES,offshore,avaConv,0.18828505
h0003,02ES,offshore,avaConv,0.16567688
h0004,02ES,offshore,avaConv,0.20263253
h0005,02ES,offshore,avaConv,0.1757379
h0006,02ES,offshore,avaConv,0.19491141
h0007,02ES,offshore,avaConv,0.19217202
h0008,02ES,offshore,avaConv,0.20255838
h0009,02ES,offshore,avaConv,0.17967257
h0010,02ES,offshore,avaConv,0.17869031
h0011,02ES,offshore,avaConv,0.27572596
h0012,02ES,offshore,avaConv,0.27912736
h0013,02ES,offshore,avaConv,0.30981883
h0014,02ES,offshore,avaConv,0.31200575
h0015,02ES,offshore,avaConv,0.25577452
h0016,02ES,offshore,avaConv,0.23369045
h0017,02ES,offshore,avaConv,0.26259735
h0018,02ES,offshore,avaConv,0.22038935
h0019,02ES,offshore,avaConv,0.2148104
h0020,02ES,offshore,avaConv,0.26375354
h0021,02ES,offshore,avaConv,0.23612604
h0022,02ES,offshore,avaConv,0.22289514
h0023,02ES,offshore,avaConv,0.19207621
h0024,02ES,offshore,avaConv,0.18407013
h0025,02ES,offshore,avaConv,0.31619145
h0026,02ES,offshore,avaConv,0.29393335
h0027,02ES,offshore,avaConv,0.2797182
h0028,02ES,offshore,avaConv,0.34460107
h0029,02ES,offshore,avaConv,0.31712663
h0030,02ES,offshore,avaConv,0.35026774
h0031,02ES,offshore,avaConv,0.3651932
h0032,02ES,offshore,avaConv,0.34192705
h0033,02ES,offshore,avaConv,0.31400593
h0034,02ES,offshore,avaConv,0.30128137
h0035,02ES,offshore,avaConv,0.38111625
h0036,02ES,offshore,avaConv,0.38955966
h0037,02ES,offshore,avaConv,0.41254342
