timestep_5,region_3,technology_2,parameter,value
h0001,01ES,openspace_a,avaConv,0
h0002,01ES,openspace_a,avaConv,0
h0003,01ES,openspace_a,avaConv,0
h0004,01ES,openspace_a,avaConv,0
h0005,01ES,openspace_a,avaConv,0
h0006,01ES,openspace_a,avaConv,0.00430927
h0007,01ES,openspace_a,avaConv,0.03117001
h0008,01ES,openspace_a,avaConv,0.12935947
h0009,01ES,openspace_a,avaConv,0.28550574
h0010,01ES,openspace_a,avaConv,0.45919491
h0011,01ES,openspace_a,avaConv,0.60485262
h0012,01ES,openspace_a,avaConv,0.69964899
h0013,01ES,openspace_a,avaConv,0.73331268
h0014,01ES,openspace_a,avaConv,0.7018217
h0015,01ES,openspace_a,avaConv,0.60918304
h0016,01ES,openspace_a,avaConv,0.4724393
h0017,01ES,openspace_a,avaConv,0.31010449
h0018,01ES,openspace_a,avaConv,0.15148197
h0019,01ES,openspace_a,avaConv,0.04004166
h0020,01ES,openspace_a,avaConv,0.00649422
h0021,01ES,openspace_a,avaConv,0
h0022,01ES,openspace_a,avaConv,0
h0023,01ES,openspace_a,avaConv,0
h0024,01ES,openspace_a,avaConv,0
h0025,01ES,openspace_a,avaConv,0
h0026,01ES,openspace_a,avaConv,0
h0027,01ES,openspace_a,avaConv,0
h0028,01ES,openspace_a,avaConv,0
h0029,01ES,openspace_a,avaConv,0
h0030,01ES,openspace_a,avaConv,0
h0031,01ES,openspace_a,avaConv,0
h0032,01ES,openspace_a,avaConv,0.00756006
h0033,01ES,openspace_a,avaConv,0.07182423
h0034,01ES,openspace_a,avaConv,0.18761634
h0035,01ES,openspace_a,avaConv,0.30238951
h0036,01ES,openspace_a,avaConv,0.39255134
h0037,01ES,openspace_a,avaConv,0.42984809
h0038,01ES,openspace_a,avaConv,0.40257819
h0039,01ES,openspace_a,avaConv,0.32901569
h0040,01ES,openspace_a,avaConv,0.22248182
h0041,01ES,openspace_a,avaConv,0.0992976
h0042,01ES,openspace_a,avaConv,0.01988877
h0043,01ES,openspace_a,avaConv,0.00021723
h0044,01ES,openspace_a,avaConv,0
h0045,01ES,openspace_a,avaConv,0
h0046,01ES,openspace_a,avaConv,0
h0047,01ES,openspace_a,avaConv,0
h0048,01ES,openspace_a,avaConv,0
h0001,02ES,openspace_a,avaConv,0
h0002,02ES,openspace_a,avaConv,0
h0003,02ES,openspace_a,avaConv,0
h0004,02ES,openspace_a,avaConv,0
h0005,02ES,openspace_a,avaConv,0
h0006,02ES,openspace_a,avaConv,0.00427713
h0007,02ES,openspace_a,avaConv,0.02116184
h0008,02ES,openspace_a,avaConv,0.09623667
h0009,02ES,openspace_a,avaConv,0.24045106
h0010,02ES,openspace_a,avaConv,0.42532491
h0011,02ES,openspace_a,avaConv,0.60218811
h0012,02ES,openspace_a,avaConv,0.72424531
h0013,02ES,openspace_a,avaConv,0.75825538
h0014,02ES,openspace_a,avaConv,0.69938009
h0015,02ES,openspace_a,avaConv,0.56889828
h0016,02ES,openspace_a,avaConv,0.3965673
h0017,02ES,openspace_a,avaConv,0.21845243
h0018,02ES,openspace_a,avaConv,0.08042735
