timestep_5,region_3,technology_2,parameter,value
h0001,01ES,rooftopResi_b,avaConv,0
h0002,01ES,rooftopResi_b,avaConv,0
h0003,01ES,rooftopResi_b,avaConv,0
h0004,01ES,rooftopResi_b,avaConv,0
h0005,01ES,rooftopResi_b,avaConv,0
h0006,01ES,rooftopResi_b,avaConv,0.00633385
h0007,01ES,rooftopResi_b,avaConv,0.04964429
h0008,01ES,rooftopResi_b,avaConv,0.17891713
h0009,01ES,rooftopResi_b,avaConv,0.34825826
h0010,01ES,rooftopResi_b,avaConv,0.51598366
h0011,01ES,rooftopResi_b,avaConv,0.64724437
h0012,01ES,rooftopResi_b,avaConv,0.7294132
h0013,01ES,rooftopResi_b,avaConv,0.7582681
h0014,01ES,rooftopResi_b,avaConv,0.73137405
h0015,01ES,rooftopResi_b,avaConv,0.65091575
h0016,01ES,rooftopResi_b,avaConv,0.52789522
h0017,01ES,rooftopResi_b,avaConv,0.37227732
h0018,01ES,rooftopResi_b,avaConv,0.20298539
h0019,01ES,rooftopResi_b,avaConv,0.06280907
h0020,01ES,rooftopResi_b,avaConv,0.01000645
h0021,01ES,rooftopResi_b,avaConv,0
h0022,01ES,rooftopResi_b,avaConv,0
h0023,01ES,rooftopResi_b,avaConv,0
h0024,01ES,rooftopResi_b,avaConv,0
h0025,01ES,rooftopResi_b,avaConv,0
h0026,01ES,rooftopResi_b,avaConv,0
h0027,01ES,rooftopResi_b,avaConv,0
h0028,01ES,rooftopResi_b,avaConv,0
h0029,01ES,rooftopResi_b,avaConv,0
h0030,01ES,rooftopResi_b,avaConv,0
h0031,01ES,rooftopResi_b,avaConv,0
h0032,01ES,rooftopResi_b,avaConv,0.01197209
h0033,01ES,rooftopResi_b,avaConv,0.10333406
h0034,01ES,rooftopResi_b,avaConv,0.24020061
h0035,01ES,rooftopResi_b,avaConv,0.3589881
h0036,01ES,rooftopResi_b,avaConv,0.44673513
h0037,01ES,rooftopResi_b,avaConv,0.48190015
h0038,01ES,rooftopResi_b,avaConv,0.45581165
h0039,01ES,rooftopResi_b,avaConv,0.38470801
h0040,01ES,rooftopResi_b,avaConv,0.27655079
h0041,01ES,rooftopResi_b,avaConv,0.13632121
h0042,01ES,rooftopResi_b,avaConv,0.03007657
h0043,01ES,rooftopResi_b,avaConv,0.00024254
h0044,01ES,rooftopResi_b,avaConv,0
h0045,01ES,rooftopResi_b,avaConv,0
h0046,01ES,rooftopResi_b,avaConv,0
h0047,01ES,rooftopResi_b,avaConv,0
h0048,01ES,rooftopResi_b,avaConv,0
h0001,02ES,rooftopResi_b,avaConv,0
h0002,02ES,rooftopResi_b,avaConv,0
h0003,02ES,rooftopResi_b,avaConv,0
h0004,02ES,rooftopResi_b,avaConv,0
