timestep_5,region_3,technology_3,parameter,value
h0001,01ES,onshore_c,avaConv,0.10019722
h0002,01ES,onshore_c,avaConv,0.10014993
h0003,01ES,onshore_c,avaConv,0.09968257
h0004,01ES,onshore_c,avaConv,0.09850641
h0005,01ES,onshore_c,avaConv,0.09659578
h0006,01ES,onshore_c,avaConv,0.09456253
h0007,01ES,onshore_c,avaConv,0.09114922
h0008,01ES,onshore_c,avaConv,0.08673822
h0009,01ES,onshore_c,avaConv,0.08397643
h0010,01ES,onshore_c,avaConv,0.08484348
h0011,01ES,onshore_c,avaConv,0.08915225
h0012,01ES,onshore_c,avaConv,0.09516725
h0013,01ES,onshore_c,avaConv,0.1025565
h0014,01ES,onshore_c,avaConv,0.10984491
h0015,01ES,onshore_c,avaConv,0.11635708
h0016,01ES,onshore_c,avaConv,0.1226834
h0017,01ES,onshore_c,avaConv,0.12683896
h0018,01ES,onshore_c,avaConv,0.12618668
h0019,01ES,onshore_c,avaConv,0.12071763
h0020,01ES,onshore_c,avaConv,0.11202377
h0021,01ES,onshore_c,avaConv,0.10516195
h0022,01ES,onshore_c,avaConv,0.10189954
h0023,01ES,onshore_c,avaConv,0.10014112
h0024,01ES,onshore_c,avaConv,0.09832377
h0025,01ES,onshore_c,avaConv,0.20545826
h0026,01ES,onshore_c,avaConv,0.20455856
h0027,01ES,onshore_c,avaConv,0.20608383
h0028,01ES,onshore_c,avaConv,0.20981805
h0029,01ES,onshore_c,avaConv,0.20825584
h0030,01ES,onshore_c,avaConv,0.20769792
h0031,01ES,onshore_c,avaConv,0.20755302
h0032,01ES,onshore_c,avaConv,0.20671705
h0033,01ES,onshore_c,avaConv,0.20613938
h0034,01ES,onshore_c,avaConv,0.20486971
h0035,01ES,onshore_c,avaConv,0.20418311
h0036,01ES,onshore_c,avaConv,0.2077762
h0037,01ES,onshore_c,avaConv,0.21474631
h0038,01ES,onshore_c,avaConv,0.22155595
h0039,01ES,onshore_c,avaConv,0.22736677
h0040,01ES,onshore_c,avaConv,0.22976256
h0041,01ES,onshore_c,avaConv,0.22775944
h0042,01ES,onshore_c,avaConv,0.22238924
h0043,01ES,onshore_c,avaConv,0.21821011
h0044,01ES,onshore_c,avaConv,0.21662221
h0045,01ES,onshore_c,avaConv,0.21658761
h0046,01ES,onshore_c,avaConv,0.2160712
h0047,01ES,onshore_c,avaConv,0.21303613
h0048,01ES,onshore_c,avaConv,0.21018167
h0001,02ES,onshore_c,avaConv,0.28691626
h0002,02ES,onshore_c,avaConv,0.27992392
h0003,02ES,onshore_c,avaConv,0.27169237
h0004,02ES,onshore_c,avaConv,0.26506088
h0005,02ES,onshore_c,avaConv,0.25934822
h0006,02ES,onshore_c,avaConv,0.25377133
h0007,02ES,onshore_c,avaConv,0.24523067
h0008,02ES,onshore_c,avaConv,0.22243973
h0009,02ES,onshore_c,avaConv,0.1918313
h0010,02ES,onshore_c,avaConv,0.1746174
h0011,02ES,onshore_c,avaConv,0.17527732
h0012,02ES,onshore_c,avaConv,0.18450655
h0013,02ES,onshore_c,avaConv,0.19765562
h0014,02ES,onshore_c,avaConv,0.21045455
h0015,02ES,onshore_c,avaConv,0.22246328
h0016,02ES,onshore_c,avaConv,0.23298187
h0017,02ES,onshore_c,avaConv,0.24194578
h0018,02ES,onshore_c,avaConv,0.24724911
h0019,02ES,onshore_c,avaConv,0.24962707
h0020,02ES,onshore_c,avaConv,0.25786198
h0021,02ES,onshore_c,avaConv,0.27823961
h0022,02ES,onshore_c,avaConv,0.29977354
h0023,02ES,onshore_c,avaConv,0.30540085
h0024,02ES,onshore_c,avaConv,0.29821019
h0025,02ES,onshore_c,avaConv,0.40632314
h0026,02ES,onshore_c,avaConv,0.40756099
h0027,02ES,onshore_c,avaConv,0.40912894
h0028,02ES,onshore_c,avaConv,0.41350503
h0029,02ES,onshore_c,avaConv,0.41839251
h0030,02ES,onshore_c,avaConv,0.41981772
h0031,02ES,onshore_c,avaConv,0.41835803
h0032,02ES,onshore_c,avaConv,0.41869725
h0033,02ES,onshore_c,avaConv,0.41674308
h0034,02ES,onshore_c,avaConv,0.40318767
h0035,02ES,onshore_c,avaConv,0.38797542
h0036,02ES,onshore_c,avaConv,0.38188991
h0037,02ES,onshore_c,avaConv,0.37938217
h0038,02ES,onshore_c,avaConv,0.37728947
h0039,02ES,onshore_c,avaConv,0.37600342
h0040,02ES,onshore_c,avaConv,0.37555803
h0041,02ES,onshore_c,avaConv,0.37213957
h0042,02ES,onshore_c,avaConv,0.36738749
h0043,02ES,onshore_c,avaConv,0.37226451
h0044,02ES,onshore_c,avaConv,0.38453469
h0045,02ES,onshore_c,avaConv,0.39641766
h0046,02ES,onshore_c,avaConv,0.40067221
h0047,02ES,onshore_c,avaConv,0.399923
h0048,02ES,onshore_c,avaConv,0.3977305
h0001,03ES,onshore_c,avaConv,0.17641437
h0002,03ES,onshore_c,avaConv,0.16889349
h0003,03ES,onshore_c,avaConv,0.16378393
h0004,03ES,onshore_c,avaConv,0.16049719
h0005,03ES,onshore_c,avaConv,0.15778078
h0006,03ES,onshore_c,avaConv,0.15568617
h0007,03ES,onshore_c,avaConv,0.15065216
h0008,03ES,onshore_c,avaConv,0.13497062
h0009,03ES,onshore_c,avaConv,0.11925175
h0010,03ES,onshore_c,avaConv,0.11795292
h0011,03ES,onshore_c,avaConv,0.12603186
h0012,03ES,onshore_c,avaConv,0.13576073
h0013,03ES,onshore_c,avaConv,0.1451664
h0014,03ES,onshore_c,avaConv,0.15384603
h0015,03ES,onshore_c,avaConv,0.16146308
h0016,03ES,onshore_c,avaConv,0.17025991
h0017,03ES,onshore_c,avaConv,0.17896439
h0018,03ES,onshore_c,avaConv,0.18468557
h0019,03ES,onshore_c,avaConv,0.18781878
h0020,03ES,onshore_c,avaConv,0.19213861
h0021,03ES,onshore_c,avaConv,0.19866658
h0022,03ES,onshore_c,avaConv,0.20111357
h0023,03ES,onshore_c,avaConv,0.19489919
h0024,03ES,onshore_c,avaConv,0.1844864
h0025,03ES,onshore_c,avaConv,0.31507188
h0026,03ES,onshore_c,avaConv,0.31574885
h0027,03ES,onshore_c,avaConv,0.31747059
h0028,03ES,onshore_c,avaConv,0.31888072
h0029,03ES,onshore_c,avaConv,0.32037464
h0030,03ES,onshore_c,avaConv,0.32046637
h0031,03ES,onshore_c,avaConv,0.31899817
h0032,03ES,onshore_c,avaConv,0.31928963
h0033,03ES,onshore_c,avaConv,0.31876146
h0034,03ES,onshore_c,avaConv,0.31674423
h0035,03ES,onshore_c,avaConv,0.31806887
h0036,03ES,onshore_c,avaConv,0.32623624
h0037,03ES,onshore_c,avaConv,0.33549984
h0038,03ES,onshore_c,avaConv,0.34125351
h0039,03ES,onshore_c,avaConv,0.34293125
h0040,03ES,onshore_c,avaConv,0.3387577
h0041,03ES,onshore_c,avaConv,0.32800258
h0042,03ES,onshore_c,avaConv,0.31698994
h0043,03ES,onshore_c,avaConv,0.31548296
h0044,03ES,onshore_c,avaConv,0.32017145
h0045,03ES,onshore_c,avaConv,0.32127774
h0046,03ES,onshore_c,avaConv,0.31896401
h0047,03ES,onshore_c,avaConv,0.3154828
h0048,03ES,onshore_c,avaConv,0.31283846
h0001,04ES,onshore_c,avaConv,0.28619475
h0002,04ES,onshore_c,avaConv,0.28252275
h0003,04ES,onshore_c,avaConv,0.2780809
h0004,04ES,onshore_c,avaConv,0.27216258
h0005,04ES,onshore_c,avaConv,0.26906377
h0006,04ES,onshore_c,avaConv,0.2671131
h0007,04ES,onshore_c,avaConv,0.26126678
h0008,04ES,onshore_c,avaConv,0.24507885
h0009,04ES,onshore_c,avaConv,0.22947612
h0010,04ES,onshore_c,avaConv,0.22573518
h0011,04ES,onshore_c,avaConv,0.23066431
h0012,04ES,onshore_c,avaConv,0.23840455
h0013,04ES,onshore_c,avaConv,0.24885162
h0014,04ES,onshore_c,avaConv,0.26173743
h0015,04ES,onshore_c,avaConv,0.27757611
h0016,04ES,onshore_c,avaConv,0.29657706
h0017,04ES,onshore_c,avaConv,0.31641708
h0018,04ES,onshore_c,avaConv,0.32810894
h0019,04ES,onshore_c,avaConv,0.33028418
h0020,04ES,onshore_c,avaConv,0.32774989
h0021,04ES,onshore_c,avaConv,0.3233784
h0022,04ES,onshore_c,avaConv,0.31413896
h0023,04ES,onshore_c,avaConv,0.30283523
h0024,04ES,onshore_c,avaConv,0.29417225
h0025,04ES,onshore_c,avaConv,0.41728708
h0026,04ES,onshore_c,avaConv,0.41806903
h0027,04ES,onshore_c,avaConv,0.41836937
h0028,04ES,onshore_c,avaConv,0.41988822
h0029,04ES,onshore_c,avaConv,0.42391829
h0030,04ES,onshore_c,avaConv,0.42892014
h0031,04ES,onshore_c,avaConv,0.43244002
h0032,04ES,onshore_c,avaConv,0.43200346
h0033,04ES,onshore_c,avaConv,0.42722292
h0034,04ES,onshore_c,avaConv,0.4190012
h0035,04ES,onshore_c,avaConv,0.41733927
h0036,04ES,onshore_c,avaConv,0.42497816
h0037,04ES,onshore_c,avaConv,0.43466764
h0038,04ES,onshore_c,avaConv,0.4403941
h0039,04ES,onshore_c,avaConv,0.44083513
h0040,04ES,onshore_c,avaConv,0.43212978
h0041,04ES,onshore_c,avaConv,0.41563764
h0042,04ES,onshore_c,avaConv,0.40018612
h0043,04ES,onshore_c,avaConv,0.39442087
h0044,04ES,onshore_c,avaConv,0.39636759
h0045,04ES,onshore_c,avaConv,0.39949553
h0046,04ES,onshore_c,avaConv,0.40062063
h0047,04ES,onshore_c,avaConv,0.40384454
h0048,04ES,onshore_c,avaConv,0.4075112
h0001,05ES,onshore_c,avaConv,0.25022286
h0002,05ES,onshore_c,avaConv,0.23286681
h0003,05ES,onshore_c,avaConv,0.21610512
h0004,05ES,onshore_c,avaConv,0.20217486
h0005,05ES,onshore_c,avaConv,0.19151003
h0006,05ES,onshore_c,avaConv,0.18322852
h0007,05ES,onshore_c,avaConv,0.17442222
h0008,05ES,onshore_c,avaConv,0.16823475
h0009,05ES,onshore_c,avaConv,0.17008029
h0010,05ES,onshore_c,avaConv,0.17478161
h0011,05ES,onshore_c,avaConv,0.17635167
h0012,05ES,onshore_c,avaConv,0.17884932
h0013,05ES,onshore_c,avaConv,0.1847203
h0014,05ES,onshore_c,avaConv,0.19593825
h0015,05ES,onshore_c,avaConv,0.21092239
h0016,05ES,onshore_c,avaConv,0.22717916
h0017,05ES,onshore_c,avaConv,0.24661084
h0018,05ES,onshore_c,avaConv,0.26438176
h0019,05ES,onshore_c,avaConv,0.27484464
h0020,05ES,onshore_c,avaConv,0.27960779
h0021,05ES,onshore_c,avaConv,0.27736329
h0022,05ES,onshore_c,avaConv,0.27597913
h0023,05ES,onshore_c,avaConv,0.27575468
h0024,05ES,onshore_c,avaConv,0.26861014
h0025,05ES,onshore_c,avaConv,0.31943689
h0026,05ES,onshore_c,avaConv,0.31856221
h0027,05ES,onshore_c,avaConv,0.32188606
h0028,05ES,onshore_c,avaConv,0.32453591
h0029,05ES,onshore_c,avaConv,0.32390163
h0030,05ES,onshore_c,avaConv,0.32333157
h0031,05ES,onshore_c,avaConv,0.32545336
h0032,05ES,onshore_c,avaConv,0.32899854
h0033,05ES,onshore_c,avaConv,0.32967192
h0034,05ES,onshore_c,avaConv,0.32649624
h0035,05ES,onshore_c,avaConv,0.33177804
h0036,05ES,onshore_c,avaConv,0.34121455
h0037,05ES,onshore_c,avaConv,0.34701017
h0038,05ES,onshore_c,avaConv,0.34592518
h0039,05ES,onshore_c,avaConv,0.34649474
h0040,05ES,onshore_c,avaConv,0.34645587
h0041,05ES,onshore_c,avaConv,0.34006487
h0042,05ES,onshore_c,avaConv,0.32788249
h0043,05ES,onshore_c,avaConv,0.31931782
h0044,05ES,onshore_c,avaConv,0.31772636
