timestep_4,region_2,technology_3,parameter,value
hh0001,IE,heatpumpGroundSpace,effConv,5.77520362
hh0002,IE,heatpumpGroundSpace,effConv,5.75994344
hh0003,IE,heatpumpGroundSpace,effConv,5.744671945
hh0004,IE,heatpumpGroundSpace,effConv,5.928325793
hh0005,IE,heatpumpGroundSpace,effConv,5.924875565
hh0006,IE,heatpumpGroundSpace,effConv,5.91668552
hh0007,IE,heatpumpGroundSpace,effConv,4.919461805
hh0008,IE,heatpumpGroundSpace,effConv,4.895225695
hh0009,IE,heatpumpGroundSpace,effConv,4.87486111
hh0010,IE,heatpumpGroundSpace,effConv,4.998298613
hh0011,IE,heatpumpGroundSpace,effConv,5.021614583
hh0012,IE,heatpumpGroundSpace,effConv,4.98331597
hh0001,EE,heatpumpGroundSpace,effConv,5.625837105
hh0002,EE,heatpumpGroundSpace,effConv,5.658178733
hh0003,EE,heatpumpGroundSpace,effConv,5.708642533
hh0004,EE,heatpumpGroundSpace,effConv,5.850531673
hh0005,EE,heatpumpGroundSpace,effConv,5.792601808
hh0006,EE,heatpumpGroundSpace,effConv,5.73774887
hh0007,EE,heatpumpGroundSpace,effConv,4.375555557
hh0008,EE,heatpumpGroundSpace,effConv,4.363784723
hh0009,EE,heatpumpGroundSpace,effConv,4.35734375
hh0010,EE,heatpumpGroundSpace,effConv,4.534027777
hh0011,EE,heatpumpGroundSpace,effConv,4.480347223
hh0012,EE,heatpumpGroundSpace,effConv,4.431006943
hh0001,DE,heatpumpGroundSpace,effConv,5.660475113
hh0002,DE,heatpumpGroundSpace,effConv,5.666595023
hh0003,DE,heatpumpGroundSpace,effConv,5.711368777
hh0004,DE,heatpumpGroundSpace,effConv,5.864196833
hh0005,DE,heatpumpGroundSpace,effConv,5.83386878
hh0006,DE,heatpumpGroundSpace,effConv,5.783665158
hh0007,DE,heatpumpGroundSpace,effConv,4.5503125
hh0008,DE,heatpumpGroundSpace,effConv,4.53887153
hh0009,DE,heatpumpGroundSpace,effConv,4.530625
hh0010,DE,heatpumpGroundSpace,effConv,4.676736113
hh0011,DE,heatpumpGroundSpace,effConv,4.641562498
hh0012,DE,heatpumpGroundSpace,effConv,4.607274305
hh0001,RS,heatpumpGroundSpace,effConv,5.774705882
hh0002,RS,heatpumpGroundSpace,effConv,5.822771493
hh0003,RS,heatpumpGroundSpace,effConv,5.906911762
hh0004,RS,heatpumpGroundSpace,effConv,6.008348418
hh0005,RS,heatpumpGroundSpace,effConv,5.917409503
hh0006,RS,heatpumpGroundSpace,effConv,5.849615388
hh0007,RS,heatpumpGroundSpace,effConv,4.677673613
hh0008,RS,heatpumpGroundSpace,effConv,4.652326388
hh0009,RS,heatpumpGroundSpace,effConv,4.71472222
hh0010,RS,heatpumpGroundSpace,effConv,4.914947918
hh0011,RS,heatpumpGroundSpace,effConv,4.792552083
hh0012,RS,heatpumpGroundSpace,effConv,4.7271875
hh0001,NO,heatpumpGroundSpace,effConv,5.625837105
hh0002,NO,heatpumpGroundSpace,effConv,5.658178733
hh0003,NO,heatpumpGroundSpace,effConv,5.708642533
hh0004,NO,heatpumpGroundSpace,effConv,5.850531673
hh0005,NO,heatpumpGroundSpace,effConv,5.792601808
hh0006,NO,heatpumpGroundSpace,effConv,5.73774887
hh0007,NO,heatpumpGroundSpace,effConv,4.375555557
hh0008,NO,heatpumpGroundSpace,effConv,4.363784723
hh0009,NO,heatpumpGroundSpace,effConv,4.35734375
hh0010,NO,heatpumpGroundSpace,effConv,4.534027777
hh0011,NO,heatpumpGroundSpace,effConv,4.480347223
hh0012,NO,heatpumpGroundSpace,effConv,4.431006943
