timestep_5,region_3,technology_2,parameter,value
h0001,01ES,openspace_c,avaConv,0
h0002,01ES,openspace_c,avaConv,0
h0003,01ES,openspace_c,avaConv,0
h0004,01ES,openspace_c,avaConv,0
h0005,01ES,openspace_c,avaConv,0
h0006,01ES,openspace_c,avaConv,0.00732947
h0007,01ES,openspace_c,avaConv,0.05700491
h0008,01ES,openspace_c,avaConv,0.19607755
h0009,01ES,openspace_c,avaConv,0.36815285
h0010,01ES,openspace_c,avaConv,0.53308384
h0011,01ES,openspace_c,avaConv,0.65969372
h0012,01ES,openspace_c,avaConv,0.73809595
h0013,01ES,openspace_c,avaConv,0.76554988
h0014,01ES,openspace_c,avaConv,0.73999435
h0015,01ES,openspace_c,avaConv,0.66317597
h0016,01ES,openspace_c,avaConv,0.54456145
h0017,01ES,openspace_c,avaConv,0.39180768
h0018,01ES,openspace_c,avaConv,0.22040483
h0019,01ES,openspace_c,avaConv,0.07164759
h0020,01ES,openspace_c,avaConv,0.01166146
h0021,01ES,openspace_c,avaConv,0
h0022,01ES,openspace_c,avaConv,0
h0023,01ES,openspace_c,avaConv,0
h0024,01ES,openspace_c,avaConv,0
h0025,01ES,openspace_c,avaConv,0
h0026,01ES,openspace_c,avaConv,0
h0027,01ES,openspace_c,avaConv,0
h0028,01ES,openspace_c,avaConv,0
h0029,01ES,openspace_c,avaConv,0
h0030,01ES,openspace_c,avaConv,0
h0031,01ES,openspace_c,avaConv,0
h0032,01ES,openspace_c,avaConv,0.01377051
h0033,01ES,openspace_c,avaConv,0.11505677
h0034,01ES,openspace_c,avaConv,0.25786217
h0035,01ES,openspace_c,avaConv,0.37711332
h0036,01ES,openspace_c,avaConv,0.46367794
h0037,01ES,openspace_c,avaConv,0.49805349
h0038,01ES,openspace_c,avaConv,0.4724283
h0039,01ES,openspace_c,avaConv,0.40239342
h0040,01ES,openspace_c,avaConv,0.29436696
h0041,01ES,openspace_c,avaConv,0.14956778
h0042,01ES,openspace_c,avaConv,0.03400769
h0043,01ES,openspace_c,avaConv,0.00025847
h0044,01ES,openspace_c,avaConv,0
h0045,01ES,openspace_c,avaConv,0
h0046,01ES,openspace_c,avaConv,0
h0047,01ES,openspace_c,avaConv,0
h0048,01ES,openspace_c,avaConv,0
h0001,02ES,openspace_c,avaConv,0
h0002,02ES,openspace_c,avaConv,0
h0003,02ES,openspace_c,avaConv,0
h0004,02ES,openspace_c,avaConv,0
h0005,02ES,openspace_c,avaConv,0
h0006,02ES,openspace_c,avaConv,0.00646147
h0007,02ES,openspace_c,avaConv,0.04476059
h0008,02ES,openspace_c,avaConv,0.16893401
h0009,02ES,openspace_c,avaConv,0.34009829
h0010,02ES,openspace_c,avaConv,0.5198991
h0011,02ES,openspace_c,avaConv,0.6721702
h0012,02ES,openspace_c,avaConv,0.77009904
h0013,02ES,openspace_c,avaConv,0.79657148
h0014,02ES,openspace_c,avaConv,0.75108284
h0015,02ES,openspace_c,avaConv,0.64553292
h0016,02ES,openspace_c,avaConv,0.49486287
h0017,02ES,openspace_c,avaConv,0.31680696
h0018,02ES,openspace_c,avaConv,0.14502905
h0019,02ES,openspace_c,avaConv,0.03124497
h0020,02ES,openspace_c,avaConv,0.00420299
h0021,02ES,openspace_c,avaConv,0
h0022,02ES,openspace_c,avaConv,0
h0023,02ES,openspace_c,avaConv,0
h0024,02ES,openspace_c,avaConv,0
h0025,02ES,openspace_c,avaConv,0
h0026,02ES,openspace_c,avaConv,0
h0027,02ES,openspace_c,avaConv,0
h0028,02ES,openspace_c,avaConv,0
h0029,02ES,openspace_c,avaConv,0
h0030,02ES,openspace_c,avaConv,0
h0031,02ES,openspace_c,avaConv,0
h0032,02ES,openspace_c,avaConv,0.01604773
h0033,02ES,openspace_c,avaConv,0.11188112
h0034,02ES,openspace_c,avaConv,0.2473697
h0035,02ES,openspace_c,avaConv,0.37992264
h0036,02ES,openspace_c,avaConv,0.48070552
h0037,02ES,openspace_c,avaConv,0.52840507
h0038,02ES,openspace_c,avaConv,0.50458393
h0039,02ES,openspace_c,avaConv,0.41893849
h0040,02ES,openspace_c,avaConv,0.27882677
h0041,02ES,openspace_c,avaConv,0.11651425
h0042,02ES,openspace_c,avaConv,0.01936424
h0043,02ES,openspace_c,avaConv,0
h0044,02ES,openspace_c,avaConv,0
h0045,02ES,openspace_c,avaConv,0
h0046,02ES,openspace_c,avaConv,0
h0047,02ES,openspace_c,avaConv,0
h0048,02ES,openspace_c,avaConv,0
h0001,03ES,openspace_c,avaConv,0
h0002,03ES,openspace_c,avaConv,0
h0003,03ES,openspace_c,avaConv,0
h0004,03ES,openspace_c,avaConv,0
h0005,03ES,openspace_c,avaConv,0
h0006,03ES,openspace_c,avaConv,0.0091313
h0007,03ES,openspace_c,avaConv,0.06095002
h0008,03ES,openspace_c,avaConv,0.20390641
h0009,03ES,openspace_c,avaConv,0.38056274
h0010,03ES,openspace_c,avaConv,0.55371968
h0011,03ES,openspace_c,avaConv,0.69556332
h0012,03ES,openspace_c,avaConv,0.78133641
h0013,03ES,openspace_c,avaConv,0.8008045
h0014,03ES,openspace_c,avaConv,0.75618154
h0015,03ES,openspace_c,avaConv,0.64853754
h0016,03ES,openspace_c,avaConv,0.49888046
h0017,03ES,openspace_c,avaConv,0.3220422
h0018,03ES,openspace_c,avaConv,0.1476082
h0019,03ES,openspace_c,avaConv,0.03010604
h0020,03ES,openspace_c,avaConv,0.00334024
h0021,03ES,openspace_c,avaConv,0
h0022,03ES,openspace_c,avaConv,0
h0023,03ES,openspace_c,avaConv,0
h0024,03ES,openspace_c,avaConv,0
h0025,03ES,openspace_c,avaConv,0
h0026,03ES,openspace_c,avaConv,0
h0027,03ES,openspace_c,avaConv,0
h0028,03ES,openspace_c,avaConv,0
h0029,03ES,openspace_c,avaConv,0
h0030,03ES,openspace_c,avaConv,0
h0031,03ES,openspace_c,avaConv,0
h0032,03ES,openspace_c,avaConv,0.02536845
h0033,03ES,openspace_c,avaConv,0.14372005
h0034,03ES,openspace_c,avaConv,0.28605765
h0035,03ES,openspace_c,avaConv,0.4174456
h0036,03ES,openspace_c,avaConv,0.51363636
h0037,03ES,openspace_c,avaConv,0.55356647
h0038,03ES,openspace_c,avaConv,0.52679237
h0039,03ES,openspace_c,avaConv,0.43807574
h0040,03ES,openspace_c,avaConv,0.29868341
h0041,03ES,openspace_c,avaConv,0.12324387
h0042,03ES,openspace_c,avaConv,0.01899231
h0043,03ES,openspace_c,avaConv,0
h0044,03ES,openspace_c,avaConv,0
h0045,03ES,openspace_c,avaConv,0
h0046,03ES,openspace_c,avaConv,0
h0047,03ES,openspace_c,avaConv,0
h0048,03ES,openspace_c,avaConv,0
h0001,04ES,openspace_c,avaConv,0
h0002,04ES,openspace_c,avaConv,0
h0003,04ES,openspace_c,avaConv,0
h0004,04ES,openspace_c,avaConv,0
h0005,04ES,openspace_c,avaConv,0
h0006,04ES,openspace_c,avaConv,0.01271608
h0007,04ES,openspace_c,avaConv,0.07498596
h0008,04ES,openspace_c,avaConv,0.2205576
h0009,04ES,openspace_c,avaConv,0.39516378
h0010,04ES,openspace_c,avaConv,0.56042603
h0011,04ES,openspace_c,avaConv,0.68479259
h0012,04ES,openspace_c,avaConv,0.75534051
h0013,04ES,openspace_c,avaConv,0.76581096
h0014,04ES,openspace_c,avaConv,0.71292274
h0015,04ES,openspace_c,avaConv,0.60118044
h0016,04ES,openspace_c,avaConv,0.44726346
h0017,04ES,openspace_c,avaConv,0.27297412
h0018,04ES,openspace_c,avaConv,0.11560607
h0019,04ES,openspace_c,avaConv,0.02214665
h0020,04ES,openspace_c,avaConv,0.00160316
h0021,04ES,openspace_c,avaConv,0
h0022,04ES,openspace_c,avaConv,0
h0023,04ES,openspace_c,avaConv,0
h0024,04ES,openspace_c,avaConv,0
h0025,04ES,openspace_c,avaConv,0
h0026,04ES,openspace_c,avaConv,0
h0027,04ES,openspace_c,avaConv,0
h0028,04ES,openspace_c,avaConv,0
h0029,04ES,openspace_c,avaConv,0
h0030,04ES,openspace_c,avaConv,0
h0031,04ES,openspace_c,avaConv,0.00024446
h0032,04ES,openspace_c,avaConv,0.0386327
h0033,04ES,openspace_c,avaConv,0.17816168
h0034,04ES,openspace_c,avaConv,0.3290277
h0035,04ES,openspace_c,avaConv,0.45417339
h0036,04ES,openspace_c,avaConv,0.53288749
h0037,04ES,openspace_c,avaConv,0.54681342
h0038,04ES,openspace_c,avaConv,0.5008715
h0039,04ES,openspace_c,avaConv,0.3939942
h0040,04ES,openspace_c,avaConv,0.23973701
h0041,04ES,openspace_c,avaConv,0.08099469
h0042,04ES,openspace_c,avaConv,0.0102803
h0043,04ES,openspace_c,avaConv,0
h0044,04ES,openspace_c,avaConv,0
h0045,04ES,openspace_c,avaConv,0
h0046,04ES,openspace_c,avaConv,0
h0047,04ES,openspace_c,avaConv,0
h0048,04ES,openspace_c,avaConv,0
h0001,05ES,openspace_c,avaConv,0
h0002,05ES,openspace_c,avaConv,0
h0003,05ES,openspace_c,avaConv,0
h0004,05ES,openspace_c,avaConv,0
h0005,05ES,openspace_c,avaConv,0
h0006,05ES,openspace_c,avaConv,0.0174935
h0007,05ES,openspace_c,avaConv,0.10123157
h0008,05ES,openspace_c,avaConv,0.26981371
h0009,05ES,openspace_c,avaConv,0.44948047
h0010,05ES,openspace_c,avaConv,0.6100095
h0011,05ES,openspace_c,avaConv,0.7267094
h0012,05ES,openspace_c,avaConv,0.78805727
h0013,05ES,openspace_c,avaConv,0.79287958
h0014,05ES,openspace_c,avaConv,0.73648231
h0015,05ES,openspace_c,avaConv,0.62605073
h0016,05ES,openspace_c,avaConv,0.47224024
h0017,05ES,openspace_c,avaConv,0.2912211
h0018,05ES,openspace_c,avaConv,0.12233991
h0019,05ES,openspace_c,avaConv,0.02358127
h0020,05ES,openspace_c,avaConv,0
h0021,05ES,openspace_c,avaConv,0
h0022,05ES,openspace_c,avaConv,0
h0023,05ES,openspace_c,avaConv,0
h0024,05ES,openspace_c,avaConv,0
h0025,05ES,openspace_c,avaConv,0
h0026,05ES,openspace_c,avaConv,0
h0027,05ES,openspace_c,avaConv,0
h0028,05ES,openspace_c,avaConv,0
h0029,05ES,openspace_c,avaConv,0
h0030,05ES,openspace_c,avaConv,0
h0031,05ES,openspace_c,avaConv,0.00127453
h0032,05ES,openspace_c,avaConv,0.05815328
h0033,05ES,openspace_c,avaConv,0.22142483
h0034,05ES,openspace_c,avaConv,0.38019886
h0035,05ES,openspace_c,avaConv,0.50210217
h0036,05ES,openspace_c,avaConv,0.57699452
h0037,05ES,openspace_c,avaConv,0.58943718
h0038,05ES,openspace_c,avaConv,0.5372153
h0039,05ES,openspace_c,avaConv,0.4280083
h0040,05ES,openspace_c,avaConv,0.26966929
h0041,05ES,openspace_c,avaConv,0.0896484
h0042,05ES,openspace_c,avaConv,0.01006772
h0043,05ES,openspace_c,avaConv,0
h0044,05ES,openspace_c,avaConv,0
h0045,05ES,openspace_c,avaConv,0
h0046,05ES,openspace_c,avaConv,0
h0047,05ES,openspace_c,avaConv,0
h0048,05ES,openspace_c,avaConv,0
h0001,06ES,openspace_c,avaConv,0
h0002,06ES,openspace_c,avaConv,0
h0003,06ES,openspace_c,avaConv,0
h0004,06ES,openspace_c,avaConv,0
h0005,06ES,openspace_c,avaConv,0
h0006,06ES,openspace_c,avaConv,0.02432169
h0007,06ES,openspace_c,avaConv,0.12320885
h0008,06ES,openspace_c,avaConv,0.29134543
h0009,06ES,openspace_c,avaConv,0.46465237
h0010,06ES,openspace_c,avaConv,0.61552544
h0011,06ES,openspace_c,avaConv,0.72185478
h0012,06ES,openspace_c,avaConv,0.77311762
h0013,06ES,openspace_c,avaConv,0.76493497
h0014,06ES,openspace_c,avaConv,0.69804491
h0015,06ES,openspace_c,avaConv,0.58129301
h0016,06ES,openspace_c,avaConv,0.4274644
h0017,06ES,openspace_c,avaConv,0.25421623
h0018,06ES,openspace_c,avaConv,0.10038432
h0019,06ES,openspace_c,avaConv,0.02011915
h0020,06ES,openspace_c,avaConv,0
h0021,06ES,openspace_c,avaConv,0
h0022,06ES,openspace_c,avaConv,0
h0023,06ES,openspace_c,avaConv,0
h0024,06ES,openspace_c,avaConv,0
h0025,06ES,openspace_c,avaConv,0
h0026,06ES,openspace_c,avaConv,0
h0027,06ES,openspace_c,avaConv,0
h0028,06ES,openspace_c,avaConv,0
h0029,06ES,openspace_c,avaConv,0
h0030,06ES,openspace_c,avaConv,0
h0031,06ES,openspace_c,avaConv,0.0035878
h0032,06ES,openspace_c,avaConv,0.08144976
h0033,06ES,openspace_c,avaConv,0.25386532
h0034,06ES,openspace_c,avaConv,0.40375535
h0035,06ES,openspace_c,avaConv,0.51184764
h0036,06ES,openspace_c,avaConv,0.56911363
h0037,06ES,openspace_c,avaConv,0.56851207
h0038,06ES,openspace_c,avaConv,0.51112362
h0039,06ES,openspace_c,avaConv,0.39638495
h0040,06ES,openspace_c,avaConv,0.23500473
h0041,06ES,openspace_c,avaConv,0.06612569
h0042,06ES,openspace_c,avaConv,0.00564138
h0043,06ES,openspace_c,avaConv,0
h0044,06ES,openspace_c,avaConv,0
h0045,06ES,openspace_c,avaConv,0
h0046,06ES,openspace_c,avaConv,0
h0047,06ES,openspace_c,avaConv,0
h0048,06ES,openspace_c,avaConv,0
h0001,07ES,openspace_c,avaConv,0
h0002,07ES,openspace_c,avaConv,0
h0003,07ES,openspace_c,avaConv,0
h0004,07ES,openspace_c,avaConv,0
h0005,07ES,openspace_c,avaConv,0
h0006,07ES,openspace_c,avaConv,0.00967031
h0007,07ES,openspace_c,avaConv,0.06675754
h0008,07ES,openspace_c,avaConv,0.22218675
h0009,07ES,openspace_c,avaConv,0.4027876
h0010,07ES,openspace_c,avaConv,0.57273062
h0011,07ES,openspace_c,avaConv,0.70869247
h0012,07ES,openspace_c,avaConv,0.78666451
h0013,07ES,openspace_c,avaConv,0.80156173
h0014,07ES,openspace_c,avaConv,0.75830228
h0015,07ES,openspace_c,avaConv,0.65631987
h0016,07ES,openspace_c,avaConv,0.50011299
h0017,07ES,openspace_c,avaConv,0.31517648
h0018,07ES,openspace_c,avaConv,0.13867807
h0019,07ES,openspace_c,avaConv,0.0263277
h0020,07ES,openspace_c,avaConv,0.00204985
h0021,07ES,openspace_c,avaConv,0
h0022,07ES,openspace_c,avaConv,0
h0023,07ES,openspace_c,avaConv,0
h0024,07ES,openspace_c,avaConv,0
h0025,07ES,openspace_c,avaConv,0
h0026,07ES,openspace_c,avaConv,0
h0027,07ES,openspace_c,avaConv,0
h0028,07ES,openspace_c,avaConv,0
h0029,07ES,openspace_c,avaConv,0
h0030,07ES,openspace_c,avaConv,0
h0031,07ES,openspace_c,avaConv,0
h0032,07ES,openspace_c,avaConv,0.03560927
h0033,07ES,openspace_c,avaConv,0.17821726
h0034,07ES,openspace_c,avaConv,0.3292417
h0035,07ES,openspace_c,avaConv,0.45528135
h0036,07ES,openspace_c,avaConv,0.5449996
h0037,07ES,openspace_c,avaConv,0.57511957
h0038,07ES,openspace_c,avaConv,0.5369964
h0039,07ES,openspace_c,avaConv,0.44208548
h0040,07ES,openspace_c,avaConv,0.29340224
h0041,07ES,openspace_c,avaConv,0.12242278
h0042,07ES,openspace_c,avaConv,0.01742185
h0043,07ES,openspace_c,avaConv,0
h0044,07ES,openspace_c,avaConv,0
h0045,07ES,openspace_c,avaConv,0
