timestep_5,region_3,technology_2,parameter,value
h0001,01ES,rooftopResi_a,avaConv,0
h0002,01ES,rooftopResi_a,avaConv,0
h0003,01ES,rooftopResi_a,avaConv,0
h0004,01ES,rooftopResi_a,avaConv,0
h0005,01ES,rooftopResi_a,avaConv,0
h0006,01ES,rooftopResi_a,avaConv,0.00462627
h0007,01ES,rooftopResi_a,avaConv,0.03457209
h0008,01ES,rooftopResi_a,avaConv,0.13942088
h0009,01ES,rooftopResi_a,avaConv,0.29900305
h0010,01ES,rooftopResi_a,avaConv,0.47181544
h0011,01ES,rooftopResi_a,avaConv,0.61442284
h0012,01ES,rooftopResi_a,avaConv,0.70639737
h0013,01ES,rooftopResi_a,avaConv,0.7389698
h0014,01ES,rooftopResi_a,avaConv,0.70852185
h0015,01ES,rooftopResi_a,avaConv,0.61860233
h0016,01ES,rooftopResi_a,avaConv,0.48477931
h0017,01ES,rooftopResi_a,avaConv,0.32355812
h0018,01ES,rooftopResi_a,avaConv,0.16210446
h0019,01ES,rooftopResi_a,avaConv,0.04431292
h0020,01ES,rooftopResi_a,avaConv,0.00706342
h0021,01ES,rooftopResi_a,avaConv,0
h0022,01ES,rooftopResi_a,avaConv,0
h0023,01ES,rooftopResi_a,avaConv,0
h0024,01ES,rooftopResi_a,avaConv,0
h0025,01ES,rooftopResi_a,avaConv,0
h0026,01ES,rooftopResi_a,avaConv,0
h0027,01ES,rooftopResi_a,avaConv,0
h0028,01ES,rooftopResi_a,avaConv,0
h0029,01ES,rooftopResi_a,avaConv,0
h0030,01ES,rooftopResi_a,avaConv,0
h0031,01ES,rooftopResi_a,avaConv,0
h0032,01ES,rooftopResi_a,avaConv,0.00836026
h0033,01ES,rooftopResi_a,avaConv,0.07793379
h0034,01ES,rooftopResi_a,avaConv,0.19852432
h0035,01ES,rooftopResi_a,avaConv,0.31449734
h0036,01ES,rooftopResi_a,avaConv,0.40431881
h0037,01ES,rooftopResi_a,avaConv,0.44120682
h0038,01ES,rooftopResi_a,avaConv,0.41415354
h0039,01ES,rooftopResi_a,avaConv,0.34099634
h0040,01ES,rooftopResi_a,avaConv,0.23384207
h0041,01ES,rooftopResi_a,avaConv,0.10667229
h0042,01ES,rooftopResi_a,avaConv,0.02181344
h0043,01ES,rooftopResi_a,avaConv,0.00022043
h0044,01ES,rooftopResi_a,avaConv,0
h0045,01ES,rooftopResi_a,avaConv,0
h0046,01ES,rooftopResi_a,avaConv,0
h0047,01ES,rooftopResi_a,avaConv,0
h0048,01ES,rooftopResi_a,avaConv,0
h0001,02ES,rooftopResi_a,avaConv,0
h0002,02ES,rooftopResi_a,avaConv,0
h0003,02ES,rooftopResi_a,avaConv,0
h0004,02ES,rooftopResi_a,avaConv,0
h0005,02ES,rooftopResi_a,avaConv,0
h0006,02ES,rooftopResi_a,avaConv,0.00477982
h0007,02ES,rooftopResi_a,avaConv,0.0281988
h0008,02ES,rooftopResi_a,avaConv,0.12150323
h0009,02ES,rooftopResi_a,avaConv,0.27801956
h0010,02ES,rooftopResi_a,avaConv,0.46268435
h0011,02ES,rooftopResi_a,avaConv,0.63054712
h0012,02ES,rooftopResi_a,avaConv,0.74301984
h0013,02ES,rooftopResi_a,avaConv,0.77395377
h0014,02ES,rooftopResi_a,avaConv,0.72052674
h0015,02ES,rooftopResi_a,avaConv,0.59986928
h0016,02ES,rooftopResi_a,avaConv,0.43522595
h0017,02ES,rooftopResi_a,avaConv,0.2552551
h0018,02ES,rooftopResi_a,avaConv,0.10263645
h0019,02ES,rooftopResi_a,avaConv,0.01966989
h0020,02ES,rooftopResi_a,avaConv,0.00338691
h0021,02ES,rooftopResi_a,avaConv,0
h0022,02ES,rooftopResi_a,avaConv,0
h0023,02ES,rooftopResi_a,avaConv,0
h0024,02ES,rooftopResi_a,avaConv,0
h0025,02ES,rooftopResi_a,avaConv,0
h0026,02ES,rooftopResi_a,avaConv,0
h0027,02ES,rooftopResi_a,avaConv,0
h0028,02ES,rooftopResi_a,avaConv,0
h0029,02ES,rooftopResi_a,avaConv,0
h0030,02ES,rooftopResi_a,avaConv,0
h0031,02ES,rooftopResi_a,avaConv,0
h0032,02ES,rooftopResi_a,avaConv,0.01062953
h0033,02ES,rooftopResi_a,avaConv,0.0790013
h0034,02ES,rooftopResi_a,avaConv,0.19635117
h0035,02ES,rooftopResi_a,avaConv,0.32534495
h0036,02ES,rooftopResi_a,avaConv,0.42957736
h0037,02ES,rooftopResi_a,avaConv,0.48006821
h0038,02ES,rooftopResi_a,avaConv,0.45340966
h0039,02ES,rooftopResi_a,avaConv,0.36292149
h0040,02ES,rooftopResi_a,avaConv,0.22399784
h0041,02ES,rooftopResi_a,avaConv,0.0834264
h0042,02ES,rooftopResi_a,avaConv,0.01259682
h0043,02ES,rooftopResi_a,avaConv,0
h0044,02ES,rooftopResi_a,avaConv,0
h0045,02ES,rooftopResi_a,avaConv,0
h0046,02ES,rooftopResi_a,avaConv,0
h0047,02ES,rooftopResi_a,avaConv,0
h0048,02ES,rooftopResi_a,avaConv,0
h0001,03ES,rooftopResi_a,avaConv,0
h0002,03ES,rooftopResi_a,avaConv,0
h0003,03ES,rooftopResi_a,avaConv,0
h0004,03ES,rooftopResi_a,avaConv,0
h0005,03ES,rooftopResi_a,avaConv,0
h0006,03ES,rooftopResi_a,avaConv,0.01022433
h0007,03ES,rooftopResi_a,avaConv,0.06782335
h0008,03ES,rooftopResi_a,avaConv,0.21832031
h0009,03ES,rooftopResi_a,avaConv,0.3964728
h0010,03ES,rooftopResi_a,avaConv,0.56703809
h0011,03ES,rooftopResi_a,avaConv,0.70475251
h0012,03ES,rooftopResi_a,avaConv,0.78734997
h0013,03ES,rooftopResi_a,avaConv,0.80605006
h0014,03ES,rooftopResi_a,avaConv,0.76320559
h0015,03ES,rooftopResi_a,avaConv,0.6593145
h0016,03ES,rooftopResi_a,avaConv,0.51345564
h0017,03ES,rooftopResi_a,avaConv,0.33801211
h0018,03ES,rooftopResi_a,avaConv,0.15965245
h0019,03ES,rooftopResi_a,avaConv,0.03387393
h0020,03ES,rooftopResi_a,avaConv,0.00360105
h0021,03ES,rooftopResi_a,avaConv,0
h0022,03ES,rooftopResi_a,avaConv,0
h0023,03ES,rooftopResi_a,avaConv,0
h0024,03ES,rooftopResi_a,avaConv,0
h0025,03ES,rooftopResi_a,avaConv,0
h0026,03ES,rooftopResi_a,avaConv,0
h0027,03ES,rooftopResi_a,avaConv,0
h0028,03ES,rooftopResi_a,avaConv,0
h0029,03ES,rooftopResi_a,avaConv,0
h0030,03ES,rooftopResi_a,avaConv,0
h0031,03ES,rooftopResi_a,avaConv,0
h0032,03ES,rooftopResi_a,avaConv,0.02817803
h0033,03ES,rooftopResi_a,avaConv,0.15503409
h0034,03ES,rooftopResi_a,avaConv,0.30039183
h0035,03ES,rooftopResi_a,avaConv,0.43142852
h0036,03ES,rooftopResi_a,avaConv,0.52616951
h0037,03ES,rooftopResi_a,avaConv,0.56524618
h0038,03ES,rooftopResi_a,avaConv,0.53920069
h0039,03ES,rooftopResi_a,avaConv,0.45224015
h0040,03ES,rooftopResi_a,avaConv,0.31357655
h0041,03ES,rooftopResi_a,avaConv,0.13316944
h0042,03ES,rooftopResi_a,avaConv,0.02113843
h0043,03ES,rooftopResi_a,avaConv,0
h0044,03ES,rooftopResi_a,avaConv,0
h0045,03ES,rooftopResi_a,avaConv,0
h0046,03ES,rooftopResi_a,avaConv,0
h0047,03ES,rooftopResi_a,avaConv,0
h0048,03ES,rooftopResi_a,avaConv,0
h0001,04ES,rooftopResi_a,avaConv,0
h0002,04ES,rooftopResi_a,avaConv,0
h0003,04ES,rooftopResi_a,avaConv,0
h0004,04ES,rooftopResi_a,avaConv,0
h0005,04ES,rooftopResi_a,avaConv,0
h0006,04ES,rooftopResi_a,avaConv,0.02365827
h0007,04ES,rooftopResi_a,avaConv,0.12183377
h0008,04ES,rooftopResi_a,avaConv,0.29843535
h0009,04ES,rooftopResi_a,avaConv,0.47282358
h0010,04ES,rooftopResi_a,avaConv,0.62130507
h0011,04ES,rooftopResi_a,avaConv,0.72605416
h0012,04ES,rooftopResi_a,avaConv,0.78354226
h0013,04ES,rooftopResi_a,avaConv,0.79208918
h0014,04ES,rooftopResi_a,avaConv,0.74919907
h0015,04ES,rooftopResi_a,avaConv,0.65587908
h0016,04ES,rooftopResi_a,avaConv,0.52031109
h0017,04ES,rooftopResi_a,avaConv,0.35167944
h0018,04ES,rooftopResi_a,avaConv,0.17379684
h0019,04ES,rooftopResi_a,avaConv,0.0406708
h0020,04ES,rooftopResi_a,avaConv,0.00212513
h0021,04ES,rooftopResi_a,avaConv,0
h0022,04ES,rooftopResi_a,avaConv,0
h0023,04ES,rooftopResi_a,avaConv,0
h0024,04ES,rooftopResi_a,avaConv,0
h0025,04ES,rooftopResi_a,avaConv,0
h0026,04ES,rooftopResi_a,avaConv,0
h0027,04ES,rooftopResi_a,avaConv,0
h0028,04ES,rooftopResi_a,avaConv,0
h0029,04ES,rooftopResi_a,avaConv,0
h0030,04ES,rooftopResi_a,avaConv,0
h0031,04ES,rooftopResi_a,avaConv,0.00035328
h0032,04ES,rooftopResi_a,avaConv,0.06378147
h0033,04ES,rooftopResi_a,avaConv,0.24587096
h0034,04ES,rooftopResi_a,avaConv,0.40259376
h0035,04ES,rooftopResi_a,avaConv,0.52000228
h0036,04ES,rooftopResi_a,avaConv,0.59092287
h0037,04ES,rooftopResi_a,avaConv,0.60391873
h0038,04ES,rooftopResi_a,avaConv,0.56396247
h0039,04ES,rooftopResi_a,avaConv,0.46688126
h0040,04ES,rooftopResi_a,avaConv,0.31407521
h0041,04ES,rooftopResi_a,avaConv,0.12218935
h0042,04ES,rooftopResi_a,avaConv,0.01821385
h0043,04ES,rooftopResi_a,avaConv,0
h0044,04ES,rooftopResi_a,avaConv,0
h0045,04ES,rooftopResi_a,avaConv,0
h0046,04ES,rooftopResi_a,avaConv,0
h0047,04ES,rooftopResi_a,avaConv,0
h0048,04ES,rooftopResi_a,avaConv,0
h0001,05ES,rooftopResi_a,avaConv,0
h0002,05ES,rooftopResi_a,avaConv,0
h0003,05ES,rooftopResi_a,avaConv,0
h0004,05ES,rooftopResi_a,avaConv,0
h0005,05ES,rooftopResi_a,avaConv,0
h0006,05ES,rooftopResi_a,avaConv,0.0167831
h0007,05ES,rooftopResi_a,avaConv,0.09801523
h0008,05ES,rooftopResi_a,avaConv,0.26457093
h0009,05ES,rooftopResi_a,avaConv,0.44436122
h0010,05ES,rooftopResi_a,avaConv,0.60612466
h0011,05ES,rooftopResi_a,avaConv,0.7242122
h0012,05ES,rooftopResi_a,avaConv,0.78643135
h0013,05ES,rooftopResi_a,avaConv,0.79132655
h0014,05ES,rooftopResi_a,avaConv,0.73412961
h0015,05ES,rooftopResi_a,avaConv,0.62235272
h0016,05ES,rooftopResi_a,avaConv,0.46727758
h0017,05ES,rooftopResi_a,avaConv,0.2860209
h0018,05ES,rooftopResi_a,avaConv,0.11881075
h0019,05ES,rooftopResi_a,avaConv,0.02262911
h0020,05ES,rooftopResi_a,avaConv,0
h0021,05ES,rooftopResi_a,avaConv,0
h0022,05ES,rooftopResi_a,avaConv,0
h0023,05ES,rooftopResi_a,avaConv,0
h0024,05ES,rooftopResi_a,avaConv,0
h0025,05ES,rooftopResi_a,avaConv,0
h0026,05ES,rooftopResi_a,avaConv,0
h0027,05ES,rooftopResi_a,avaConv,0
h0028,05ES,rooftopResi_a,avaConv,0
h0029,05ES,rooftopResi_a,avaConv,0
h0030,05ES,rooftopResi_a,avaConv,0
h0031,05ES,rooftopResi_a,avaConv,0.00123903
h0032,05ES,rooftopResi_a,avaConv,0.05626388
h0033,05ES,rooftopResi_a,avaConv,0.21686672
h0034,05ES,rooftopResi_a,avaConv,0.37536029
h0035,05ES,rooftopResi_a,avaConv,0.49784491
h0036,05ES,rooftopResi_a,avaConv,0.57329102
h0037,05ES,rooftopResi_a,avaConv,0.58583042
h0038,05ES,rooftopResi_a,avaConv,0.53309894
h0039,05ES,rooftopResi_a,avaConv,0.42315719
h0040,05ES,rooftopResi_a,avaConv,0.26473697
h0041,05ES,rooftopResi_a,avaConv,0.08713561
h0042,05ES,rooftopResi_a,avaConv,0.00968303
h0043,05ES,rooftopResi_a,avaConv,0
h0044,05ES,rooftopResi_a,avaConv,0
h0045,05ES,rooftopResi_a,avaConv,0
h0046,05ES,rooftopResi_a,avaConv,0
h0047,05ES,rooftopResi_a,avaConv,0
h0048,05ES,rooftopResi_a,avaConv,0
h0001,06ES,rooftopResi_a,avaConv,0
h0002,06ES,rooftopResi_a,avaConv,0
h0003,06ES,rooftopResi_a,avaConv,0
h0004,06ES,rooftopResi_a,avaConv,0
h0005,06ES,rooftopResi_a,avaConv,0
h0006,06ES,rooftopResi_a,avaConv,0.02242021
h0007,06ES,rooftopResi_a,avaConv,0.116034
h0008,06ES,rooftopResi_a,avaConv,0.28087305
h0009,06ES,rooftopResi_a,avaConv,0.45474974
h0010,06ES,rooftopResi_a,avaConv,0.60807339
h0011,06ES,rooftopResi_a,avaConv,0.71696704
h0012,06ES,rooftopResi_a,avaConv,0.76964468
h0013,06ES,rooftopResi_a,avaConv,0.76120474
h0014,06ES,rooftopResi_a,avaConv,0.69249265
h0015,06ES,rooftopResi_a,avaConv,0.57315583
h0016,06ES,rooftopResi_a,avaConv,0.41726889
h0017,06ES,rooftopResi_a,avaConv,0.24431603
h0018,06ES,rooftopResi_a,avaConv,0.09426593
h0019,06ES,rooftopResi_a,avaConv,0.01855314
h0020,06ES,rooftopResi_a,avaConv,0
h0021,06ES,rooftopResi_a,avaConv,0
h0022,06ES,rooftopResi_a,avaConv,0
h0023,06ES,rooftopResi_a,avaConv,0
h0024,06ES,rooftopResi_a,avaConv,0
h0025,06ES,rooftopResi_a,avaConv,0
h0026,06ES,rooftopResi_a,avaConv,0
h0027,06ES,rooftopResi_a,avaConv,0
h0028,06ES,rooftopResi_a,avaConv,0
h0029,06ES,rooftopResi_a,avaConv,0
h0030,06ES,rooftopResi_a,avaConv,0
h0031,06ES,rooftopResi_a,avaConv,0.00331769
h0032,06ES,rooftopResi_a,avaConv,0.07649282
h0033,06ES,rooftopResi_a,avaConv,0.24431083
h0034,06ES,rooftopResi_a,avaConv,0.39422431
h0035,06ES,rooftopResi_a,avaConv,0.50358684
h0036,06ES,rooftopResi_a,avaConv,0.56183805
h0037,06ES,rooftopResi_a,avaConv,0.56118768
h0038,06ES,rooftopResi_a,avaConv,0.50272899
h0039,06ES,rooftopResi_a,avaConv,0.38667612
h0040,06ES,rooftopResi_a,avaConv,0.22568329
h0041,06ES,rooftopResi_a,avaConv,0.06236072
h0042,06ES,rooftopResi_a,avaConv,0.00521573
h0043,06ES,rooftopResi_a,avaConv,0
h0044,06ES,rooftopResi_a,avaConv,0
h0045,06ES,rooftopResi_a,avaConv,0
h0046,06ES,rooftopResi_a,avaConv,0
h0047,06ES,rooftopResi_a,avaConv,0
h0048,06ES,rooftopResi_a,avaConv,0
h0001,07ES,rooftopResi_a,avaConv,0
h0002,07ES,rooftopResi_a,avaConv,0
h0003,07ES,rooftopResi_a,avaConv,0
h0004,07ES,rooftopResi_a,avaConv,0
h0005,07ES,rooftopResi_a,avaConv,0
h0006,07ES,rooftopResi_a,avaConv,0.01050303
h0007,07ES,rooftopResi_a,avaConv,0.07200955
h0008,07ES,rooftopResi_a,avaConv,0.23283572
h0009,07ES,rooftopResi_a,avaConv,0.41404247
h0010,07ES,rooftopResi_a,avaConv,0.58185549
h0011,07ES,rooftopResi_a,avaConv,0.71481756
h0012,07ES,rooftopResi_a,avaConv,0.79063528
h0013,07ES,rooftopResi_a,avaConv,0.80510132
h0014,07ES,rooftopResi_a,avaConv,0.7632313
h0015,07ES,rooftopResi_a,avaConv,0.66397403
h0016,07ES,rooftopResi_a,avaConv,0.51062812
h0017,07ES,rooftopResi_a,avaConv,0.32664641
h0018,07ES,rooftopResi_a,avaConv,0.14702458
h0019,07ES,rooftopResi_a,avaConv,0.02870374
h0020,07ES,rooftopResi_a,avaConv,0.00212658
