timestep_5,region_3,technology_3,parameter,value
h0001,01ES,onshore_a,avaConv,0.18714922
h0002,01ES,onshore_a,avaConv,0.18610121
h0003,01ES,onshore_a,avaConv,0.1853779
h0004,01ES,onshore_a,avaConv,0.184137
h0005,01ES,onshore_a,avaConv,0.18249666
h0006,01ES,onshore_a,avaConv,0.18087689
h0007,01ES,onshore_a,avaConv,0.1767858
h0008,01ES,onshore_a,avaConv,0.16719789
h0009,01ES,onshore_a,avaConv,0.15582612
h0010,01ES,onshore_a,avaConv,0.15119266
h0011,01ES,onshore_a,avaConv,0.15459755
h0012,01ES,onshore_a,avaConv,0.16366242
h0013,01ES,onshore_a,avaConv,0.17728658
h0014,01ES,onshore_a,avaConv,0.19295633
h0015,01ES,onshore_a,avaConv,0.20797353
h0016,01ES,onshore_a,avaConv,0.22125868
h0017,01ES,onshore_a,avaConv,0.22913586
h0018,01ES,onshore_a,avaConv,0.2281144
h0019,01ES,onshore_a,avaConv,0.21967223
h0020,01ES,onshore_a,avaConv,0.20765032
h0021,01ES,onshore_a,avaConv,0.19923399
h0022,01ES,onshore_a,avaConv,0.19545857
h0023,01ES,onshore_a,avaConv,0.19263516
h0024,01ES,onshore_a,avaConv,0.18881728
h0025,01ES,onshore_a,avaConv,0.31045397
h0026,01ES,onshore_a,avaConv,0.31049861
h0027,01ES,onshore_a,avaConv,0.31264507
h0028,01ES,onshore_a,avaConv,0.3156513
h0029,01ES,onshore_a,avaConv,0.31367576
h0030,01ES,onshore_a,avaConv,0.3123405
h0031,01ES,onshore_a,avaConv,0.31201623
h0032,01ES,onshore_a,avaConv,0.31196813
h0033,01ES,onshore_a,avaConv,0.31071512
h0034,01ES,onshore_a,avaConv,0.30481304
h0035,01ES,onshore_a,avaConv,0.29950723
h0036,01ES,onshore_a,avaConv,0.30068632
h0037,01ES,onshore_a,avaConv,0.30623358
h0038,01ES,onshore_a,avaConv,0.31261529
h0039,01ES,onshore_a,avaConv,0.31826521
h0040,01ES,onshore_a,avaConv,0.32072138
h0041,01ES,onshore_a,avaConv,0.31780949
h0042,01ES,onshore_a,avaConv,0.31130882
h0043,01ES,onshore_a,avaConv,0.30824942
h0044,01ES,onshore_a,avaConv,0.30878118
h0045,01ES,onshore_a,avaConv,0.31111686
h0046,01ES,onshore_a,avaConv,0.31286711
h0047,01ES,onshore_a,avaConv,0.31170223
h0048,01ES,onshore_a,avaConv,0.31024933
h0001,02ES,onshore_a,avaConv,0.11425665
h0002,02ES,onshore_a,avaConv,0.10990638
h0003,02ES,onshore_a,avaConv,0.10571039
h0004,02ES,onshore_a,avaConv,0.10285974
h0005,02ES,onshore_a,avaConv,0.09997308
h0006,02ES,onshore_a,avaConv,0.09658441
h0007,02ES,onshore_a,avaConv,0.09253191
h0008,02ES,onshore_a,avaConv,0.08449794
h0009,02ES,onshore_a,avaConv,0.07599198
h0010,02ES,onshore_a,avaConv,0.07434895
h0011,02ES,onshore_a,avaConv,0.07877715
h0012,02ES,onshore_a,avaConv,0.08586505
h0013,02ES,onshore_a,avaConv,0.09382848
h0014,02ES,onshore_a,avaConv,0.10009609
h0015,02ES,onshore_a,avaConv,0.10537187
h0016,02ES,onshore_a,avaConv,0.10854525
h0017,02ES,onshore_a,avaConv,0.11065108
h0018,02ES,onshore_a,avaConv,0.11123632
h0019,02ES,onshore_a,avaConv,0.10874952
h0020,02ES,onshore_a,avaConv,0.10721515
h0021,02ES,onshore_a,avaConv,0.11204625
h0022,02ES,onshore_a,avaConv,0.1208056
h0023,02ES,onshore_a,avaConv,0.12360329
h0024,02ES,onshore_a,avaConv,0.12047663
h0025,02ES,onshore_a,avaConv,0.22886246
h0026,02ES,onshore_a,avaConv,0.23084444
h0027,02ES,onshore_a,avaConv,0.23217822
h0028,02ES,onshore_a,avaConv,0.23593028
h0029,02ES,onshore_a,avaConv,0.24061072
h0030,02ES,onshore_a,avaConv,0.24091106
h0031,02ES,onshore_a,avaConv,0.23798533
h0032,02ES,onshore_a,avaConv,0.23811102
h0033,02ES,onshore_a,avaConv,0.23755871
h0034,02ES,onshore_a,avaConv,0.2316594
h0035,02ES,onshore_a,avaConv,0.22815252
h0036,02ES,onshore_a,avaConv,0.23000696
h0037,02ES,onshore_a,avaConv,0.23195348
h0038,02ES,onshore_a,avaConv,0.23362261
h0039,02ES,onshore_a,avaConv,0.23327696
h0040,02ES,onshore_a,avaConv,0.23245178
h0041,02ES,onshore_a,avaConv,0.22604486
h0042,02ES,onshore_a,avaConv,0.21422978
h0043,02ES,onshore_a,avaConv,0.2106167
h0044,02ES,onshore_a,avaConv,0.21546234
h0045,02ES,onshore_a,avaConv,0.22319291
h0046,02ES,onshore_a,avaConv,0.22572284
h0047,02ES,onshore_a,avaConv,0.22475875
h0048,02ES,onshore_a,avaConv,0.22238436
h0001,03ES,onshore_a,avaConv,0.10582363
h0002,03ES,onshore_a,avaConv,0.1010538
h0003,03ES,onshore_a,avaConv,0.09823045
h0004,03ES,onshore_a,avaConv,0.09680792
h0005,03ES,onshore_a,avaConv,0.09581617
h0006,03ES,onshore_a,avaConv,0.09503127
h0007,03ES,onshore_a,avaConv,0.09238501
h0008,03ES,onshore_a,avaConv,0.08411304
h0009,03ES,onshore_a,avaConv,0.07649199
h0010,03ES,onshore_a,avaConv,0.07796228
h0011,03ES,onshore_a,avaConv,0.08525232
h0012,03ES,onshore_a,avaConv,0.09350009
h0013,03ES,onshore_a,avaConv,0.10130203
h0014,03ES,onshore_a,avaConv,0.10808457
h0015,03ES,onshore_a,avaConv,0.11346819
h0016,03ES,onshore_a,avaConv,0.11968256
h0017,03ES,onshore_a,avaConv,0.12507085
h0018,03ES,onshore_a,avaConv,0.12685031
h0019,03ES,onshore_a,avaConv,0.12536474
h0020,03ES,onshore_a,avaConv,0.12364487
h0021,03ES,onshore_a,avaConv,0.12347599
h0022,03ES,onshore_a,avaConv,0.12262031
h0023,03ES,onshore_a,avaConv,0.11765486
h0024,03ES,onshore_a,avaConv,0.11055721
h0025,03ES,onshore_a,avaConv,0.23617556
h0026,03ES,onshore_a,avaConv,0.23662803
h0027,03ES,onshore_a,avaConv,0.23837493
h0028,03ES,onshore_a,avaConv,0.23978364
h0029,03ES,onshore_a,avaConv,0.24138608
h0030,03ES,onshore_a,avaConv,0.2417513
h0031,03ES,onshore_a,avaConv,0.24104422
h0032,03ES,onshore_a,avaConv,0.24227716
h0033,03ES,onshore_a,avaConv,0.24300562
h0034,03ES,onshore_a,avaConv,0.24444033
h0035,03ES,onshore_a,avaConv,0.24958122
h0036,03ES,onshore_a,avaConv,0.2599381
h0037,03ES,onshore_a,avaConv,0.270742
h0038,03ES,onshore_a,avaConv,0.27711377
h0039,03ES,onshore_a,avaConv,0.27851498
h0040,03ES,onshore_a,avaConv,0.27329321
h0041,03ES,onshore_a,avaConv,0.26087197
h0042,03ES,onshore_a,avaConv,0.24649821
h0043,03ES,onshore_a,avaConv,0.24080191
h0044,03ES,onshore_a,avaConv,0.24244706
h0045,03ES,onshore_a,avaConv,0.24212307
h0046,03ES,onshore_a,avaConv,0.23951502
h0047,03ES,onshore_a,avaConv,0.23618919
h0048,03ES,onshore_a,avaConv,0.23387589
h0001,04ES,onshore_a,avaConv,0.10501437
h0002,04ES,onshore_a,avaConv,0.10276893
h0003,04ES,onshore_a,avaConv,0.10054961
h0004,04ES,onshore_a,avaConv,0.09780966
h0005,04ES,onshore_a,avaConv,0.09728793
h0006,04ES,onshore_a,avaConv,0.09776211
h0007,04ES,onshore_a,avaConv,0.09791521
h0008,04ES,onshore_a,avaConv,0.09490588
h0009,04ES,onshore_a,avaConv,0.09161295
h0010,04ES,onshore_a,avaConv,0.09317278
h0011,04ES,onshore_a,avaConv,0.09851944
h0012,04ES,onshore_a,avaConv,0.10512086
h0013,04ES,onshore_a,avaConv,0.11403221
h0014,04ES,onshore_a,avaConv,0.12504462
h0015,04ES,onshore_a,avaConv,0.13686095
h0016,04ES,onshore_a,avaConv,0.14901162
h0017,04ES,onshore_a,avaConv,0.15902409
h0018,04ES,onshore_a,avaConv,0.15967486
h0019,04ES,onshore_a,avaConv,0.15084073
h0020,04ES,onshore_a,avaConv,0.1370887
h0021,04ES,onshore_a,avaConv,0.1274764
h0022,04ES,onshore_a,avaConv,0.12105708
h0023,04ES,onshore_a,avaConv,0.11564906
h0024,04ES,onshore_a,avaConv,0.11091794
h0025,04ES,onshore_a,avaConv,0.21715746
h0026,04ES,onshore_a,avaConv,0.21675663
h0027,04ES,onshore_a,avaConv,0.214782
h0028,04ES,onshore_a,avaConv,0.2140112
h0029,04ES,onshore_a,avaConv,0.21763183
h0030,04ES,onshore_a,avaConv,0.22361051
h0031,04ES,onshore_a,avaConv,0.22808726
h0032,04ES,onshore_a,avaConv,0.2288267
h0033,04ES,onshore_a,avaConv,0.22572018
h0034,04ES,onshore_a,avaConv,0.22387087
h0035,04ES,onshore_a,avaConv,0.2304028
h0036,04ES,onshore_a,avaConv,0.24613728
h0037,04ES,onshore_a,avaConv,0.26374578
h0038,04ES,onshore_a,avaConv,0.27455911
h0039,04ES,onshore_a,avaConv,0.27590183
h0040,04ES,onshore_a,avaConv,0.2670042
h0041,04ES,onshore_a,avaConv,0.24689716
h0042,04ES,onshore_a,avaConv,0.22562233
h0043,04ES,onshore_a,avaConv,0.21164994
h0044,04ES,onshore_a,avaConv,0.20607609
h0045,04ES,onshore_a,avaConv,0.20565686
h0046,04ES,onshore_a,avaConv,0.20478711
h0047,04ES,onshore_a,avaConv,0.20654686
h0048,04ES,onshore_a,avaConv,0.20923416
h0001,05ES,onshore_a,avaConv,0.37516779
h0002,05ES,onshore_a,avaConv,0.35692808
h0003,05ES,onshore_a,avaConv,0.3382363
h0004,05ES,onshore_a,avaConv,0.32256514
h0005,05ES,onshore_a,avaConv,0.31012114
h0006,05ES,onshore_a,avaConv,0.2998658
h0007,05ES,onshore_a,avaConv,0.28723403
h0008,05ES,onshore_a,avaConv,0.2737575
h0009,05ES,onshore_a,avaConv,0.26727856
h0010,05ES,onshore_a,avaConv,0.26592691
