timestep_4,region_2,technology_3,parameter,value
hh0001,SK,heatpumpWaterSpace,effConv,5.481357465
hh0002,SK,heatpumpWaterSpace,effConv,5.524004525
hh0003,SK,heatpumpWaterSpace,effConv,5.601085973
hh0004,SK,heatpumpWaterSpace,effConv,5.825011313
hh0005,SK,heatpumpWaterSpace,effConv,5.7244457
hh0006,SK,heatpumpWaterSpace,effConv,5.638766968
hh0007,SK,heatpumpWaterSpace,effConv,4.676475695
hh0008,SK,heatpumpWaterSpace,effConv,4.661788195
hh0009,SK,heatpumpWaterSpace,effConv,4.65298611
hh0010,SK,heatpumpWaterSpace,effConv,4.892413195
hh0011,SK,heatpumpWaterSpace,effConv,4.820625
hh0012,SK,heatpumpWaterSpace,effConv,4.753177083
hh0001,PT,heatpumpWaterSpace,effConv,5.579977375
hh0002,PT,heatpumpWaterSpace,effConv,5.65270362
hh0003,PT,heatpumpWaterSpace,effConv,5.786221723
hh0004,PT,heatpumpWaterSpace,effConv,5.94014706
hh0005,PT,heatpumpWaterSpace,effConv,5.810723983
hh0006,PT,heatpumpWaterSpace,effConv,5.696979638
hh0007,PT,heatpumpWaterSpace,effConv,4.842135418
hh0008,PT,heatpumpWaterSpace,effConv,4.814444445
hh0009,PT,heatpumpWaterSpace,effConv,4.89892361
hh0010,PT,heatpumpWaterSpace,effConv,5.15940972
hh0011,PT,heatpumpWaterSpace,effConv,4.99840278
hh0012,PT,heatpumpWaterSpace,effConv,4.917708333
hh0001,AT,heatpumpWaterSpace,effConv,5.35642534
hh0002,AT,heatpumpWaterSpace,effConv,5.381052038
hh0003,AT,heatpumpWaterSpace,effConv,5.46286199
hh0004,AT,heatpumpWaterSpace,effConv,5.732183258
hh0005,AT,heatpumpWaterSpace,effConv,5.627273755
hh0006,AT,heatpumpWaterSpace,effConv,5.533529412
hh0007,AT,heatpumpWaterSpace,effConv,4.62545139
hh0008,AT,heatpumpWaterSpace,effConv,4.612812498
hh0009,AT,heatpumpWaterSpace,effConv,4.604236113
hh0010,AT,heatpumpWaterSpace,effConv,4.846631945
hh0011,AT,heatpumpWaterSpace,effConv,4.776684028
hh0012,AT,heatpumpWaterSpace,effConv,4.708854168
hh0001,ME,heatpumpWaterSpace,effConv,5.618823528
hh0002,ME,heatpumpWaterSpace,effConv,5.648291853
hh0003,ME,heatpumpWaterSpace,effConv,5.71918552
hh0004,ME,heatpumpWaterSpace,effConv,5.930271492
hh0005,ME,heatpumpWaterSpace,effConv,5.856425338
hh0006,ME,heatpumpWaterSpace,effConv,5.77958145
hh0007,ME,heatpumpWaterSpace,effConv,4.88300347
hh0008,ME,heatpumpWaterSpace,effConv,4.871406253
hh0009,ME,heatpumpWaterSpace,effConv,4.860972223
hh0010,ME,heatpumpWaterSpace,effConv,5.12822917
hh0011,ME,heatpumpWaterSpace,effConv,5.056145835
hh0012,ME,heatpumpWaterSpace,effConv,4.98626736
hh0001,RS,heatpumpWaterSpace,effConv,5.51683258
hh0002,RS,heatpumpWaterSpace,effConv,5.60219457
hh0003,RS,heatpumpWaterSpace,effConv,5.74030543
