timestep_4,region_3,carrier_1,parameter,value
hh0001,93UK,processHeat_medium,mustOut,0.964217727
hh0002,93UK,processHeat_medium,mustOut,0.96727596
hh0003,93UK,processHeat_medium,mustOut,0.970414275
hh0004,93UK,processHeat_medium,mustOut,0.970711008
hh0005,93UK,processHeat_medium,mustOut,0.966515293
hh0006,93UK,processHeat_medium,mustOut,0.963087635
hh0007,93UK,processHeat_medium,mustOut,0.96937436
hh0008,93UK,processHeat_medium,mustOut,0.971369275
hh0009,93UK,processHeat_medium,mustOut,0.974570393
hh0010,93UK,processHeat_medium,mustOut,0.975613495
hh0011,93UK,processHeat_medium,mustOut,0.971004965
hh0012,93UK,processHeat_medium,mustOut,0.968321178
hh0001,05ES,processHeat_medium,mustOut,0.963107218
hh0002,05ES,processHeat_medium,mustOut,0.966050825
hh0003,05ES,processHeat_medium,mustOut,0.9695783
hh0004,05ES,processHeat_medium,mustOut,0.970411743
hh0005,05ES,processHeat_medium,mustOut,0.96665775
hh0006,05ES,processHeat_medium,mustOut,0.962700635
hh0007,05ES,processHeat_medium,mustOut,0.968309703
hh0008,05ES,processHeat_medium,mustOut,0.97039143
hh0009,05ES,processHeat_medium,mustOut,0.973925138
hh0010,05ES,processHeat_medium,mustOut,0.975119242
hh0011,05ES,processHeat_medium,mustOut,0.970078218
hh0012,05ES,processHeat_medium,mustOut,0.967064343
hh0001,52IT,processHeat_medium,mustOut,0.962307798
hh0002,52IT,processHeat_medium,mustOut,0.964935965
hh0003,52IT,processHeat_medium,mustOut,0.9684331
hh0004,52IT,processHeat_medium,mustOut,0.969860685
hh0005,52IT,processHeat_medium,mustOut,0.967049167
hh0006,52IT,processHeat_medium,mustOut,0.962850915
hh0007,52IT,processHeat_medium,mustOut,0.967534938
hh0008,52IT,processHeat_medium,mustOut,0.969663028
hh0009,52IT,processHeat_medium,mustOut,0.973352808
hh0010,52IT,processHeat_medium,mustOut,0.974305713
hh0011,52IT,processHeat_medium,mustOut,0.969068535
hh0012,52IT,processHeat_medium,mustOut,0.966075307
hh0001,20FR,processHeat_medium,mustOut,0.9662896
hh0002,20FR,processHeat_medium,mustOut,0.969150483
hh0003,20FR,processHeat_medium,mustOut,0.97168993
hh0004,20FR,processHeat_medium,mustOut,0.97021847
hh0005,20FR,processHeat_medium,mustOut,0.965068813
hh0006,20FR,processHeat_medium,mustOut,0.96347393
hh0007,20FR,processHeat_medium,mustOut,0.97254102
hh0008,20FR,processHeat_medium,mustOut,0.973142875
hh0009,20FR,processHeat_medium,mustOut,0.975267325
hh0010,20FR,processHeat_medium,mustOut,0.975779803
hh0011,20FR,processHeat_medium,mustOut,0.971072883
hh0012,20FR,processHeat_medium,mustOut,0.970179437
hh0001,82NO,processHeat_medium,mustOut,0.96093517
hh0002,82NO,processHeat_medium,mustOut,0.963358048
hh0003,82NO,processHeat_medium,mustOut,0.96693364
hh0004,82NO,processHeat_medium,mustOut,0.968797465
hh0005,82NO,processHeat_medium,mustOut,0.966598548
hh0006,82NO,processHeat_medium,mustOut,0.962158038
hh0007,82NO,processHeat_medium,mustOut,0.966201758
hh0008,82NO,processHeat_medium,mustOut,0.968354917
hh0009,82NO,processHeat_medium,mustOut,0.972199778
hh0010,82NO,processHeat_medium,mustOut,0.97305583
hh0011,82NO,processHeat_medium,mustOut,0.96759721
hh0012,82NO,processHeat_medium,mustOut,0.96455503
hh0001,56IT,processHeat_medium,mustOut,0.962307798
hh0002,56IT,processHeat_medium,mustOut,0.964935965
hh0003,56IT,processHeat_medium,mustOut,0.9684331
hh0004,56IT,processHeat_medium,mustOut,0.969860685
hh0005,56IT,processHeat_medium,mustOut,0.967049167
hh0006,56IT,processHeat_medium,mustOut,0.962850915
hh0007,56IT,processHeat_medium,mustOut,0.967534938
hh0008,56IT,processHeat_medium,mustOut,0.969663028
hh0009,56IT,processHeat_medium,mustOut,0.973352808
hh0010,56IT,processHeat_medium,mustOut,0.974305713
hh0011,56IT,processHeat_medium,mustOut,0.969068535
hh0012,56IT,processHeat_medium,mustOut,0.966075307
hh0001,74FI,processHeat_medium,mustOut,0.958391115
hh0002,74FI,processHeat_medium,mustOut,0.959892135
hh0003,74FI,processHeat_medium,mustOut,0.96332244
hh0004,74FI,processHeat_medium,mustOut,0.967712505
hh0005,74FI,processHeat_medium,mustOut,0.968952298
hh0006,74FI,processHeat_medium,mustOut,0.963199858
hh0007,74FI,processHeat_medium,mustOut,0.963162588
hh0008,74FI,processHeat_medium,mustOut,0.966099505
hh0009,74FI,processHeat_medium,mustOut,0.970748058
hh0010,74FI,processHeat_medium,mustOut,0.970881183
hh0011,74FI,processHeat_medium,mustOut,0.965147368
hh0012,74FI,processHeat_medium,mustOut,0.961571978
hh0001,42PL,processHeat_medium,mustOut,0.96357175
hh0002,42PL,processHeat_medium,mustOut,0.966723052
hh0003,42PL,processHeat_medium,mustOut,0.970099095
hh0004,42PL,processHeat_medium,mustOut,0.970546783
hh0005,42PL,processHeat_medium,mustOut,0.966248783
hh0006,42PL,processHeat_medium,mustOut,0.962524988
hh0007,42PL,processHeat_medium,mustOut,0.968643228
hh0008,42PL,processHeat_medium,mustOut,0.970777417
hh0009,42PL,processHeat_medium,mustOut,0.974155953
hh0010,42PL,processHeat_medium,mustOut,0.975410478
hh0011,42PL,processHeat_medium,mustOut,0.970697443
hh0012,42PL,processHeat_medium,mustOut,0.96770384
hh0001,84NO,processHeat_medium,mustOut,0.96093517
hh0002,84NO,processHeat_medium,mustOut,0.963358048
hh0003,84NO,processHeat_medium,mustOut,0.96693364
hh0004,84NO,processHeat_medium,mustOut,0.968797465
hh0005,84NO,processHeat_medium,mustOut,0.966598548
hh0006,84NO,processHeat_medium,mustOut,0.962158038
hh0007,84NO,processHeat_medium,mustOut,0.966201758
hh0008,84NO,processHeat_medium,mustOut,0.968354917
hh0009,84NO,processHeat_medium,mustOut,0.972199778
hh0010,84NO,processHeat_medium,mustOut,0.97305583
hh0011,84NO,processHeat_medium,mustOut,0.96759721
hh0012,84NO,processHeat_medium,mustOut,0.96455503
hh0001,26FR,processHeat_medium,mustOut,0.963099878
hh0002,26FR,processHeat_medium,mustOut,0.966295583
hh0003,26FR,processHeat_medium,mustOut,0.969837518
hh0004,26FR,processHeat_medium,mustOut,0.970465253
hh0005,26FR,processHeat_medium,mustOut,0.966186575
hh0006,26FR,processHeat_medium,mustOut,0.96221066
hh0007,26FR,processHeat_medium,mustOut,0.968090953
hh0008,26FR,processHeat_medium,mustOut,0.970352763
hh0009,26FR,processHeat_medium,mustOut,0.97388261
hh0010,26FR,processHeat_medium,mustOut,0.975270647
hh0011,26FR,processHeat_medium,mustOut,0.97048004
hh0012,26FR,processHeat_medium,mustOut,0.96724363
hh0001,40CZ,processHeat_medium,mustOut,0.968952523
hh0002,40CZ,processHeat_medium,mustOut,0.971651825
hh0003,40CZ,processHeat_medium,mustOut,0.973124725
hh0004,40CZ,processHeat_medium,mustOut,0.9715803
hh0005,40CZ,processHeat_medium,mustOut,0.967042995
hh0006,40CZ,processHeat_medium,mustOut,0.966112418
hh0007,40CZ,processHeat_medium,mustOut,0.97481541
hh0008,40CZ,processHeat_medium,mustOut,0.975622695
hh0009,40CZ,processHeat_medium,mustOut,0.97731905
hh0010,40CZ,processHeat_medium,mustOut,0.977086472
hh0011,40CZ,processHeat_medium,mustOut,0.973359537
hh0012,40CZ,processHeat_medium,mustOut,0.973009278
hh0001,08ES,processHeat_medium,mustOut,0.963076835
hh0002,08ES,processHeat_medium,mustOut,0.96630749
hh0003,08ES,processHeat_medium,mustOut,0.969867088
hh0004,08ES,processHeat_medium,mustOut,0.970415845
hh0005,08ES,processHeat_medium,mustOut,0.966015613
hh0006,08ES,processHeat_medium,mustOut,0.962070323
hh0007,08ES,processHeat_medium,mustOut,0.968082333
hh0008,08ES,processHeat_medium,mustOut,0.970322205
hh0009,08ES,processHeat_medium,mustOut,0.97383313
hh0010,08ES,processHeat_medium,mustOut,0.975256245
hh0011,08ES,processHeat_medium,mustOut,0.97046766
hh0012,08ES,processHeat_medium,mustOut,0.96723553
hh0001,38DK,processHeat_medium,mustOut,0.961875085
hh0002,38DK,processHeat_medium,mustOut,0.965252048
hh0003,38DK,processHeat_medium,mustOut,0.969188023
hh0004,38DK,processHeat_medium,mustOut,0.970528083
hh0005,38DK,processHeat_medium,mustOut,0.966429185
hh0006,38DK,processHeat_medium,mustOut,0.961572938
hh0007,38DK,processHeat_medium,mustOut,0.966375942
hh0008,38DK,processHeat_medium,mustOut,0.969270035
hh0009,38DK,processHeat_medium,mustOut,0.973317168
hh0010,38DK,processHeat_medium,mustOut,0.975084538
hh0011,38DK,processHeat_medium,mustOut,0.970292238
hh0012,38DK,processHeat_medium,mustOut,0.966147203
hh0001,62HR,processHeat_medium,mustOut,0.96093517
hh0002,62HR,processHeat_medium,mustOut,0.963358048
hh0003,62HR,processHeat_medium,mustOut,0.96693364
hh0004,62HR,processHeat_medium,mustOut,0.968797465
hh0005,62HR,processHeat_medium,mustOut,0.966598548
hh0006,62HR,processHeat_medium,mustOut,0.962158038
hh0007,62HR,processHeat_medium,mustOut,0.966201758
hh0008,62HR,processHeat_medium,mustOut,0.968354917
hh0009,62HR,processHeat_medium,mustOut,0.972199778
hh0010,62HR,processHeat_medium,mustOut,0.97305583
hh0011,62HR,processHeat_medium,mustOut,0.96759721
hh0012,62HR,processHeat_medium,mustOut,0.96455503
hh0001,48CH,processHeat_medium,mustOut,0.96093517
hh0002,48CH,processHeat_medium,mustOut,0.963358048
hh0003,48CH,processHeat_medium,mustOut,0.96693364
hh0004,48CH,processHeat_medium,mustOut,0.968797465
hh0005,48CH,processHeat_medium,mustOut,0.966598548
hh0006,48CH,processHeat_medium,mustOut,0.962158038
hh0007,48CH,processHeat_medium,mustOut,0.966201758
hh0008,48CH,processHeat_medium,mustOut,0.968354917
hh0009,48CH,processHeat_medium,mustOut,0.972199778
hh0010,48CH,processHeat_medium,mustOut,0.97305583
hh0011,48CH,processHeat_medium,mustOut,0.96759721
hh0012,48CH,processHeat_medium,mustOut,0.96455503
hh0001,99FR,processHeat_medium,mustOut,0.961616043
hh0002,99FR,processHeat_medium,mustOut,0.965046015
hh0003,99FR,processHeat_medium,mustOut,0.96907799
hh0004,99FR,processHeat_medium,mustOut,0.97046612
hh0005,99FR,processHeat_medium,mustOut,0.966293943
hh0006,99FR,processHeat_medium,mustOut,0.96131761
hh0007,99FR,processHeat_medium,mustOut,0.966069228
hh0008,99FR,processHeat_medium,mustOut,0.96903075
hh0009,99FR,processHeat_medium,mustOut,0.973148868
hh0010,99FR,processHeat_medium,mustOut,0.97501296
hh0011,99FR,processHeat_medium,mustOut,0.970194693
hh0012,99FR,processHeat_medium,mustOut,0.965911373
hh0001,43PL,processHeat_medium,mustOut,0.96420494
hh0002,43PL,processHeat_medium,mustOut,0.967284905
hh0003,43PL,processHeat_medium,mustOut,0.970429888
hh0004,43PL,processHeat_medium,mustOut,0.970705378
hh0005,43PL,processHeat_medium,mustOut,0.966459205
hh0006,43PL,processHeat_medium,mustOut,0.963030242
hh0007,43PL,processHeat_medium,mustOut,0.969349103
hh0008,43PL,processHeat_medium,mustOut,0.971354303
hh0009,43PL,processHeat_medium,mustOut,0.974555188
hh0010,43PL,processHeat_medium,mustOut,0.975618103
hh0011,43PL,processHeat_medium,mustOut,0.971023963
hh0012,43PL,processHeat_medium,mustOut,0.96832244
hh0001,83NO,processHeat_medium,mustOut,0.96093517
hh0002,83NO,processHeat_medium,mustOut,0.963358048
hh0003,83NO,processHeat_medium,mustOut,0.96693364
hh0004,83NO,processHeat_medium,mustOut,0.968797465
hh0005,83NO,processHeat_medium,mustOut,0.966598548
hh0006,83NO,processHeat_medium,mustOut,0.962158038
hh0007,83NO,processHeat_medium,mustOut,0.966201758
hh0008,83NO,processHeat_medium,mustOut,0.968354917
hh0009,83NO,processHeat_medium,mustOut,0.972199778
hh0010,83NO,processHeat_medium,mustOut,0.97305583
hh0011,83NO,processHeat_medium,mustOut,0.96759721
hh0012,83NO,processHeat_medium,mustOut,0.96455503
hh0001,94UK,processHeat_medium,mustOut,0.963127217
hh0002,94UK,processHeat_medium,mustOut,0.966327992
hh0003,94UK,processHeat_medium,mustOut,0.969832615
hh0004,94UK,processHeat_medium,mustOut,0.97065561
hh0005,94UK,processHeat_medium,mustOut,0.966549043
hh0006,94UK,processHeat_medium,mustOut,0.962430228
hh0007,94UK,processHeat_medium,mustOut,0.967956455
hh0008,94UK,processHeat_medium,mustOut,0.970396143
hh0009,94UK,processHeat_medium,mustOut,0.974006283
hh0010,94UK,processHeat_medium,mustOut,0.975379988
hh0011,94UK,processHeat_medium,mustOut,0.970696015
hh0012,94UK,processHeat_medium,mustOut,0.967310725
hh0001,28BE,processHeat_medium,mustOut,0.963770315
hh0002,28BE,processHeat_medium,mustOut,0.966914095
hh0003,28BE,processHeat_medium,mustOut,0.970315863
hh0004,28BE,processHeat_medium,mustOut,0.969960632
hh0005,28BE,processHeat_medium,mustOut,0.964990665
hh0006,28BE,processHeat_medium,mustOut,0.961904058
hh0007,28BE,processHeat_medium,mustOut,0.9694084
hh0008,28BE,processHeat_medium,mustOut,0.97088782
hh0009,28BE,processHeat_medium,mustOut,0.973900235
hh0010,28BE,processHeat_medium,mustOut,0.975149153
hh0011,28BE,processHeat_medium,mustOut,0.970160008
hh0012,28BE,processHeat_medium,mustOut,0.967788067
hh0001,90UK,processHeat_medium,mustOut,0.963927655
hh0002,90UK,processHeat_medium,mustOut,0.96698732
hh0003,90UK,processHeat_medium,mustOut,0.97021621
hh0004,90UK,processHeat_medium,mustOut,0.970722028
hh0005,90UK,processHeat_medium,mustOut,0.96666087
hh0006,90UK,processHeat_medium,mustOut,0.963022755
hh0007,90UK,processHeat_medium,mustOut,0.96899837
hh0008,90UK,processHeat_medium,mustOut,0.9711187
hh0009,90UK,processHeat_medium,mustOut,0.974445868
hh0010,90UK,processHeat_medium,mustOut,0.975546793
hh0011,90UK,processHeat_medium,mustOut,0.970898985
hh0012,90UK,processHeat_medium,mustOut,0.968031715
hh0001,16FR,processHeat_medium,mustOut,0.962638102
hh0002,16FR,processHeat_medium,mustOut,0.965949165
hh0003,16FR,processHeat_medium,mustOut,0.969701065
hh0004,16FR,processHeat_medium,mustOut,0.970111168
hh0005,16FR,processHeat_medium,mustOut,0.965403092
hh0006,16FR,processHeat_medium,mustOut,0.961423733
hh0007,16FR,processHeat_medium,mustOut,0.967742735
hh0008,16FR,processHeat_medium,mustOut,0.969896898
hh0009,16FR,processHeat_medium,mustOut,0.973432383
hh0010,16FR,processHeat_medium,mustOut,0.97502551
hh0011,16FR,processHeat_medium,mustOut,0.970082038
hh0012,16FR,processHeat_medium,mustOut,0.966791795
hh0001,63BA,processHeat_medium,mustOut,0.96093517
hh0002,63BA,processHeat_medium,mustOut,0.963358048
hh0003,63BA,processHeat_medium,mustOut,0.96693364
hh0004,63BA,processHeat_medium,mustOut,0.968797465
hh0005,63BA,processHeat_medium,mustOut,0.966598548
hh0006,63BA,processHeat_medium,mustOut,0.962158038
hh0007,63BA,processHeat_medium,mustOut,0.966201758
hh0008,63BA,processHeat_medium,mustOut,0.968354917
hh0009,63BA,processHeat_medium,mustOut,0.972199778
hh0010,63BA,processHeat_medium,mustOut,0.97305583
hh0011,63BA,processHeat_medium,mustOut,0.96759721
hh0012,63BA,processHeat_medium,mustOut,0.96455503
hh0001,91UK,processHeat_medium,mustOut,0.96420454
hh0002,91UK,processHeat_medium,mustOut,0.967255605
hh0003,91UK,processHeat_medium,mustOut,0.970383783
hh0004,91UK,processHeat_medium,mustOut,0.970801158
hh0005,91UK,processHeat_medium,mustOut,0.966720465
hh0006,91UK,processHeat_medium,mustOut,0.963205795
hh0007,91UK,processHeat_medium,mustOut,0.969283923
hh0008,91UK,processHeat_medium,mustOut,0.971368598
hh0009,91UK,processHeat_medium,mustOut,0.974619878
hh0010,91UK,processHeat_medium,mustOut,0.97565393
hh0011,91UK,processHeat_medium,mustOut,0.97108323
hh0012,91UK,processHeat_medium,mustOut,0.968319893
hh0001,80NO,processHeat_medium,mustOut,0.96093517
hh0002,80NO,processHeat_medium,mustOut,0.963358048
hh0003,80NO,processHeat_medium,mustOut,0.96693364
hh0004,80NO,processHeat_medium,mustOut,0.968797465
hh0005,80NO,processHeat_medium,mustOut,0.966598548
hh0006,80NO,processHeat_medium,mustOut,0.962158038
hh0007,80NO,processHeat_medium,mustOut,0.966201758
hh0008,80NO,processHeat_medium,mustOut,0.968354917
hh0009,80NO,processHeat_medium,mustOut,0.972199778
hh0010,80NO,processHeat_medium,mustOut,0.97305583
hh0011,80NO,processHeat_medium,mustOut,0.96759721
hh0012,80NO,processHeat_medium,mustOut,0.96455503
hh0001,55IT,processHeat_medium,mustOut,0.962307798
hh0002,55IT,processHeat_medium,mustOut,0.964935965
hh0003,55IT,processHeat_medium,mustOut,0.9684331
hh0004,55IT,processHeat_medium,mustOut,0.969860685
hh0005,55IT,processHeat_medium,mustOut,0.967049167
hh0006,55IT,processHeat_medium,mustOut,0.962850915
hh0007,55IT,processHeat_medium,mustOut,0.967534938
hh0008,55IT,processHeat_medium,mustOut,0.969663028
hh0009,55IT,processHeat_medium,mustOut,0.973352808
hh0010,55IT,processHeat_medium,mustOut,0.974305713
hh0011,55IT,processHeat_medium,mustOut,0.969068535
hh0012,55IT,processHeat_medium,mustOut,0.966075307
hh0001,98IT,processHeat_medium,mustOut,0.962307798
hh0002,98IT,processHeat_medium,mustOut,0.964935965
hh0003,98IT,processHeat_medium,mustOut,0.9684331
hh0004,98IT,processHeat_medium,mustOut,0.969860685
hh0005,98IT,processHeat_medium,mustOut,0.967049167
hh0006,98IT,processHeat_medium,mustOut,0.962850915
hh0007,98IT,processHeat_medium,mustOut,0.967534938
hh0008,98IT,processHeat_medium,mustOut,0.969663028
hh0009,98IT,processHeat_medium,mustOut,0.973352808
hh0010,98IT,processHeat_medium,mustOut,0.974305713
hh0011,98IT,processHeat_medium,mustOut,0.969068535
hh0012,98IT,processHeat_medium,mustOut,0.966075307
hh0001,36DE,processHeat_medium,mustOut,0.96666283
hh0002,36DE,processHeat_medium,mustOut,0.969392773
hh0003,36DE,processHeat_medium,mustOut,0.971674455
hh0004,36DE,processHeat_medium,mustOut,0.971062175
hh0005,36DE,processHeat_medium,mustOut,0.966920038
hh0006,36DE,processHeat_medium,mustOut,0.964847212
hh0007,36DE,processHeat_medium,mustOut,0.97236163
hh0008,36DE,processHeat_medium,mustOut,0.973576865
hh0009,36DE,processHeat_medium,mustOut,0.975972128
hh0010,36DE,processHeat_medium,mustOut,0.97625188
hh0011,36DE,processHeat_medium,mustOut,0.97192135
hh0012,36DE,processHeat_medium,mustOut,0.97062358
hh0001,23FR,processHeat_medium,mustOut,0.963329903
hh0002,23FR,processHeat_medium,mustOut,0.96652493
hh0003,23FR,processHeat_medium,mustOut,0.970096563
hh0004,23FR,processHeat_medium,mustOut,0.96979112
hh0005,23FR,processHeat_medium,mustOut,0.96472047
hh0006,23FR,processHeat_medium,mustOut,0.96147954
hh0007,23FR,processHeat_medium,mustOut,0.968967903
hh0008,23FR,processHeat_medium,mustOut,0.97047997
hh0009,23FR,processHeat_medium,mustOut,0.97358702
hh0010,23FR,processHeat_medium,mustOut,0.974974468
hh0011,23FR,processHeat_medium,mustOut,0.969873668
hh0012,23FR,processHeat_medium,mustOut,0.967347748
hh0001,06ES,processHeat_medium,mustOut,0.963296753
hh0002,06ES,processHeat_medium,mustOut,0.966346642
hh0003,06ES,processHeat_medium,mustOut,0.969891353
hh0004,06ES,processHeat_medium,mustOut,0.969960068
hh0005,06ES,processHeat_medium,mustOut,0.9654132
hh0006,06ES,processHeat_medium,mustOut,0.961986635
hh0007,06ES,processHeat_medium,mustOut,0.968872903
hh0008,06ES,processHeat_medium,mustOut,0.970491263
hh0009,06ES,processHeat_medium,mustOut,0.973713013
hh0010,06ES,processHeat_medium,mustOut,0.974982735
hh0011,06ES,processHeat_medium,mustOut,0.969834398
hh0012,06ES,processHeat_medium,mustOut,0.967244583
hh0001,64ME,processHeat_medium,mustOut,0.96093517
hh0002,64ME,processHeat_medium,mustOut,0.963358048
hh0003,64ME,processHeat_medium,mustOut,0.96693364
hh0004,64ME,processHeat_medium,mustOut,0.968797465
hh0005,64ME,processHeat_medium,mustOut,0.966598548
hh0006,64ME,processHeat_medium,mustOut,0.962158038
hh0007,64ME,processHeat_medium,mustOut,0.966201758
hh0008,64ME,processHeat_medium,mustOut,0.968354917
hh0009,64ME,processHeat_medium,mustOut,0.972199778
hh0010,64ME,processHeat_medium,mustOut,0.97305583
hh0011,64ME,processHeat_medium,mustOut,0.96759721
hh0012,64ME,processHeat_medium,mustOut,0.96455503
hh0001,50AT,processHeat_medium,mustOut,0.9662694
hh0002,50AT,processHeat_medium,mustOut,0.968666415
hh0003,50AT,processHeat_medium,mustOut,0.97095758
hh0004,50AT,processHeat_medium,mustOut,0.971643663
hh0005,50AT,processHeat_medium,mustOut,0.96904089
hh0006,50AT,processHeat_medium,mustOut,0.9661565
hh0007,50AT,processHeat_medium,mustOut,0.971575038
hh0008,50AT,processHeat_medium,mustOut,0.97334836
hh0009,50AT,processHeat_medium,mustOut,0.976233085
hh0010,50AT,processHeat_medium,mustOut,0.976292553
hh0011,50AT,processHeat_medium,mustOut,0.971902048
hh0012,50AT,processHeat_medium,mustOut,0.970103485
hh0001,51AT,processHeat_medium,mustOut,0.965079028
hh0002,51AT,processHeat_medium,mustOut,0.967638423
hh0003,51AT,processHeat_medium,mustOut,0.97037537
hh0004,51AT,processHeat_medium,mustOut,0.971285648
hh0005,51AT,processHeat_medium,mustOut,0.968458532
hh0006,51AT,processHeat_medium,mustOut,0.96507456
hh0007,51AT,processHeat_medium,mustOut,0.970281858
hh0008,51AT,processHeat_medium,mustOut,0.972253148
hh0009,51AT,processHeat_medium,mustOut,0.975439125
hh0010,51AT,processHeat_medium,mustOut,0.975884835
hh0011,51AT,processHeat_medium,mustOut,0.97126519
hh0012,51AT,processHeat_medium,mustOut,0.968949025
hh0001,47CH,processHeat_medium,mustOut,0.96093517
hh0002,47CH,processHeat_medium,mustOut,0.963358048
hh0003,47CH,processHeat_medium,mustOut,0.96693364
hh0004,47CH,processHeat_medium,mustOut,0.968797465
hh0005,47CH,processHeat_medium,mustOut,0.966598548
hh0006,47CH,processHeat_medium,mustOut,0.962158038
hh0007,47CH,processHeat_medium,mustOut,0.966201758
hh0008,47CH,processHeat_medium,mustOut,0.968354917
hh0009,47CH,processHeat_medium,mustOut,0.972199778
hh0010,47CH,processHeat_medium,mustOut,0.97305583
hh0011,47CH,processHeat_medium,mustOut,0.96759721
hh0012,47CH,processHeat_medium,mustOut,0.96455503
hh0001,92UK,processHeat_medium,mustOut,0.964430885
hh0002,92UK,processHeat_medium,mustOut,0.96744903
hh0003,92UK,processHeat_medium,mustOut,0.97050962
hh0004,92UK,processHeat_medium,mustOut,0.970755543
hh0005,92UK,processHeat_medium,mustOut,0.966605318
hh0006,92UK,processHeat_medium,mustOut,0.96328244
hh0007,92UK,processHeat_medium,mustOut,0.96963008
hh0008,92UK,processHeat_medium,mustOut,0.97156495
hh0009,92UK,processHeat_medium,mustOut,0.974704065
hh0010,92UK,processHeat_medium,mustOut,0.975670763
hh0011,92UK,processHeat_medium,mustOut,0.971083418
hh0012,92UK,processHeat_medium,mustOut,0.968516493
hh0001,02ES,processHeat_medium,mustOut,0.96412047
hh0002,02ES,processHeat_medium,mustOut,0.967192485
hh0003,02ES,processHeat_medium,mustOut,0.97037196
hh0004,02ES,processHeat_medium,mustOut,0.97065096
hh0005,02ES,processHeat_medium,mustOut,0.966404052
hh0006,02ES,processHeat_medium,mustOut,0.962961937
hh0007,02ES,processHeat_medium,mustOut,0.96929517
hh0008,02ES,processHeat_medium,mustOut,0.971276408
hh0009,02ES,processHeat_medium,mustOut,0.97448713
hh0010,02ES,processHeat_medium,mustOut,0.975564273
hh0011,02ES,processHeat_medium,mustOut,0.97092166
hh0012,02ES,processHeat_medium,mustOut,0.968221395
hh0001,53IT,processHeat_medium,mustOut,0.962307798
hh0002,53IT,processHeat_medium,mustOut,0.964935965
hh0003,53IT,processHeat_medium,mustOut,0.9684331
hh0004,53IT,processHeat_medium,mustOut,0.969860685
hh0005,53IT,processHeat_medium,mustOut,0.967049167
hh0006,53IT,processHeat_medium,mustOut,0.962850915
hh0007,53IT,processHeat_medium,mustOut,0.967534938
hh0008,53IT,processHeat_medium,mustOut,0.969663028
hh0009,53IT,processHeat_medium,mustOut,0.973352808
hh0010,53IT,processHeat_medium,mustOut,0.974305713
hh0011,53IT,processHeat_medium,mustOut,0.969068535
hh0012,53IT,processHeat_medium,mustOut,0.966075307
hh0001,61RO,processHeat_medium,mustOut,0.96463843
hh0002,61RO,processHeat_medium,mustOut,0.967799465
hh0003,61RO,processHeat_medium,mustOut,0.97083232
hh0004,61RO,processHeat_medium,mustOut,0.97058057
hh0005,61RO,processHeat_medium,mustOut,0.965829495
hh0006,61RO,processHeat_medium,mustOut,0.962818085
hh0007,61RO,processHeat_medium,mustOut,0.969951493
hh0008,61RO,processHeat_medium,mustOut,0.97170458
hh0009,61RO,processHeat_medium,mustOut,0.974653688
hh0010,61RO,processHeat_medium,mustOut,0.975702233
hh0011,61RO,processHeat_medium,mustOut,0.971185108
hh0012,61RO,processHeat_medium,mustOut,0.96879283
hh0001,29LU,processHeat_medium,mustOut,0.97357506
hh0002,29LU,processHeat_medium,mustOut,0.976063608
hh0003,29LU,processHeat_medium,mustOut,0.975914713
hh0004,29LU,processHeat_medium,mustOut,0.972475593
hh0005,29LU,processHeat_medium,mustOut,0.967329788
hh0006,29LU,processHeat_medium,mustOut,0.968815003
hh0007,29LU,processHeat_medium,mustOut,0.97999663
hh0008,29LU,processHeat_medium,mustOut,0.979759202
hh0009,29LU,processHeat_medium,mustOut,0.979990868
hh0010,29LU,processHeat_medium,mustOut,0.978618337
hh0011,29LU,processHeat_medium,mustOut,0.975900203
hh0012,29LU,processHeat_medium,mustOut,0.977692868
hh0001,81NO,processHeat_medium,mustOut,0.96093517
hh0002,81NO,processHeat_medium,mustOut,0.963358048
