region_4,category,timestep_6,value,scenario_1,parameter,technology_3
70AL,1,h0049,0.5256167916183887,scr2007,avaConv,onshore_a
70AL,1,h0050,0.4740779359161716,scr2007,avaConv,onshore_a
70AL,1,h0051,0.5582976038912105,scr2007,avaConv,onshore_a
70AL,1,h0052,0.2970282249312304,scr2007,avaConv,onshore_a
70AL,1,h0053,0.2899003711033265,scr2007,avaConv,onshore_a
70AL,1,h0054,0.21889965653228832,scr2007,avaConv,onshore_a
70AL,1,h0055,0.4096851148931698,scr2007,avaConv,onshore_a
70AL,1,h0056,0.4846728615166803,scr2007,avaConv,onshore_a
70AL,1,h0057,0.48075209872938296,scr2007,avaConv,onshore_a
70AL,1,h0058,0.5604696858433896,scr2007,avaConv,onshore_a
70AL,1,h0059,0.5499399793128503,scr2007,avaConv,onshore_a
70AL,1,h0060,0.5074126596000302,scr2007,avaConv,onshore_a
70AL,1,h0061,0.5163281777659868,scr2007,avaConv,onshore_a
70AL,1,h0062,0.44429577558149896,scr2007,avaConv,onshore_a
70AL,1,h0063,0.5167823272949257,scr2007,avaConv,onshore_a
70AL,1,h0064,0.39059638761455284,scr2007,avaConv,onshore_a
70AL,1,h0065,0.394599543116129,scr2007,avaConv,onshore_a
70AL,1,h0066,0.32313600886676463,scr2007,avaConv,onshore_a
70AL,1,h0067,0.42231203513047966,scr2007,avaConv,onshore_a
70AL,1,h0068,0.5419860907491132,scr2007,avaConv,onshore_a
70AL,1,h0069,0.5618647048371772,scr2007,avaConv,onshore_a
70AL,1,h0070,0.5865874929856006,scr2007,avaConv,onshore_a
70AL,1,h0071,0.6556222912303615,scr2007,avaConv,onshore_a
70AL,1,h0072,0.6281182917255542,scr2007,avaConv,onshore_a
49AT,1,h0049,0.341189514400601,scr2007,avaConv,onshore_a
49AT,1,h0050,0.382420865737938,scr2007,avaConv,onshore_a
49AT,1,h0051,0.3673508989088801,scr2007,avaConv,onshore_a
49AT,1,h0052,0.17471207698504035,scr2007,avaConv,onshore_a
49AT,1,h0053,0.09167645855462407,scr2007,avaConv,onshore_a
49AT,1,h0054,0.09238132271247654,scr2007,avaConv,onshore_a
49AT,1,h0055,0.04269082329826359,scr2007,avaConv,onshore_a
49AT,1,h0056,0.049328722820405464,scr2007,avaConv,onshore_a
49AT,1,h0057,0.19964914580575688,scr2007,avaConv,onshore_a
49AT,1,h0058,0.41010585484222867,scr2007,avaConv,onshore_a
49AT,1,h0059,0.4445799126139475,scr2007,avaConv,onshore_a
49AT,1,h0060,0.31915135282436125,scr2007,avaConv,onshore_a
49AT,1,h0061,0.44404934613129343,scr2007,avaConv,onshore_a
49AT,1,h0062,0.4059244650099293,scr2007,avaConv,onshore_a
49AT,1,h0063,0.45576419824230324,scr2007,avaConv,onshore_a
49AT,1,h0064,0.08954228846701948,scr2007,avaConv,onshore_a
49AT,1,h0065,0.17210554081112708,scr2007,avaConv,onshore_a
49AT,1,h0066,0.12638046500982225,scr2007,avaConv,onshore_a
49AT,1,h0067,0.2518247915714457,scr2007,avaConv,onshore_a
49AT,1,h0068,0.17417969512807252,scr2007,avaConv,onshore_a
49AT,1,h0069,0.34423536337119404,scr2007,avaConv,onshore_a
49AT,1,h0070,0.2560114381564134,scr2007,avaConv,onshore_a
49AT,1,h0071,0.29491267625317363,scr2007,avaConv,onshore_a
49AT,1,h0072,0.18197843696248953,scr2007,avaConv,onshore_a
50AT,1,h0049,0.47884839513149996,scr2007,avaConv,onshore_a
50AT,1,h0050,0.4821939641053796,scr2007,avaConv,onshore_a
50AT,1,h0051,0.47633607423160845,scr2007,avaConv,onshore_a
50AT,1,h0052,0.32774005522892297,scr2007,avaConv,onshore_a
50AT,1,h0053,0.19166825789414588,scr2007,avaConv,onshore_a
50AT,1,h0054,0.1951903706880952,scr2007,avaConv,onshore_a
50AT,1,h0055,0.07899590823948728,scr2007,avaConv,onshore_a
50AT,1,h0056,0.09350396011516347,scr2007,avaConv,onshore_a
50AT,1,h0057,0.4323074731345802,scr2007,avaConv,onshore_a
50AT,1,h0058,0.5934829593790788,scr2007,avaConv,onshore_a
50AT,1,h0059,0.6610566044712172,scr2007,avaConv,onshore_a
50AT,1,h0060,0.4120000276495339,scr2007,avaConv,onshore_a
50AT,1,h0061,0.5435682794954776,scr2007,avaConv,onshore_a
50AT,1,h0062,0.48105259522405375,scr2007,avaConv,onshore_a
50AT,1,h0063,0.6022054268174243,scr2007,avaConv,onshore_a
50AT,1,h0064,0.2629947350716017,scr2007,avaConv,onshore_a
50AT,1,h0065,0.3895789595199173,scr2007,avaConv,onshore_a
50AT,1,h0066,0.2584960069575533,scr2007,avaConv,onshore_a
50AT,1,h0067,0.39684235455052547,scr2007,avaConv,onshore_a
50AT,1,h0068,0.27725515527211864,scr2007,avaConv,onshore_a
50AT,1,h0069,0.3692098415706884,scr2007,avaConv,onshore_a
50AT,1,h0070,0.29864808923979824,scr2007,avaConv,onshore_a
50AT,1,h0071,0.36756916985471644,scr2007,avaConv,onshore_a
50AT,1,h0072,0.39311099310864533,scr2007,avaConv,onshore_a
51AT,1,h0049,0.5840663835795755,scr2007,avaConv,onshore_a
51AT,1,h0050,0.4452806230717841,scr2007,avaConv,onshore_a
51AT,1,h0051,0.3034303024069184,scr2007,avaConv,onshore_a
51AT,1,h0052,0.12036605775382955,scr2007,avaConv,onshore_a
51AT,1,h0053,0.04293487988419119,scr2007,avaConv,onshore_a
51AT,1,h0054,0.03136782349082529,scr2007,avaConv,onshore_a
51AT,1,h0055,0.051450426051832636,scr2007,avaConv,onshore_a
51AT,1,h0056,0.05696805826912164,scr2007,avaConv,onshore_a
51AT,1,h0057,0.2396515171583721,scr2007,avaConv,onshore_a
51AT,1,h0058,0.27820829549297,scr2007,avaConv,onshore_a
51AT,1,h0059,0.33461131556934115,scr2007,avaConv,onshore_a
51AT,1,h0060,0.3378918961866447,scr2007,avaConv,onshore_a
51AT,1,h0061,0.6151725363487847,scr2007,avaConv,onshore_a
51AT,1,h0062,0.6045705905365342,scr2007,avaConv,onshore_a
51AT,1,h0063,0.628241969695288,scr2007,avaConv,onshore_a
51AT,1,h0064,0.28602606366729993,scr2007,avaConv,onshore_a
51AT,1,h0065,0.25035133651411223,scr2007,avaConv,onshore_a
51AT,1,h0066,0.0,scr2007,avaConv,onshore_a
51AT,1,h0067,0.13843440568845453,scr2007,avaConv,onshore_a
51AT,1,h0068,0.13472625208245861,scr2007,avaConv,onshore_a
51AT,1,h0069,0.2134024688924669,scr2007,avaConv,onshore_a
51AT,1,h0070,0.1309160657530533,scr2007,avaConv,onshore_a
51AT,1,h0071,0.2691016134271527,scr2007,avaConv,onshore_a
51AT,1,h0072,0.24650406084861634,scr2007,avaConv,onshore_a
63BA,1,h0049,0.4588006043107133,scr2007,avaConv,onshore_a
63BA,1,h0050,0.42079554067788755,scr2007,avaConv,onshore_a
63BA,1,h0051,0.4038327317123064,scr2007,avaConv,onshore_a
63BA,1,h0052,0.07672650010820659,scr2007,avaConv,onshore_a
63BA,1,h0053,0.054519492075912855,scr2007,avaConv,onshore_a
63BA,1,h0054,0.03261832018808914,scr2007,avaConv,onshore_a
63BA,1,h0055,0.05325439576407504,scr2007,avaConv,onshore_a
63BA,1,h0056,0.12051439148893273,scr2007,avaConv,onshore_a
63BA,1,h0057,0.37357756840737993,scr2007,avaConv,onshore_a
63BA,1,h0058,0.626434824314641,scr2007,avaConv,onshore_a
63BA,1,h0059,0.601841955863871,scr2007,avaConv,onshore_a
63BA,1,h0060,0.44816425072589133,scr2007,avaConv,onshore_a
63BA,1,h0061,0.3670319132439675,scr2007,avaConv,onshore_a
