timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AL,solar,scr2088,avaConv,0.0
h0002,AL,solar,scr2088,avaConv,0.0
h0003,AL,solar,scr2088,avaConv,0.0
h0004,AL,solar,scr2088,avaConv,0.0
h0005,AL,solar,scr2088,avaConv,0.0
h0006,AL,solar,scr2088,avaConv,0.0
h0007,AL,solar,scr2088,avaConv,0.0009627054223074956
h0008,AL,solar,scr2088,avaConv,0.0396558523910293
h0009,AL,solar,scr2088,avaConv,0.1280400675232064
h0010,AL,solar,scr2088,avaConv,0.25939071403097425
h0011,AL,solar,scr2088,avaConv,0.21698924462364041
h0012,AL,solar,scr2088,avaConv,0.24646947013443046
h0013,AL,solar,scr2088,avaConv,0.38008120850213084
h0014,AL,solar,scr2088,avaConv,0.5369372625534562
h0015,AL,solar,scr2088,avaConv,0.5902878203831017
h0016,AL,solar,scr2088,avaConv,0.2649839718117553
h0017,AL,solar,scr2088,avaConv,0.09454944157109299
h0018,AL,solar,scr2088,avaConv,0.0010083788494298141
h0019,AL,solar,scr2088,avaConv,0.0
h0020,AL,solar,scr2088,avaConv,0.0
h0021,AL,solar,scr2088,avaConv,0.0
h0022,AL,solar,scr2088,avaConv,0.0
h0023,AL,solar,scr2088,avaConv,0.0
h0024,AL,solar,scr2088,avaConv,0.0
h0025,AL,solar,scr2088,avaConv,0.0
h0026,AL,solar,scr2088,avaConv,0.0
h0027,AL,solar,scr2088,avaConv,0.0
h0028,AL,solar,scr2088,avaConv,0.0
h0029,AL,solar,scr2088,avaConv,0.0
h0030,AL,solar,scr2088,avaConv,0.004880927466959264
h0031,AL,solar,scr2088,avaConv,0.022287877901912626
h0032,AL,solar,scr2088,avaConv,0.05027522364795938
h0033,AL,solar,scr2088,avaConv,0.18983714846155392
h0034,AL,solar,scr2088,avaConv,0.42634626048294594
h0035,AL,solar,scr2088,avaConv,0.5642060436245864
h0036,AL,solar,scr2088,avaConv,0.6735072518171652
h0037,AL,solar,scr2088,avaConv,0.37236576810666644
h0038,AL,solar,scr2088,avaConv,0.3262185800031398
h0039,AL,solar,scr2088,avaConv,0.12495820128406347
h0040,AL,solar,scr2088,avaConv,0.1128419416128202
h0041,AL,solar,scr2088,avaConv,0.05778134621254198
h0042,AL,solar,scr2088,avaConv,0.015965739043290465
h0043,AL,solar,scr2088,avaConv,0.00659197693958997
h0044,AL,solar,scr2088,avaConv,0.0
h0045,AL,solar,scr2088,avaConv,0.0
h0046,AL,solar,scr2088,avaConv,0.0
h0047,AL,solar,scr2088,avaConv,0.0
h0048,AL,solar,scr2088,avaConv,0.0
h0049,AL,solar,scr2088,avaConv,0.0
h0050,AL,solar,scr2088,avaConv,0.0
h0051,AL,solar,scr2088,avaConv,0.0
h0052,AL,solar,scr2088,avaConv,0.0
h0053,AL,solar,scr2088,avaConv,0.0044800766013655974
h0054,AL,solar,scr2088,avaConv,0.04761300954427273
h0055,AL,solar,scr2088,avaConv,0.160393330470652
h0056,AL,solar,scr2088,avaConv,0.3096359322943958
h0057,AL,solar,scr2088,avaConv,0.47428940153908355
h0058,AL,solar,scr2088,avaConv,0.6366813903304568
h0059,AL,solar,scr2088,avaConv,0.7731204763799755
h0060,AL,solar,scr2088,avaConv,0.815781806494239
h0061,AL,solar,scr2088,avaConv,0.7500827662198536
h0062,AL,solar,scr2088,avaConv,0.637343144384456
h0063,AL,solar,scr2088,avaConv,0.4454721858653339
h0064,AL,solar,scr2088,avaConv,0.22778622798914763
h0065,AL,solar,scr2088,avaConv,0.06768592053969467
h0066,AL,solar,scr2088,avaConv,0.009370405317253517
