timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AL,electricity,scr2082,dem,4.827314351462499
h0002,AL,electricity,scr2082,dem,5.806253597518206
h0003,AL,electricity,scr2082,dem,8.71120333597285
h0004,AL,electricity,scr2082,dem,15.703211491573695
h0005,AL,electricity,scr2082,dem,23.701660273344302
h0006,AL,electricity,scr2082,dem,28.511275127869542
h0007,AL,electricity,scr2082,dem,27.090741202819043
h0008,AL,electricity,scr2082,dem,22.355655625540198
h0009,AL,electricity,scr2082,dem,19.58950015143574
h0010,AL,electricity,scr2082,dem,16.972337924300657
h0011,AL,electricity,scr2082,dem,15.900874896460108
h0012,AL,electricity,scr2082,dem,12.362364664592764
h0013,AL,electricity,scr2082,dem,10.078851992437441
h0014,AL,electricity,scr2082,dem,11.5334675592562
h0015,AL,electricity,scr2082,dem,10.56400975722811
h0016,AL,electricity,scr2082,dem,10.464881727869088
h0017,AL,electricity,scr2082,dem,6.576488045924815
h0018,AL,electricity,scr2082,dem,4.983939165213872
h0019,AL,electricity,scr2082,dem,4.047313698430981
h0020,AL,electricity,scr2082,dem,2.7680124184750508
h0021,AL,electricity,scr2082,dem,2.8961427111037166
h0022,AL,electricity,scr2082,dem,3.338332758200397
h0023,AL,electricity,scr2082,dem,4.336138393636411
h0024,AL,electricity,scr2082,dem,5.78371966036551
h0025,AL,electricity,scr2082,dem,6.458767357211166
h0026,AL,electricity,scr2082,dem,6.947915529757077
h0027,AL,electricity,scr2082,dem,8.007047351555864
h0028,AL,electricity,scr2082,dem,8.308686733281156
h0029,AL,electricity,scr2082,dem,7.481835967913726
h0030,AL,electricity,scr2082,dem,8.2452397911762
h0031,AL,electricity,scr2082,dem,6.2267858533348015
h0032,AL,electricity,scr2082,dem,5.565950908310223
h0033,AL,electricity,scr2082,dem,2.0031764245354218
h0034,AL,electricity,scr2082,dem,1.6349605416683102
h0035,AL,electricity,scr2082,dem,2.451139612260003
h0036,AL,electricity,scr2082,dem,2.8314834105427273
h0037,AL,electricity,scr2082,dem,3.01637813244041
h0038,AL,electricity,scr2082,dem,3.138321448738015
h0039,AL,electricity,scr2082,dem,3.4413979673976254
h0040,AL,electricity,scr2082,dem,3.9265425932495086
h0041,AL,electricity,scr2082,dem,2.6656174202971625
h0042,AL,electricity,scr2082,dem,1.586678722168716
h0043,AL,electricity,scr2082,dem,0.7603795353406941
h0044,AL,electricity,scr2082,dem,0.5285104459382008
h0045,AL,electricity,scr2082,dem,0.5887508514683326
h0046,AL,electricity,scr2082,dem,0.59452618102015
h0047,AL,electricity,scr2082,dem,0.6091140689400206
