timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AL,electricity,scr2098,dem,23.63913373926267
h0002,AL,electricity,scr2098,dem,20.27195920229868
h0003,AL,electricity,scr2098,dem,17.527160840396153
h0004,AL,electricity,scr2098,dem,11.945108271641699
h0005,AL,electricity,scr2098,dem,9.812665578449772
h0006,AL,electricity,scr2098,dem,12.484570810043822
h0007,AL,electricity,scr2098,dem,15.595441890079531
h0008,AL,electricity,scr2098,dem,17.312488779802234
h0009,AL,electricity,scr2098,dem,13.805184695221797
h0010,AL,electricity,scr2098,dem,10.991346391012558
h0011,AL,electricity,scr2098,dem,9.218859572301957
h0012,AL,electricity,scr2098,dem,9.326727883149022
h0013,AL,electricity,scr2098,dem,8.305870849373639
h0014,AL,electricity,scr2098,dem,5.881782250967104
h0015,AL,electricity,scr2098,dem,4.329671069960274
h0016,AL,electricity,scr2098,dem,4.144553694481652
h0017,AL,electricity,scr2098,dem,4.951575033817568
h0018,AL,electricity,scr2098,dem,4.8693406709636795
h0019,AL,electricity,scr2098,dem,5.914573863339955
h0020,AL,electricity,scr2098,dem,4.662802951449904
h0021,AL,electricity,scr2098,dem,3.805550397571147
h0022,AL,electricity,scr2098,dem,4.123460849049309
h0023,AL,electricity,scr2098,dem,4.3657041644352255
h0024,AL,electricity,scr2098,dem,6.248210984648733
h0025,AL,electricity,scr2098,dem,5.806447861208181
h0026,AL,electricity,scr2098,dem,7.1999622556479865
h0027,AL,electricity,scr2098,dem,5.294748674220592
h0028,AL,electricity,scr2098,dem,4.149991727326748
h0029,AL,electricity,scr2098,dem,2.956190770377579
h0030,AL,electricity,scr2098,dem,3.332201492146849
h0031,AL,electricity,scr2098,dem,4.3857818391152446
h0032,AL,electricity,scr2098,dem,4.65794920084872
h0033,AL,electricity,scr2098,dem,4.587589184514458
h0034,AL,electricity,scr2098,dem,3.0531467936898884
h0035,AL,electricity,scr2098,dem,1.9058614042873747
h0036,AL,electricity,scr2098,dem,2.59283002587994
h0037,AL,electricity,scr2098,dem,2.3600743121045116
h0038,AL,electricity,scr2098,dem,2.1787639228091047
h0039,AL,electricity,scr2098,dem,0.832647256124424
h0040,AL,electricity,scr2098,dem,0.5696956656809777
h0041,AL,electricity,scr2098,dem,0.5475488733187921
h0042,AL,electricity,scr2098,dem,0.5608579899510651
h0043,AL,electricity,scr2098,dem,0.5606189827261714
h0044,AL,electricity,scr2098,dem,0.5414681696714376
h0045,AL,electricity,scr2098,dem,0.5839254302602235
h0046,AL,electricity,scr2098,dem,0.6051236266684099
h0047,AL,electricity,scr2098,dem,0.6500503282235146
h0048,AL,electricity,scr2098,dem,0.603758890473348
h0049,AL,electricity,scr2098,dem,0.5402448856407023
h0050,AL,electricity,scr2098,dem,0.4591014346365397
h0051,AL,electricity,scr2098,dem,0.38705131347003435
h0052,AL,electricity,scr2098,dem,0.3574015806761806
h0053,AL,electricity,scr2098,dem,0.34689736891010997
h0054,AL,electricity,scr2098,dem,0.3559573843907396
h0055,AL,electricity,scr2098,dem,0.3747213401114759
h0056,AL,electricity,scr2098,dem,0.4609402539578808
h0057,AL,electricity,scr2098,dem,0.5595524617532104
h0058,AL,electricity,scr2098,dem,0.6313126329999375
h0059,AL,electricity,scr2098,dem,0.6459641062932493
