timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AL,wind,scr2098,avaConv,0.1760164047623072
h0002,AL,wind,scr2098,avaConv,0.09487208476735645
h0003,AL,wind,scr2098,avaConv,0.06758029212994471
h0004,AL,wind,scr2098,avaConv,0.015254929013772726
h0005,AL,wind,scr2098,avaConv,0.128849223743277
h0006,AL,wind,scr2098,avaConv,0.21406074496215358
h0007,AL,wind,scr2098,avaConv,0.21381702307257597
h0008,AL,wind,scr2098,avaConv,0.04534497962858772
h0009,AL,wind,scr2098,avaConv,0.0006267221220993209
h0010,AL,wind,scr2098,avaConv,0.0018002990032007149
h0011,AL,wind,scr2098,avaConv,0.0013458538379957606
h0012,AL,wind,scr2098,avaConv,0.02776717579920189
h0013,AL,wind,scr2098,avaConv,0.035154737712282114
h0014,AL,wind,scr2098,avaConv,0.037314414726870304
h0015,AL,wind,scr2098,avaConv,0.040817707067295386
h0016,AL,wind,scr2098,avaConv,0.032389197976237474
h0017,AL,wind,scr2098,avaConv,0.0956999061460664
h0018,AL,wind,scr2098,avaConv,0.06928708709432935
h0019,AL,wind,scr2098,avaConv,0.0681775523594229
h0020,AL,wind,scr2098,avaConv,0.013617509741420036
h0021,AL,wind,scr2098,avaConv,0.0011016686289337567
h0022,AL,wind,scr2098,avaConv,0.06350629716580461
h0023,AL,wind,scr2098,avaConv,0.059457876280080695
h0024,AL,wind,scr2098,avaConv,0.4007393081305705
h0025,AL,wind,scr2098,avaConv,0.45477524019577753
h0026,AL,wind,scr2098,avaConv,0.7566120453172859
h0027,AL,wind,scr2098,avaConv,0.7706730368043575
h0028,AL,wind,scr2098,avaConv,0.5824657419648703
h0029,AL,wind,scr2098,avaConv,0.3141766547469055
h0030,AL,wind,scr2098,avaConv,0.05337041059319425
h0031,AL,wind,scr2098,avaConv,0.42147644846181403
h0032,AL,wind,scr2098,avaConv,0.8871711899702679
h0033,AL,wind,scr2098,avaConv,0.7816581367522102
h0034,AL,wind,scr2098,avaConv,0.4555134660931406
h0035,AL,wind,scr2098,avaConv,0.161609435031708
h0036,AL,wind,scr2098,avaConv,0.516757070501549
h0037,AL,wind,scr2098,avaConv,0.2861042515647067
h0038,AL,wind,scr2098,avaConv,0.2388639325209597
h0039,AL,wind,scr2098,avaConv,0.11474638813410248
h0040,AL,wind,scr2098,avaConv,0.34378354969933345
h0041,AL,wind,scr2098,avaConv,0.3963645432407519
h0042,AL,wind,scr2098,avaConv,0.20632661955734413
h0043,AL,wind,scr2098,avaConv,0.040234485068131515
h0044,AL,wind,scr2098,avaConv,0.06973319519361822
h0045,AL,wind,scr2098,avaConv,0.08737873536488115
h0046,AL,wind,scr2098,avaConv,0.1480432320222061
h0047,AL,wind,scr2098,avaConv,0.15044291966750453
h0048,AL,wind,scr2098,avaConv,0.11916932616937234
h0049,AL,wind,scr2098,avaConv,0.04692019921125598
h0050,AL,wind,scr2098,avaConv,0.006462363846158462
h0051,AL,wind,scr2098,avaConv,0.021144792621877715
h0052,AL,wind,scr2098,avaConv,0.013916123046692222
h0053,AL,wind,scr2098,avaConv,0.045113680840743554
h0054,AL,wind,scr2098,avaConv,0.02664324051133486
h0055,AL,wind,scr2098,avaConv,0.017638367633038655
h0056,AL,wind,scr2098,avaConv,0.00021320126143449942
h0057,AL,wind,scr2098,avaConv,0.0
h0058,AL,wind,scr2098,avaConv,0.01918436949490976
h0059,AL,wind,scr2098,avaConv,0.02974529850858678
h0060,AL,wind,scr2098,avaConv,0.0783525571331999
h0061,AL,wind,scr2098,avaConv,0.05677830143964913
h0062,AL,wind,scr2098,avaConv,0.04844539801714039
h0063,AL,wind,scr2098,avaConv,0.11396304941623524
h0064,AL,wind,scr2098,avaConv,0.13644099159466572
h0065,AL,wind,scr2098,avaConv,0.17010813198493674
h0066,AL,wind,scr2098,avaConv,0.14528101455322645
h0067,AL,wind,scr2098,avaConv,0.17775508031667342
h0068,AL,wind,scr2098,avaConv,0.13496768001194595
h0069,AL,wind,scr2098,avaConv,0.03310327373718291
h0070,AL,wind,scr2098,avaConv,0.0
h0071,AL,wind,scr2098,avaConv,0.0065828875688957065
h0072,AL,wind,scr2098,avaConv,0.052602459907970356
h0073,AL,wind,scr2098,avaConv,0.09358818017592888
h0074,AL,wind,scr2098,avaConv,0.25713763092743336
h0075,AL,wind,scr2098,avaConv,0.273899405827731
h0076,AL,wind,scr2098,avaConv,0.5338531439571496
h0077,AL,wind,scr2098,avaConv,0.6393103917985681
h0078,AL,wind,scr2098,avaConv,0.6053587651025396
h0079,AL,wind,scr2098,avaConv,0.2821011802286576
h0080,AL,wind,scr2098,avaConv,0.3315047806372569
h0081,AL,wind,scr2098,avaConv,0.2183040929469691
h0082,AL,wind,scr2098,avaConv,0.20664996368109634
h0083,AL,wind,scr2098,avaConv,0.0006883227927638213
h0084,AL,wind,scr2098,avaConv,0.0012920526684439431
h0085,AL,wind,scr2098,avaConv,0.03821012425626516
h0086,AL,wind,scr2098,avaConv,0.06173254426624182
h0087,AL,wind,scr2098,avaConv,0.07727023192580433
h0088,AL,wind,scr2098,avaConv,0.016285118886255882
h0089,AL,wind,scr2098,avaConv,0.12561624587472206
h0090,AL,wind,scr2098,avaConv,0.11132166540117402
h0091,AL,wind,scr2098,avaConv,0.12225053666570909
h0092,AL,wind,scr2098,avaConv,0.006338947095818268
h0093,AL,wind,scr2098,avaConv,0.026197434935888254
h0094,AL,wind,scr2098,avaConv,0.03731191646648343
h0095,AL,wind,scr2098,avaConv,0.03042956253400883
h0096,AL,wind,scr2098,avaConv,0.005852653186955241
h0001,AT,wind,scr2098,avaConv,0.02589812589493068
h0002,AT,wind,scr2098,avaConv,0.06523800700187224
h0003,AT,wind,scr2098,avaConv,0.30081362700684494
h0004,AT,wind,scr2098,avaConv,0.3182496624812325
h0005,AT,wind,scr2098,avaConv,0.28971408995679965
h0006,AT,wind,scr2098,avaConv,0.14612728326172625
h0007,AT,wind,scr2098,avaConv,0.25327614895250405
