timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AL,electricity,scr2097,dem,6.0841756780943435
h0002,AL,electricity,scr2097,dem,7.055167333201705
h0003,AL,electricity,scr2097,dem,8.951864431644427
h0004,AL,electricity,scr2097,dem,14.006212978014076
h0005,AL,electricity,scr2097,dem,23.240972251210557
h0006,AL,electricity,scr2097,dem,28.342557031921846
h0007,AL,electricity,scr2097,dem,27.527965954511107
h0008,AL,electricity,scr2097,dem,17.718306641794463
h0009,AL,electricity,scr2097,dem,15.44166453628922
h0010,AL,electricity,scr2097,dem,15.900761792842506
h0011,AL,electricity,scr2097,dem,16.953467655767092
h0012,AL,electricity,scr2097,dem,11.950331696292572
h0013,AL,electricity,scr2097,dem,9.447287093733964
h0014,AL,electricity,scr2097,dem,9.91152796344782
h0015,AL,electricity,scr2097,dem,13.687967463743453
h0016,AL,electricity,scr2097,dem,14.021927284081727
h0017,AL,electricity,scr2097,dem,11.869791820511818
h0018,AL,electricity,scr2097,dem,8.54702818839236
h0019,AL,electricity,scr2097,dem,6.193967795172601
h0020,AL,electricity,scr2097,dem,6.425346661040354
h0021,AL,electricity,scr2097,dem,5.273164605030882
h0022,AL,electricity,scr2097,dem,4.867113692405122
h0023,AL,electricity,scr2097,dem,3.8113981356915962
h0024,AL,electricity,scr2097,dem,5.563660589672475
h0025,AL,electricity,scr2097,dem,9.050297234651463
h0026,AL,electricity,scr2097,dem,10.108895590887387
h0027,AL,electricity,scr2097,dem,8.05164606273299
h0028,AL,electricity,scr2097,dem,3.6641218317573494
h0029,AL,electricity,scr2097,dem,3.342873517845944
h0030,AL,electricity,scr2097,dem,4.114819897871711
h0031,AL,electricity,scr2097,dem,3.715058288180541
h0032,AL,electricity,scr2097,dem,2.1803384095885203
h0033,AL,electricity,scr2097,dem,0.8707559297423899
h0034,AL,electricity,scr2097,dem,0.7067058408790209
h0035,AL,electricity,scr2097,dem,1.0433483954610743
h0036,AL,electricity,scr2097,dem,0.9017762731314809
h0037,AL,electricity,scr2097,dem,1.0192408408898328
h0038,AL,electricity,scr2097,dem,0.6829412793107452
h0039,AL,electricity,scr2097,dem,0.6676807716028156
h0040,AL,electricity,scr2097,dem,0.524071684806905
h0041,AL,electricity,scr2097,dem,0.4793500393325003
h0042,AL,electricity,scr2097,dem,0.41887375406281835
h0043,AL,electricity,scr2097,dem,0.4182034815942399
h0044,AL,electricity,scr2097,dem,0.41259659241497926
h0045,AL,electricity,scr2097,dem,0.4543134458748035
h0046,AL,electricity,scr2097,dem,0.4735724595322748
h0047,AL,electricity,scr2097,dem,0.4926124357799029
h0048,AL,electricity,scr2097,dem,0.4718166938136188
h0049,AL,electricity,scr2097,dem,0.42416329593773205
h0050,AL,electricity,scr2097,dem,0.38444679533614873
h0051,AL,electricity,scr2097,dem,0.35566027597202055
h0052,AL,electricity,scr2097,dem,0.34987102018522476
h0053,AL,electricity,scr2097,dem,0.3469643691473628
h0054,AL,electricity,scr2097,dem,0.35244095463315944
h0055,AL,electricity,scr2097,dem,0.37480975091190155
h0056,AL,electricity,scr2097,dem,0.41956261660140015
h0057,AL,electricity,scr2097,dem,0.46818385793308837
h0058,AL,electricity,scr2097,dem,0.4788130255801689
h0059,AL,electricity,scr2097,dem,0.511092254831669
h0060,AL,electricity,scr2097,dem,0.5310930904491034
h0061,AL,electricity,scr2097,dem,0.6178284409714556
h0062,AL,electricity,scr2097,dem,0.6770092128953245
h0063,AL,electricity,scr2097,dem,0.7408575439483781
h0064,AL,electricity,scr2097,dem,0.7338306926380598
h0065,AL,electricity,scr2097,dem,0.6603694787025547
h0066,AL,electricity,scr2097,dem,0.6058125838369158
h0067,AL,electricity,scr2097,dem,0.5910329279389119
h0068,AL,electricity,scr2097,dem,0.6666974794141426
h0069,AL,electricity,scr2097,dem,0.6782028764955159
h0070,AL,electricity,scr2097,dem,0.662587260832901
h0071,AL,electricity,scr2097,dem,0.5979478707991344
h0072,AL,electricity,scr2097,dem,0.5764422130781708
h0073,AL,electricity,scr2097,dem,0.5686844492415968
h0074,AL,electricity,scr2097,dem,0.5420609660423477
h0075,AL,electricity,scr2097,dem,0.5201281179544941
h0076,AL,electricity,scr2097,dem,0.4685562006010313
h0077,AL,electricity,scr2097,dem,0.4237108146008972
h0078,AL,electricity,scr2097,dem,0.4038013861140889
h0079,AL,electricity,scr2097,dem,0.4097431614104359
h0080,AL,electricity,scr2097,dem,0.4683635859432429
h0081,AL,electricity,scr2097,dem,0.49713677589004635
h0082,AL,electricity,scr2097,dem,0.5351803675626092
h0083,AL,electricity,scr2097,dem,0.5122985198476577
h0084,AL,electricity,scr2097,dem,0.5063127257410793
h0085,AL,electricity,scr2097,dem,0.505949431379795
h0086,AL,electricity,scr2097,dem,0.5258294859411904
h0087,AL,electricity,scr2097,dem,0.5222865213058586
h0088,AL,electricity,scr2097,dem,0.47539972487555116
h0089,AL,electricity,scr2097,dem,0.44862604485886026
h0090,AL,electricity,scr2097,dem,0.43095895410715224
