timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AL,wind,scr2088,avaConv,0.5970585810706898
h0002,AL,wind,scr2088,avaConv,0.635469922528496
h0003,AL,wind,scr2088,avaConv,0.5391721030051257
h0004,AL,wind,scr2088,avaConv,0.6163638914464561
h0005,AL,wind,scr2088,avaConv,0.2996981956485913
h0006,AL,wind,scr2088,avaConv,0.13729177285012015
h0007,AL,wind,scr2088,avaConv,0.11960250135570345
h0008,AL,wind,scr2088,avaConv,0.4705384608537392
h0009,AL,wind,scr2088,avaConv,0.9123690887558285
h0010,AL,wind,scr2088,avaConv,0.5062901232072514
h0011,AL,wind,scr2088,avaConv,0.4331566671333637
h0012,AL,wind,scr2088,avaConv,0.30005780029812723
h0013,AL,wind,scr2088,avaConv,0.6674874396505472
h0014,AL,wind,scr2088,avaConv,0.3759281553101963
h0015,AL,wind,scr2088,avaConv,0.186272301026956
h0016,AL,wind,scr2088,avaConv,0.025402977614242032
h0017,AL,wind,scr2088,avaConv,0.1369673986434079
h0018,AL,wind,scr2088,avaConv,0.31336332518173593
h0019,AL,wind,scr2088,avaConv,0.5341210260109887
h0020,AL,wind,scr2088,avaConv,0.23303947497481284
h0021,AL,wind,scr2088,avaConv,0.14343302005142616
h0022,AL,wind,scr2088,avaConv,0.3062498463881834
h0023,AL,wind,scr2088,avaConv,0.33155250055841845
h0024,AL,wind,scr2088,avaConv,0.27281081089021586
h0025,AL,wind,scr2088,avaConv,0.008749004463747889
h0026,AL,wind,scr2088,avaConv,0.0037135587843115606
h0027,AL,wind,scr2088,avaConv,0.0
h0028,AL,wind,scr2088,avaConv,0.11333735398149528
h0029,AL,wind,scr2088,avaConv,0.27256577970983303
h0030,AL,wind,scr2088,avaConv,0.6957591756757231
h0031,AL,wind,scr2088,avaConv,0.3438055749574081
h0032,AL,wind,scr2088,avaConv,0.23532863938785495
h0033,AL,wind,scr2088,avaConv,0.014115185842680929
h0034,AL,wind,scr2088,avaConv,0.059040487789352045
h0035,AL,wind,scr2088,avaConv,0.16166022264730284
h0036,AL,wind,scr2088,avaConv,0.1627861947840048
h0037,AL,wind,scr2088,avaConv,0.41325514174273953
h0038,AL,wind,scr2088,avaConv,0.2548682259116111
h0039,AL,wind,scr2088,avaConv,0.27000510186422727
h0040,AL,wind,scr2088,avaConv,0.10220815162078442
h0041,AL,wind,scr2088,avaConv,0.05181350903038336
h0042,AL,wind,scr2088,avaConv,0.09433215541055918
h0043,AL,wind,scr2088,avaConv,0.01776728504228066
h0044,AL,wind,scr2088,avaConv,0.01805499306420825
h0045,AL,wind,scr2088,avaConv,0.004722248309087708
h0046,AL,wind,scr2088,avaConv,0.0324291012658682
h0047,AL,wind,scr2088,avaConv,0.03197382494592497
h0048,AL,wind,scr2088,avaConv,0.05920600334024911
h0049,AL,wind,scr2088,avaConv,0.03654927067432525
h0050,AL,wind,scr2088,avaConv,0.09794789155991922
h0051,AL,wind,scr2088,avaConv,0.04307841091410213
h0052,AL,wind,scr2088,avaConv,0.20127997028226935
h0053,AL,wind,scr2088,avaConv,0.23079641587207
h0054,AL,wind,scr2088,avaConv,0.5313146157539104
h0055,AL,wind,scr2088,avaConv,0.24087405379996046
h0056,AL,wind,scr2088,avaConv,0.18760913120064548
h0057,AL,wind,scr2088,avaConv,0.02594884800867752
h0058,AL,wind,scr2088,avaConv,0.04213507022288583
h0059,AL,wind,scr2088,avaConv,0.052356997897301596
h0060,AL,wind,scr2088,avaConv,0.04673618190606996
h0061,AL,wind,scr2088,avaConv,0.04563660262043962
h0062,AL,wind,scr2088,avaConv,0.05240712450030042
h0063,AL,wind,scr2088,avaConv,0.08154646311701784
h0064,AL,wind,scr2088,avaConv,0.16567943582546266
h0065,AL,wind,scr2088,avaConv,0.19874332647064566
h0066,AL,wind,scr2088,avaConv,0.16056460894817617
h0067,AL,wind,scr2088,avaConv,0.22471881167620084
h0068,AL,wind,scr2088,avaConv,0.29590217918293454
h0069,AL,wind,scr2088,avaConv,0.5200630357674282
h0070,AL,wind,scr2088,avaConv,0.5321985459502333
h0071,AL,wind,scr2088,avaConv,0.41287355535281783
h0072,AL,wind,scr2088,avaConv,0.3745450719876112
h0073,AL,wind,scr2088,avaConv,0.1362745724866298
h0074,AL,wind,scr2088,avaConv,0.07490109008297703
h0075,AL,wind,scr2088,avaConv,0.20253832512201758
h0076,AL,wind,scr2088,avaConv,0.26505843792515554
h0077,AL,wind,scr2088,avaConv,0.3709058473513009
h0078,AL,wind,scr2088,avaConv,0.08733929020178316
h0079,AL,wind,scr2088,avaConv,0.047327626738260256
h0080,AL,wind,scr2088,avaConv,0.06438479024752165
h0081,AL,wind,scr2088,avaConv,0.08262047168929638
h0082,AL,wind,scr2088,avaConv,0.08400114044409453
h0083,AL,wind,scr2088,avaConv,0.012803733896501891
h0084,AL,wind,scr2088,avaConv,0.005708437898784651
h0085,AL,wind,scr2088,avaConv,0.005564223334898863
h0086,AL,wind,scr2088,avaConv,0.0024762436462156417
h0087,AL,wind,scr2088,avaConv,0.06709104312087823
h0088,AL,wind,scr2088,avaConv,0.07289149414747195
h0089,AL,wind,scr2088,avaConv,0.0797652259168755
h0090,AL,wind,scr2088,avaConv,0.007791765294339733
h0091,AL,wind,scr2088,avaConv,0.005248727856533023
h0092,AL,wind,scr2088,avaConv,0.02743627548446835
h0093,AL,wind,scr2088,avaConv,0.02241219988826129
h0094,AL,wind,scr2088,avaConv,0.11684396176485985
h0095,AL,wind,scr2088,avaConv,0.09300391259475962
h0096,AL,wind,scr2088,avaConv,0.08719206633328835
h0001,AT,wind,scr2088,avaConv,0.8942724326009117
h0002,AT,wind,scr2088,avaConv,0.4267587200018818
h0003,AT,wind,scr2088,avaConv,0.8081124548316839
h0004,AT,wind,scr2088,avaConv,0.5456160262834334
h0005,AT,wind,scr2088,avaConv,0.4490083548315071
h0006,AT,wind,scr2088,avaConv,0.06515319759985536
h0007,AT,wind,scr2088,avaConv,0.046684151639466986
h0008,AT,wind,scr2088,avaConv,0.056097346708425026
h0009,AT,wind,scr2088,avaConv,0.4016952139429208
h0010,AT,wind,scr2088,avaConv,0.3574256568831061
h0011,AT,wind,scr2088,avaConv,0.6610739932019801
h0012,AT,wind,scr2088,avaConv,0.2753056655783919
h0013,AT,wind,scr2088,avaConv,0.26670691259723284
h0014,AT,wind,scr2088,avaConv,0.059733576426148134
h0015,AT,wind,scr2088,avaConv,0.009193017462267764
h0016,AT,wind,scr2088,avaConv,0.07352941202496516
h0017,AT,wind,scr2088,avaConv,0.2787418805964268
