timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AL,wind,scr2099,avaConv,0.8093771139874439
h0002,AL,wind,scr2099,avaConv,0.785785447031836
h0003,AL,wind,scr2099,avaConv,0.5158078220789231
h0004,AL,wind,scr2099,avaConv,0.20374657138925908
h0005,AL,wind,scr2099,avaConv,0.14886187889496025
h0006,AL,wind,scr2099,avaConv,0.3868860067107005
h0007,AL,wind,scr2099,avaConv,0.5981183750201552
h0008,AL,wind,scr2099,avaConv,0.47289822110569735
h0009,AL,wind,scr2099,avaConv,0.5599264853780888
h0010,AL,wind,scr2099,avaConv,0.7829555263267819
h0011,AL,wind,scr2099,avaConv,0.7943758087499005
h0012,AL,wind,scr2099,avaConv,0.7911648756984141
h0013,AL,wind,scr2099,avaConv,0.4163088638759242
h0014,AL,wind,scr2099,avaConv,0.8877917652632903
h0015,AL,wind,scr2099,avaConv,0.738649155111075
h0016,AL,wind,scr2099,avaConv,0.7472644423418233
h0017,AL,wind,scr2099,avaConv,0.26996612333375924
h0018,AL,wind,scr2099,avaConv,0.04164533264470301
h0019,AL,wind,scr2099,avaConv,0.0367634420294252
h0020,AL,wind,scr2099,avaConv,0.15729078323465576
h0021,AL,wind,scr2099,avaConv,0.34840977977173815
h0022,AL,wind,scr2099,avaConv,0.3319846181013175
h0023,AL,wind,scr2099,avaConv,0.4977324205202773
h0024,AL,wind,scr2099,avaConv,0.2873059406047652
h0025,AL,wind,scr2099,avaConv,0.3596630952453102
h0026,AL,wind,scr2099,avaConv,0.0996748264402286
h0027,AL,wind,scr2099,avaConv,0.09790185329643696
h0028,AL,wind,scr2099,avaConv,0.19029490261622029
h0029,AL,wind,scr2099,avaConv,0.3010892032895692
h0030,AL,wind,scr2099,avaConv,0.31295562459340825
h0031,AL,wind,scr2099,avaConv,0.16653692895893915
h0032,AL,wind,scr2099,avaConv,0.020928397741687844
h0033,AL,wind,scr2099,avaConv,0.05638196300410722
h0034,AL,wind,scr2099,avaConv,0.10411249324178654
h0035,AL,wind,scr2099,avaConv,0.48151874431132363
h0036,AL,wind,scr2099,avaConv,0.3919144147650402
h0037,AL,wind,scr2099,avaConv,0.24675939266850377
h0038,AL,wind,scr2099,avaConv,0.024144019980129664
h0039,AL,wind,scr2099,avaConv,0.015373681393156669
h0040,AL,wind,scr2099,avaConv,0.09064027834705944
h0041,AL,wind,scr2099,avaConv,0.11100037045976263
h0042,AL,wind,scr2099,avaConv,0.12986312079715218
h0043,AL,wind,scr2099,avaConv,0.04198009209275283
