timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AL,electricity,scr2093,dem,4.345050584001517
h0002,AL,electricity,scr2093,dem,5.872945507495937
h0003,AL,electricity,scr2093,dem,8.975155255871469
h0004,AL,electricity,scr2093,dem,11.040279900985052
h0005,AL,electricity,scr2093,dem,12.843487690581329
h0006,AL,electricity,scr2093,dem,9.51238402962181
h0007,AL,electricity,scr2093,dem,8.343106017916597
h0008,AL,electricity,scr2093,dem,5.420053498226224
h0009,AL,electricity,scr2093,dem,5.30706199924827
h0010,AL,electricity,scr2093,dem,7.5660671210285235
h0011,AL,electricity,scr2093,dem,12.498787753059865
h0012,AL,electricity,scr2093,dem,16.42518800795838
h0013,AL,electricity,scr2093,dem,14.240582656590737
h0014,AL,electricity,scr2093,dem,12.143398284402647
h0015,AL,electricity,scr2093,dem,9.34150699248791
h0016,AL,electricity,scr2093,dem,8.907179657794982
h0017,AL,electricity,scr2093,dem,6.579224343460972
h0018,AL,electricity,scr2093,dem,5.620518159037419
h0019,AL,electricity,scr2093,dem,7.169076489879907
h0020,AL,electricity,scr2093,dem,6.800392341855436
h0021,AL,electricity,scr2093,dem,6.658283960626245
h0022,AL,electricity,scr2093,dem,5.19208845849452
h0023,AL,electricity,scr2093,dem,8.421352150829447
h0024,AL,electricity,scr2093,dem,8.439967191866653
h0025,AL,electricity,scr2093,dem,6.551973128657873
h0026,AL,electricity,scr2093,dem,3.5702042408019254
h0027,AL,electricity,scr2093,dem,5.504065332647347
h0028,AL,electricity,scr2093,dem,5.254732250922607
h0029,AL,electricity,scr2093,dem,4.220903660886106
h0030,AL,electricity,scr2093,dem,2.8645059062338065
h0031,AL,electricity,scr2093,dem,3.4698251043388857
h0032,AL,electricity,scr2093,dem,3.012189683690444
h0033,AL,electricity,scr2093,dem,2.556092614646821
h0034,AL,electricity,scr2093,dem,2.989620052218172
h0035,AL,electricity,scr2093,dem,3.265836896064017
h0036,AL,electricity,scr2093,dem,1.8468235787033593
h0037,AL,electricity,scr2093,dem,0.8608919816905465
h0038,AL,electricity,scr2093,dem,0.7086843129230584
h0039,AL,electricity,scr2093,dem,0.6921988857196644
h0040,AL,electricity,scr2093,dem,1.0572969092615547
h0041,AL,electricity,scr2093,dem,1.0212223678086567
h0042,AL,electricity,scr2093,dem,0.9384916583654763
h0043,AL,electricity,scr2093,dem,0.555108996336219
h0044,AL,electricity,scr2093,dem,0.5267776918440679
h0045,AL,electricity,scr2093,dem,0.5559481474360497
h0046,AL,electricity,scr2093,dem,0.5622422582123412
h0047,AL,electricity,scr2093,dem,0.5781620497864657
h0048,AL,electricity,scr2093,dem,0.5375929147586667
h0049,AL,electricity,scr2093,dem,0.5008043102436552
h0050,AL,electricity,scr2093,dem,0.4423654664316546
h0051,AL,electricity,scr2093,dem,0.4040648019169293
h0052,AL,electricity,scr2093,dem,0.3836913882908634
h0053,AL,electricity,scr2093,dem,0.37306934355780824
h0054,AL,electricity,scr2093,dem,0.365099130789168
h0055,AL,electricity,scr2093,dem,0.3770794708523791
