timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AL,electricity,scr2089,dem,17.71207203870962
h0002,AL,electricity,scr2089,dem,17.5686991259858
h0003,AL,electricity,scr2089,dem,16.863471314972255
h0004,AL,electricity,scr2089,dem,20.59296405953906
h0005,AL,electricity,scr2089,dem,21.51483892254127
h0006,AL,electricity,scr2089,dem,23.418902581649537
h0007,AL,electricity,scr2089,dem,20.556334573021005
h0008,AL,electricity,scr2089,dem,19.575572035023878
h0009,AL,electricity,scr2089,dem,18.3066962233713
h0010,AL,electricity,scr2089,dem,19.1477882794907
h0011,AL,electricity,scr2089,dem,20.33059185660742
h0012,AL,electricity,scr2089,dem,22.28027236284256
h0013,AL,electricity,scr2089,dem,20.048397393681995
h0014,AL,electricity,scr2089,dem,18.80048911558727
h0015,AL,electricity,scr2089,dem,14.491244264457167
h0016,AL,electricity,scr2089,dem,16.442335993465313
h0017,AL,electricity,scr2089,dem,14.696416895421663
h0018,AL,electricity,scr2089,dem,13.919945446837072
h0019,AL,electricity,scr2089,dem,8.742524571422273
h0020,AL,electricity,scr2089,dem,10.74728065464606
h0021,AL,electricity,scr2089,dem,10.571194057674813
h0022,AL,electricity,scr2089,dem,9.39218316630136
h0023,AL,electricity,scr2089,dem,4.408584845914137
h0024,AL,electricity,scr2089,dem,7.479175379038827
h0025,AL,electricity,scr2089,dem,12.370894381138452
h0026,AL,electricity,scr2089,dem,15.742077753078123
h0027,AL,electricity,scr2089,dem,10.160094531612124
h0028,AL,electricity,scr2089,dem,6.765247348051598
h0029,AL,electricity,scr2089,dem,4.0580600627934915
h0030,AL,electricity,scr2089,dem,3.1664521065192672
h0031,AL,electricity,scr2089,dem,1.6359082618205734
h0032,AL,electricity,scr2089,dem,2.213155778601755
h0033,AL,electricity,scr2089,dem,1.9177645985158942
h0034,AL,electricity,scr2089,dem,2.550121485306472
h0035,AL,electricity,scr2089,dem,2.956257081822144
h0036,AL,electricity,scr2089,dem,3.3035530364375996
h0037,AL,electricity,scr2089,dem,2.417064002462989
h0038,AL,electricity,scr2089,dem,0.8884712720547515
h0039,AL,electricity,scr2089,dem,0.6425652537409302
h0040,AL,electricity,scr2089,dem,0.4241251664393578
h0041,AL,electricity,scr2089,dem,0.4247084581832633
h0042,AL,electricity,scr2089,dem,0.4209977125581927
h0043,AL,electricity,scr2089,dem,0.4054652696818495
h0044,AL,electricity,scr2089,dem,0.4273209565617212
h0045,AL,electricity,scr2089,dem,0.43611230388017147
h0046,AL,electricity,scr2089,dem,0.46512653163797624
h0047,AL,electricity,scr2089,dem,0.4512053782801323
h0048,AL,electricity,scr2089,dem,0.4388223849664188
h0049,AL,electricity,scr2089,dem,0.41185218150545594
h0050,AL,electricity,scr2089,dem,0.38287637908934574
h0051,AL,electricity,scr2089,dem,0.36673438913512413
h0052,AL,electricity,scr2089,dem,0.3573370293230491
h0053,AL,electricity,scr2089,dem,0.3564313979876351
h0054,AL,electricity,scr2089,dem,0.3541614211449504
h0055,AL,electricity,scr2089,dem,0.36487798538536775
h0056,AL,electricity,scr2089,dem,0.3867686633189942
h0057,AL,electricity,scr2089,dem,0.4142022551252075
h0058,AL,electricity,scr2089,dem,0.4404752199756088
h0059,AL,electricity,scr2089,dem,0.43956348419261104
