timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AL,electricity,scr2090,dem,22.62031098805979
h0002,AL,electricity,scr2090,dem,28.029226665644224
h0003,AL,electricity,scr2090,dem,23.830630273015416
h0004,AL,electricity,scr2090,dem,22.462345202135268
h0005,AL,electricity,scr2090,dem,15.16318796953709
h0006,AL,electricity,scr2090,dem,16.8228816567535
h0007,AL,electricity,scr2090,dem,17.993301054395047
h0008,AL,electricity,scr2090,dem,18.883538086253896
h0009,AL,electricity,scr2090,dem,17.000128002763972
h0010,AL,electricity,scr2090,dem,14.699341070643774
h0011,AL,electricity,scr2090,dem,11.765152316354296
h0012,AL,electricity,scr2090,dem,11.326407269893961
h0013,AL,electricity,scr2090,dem,9.456475902586913
h0014,AL,electricity,scr2090,dem,9.79260279008603
h0015,AL,electricity,scr2090,dem,8.655215373065454
h0016,AL,electricity,scr2090,dem,7.957824969881143
h0017,AL,electricity,scr2090,dem,8.649630685690974
h0018,AL,electricity,scr2090,dem,11.488515853038994
h0019,AL,electricity,scr2090,dem,13.964308870858277
h0020,AL,electricity,scr2090,dem,13.557291095028715
h0021,AL,electricity,scr2090,dem,9.175251985086524
h0022,AL,electricity,scr2090,dem,5.539844478285311
h0023,AL,electricity,scr2090,dem,4.392502685637042
h0024,AL,electricity,scr2090,dem,3.0139003000682263
h0025,AL,electricity,scr2090,dem,3.744277958288437
h0026,AL,electricity,scr2090,dem,4.2847862676691495
h0027,AL,electricity,scr2090,dem,5.517368928697694
h0028,AL,electricity,scr2090,dem,4.205564984853089
h0029,AL,electricity,scr2090,dem,2.511582599228339
h0030,AL,electricity,scr2090,dem,1.0308219471864393
h0031,AL,electricity,scr2090,dem,0.6742460437451656
h0032,AL,electricity,scr2090,dem,0.6610590119430988
h0033,AL,electricity,scr2090,dem,0.5987335412488567
h0034,AL,electricity,scr2090,dem,0.9203655702325051
h0035,AL,electricity,scr2090,dem,0.9148357857507248
h0036,AL,electricity,scr2090,dem,1.0000567703161332
h0037,AL,electricity,scr2090,dem,0.5859160111254841
h0038,AL,electricity,scr2090,dem,0.5549590301169048
h0039,AL,electricity,scr2090,dem,0.48595575025037085
h0040,AL,electricity,scr2090,dem,0.4636004294905468
h0041,AL,electricity,scr2090,dem,0.47619476149230583
h0042,AL,electricity,scr2090,dem,0.4697690464674112
h0043,AL,electricity,scr2090,dem,0.4735749345168292
h0044,AL,electricity,scr2090,dem,0.47846109109230917
h0045,AL,electricity,scr2090,dem,0.5251683787395216
h0046,AL,electricity,scr2090,dem,0.5508592648829733
h0047,AL,electricity,scr2090,dem,0.5535783233329714
h0048,AL,electricity,scr2090,dem,0.5006593270825003
h0049,AL,electricity,scr2090,dem,0.4566087824128957
h0050,AL,electricity,scr2090,dem,0.418848111451125
h0051,AL,electricity,scr2090,dem,0.3906393743378155
h0052,AL,electricity,scr2090,dem,0.37063671826911004
h0053,AL,electricity,scr2090,dem,0.35844384824032877
h0054,AL,electricity,scr2090,dem,0.3471054917558473
h0055,AL,electricity,scr2090,dem,0.3688644878722396
h0056,AL,electricity,scr2090,dem,0.3936831685315973
h0057,AL,electricity,scr2090,dem,0.44830501732421485
h0058,AL,electricity,scr2090,dem,0.4931580369544922
h0059,AL,electricity,scr2090,dem,0.5736637742106834
h0060,AL,electricity,scr2090,dem,0.6618066593307068
h0061,AL,electricity,scr2090,dem,0.6764879988690484
h0062,AL,electricity,scr2090,dem,0.7317572037210995
h0063,AL,electricity,scr2090,dem,0.6521307873390878
h0064,AL,electricity,scr2090,dem,0.7386210618663229
h0065,AL,electricity,scr2090,dem,0.7106979331118242
h0066,AL,electricity,scr2090,dem,0.8096400018093284
h0067,AL,electricity,scr2090,dem,0.7954598543764893
h0068,AL,electricity,scr2090,dem,0.7265323434282609
h0069,AL,electricity,scr2090,dem,0.6982446314854109
h0070,AL,electricity,scr2090,dem,0.6782831642922948
h0071,AL,electricity,scr2090,dem,0.7514294694073791
h0072,AL,electricity,scr2090,dem,0.7239571516652887
h0073,AL,electricity,scr2090,dem,0.6515886667839388
h0074,AL,electricity,scr2090,dem,0.5763369266982881
h0075,AL,electricity,scr2090,dem,0.5287433880020099
h0076,AL,electricity,scr2090,dem,0.5124091146017906
h0077,AL,electricity,scr2090,dem,0.4747860032696137
h0078,AL,electricity,scr2090,dem,0.4540831097958678
h0079,AL,electricity,scr2090,dem,0.4235667847690254
h0080,AL,electricity,scr2090,dem,0.4477792120874705
h0081,AL,electricity,scr2090,dem,0.47210585000113614
h0082,AL,electricity,scr2090,dem,0.5280788896210369
h0083,AL,electricity,scr2090,dem,0.5525045602757325
h0084,AL,electricity,scr2090,dem,0.5435435439698555
h0085,AL,electricity,scr2090,dem,0.5441031494438053
h0086,AL,electricity,scr2090,dem,0.5198472083573404
h0087,AL,electricity,scr2090,dem,0.5297916703556875
h0088,AL,electricity,scr2090,dem,0.5066281107520237
h0089,AL,electricity,scr2090,dem,0.5305598557937758
h0090,AL,electricity,scr2090,dem,0.5177699002312669
h0091,AL,electricity,scr2090,dem,0.49949318067826914
h0092,AL,electricity,scr2090,dem,0.8409976299457333
h0093,AL,electricity,scr2090,dem,0.9323961795687781
h0094,AL,electricity,scr2090,dem,1.0213857170316805
h0095,AL,electricity,scr2090,dem,0.6418570292133678
h0096,AL,electricity,scr2090,dem,0.541415626097749
h0001,AT,electricity,scr2090,dem,44.34557589312793
h0002,AT,electricity,scr2090,dem,43.65574641515747
h0003,AT,electricity,scr2090,dem,38.30116495677292
h0004,AT,electricity,scr2090,dem,32.20339352886946
h0005,AT,electricity,scr2090,dem,23.715947382571613
h0006,AT,electricity,scr2090,dem,25.94885379730428
h0007,AT,electricity,scr2090,dem,29.600792199239788
h0008,AT,electricity,scr2090,dem,31.683773901046617
h0009,AT,electricity,scr2090,dem,33.02654421296536
h0010,AT,electricity,scr2090,dem,29.861665255728873
h0011,AT,electricity,scr2090,dem,28.245294597211128
h0012,AT,electricity,scr2090,dem,26.19669129797838
h0013,AT,electricity,scr2090,dem,24.17628963556451
h0014,AT,electricity,scr2090,dem,26.13323987164916
h0015,AT,electricity,scr2090,dem,19.9162271334084
h0016,AT,electricity,scr2090,dem,19.059759081197367
h0017,AT,electricity,scr2090,dem,19.37790830431122
h0018,AT,electricity,scr2090,dem,30.166533906697772
h0019,AT,electricity,scr2090,dem,33.210950591208736
h0020,AT,electricity,scr2090,dem,29.41914369089612
h0021,AT,electricity,scr2090,dem,17.749759544436433
h0022,AT,electricity,scr2090,dem,11.98183280267225
h0023,AT,electricity,scr2090,dem,11.792908588594807
h0024,AT,electricity,scr2090,dem,12.139819271875579
h0025,AT,electricity,scr2090,dem,16.612324528629983
h0026,AT,electricity,scr2090,dem,20.350734213253958
h0027,AT,electricity,scr2090,dem,22.916983578938538
h0028,AT,electricity,scr2090,dem,20.535835302920724
h0029,AT,electricity,scr2090,dem,13.679743587871666
h0030,AT,electricity,scr2090,dem,10.178078704960706
h0031,AT,electricity,scr2090,dem,6.475937686407338
h0032,AT,electricity,scr2090,dem,7.375550881556029
h0033,AT,electricity,scr2090,dem,6.9430228597163755
h0034,AT,electricity,scr2090,dem,9.751040548860244
h0035,AT,electricity,scr2090,dem,10.199803942516422
h0036,AT,electricity,scr2090,dem,9.765215045456372
h0037,AT,electricity,scr2090,dem,8.228616654866418
h0038,AT,electricity,scr2090,dem,6.79213488936964
h0039,AT,electricity,scr2090,dem,7.434147428450089
h0040,AT,electricity,scr2090,dem,6.6780856275369604
h0041,AT,electricity,scr2090,dem,7.555768382381412
h0042,AT,electricity,scr2090,dem,7.4213620523954305
h0043,AT,electricity,scr2090,dem,7.99844474471994
h0044,AT,electricity,scr2090,dem,7.819194983781827
h0045,AT,electricity,scr2090,dem,7.220081202055798
h0046,AT,electricity,scr2090,dem,6.88278845937249
h0047,AT,electricity,scr2090,dem,6.221556159126994
h0048,AT,electricity,scr2090,dem,6.183386016121911
h0049,AT,electricity,scr2090,dem,5.680192524783164
h0050,AT,electricity,scr2090,dem,5.33652965687588
h0051,AT,electricity,scr2090,dem,5.073046005963397
h0052,AT,electricity,scr2090,dem,4.8236599185433775
h0053,AT,electricity,scr2090,dem,4.846886450773045
h0054,AT,electricity,scr2090,dem,4.524921454575384
h0055,AT,electricity,scr2090,dem,5.4520135840941055
h0056,AT,electricity,scr2090,dem,5.955442100864717
h0057,AT,electricity,scr2090,dem,7.485728295996701
h0058,AT,electricity,scr2090,dem,7.910332906796318
h0059,AT,electricity,scr2090,dem,8.890676287996769
h0060,AT,electricity,scr2090,dem,9.2713331258394
h0061,AT,electricity,scr2090,dem,8.28453465198638
h0062,AT,electricity,scr2090,dem,8.226702533170913
h0063,AT,electricity,scr2090,dem,7.30456784586786
h0064,AT,electricity,scr2090,dem,8.286280993222224
h0065,AT,electricity,scr2090,dem,7.966469674724461
h0066,AT,electricity,scr2090,dem,8.421193373003979
h0067,AT,electricity,scr2090,dem,8.130628907623107
h0068,AT,electricity,scr2090,dem,7.408855318121365
h0069,AT,electricity,scr2090,dem,6.996451357814111
h0070,AT,electricity,scr2090,dem,6.345743403222581
h0071,AT,electricity,scr2090,dem,6.548009126341768
h0072,AT,electricity,scr2090,dem,5.9775402544534195
h0073,AT,electricity,scr2090,dem,5.729205765993575
h0074,AT,electricity,scr2090,dem,5.259351234623081
h0075,AT,electricity,scr2090,dem,4.816782625983606
h0076,AT,electricity,scr2090,dem,4.691950356155878
h0077,AT,electricity,scr2090,dem,4.408627673506313
h0078,AT,electricity,scr2090,dem,5.100432668477261
h0079,AT,electricity,scr2090,dem,5.384420454479429
h0080,AT,electricity,scr2090,dem,6.791724052269412
h0081,AT,electricity,scr2090,dem,7.631165181330768
h0082,AT,electricity,scr2090,dem,8.681186773099729
h0083,AT,electricity,scr2090,dem,8.963371029129815
h0084,AT,electricity,scr2090,dem,8.08240935759394
h0085,AT,electricity,scr2090,dem,8.102394377157404
h0086,AT,electricity,scr2090,dem,7.258764473613462
h0087,AT,electricity,scr2090,dem,8.049794026382896
h0088,AT,electricity,scr2090,dem,7.778243000075149
h0089,AT,electricity,scr2090,dem,8.712526672071862
h0090,AT,electricity,scr2090,dem,8.712054287086772
h0091,AT,electricity,scr2090,dem,8.21368836635802
h0092,AT,electricity,scr2090,dem,9.021093527597696
h0093,AT,electricity,scr2090,dem,8.713941332675944
h0094,AT,electricity,scr2090,dem,8.90764522433844
h0095,AT,electricity,scr2090,dem,7.34362053097022
h0096,AT,electricity,scr2090,dem,6.869028225169885
h0001,BA,electricity,scr2090,dem,9.030351444989076
h0002,BA,electricity,scr2090,dem,9.593697221946728
h0003,BA,electricity,scr2090,dem,8.555464066459763
h0004,BA,electricity,scr2090,dem,7.813022471154906
h0005,BA,electricity,scr2090,dem,6.151143219219975
h0006,BA,electricity,scr2090,dem,6.967716478109046
h0007,BA,electricity,scr2090,dem,7.389992857326014
h0008,BA,electricity,scr2090,dem,7.666825314649489
h0009,BA,electricity,scr2090,dem,7.186311150603034
h0010,BA,electricity,scr2090,dem,6.620699995089728
h0011,BA,electricity,scr2090,dem,5.779888946616285
h0012,BA,electricity,scr2090,dem,5.342005349625598
h0013,BA,electricity,scr2090,dem,4.789786994241577
h0014,BA,electricity,scr2090,dem,5.121263277572003
h0015,BA,electricity,scr2090,dem,4.525934046551928
h0016,BA,electricity,scr2090,dem,4.174068550663409
h0017,BA,electricity,scr2090,dem,4.193769010373444
h0018,BA,electricity,scr2090,dem,5.7312959655793225
h0019,BA,electricity,scr2090,dem,6.634944855701679
h0020,BA,electricity,scr2090,dem,6.31364254409594
h0021,BA,electricity,scr2090,dem,4.275449764929689
h0022,BA,electricity,scr2090,dem,2.917534502483737
h0023,BA,electricity,scr2090,dem,2.4727566011593822
h0024,BA,electricity,scr2090,dem,2.042118252994946
h0025,BA,electricity,scr2090,dem,2.4123097024904943
h0026,BA,electricity,scr2090,dem,3.251597292841519
h0027,BA,electricity,scr2090,dem,3.334747638241167
h0028,BA,electricity,scr2090,dem,2.9326640273274673
h0029,BA,electricity,scr2090,dem,1.7258178434314733
h0030,BA,electricity,scr2090,dem,1.4316532982502053
h0031,BA,electricity,scr2090,dem,0.9919235483197194
h0032,BA,electricity,scr2090,dem,1.0029329356135426
h0033,BA,electricity,scr2090,dem,1.0122374747208083
h0034,BA,electricity,scr2090,dem,1.4515919764488463
h0035,BA,electricity,scr2090,dem,1.477714151923506
h0036,BA,electricity,scr2090,dem,1.5916259591713886
h0037,BA,electricity,scr2090,dem,1.293924290523957
h0038,BA,electricity,scr2090,dem,1.2077635292031927
h0039,BA,electricity,scr2090,dem,1.139324811276195
h0040,BA,electricity,scr2090,dem,1.071231392527281
h0041,BA,electricity,scr2090,dem,1.1096412545710108
h0042,BA,electricity,scr2090,dem,1.090060014833027
h0043,BA,electricity,scr2090,dem,1.101661709892093
h0044,BA,electricity,scr2090,dem,1.1165397906687033
h0045,BA,electricity,scr2090,dem,1.1630373092846957
h0046,BA,electricity,scr2090,dem,1.2398253679992384
h0047,BA,electricity,scr2090,dem,1.2491639710185343
h0048,BA,electricity,scr2090,dem,1.1859782744418306
h0049,BA,electricity,scr2090,dem,1.0519155175383381
h0050,BA,electricity,scr2090,dem,0.9345038560091349
h0051,BA,electricity,scr2090,dem,0.8462046069781369
h0052,BA,electricity,scr2090,dem,0.7848187440836931
h0053,BA,electricity,scr2090,dem,0.7573748799335682
h0054,BA,electricity,scr2090,dem,0.7209773027383504
h0055,BA,electricity,scr2090,dem,0.7949393619631652
h0056,BA,electricity,scr2090,dem,0.8616950988566255
h0057,BA,electricity,scr2090,dem,1.0311639045168364
h0058,BA,electricity,scr2090,dem,1.130011265764849
h0059,BA,electricity,scr2090,dem,1.3151819909966975
h0060,BA,electricity,scr2090,dem,1.5004611149958613
h0061,BA,electricity,scr2090,dem,1.5350313233391626
h0062,BA,electricity,scr2090,dem,1.6211186316632151
h0063,BA,electricity,scr2090,dem,1.5211611192515413
h0064,BA,electricity,scr2090,dem,1.6631817256477208
h0065,BA,electricity,scr2090,dem,1.5758206506107526
h0066,BA,electricity,scr2090,dem,1.7005511723491908
h0067,BA,electricity,scr2090,dem,1.5640462013120637
h0068,BA,electricity,scr2090,dem,1.4345448374040375
h0069,BA,electricity,scr2090,dem,1.3609847301159315
h0070,BA,electricity,scr2090,dem,1.4545715506362553
h0071,BA,electricity,scr2090,dem,1.645086252292291
h0072,BA,electricity,scr2090,dem,1.5452391083401897
h0073,BA,electricity,scr2090,dem,1.383573204210017
h0074,BA,electricity,scr2090,dem,1.2067722215965215
h0075,BA,electricity,scr2090,dem,1.094309261402584
h0076,BA,electricity,scr2090,dem,1.0566289977254515
h0077,BA,electricity,scr2090,dem,0.9405793707532101
h0078,BA,electricity,scr2090,dem,0.9152721721953748
h0079,BA,electricity,scr2090,dem,0.8479537805988993
h0080,BA,electricity,scr2090,dem,0.9595204421081497
h0081,BA,electricity,scr2090,dem,1.0770612365868537
h0082,BA,electricity,scr2090,dem,1.2261615115649218
h0083,BA,electricity,scr2090,dem,1.2823441212121645
h0084,BA,electricity,scr2090,dem,1.2529119626509142
h0085,BA,electricity,scr2090,dem,1.2650777292679165
h0086,BA,electricity,scr2090,dem,1.2110767873417747
h0087,BA,electricity,scr2090,dem,1.2370794323584446
h0088,BA,electricity,scr2090,dem,1.1992311946971679
h0089,BA,electricity,scr2090,dem,1.2387214711461594
h0090,BA,electricity,scr2090,dem,1.2092030652290657
h0091,BA,electricity,scr2090,dem,1.1386976168016871
h0092,BA,electricity,scr2090,dem,1.5867813722301718
h0093,BA,electricity,scr2090,dem,1.8763472602798532
h0094,BA,electricity,scr2090,dem,2.015383897724397
h0095,BA,electricity,scr2090,dem,1.532796547366721
