timestep_6,region_1,technology_3,scenario_1,parameter,value
h0001,BE,runOfRiver,scr2003,avaConv,0.7138945303924529
h0002,BE,runOfRiver,scr2003,avaConv,0.7896656184956029
h0003,BE,runOfRiver,scr2003,avaConv,0.8088391934485827
h0004,BE,runOfRiver,scr2003,avaConv,0.8242509978511294
h0005,BE,runOfRiver,scr2003,avaConv,0.7666705385469953
h0006,BE,runOfRiver,scr2003,avaConv,0.7006529927078518
h0007,BE,runOfRiver,scr2003,avaConv,0.6522683289081143
h0008,BE,runOfRiver,scr2003,avaConv,0.6240386709185127
h0009,BE,runOfRiver,scr2003,avaConv,0.6072377457925863
h0010,BE,runOfRiver,scr2003,avaConv,0.5947057724287004
h0011,BE,runOfRiver,scr2003,avaConv,0.5949373051544289
h0012,BE,runOfRiver,scr2003,avaConv,0.6079357034488014
h0013,BE,runOfRiver,scr2003,avaConv,0.6228685899012076
h0014,BE,runOfRiver,scr2003,avaConv,0.6259118338551588
h0015,BE,runOfRiver,scr2003,avaConv,0.6254434239985341
h0016,BE,runOfRiver,scr2003,avaConv,0.628489505445245
h0017,BE,runOfRiver,scr2003,avaConv,0.6259118338551588
h0018,BE,runOfRiver,scr2003,avaConv,0.6268488915837211
h0019,BE,runOfRiver,scr2003,avaConv,0.6270832055745321
h0020,BE,runOfRiver,scr2003,avaConv,0.6268488915837213
h0021,BE,runOfRiver,scr2003,avaConv,0.6174926344070042
h0022,BE,runOfRiver,scr2003,avaConv,0.6021249613753374
h0023,BE,runOfRiver,scr2003,avaConv,0.58592276947284
h0024,BE,runOfRiver,scr2003,avaConv,0.5645542329934133
h0025,BE,runOfRiver,scr2003,avaConv,0.5313797454079054
h0026,BE,runOfRiver,scr2003,avaConv,0.4953431264463979
h0027,BE,runOfRiver,scr2003,avaConv,0.4572892170829297
h0028,BE,runOfRiver,scr2003,avaConv,0.4410162009171078
h0029,BE,runOfRiver,scr2003,avaConv,0.4308898019472695
h0030,BE,runOfRiver,scr2003,avaConv,0.43260951282660254
h0031,BE,runOfRiver,scr2003,avaConv,0.45076337780890924
h0032,BE,runOfRiver,scr2003,avaConv,0.46099694027952015
h0033,BE,runOfRiver,scr2003,avaConv,0.462525687695257
h0034,BE,runOfRiver,scr2003,avaConv,0.43540749298788395
h0035,BE,runOfRiver,scr2003,avaConv,0.41889751152094024
h0036,BE,runOfRiver,scr2003,avaConv,0.40359817225033
h0037,BE,runOfRiver,scr2003,avaConv,0.3913734700560568
h0038,BE,runOfRiver,scr2003,avaConv,0.37466163707110056
h0039,BE,runOfRiver,scr2003,avaConv,0.3568956732188795
h0040,BE,runOfRiver,scr2003,avaConv,0.34238887749368885
h0041,BE,runOfRiver,scr2003,avaConv,0.3302461226399197
h0042,BE,runOfRiver,scr2003,avaConv,0.31941129673663904
h0043,BE,runOfRiver,scr2003,avaConv,0.3102532573647655
h0044,BE,runOfRiver,scr2003,avaConv,0.3027386603434308
