timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,BE,solar,scr1996,avaConv,0.0
h0002,BE,solar,scr1996,avaConv,0.0
h0003,BE,solar,scr1996,avaConv,0.0
h0004,BE,solar,scr1996,avaConv,0.0
h0005,BE,solar,scr1996,avaConv,0.0
h0006,BE,solar,scr1996,avaConv,0.0
h0007,BE,solar,scr1996,avaConv,0.0
h0008,BE,solar,scr1996,avaConv,0.0
h0009,BE,solar,scr1996,avaConv,0.0
h0010,BE,solar,scr1996,avaConv,0.03372996174098966
h0011,BE,solar,scr1996,avaConv,0.06400595879330259
h0012,BE,solar,scr1996,avaConv,0.1301743130076082
h0013,BE,solar,scr1996,avaConv,0.2669933250895767
h0014,BE,solar,scr1996,avaConv,0.27179993234355865
h0015,BE,solar,scr1996,avaConv,0.3437517003561548
h0016,BE,solar,scr1996,avaConv,0.2438833048505607
h0017,BE,solar,scr1996,avaConv,0.20773439922046646
h0018,BE,solar,scr1996,avaConv,0.07558176771443888
h0019,BE,solar,scr1996,avaConv,0.0033690143659484977
h0020,BE,solar,scr1996,avaConv,0.0
h0021,BE,solar,scr1996,avaConv,0.0
h0022,BE,solar,scr1996,avaConv,0.0
h0023,BE,solar,scr1996,avaConv,0.0
h0024,BE,solar,scr1996,avaConv,0.0
h0025,BE,solar,scr1996,avaConv,0.0
h0026,BE,solar,scr1996,avaConv,0.0
h0027,BE,solar,scr1996,avaConv,0.0
h0028,BE,solar,scr1996,avaConv,0.0
h0029,BE,solar,scr1996,avaConv,0.0
h0030,BE,solar,scr1996,avaConv,0.0
h0031,BE,solar,scr1996,avaConv,0.0
h0032,BE,solar,scr1996,avaConv,0.002873325627515697
h0033,BE,solar,scr1996,avaConv,0.013114808094296979
h0034,BE,solar,scr1996,avaConv,0.1608271942369218
h0035,BE,solar,scr1996,avaConv,0.411254866616617
h0036,BE,solar,scr1996,avaConv,0.7308686601699632
h0037,BE,solar,scr1996,avaConv,0.8554959956484576
h0038,BE,solar,scr1996,avaConv,0.8144969062087456
h0039,BE,solar,scr1996,avaConv,0.5590090471084884
h0040,BE,solar,scr1996,avaConv,0.331683180521052
h0041,BE,solar,scr1996,avaConv,0.14205107952670068
h0042,BE,solar,scr1996,avaConv,0.08357507015819696
h0043,BE,solar,scr1996,avaConv,0.021661227854647018
h0044,BE,solar,scr1996,avaConv,0.005530845484425661
h0045,BE,solar,scr1996,avaConv,0.0
h0046,BE,solar,scr1996,avaConv,0.0
h0047,BE,solar,scr1996,avaConv,0.0
h0048,BE,solar,scr1996,avaConv,0.0
h0049,BE,solar,scr1996,avaConv,0.0
h0050,BE,solar,scr1996,avaConv,0.0
h0051,BE,solar,scr1996,avaConv,0.0
h0052,BE,solar,scr1996,avaConv,0.0
h0053,BE,solar,scr1996,avaConv,0.0
h0054,BE,solar,scr1996,avaConv,0.0
h0055,BE,solar,scr1996,avaConv,0.011276457469369276
h0056,BE,solar,scr1996,avaConv,0.07186983499433204
h0057,BE,solar,scr1996,avaConv,0.2175978016999665
h0058,BE,solar,scr1996,avaConv,0.36274729082290724
h0059,BE,solar,scr1996,avaConv,0.5014676339390892
h0060,BE,solar,scr1996,avaConv,0.5711275861362392
h0061,BE,solar,scr1996,avaConv,0.5576792964463887
h0062,BE,solar,scr1996,avaConv,0.515174827572132
h0063,BE,solar,scr1996,avaConv,0.37269070688986783
h0064,BE,solar,scr1996,avaConv,0.28245964302083176
h0065,BE,solar,scr1996,avaConv,0.18223701704601852
h0066,BE,solar,scr1996,avaConv,0.11630784553845938
h0067,BE,solar,scr1996,avaConv,0.06389418380947057
h0068,BE,solar,scr1996,avaConv,0.013224034807981563
h0069,BE,solar,scr1996,avaConv,0.0017382062620109994
h0070,BE,solar,scr1996,avaConv,0.0
h0071,BE,solar,scr1996,avaConv,0.0
h0072,BE,solar,scr1996,avaConv,0.0
h0073,BE,solar,scr1996,avaConv,0.0
h0074,BE,solar,scr1996,avaConv,0.0
h0075,BE,solar,scr1996,avaConv,0.0
h0076,BE,solar,scr1996,avaConv,0.0
h0077,BE,solar,scr1996,avaConv,0.0
h0078,BE,solar,scr1996,avaConv,0.0031355771724671097
h0079,BE,solar,scr1996,avaConv,0.030550390303632945
h0080,BE,solar,scr1996,avaConv,0.12227587838112457
h0081,BE,solar,scr1996,avaConv,0.18994470272562936
h0082,BE,solar,scr1996,avaConv,0.36873462978135807
h0083,BE,solar,scr1996,avaConv,0.5380651962146994
h0084,BE,solar,scr1996,avaConv,0.7366914496091398
h0085,BE,solar,scr1996,avaConv,0.5145658064323073
h0086,BE,solar,scr1996,avaConv,0.42569841259357033
h0087,BE,solar,scr1996,avaConv,0.2123630925418624
h0088,BE,solar,scr1996,avaConv,0.31878996265263354
h0089,BE,solar,scr1996,avaConv,0.22604422882202627
h0090,BE,solar,scr1996,avaConv,0.20345246839382522
h0091,BE,solar,scr1996,avaConv,0.09941860985402953
h0092,BE,solar,scr1996,avaConv,0.02833061041923344
h0093,BE,solar,scr1996,avaConv,0.015332194092000226
h0094,BE,solar,scr1996,avaConv,0.0012556497313654183
h0095,BE,solar,scr1996,avaConv,0.0
h0096,BE,solar,scr1996,avaConv,0.0
h0097,BE,solar,scr1996,avaConv,0.0
h0098,BE,solar,scr1996,avaConv,0.0
h0099,BE,solar,scr1996,avaConv,0.0
h0100,BE,solar,scr1996,avaConv,0.0
h0101,BE,solar,scr1996,avaConv,0.0
h0102,BE,solar,scr1996,avaConv,0.0001459321541324527
h0103,BE,solar,scr1996,avaConv,0.017823137985120727
h0104,BE,solar,scr1996,avaConv,0.06007267330698826
h0105,BE,solar,scr1996,avaConv,0.1032586648041738
h0106,BE,solar,scr1996,avaConv,0.19672453610408336
