timestep_6,region_1,technology_3,scenario_1,parameter,value
h0001,BE,runOfRiver,scr1983,avaConv,0.5848475601258494
h0002,BE,runOfRiver,scr1983,avaConv,0.5773887554347354
h0003,BE,runOfRiver,scr1983,avaConv,0.5917393878708257
h0004,BE,runOfRiver,scr1983,avaConv,0.6055942950429867
h0005,BE,runOfRiver,scr1983,avaConv,0.6241329257587853
h0006,BE,runOfRiver,scr1983,avaConv,0.6209915188876652
h0007,BE,runOfRiver,scr1983,avaConv,0.607512720780518
h0008,BE,runOfRiver,scr1983,avaConv,0.5960290549346179
h0009,BE,runOfRiver,scr1983,avaConv,0.6091928079355087
h0010,BE,runOfRiver,scr1983,avaConv,0.625342396829359
h0011,BE,runOfRiver,scr1983,avaConv,0.6294597289979995
h0012,BE,runOfRiver,scr1983,avaConv,0.6060737339338537
h0013,BE,runOfRiver,scr1983,avaConv,0.5812922113453155
h0014,BE,runOfRiver,scr1983,avaConv,0.5753809301503162
h0015,BE,runOfRiver,scr1983,avaConv,0.5763255306915024
h0016,BE,runOfRiver,scr1983,avaConv,0.594598149336548
h0017,BE,runOfRiver,scr1983,avaConv,0.6270368094472192
h0018,BE,runOfRiver,scr1983,avaConv,0.6555550915984555
h0019,BE,runOfRiver,scr1983,avaConv,0.6651430403559188
h0020,BE,runOfRiver,scr1983,avaConv,0.6518782412633531
h0021,BE,runOfRiver,scr1983,avaConv,0.6343137707402814
h0022,BE,runOfRiver,scr1983,avaConv,0.6137599184587974
h0023,BE,runOfRiver,scr1983,avaConv,0.5853220913112468
h0024,BE,runOfRiver,scr1983,avaConv,0.5596275565708321
h0025,BE,runOfRiver,scr1983,avaConv,0.5216241225397009
h0026,BE,runOfRiver,scr1983,avaConv,0.4815253721108752
h0027,BE,runOfRiver,scr1983,avaConv,0.4422035928870006
h0028,BE,runOfRiver,scr1983,avaConv,0.4291844547789878
h0029,BE,runOfRiver,scr1983,avaConv,0.4862317312239929
h0030,BE,runOfRiver,scr1983,avaConv,0.5605643992907291
h0031,BE,runOfRiver,scr1983,avaConv,0.6263104679837397
h0032,BE,runOfRiver,scr1983,avaConv,0.6173726078552093
h0033,BE,runOfRiver,scr1983,avaConv,0.5910253338448331
h0034,BE,runOfRiver,scr1983,avaConv,0.564551180110965
h0035,BE,runOfRiver,scr1983,avaConv,0.5317413784380338
h0036,BE,runOfRiver,scr1983,avaConv,0.4954603935942663
