timestep_6,region_1,technology_3,scenario_1,parameter,value
h0001,DE,reservoir,scr1983,stInflow,0.288291818121989
h0002,DE,reservoir,scr1983,stInflow,0.288291818121989
h0003,DE,reservoir,scr1983,stInflow,0.288291818121989
h0004,DE,reservoir,scr1983,stInflow,0.288291818121989
h0005,DE,reservoir,scr1983,stInflow,0.3078133200301076
h0006,DE,reservoir,scr1983,stInflow,0.327405307484213
h0007,DE,reservoir,scr1983,stInflow,0.3470640238740297
h0008,DE,reservoir,scr1983,stInflow,0.35245589760528206
h0009,DE,reservoir,scr1983,stInflow,0.357852451862484
h0010,DE,reservoir,scr1983,stInflow,0.3632536240067652
h0011,DE,reservoir,scr1983,stInflow,0.3632536240067652
h0012,DE,reservoir,scr1983,stInflow,0.3891576905632968
h0013,DE,reservoir,scr1983,stInflow,0.41515994920778976
h0014,DE,reservoir,scr1983,stInflow,0.4412549210522936
h0015,DE,reservoir,scr1983,stInflow,0.41411252492619316
h0016,DE,reservoir,scr1983,stInflow,0.3870706778833501
h0017,DE,reservoir,scr1983,stInflow,0.3601355924379813
h0018,DE,reservoir,scr1983,stInflow,0.3601355924379813
h0019,DE,reservoir,scr1983,stInflow,0.3693768949788921
h0020,DE,reservoir,scr1983,stInflow,0.37863132503016705
h0021,DE,reservoir,scr1983,stInflow,0.38789859766525686
h0022,DE,reservoir,scr1983,stInflow,0.34630102008806457
h0023,DE,reservoir,scr1983,stInflow,0.30498541761099196
h0024,DE,reservoir,scr1983,stInflow,0.26398557685765794
h0025,DE,reservoir,scr1983,stInflow,0.23375232186228592
h0026,DE,reservoir,scr1983,stInflow,0.20373969844671613
h0027,DE,reservoir,scr1983,stInflow,0.17397646146577309
h0028,DE,reservoir,scr1983,stInflow,0.17397646146577309
h0029,DE,reservoir,scr1983,stInflow,0.16397151560633355
h0030,DE,reservoir,scr1983,stInflow,0.15400107892059012
h0031,DE,reservoir,scr1983,stInflow,0.14406712749875478
h0032,DE,reservoir,scr1983,stInflow,0.1911335741320926
h0033,DE,reservoir,scr1983,stInflow,0.23887289530942163
h0034,DE,reservoir,scr1983,stInflow,0.28716277781767724
h0035,DE,reservoir,scr1983,stInflow,0.28716277781767724
h0036,DE,reservoir,scr1983,stInflow,0.23810544843830464
h0037,DE,reservoir,scr1983,stInflow,0.18961816295091735
h0038,DE,reservoir,scr1983,stInflow,0.1418306362425195
h0039,DE,reservoir,scr1983,stInflow,0.1699501288920909
h0040,DE,reservoir,scr1983,stInflow,0.1983370330622168
h0041,DE,reservoir,scr1983,stInflow,0.2269569007864915
h0042,DE,reservoir,scr1983,stInflow,0.2269569007864915
h0043,DE,reservoir,scr1983,stInflow,0.21658072833473715
h0044,DE,reservoir,scr1983,stInflow,0.206232672026867
h0045,DE,reservoir,scr1983,stInflow,0.19591398006145963
h0046,DE,reservoir,scr1983,stInflow,0.19739481837709966
h0047,DE,reservoir,scr1983,stInflow,0.19887628677268765
h0048,DE,reservoir,scr1983,stInflow,0.2003583810849908
h0049,DE,reservoir,scr1983,stInflow,0.23680953011287145
h0050,DE,reservoir,scr1983,stInflow,0.2735827626170272
h0051,DE,reservoir,scr1983,stInflow,0.3106391658119097
h0052,DE,reservoir,scr1983,stInflow,0.3106391658119097
h0053,DE,reservoir,scr1983,stInflow,0.2711243896837445
h0054,DE,reservoir,scr1983,stInflow,0.231934475763456
h0055,DE,reservoir,scr1983,stInflow,0.19311802199811307
h0056,DE,reservoir,scr1983,stInflow,0.15315025593524803
h0057,DE,reservoir,scr1983,stInflow,0.11377123375430476
h0058,DE,reservoir,scr1983,stInflow,0.07516400874660052
h0059,DE,reservoir,scr1983,stInflow,0.07516400874660052
h0060,DE,reservoir,scr1983,stInflow,0.05639654884934574
h0061,DE,reservoir,scr1983,stInflow,0.037982499012485973
h0062,DE,reservoir,scr1983,stInflow,0.02007932446239195
h0063,DE,reservoir,scr1983,stInflow,0.01306395734836743
h0064,DE,reservoir,scr1983,stInflow,0.0062654584668034915
h0065,DE,reservoir,scr1983,stInflow,0.0
h0066,DE,reservoir,scr1983,stInflow,0.0
h0067,DE,reservoir,scr1983,stInflow,0.00409062457235895
h0068,DE,reservoir,scr1983,stInflow,0.008529263297270717
h0069,DE,reservoir,scr1983,stInflow,0.013109492063097706
h0070,DE,reservoir,scr1983,stInflow,0.027256267634336556
h0071,DE,reservoir,scr1983,stInflow,0.04185296121793728
h0072,DE,reservoir,scr1983,stInflow,0.056750061534428395
h0073,DE,reservoir,scr1983,stInflow,0.061629001452843724
h0074,DE,reservoir,scr1983,stInflow,0.06652995883765295
h0075,DE,reservoir,scr1983,stInflow,0.07145148712755679
h0076,DE,reservoir,scr1983,stInflow,0.07145148712755679
h0077,DE,reservoir,scr1983,stInflow,0.0749019250571364
h0078,DE,reservoir,scr1983,stInflow,0.07836140073833754
h0079,DE,reservoir,scr1983,stInflow,0.08182955931112035
h0080,DE,reservoir,scr1983,stInflow,0.07704340421987915
h0081,DE,reservoir,scr1983,stInflow,0.0722740562514404
h0082,DE,reservoir,scr1983,stInflow,0.06752249634425342
h0083,DE,reservoir,scr1983,stInflow,0.06752249634425342
h0084,DE,reservoir,scr1983,stInflow,0.07623099511470428
h0085,DE,reservoir,scr1983,stInflow,0.08499637721568777
h0086,DE,reservoir,scr1983,stInflow,0.09381339282477685
h0087,DE,reservoir,scr1983,stInflow,0.10245457866671831
h0088,DE,reservoir,scr1983,stInflow,0.11113732704311155
h0089,DE,reservoir,scr1983,stInflow,0.11985874053008715
h0090,DE,reservoir,scr1983,stInflow,0.11985874053008715
h0091,DE,reservoir,scr1983,stInflow,0.12074395433013346
h0092,DE,reservoir,scr1983,stInflow,0.12162953621059307
h0093,DE,reservoir,scr1983,stInflow,0.1225154837943325
h0094,DE,reservoir,scr1983,stInflow,0.1294690808665204
h0095,DE,reservoir,scr1983,stInflow,0.1364439249436782
h0096,DE,reservoir,scr1983,stInflow,0.1434390494615097
h0097,DE,reservoir,scr1983,stInflow,0.14704366328416482
h0098,DE,reservoir,scr1983,stInflow,0.15065329409158779
h0099,DE,reservoir,scr1983,stInflow,0.15426783514326106
h0100,DE,reservoir,scr1983,stInflow,0.15426783514326106
h0101,DE,reservoir,scr1983,stInflow,0.1576362034023422
h0102,DE,reservoir,scr1983,stInflow,0.1610086573720156
h0103,DE,reservoir,scr1983,stInflow,0.1643851210766786
h0104,DE,reservoir,scr1983,stInflow,0.1657041974070082
h0105,DE,reservoir,scr1983,stInflow,0.16702386930928237
h0106,DE,reservoir,scr1983,stInflow,0.16834413260943457
h0107,DE,reservoir,scr1983,stInflow,0.16834413260943457
h0108,DE,reservoir,scr1983,stInflow,0.15194778576374754
h0109,DE,reservoir,scr1983,stInflow,0.1356513110757311
h0110,DE,reservoir,scr1983,stInflow,0.11946531841978277
h0111,DE,reservoir,scr1983,stInflow,0.13649999288377562
h0112,DE,reservoir,scr1983,stInflow,0.15365634172357812
h0113,DE,reservoir,scr1983,stInflow,0.17092219341834652
h0114,DE,reservoir,scr1983,stInflow,0.17092219341834652
h0115,DE,reservoir,scr1983,stInflow,0.17618711054153824
h0116,DE,reservoir,scr1983,stInflow,0.18146096344362614
h0117,DE,reservoir,scr1983,stInflow,0.186743521427488
h0118,DE,reservoir,scr1983,stInflow,0.18584707936899056
h0119,DE,reservoir,scr1983,stInflow,0.18495088238556692
h0120,DE,reservoir,scr1983,stInflow,0.18405493152982072
h0121,DE,reservoir,scr1983,stInflow,0.18136135104642928
h0122,DE,reservoir,scr1983,stInflow,0.17867003672996037
h0123,DE,reservoir,scr1983,stInflow,0.17598101882158138
h0124,DE,reservoir,scr1983,stInflow,0.17598101882158138
h0125,DE,reservoir,scr1983,stInflow,0.16923291319772632
h0126,DE,reservoir,scr1983,stInflow,0.16250003165005755
h0127,DE,reservoir,scr1983,stInflow,0.15578293241377178
h0128,DE,reservoir,scr1983,stInflow,0.13701779727561186
h0129,DE,reservoir,scr1983,stInflow,0.11839764845100938
h0130,DE,reservoir,scr1983,stInflow,0.09994266516984551
h0131,DE,reservoir,scr1983,stInflow,0.09994266516984551
h0132,DE,reservoir,scr1983,stInflow,0.09483670815931121
h0133,DE,reservoir,scr1983,stInflow,0.08974629552124276
h0134,DE,reservoir,scr1983,stInflow,0.08467220720203786
h0135,DE,reservoir,scr1983,stInflow,0.09802634911673641
h0136,DE,reservoir,scr1983,stInflow,0.11148473270603591
h0137,DE,reservoir,scr1983,stInflow,0.12503606963402847
h0138,DE,reservoir,scr1983,stInflow,0.12503606963402847
h0139,DE,reservoir,scr1983,stInflow,0.11951593257443371
h0140,DE,reservoir,scr1983,stInflow,0.11401021689154706
h0141,DE,reservoir,scr1983,stInflow,0.10851953879134882
h0142,DE,reservoir,scr1983,stInflow,0.10069260104313117
h0143,DE,reservoir,scr1983,stInflow,0.09290003509205498
h0144,DE,reservoir,scr1983,stInflow,0.08514439033098192
h0145,DE,reservoir,scr1983,stInflow,0.07206876437677587
h0146,DE,reservoir,scr1983,stInflow,0.0591269277111902
h0147,DE,reservoir,scr1983,stInflow,0.0463448710710127
h0148,DE,reservoir,scr1983,stInflow,0.0463448710710127
h0149,DE,reservoir,scr1983,stInflow,0.05116082427532434
h0150,DE,reservoir,scr1983,stInflow,0.0560026521177474
h0151,DE,reservoir,scr1983,stInflow,0.06086835661953153
h0152,DE,reservoir,scr1983,stInflow,0.05890000022189134
h0153,DE,reservoir,scr1983,stInflow,0.056935366640637065
h0154,DE,reservoir,scr1983,stInflow,0.05497456958932151
h0155,DE,reservoir,scr1983,stInflow,0.05497456958932151
h0156,DE,reservoir,scr1983,stInflow,0.05378168200650846
h0157,DE,reservoir,scr1983,stInflow,0.052590292655771184
h0158,DE,reservoir,scr1983,stInflow,0.05140043159592654
h0159,DE,reservoir,scr1983,stInflow,0.048437966067497444
h0160,DE,reservoir,scr1983,stInflow,0.04548574270550197
h0161,DE,reservoir,scr1983,stInflow,0.04254434946783296
h0162,DE,reservoir,scr1983,stInflow,0.04254434946783296
h0163,DE,reservoir,scr1983,stInflow,0.03092441383355845
h0164,DE,reservoir,scr1983,stInflow,0.019552128943431966
h0165,DE,reservoir,scr1983,stInflow,0.008562917499727396
h0166,DE,reservoir,scr1983,stInflow,0.03729601890111109
h0167,DE,reservoir,scr1983,stInflow,0.0675181983087045
h0168,DE,reservoir,scr1983,stInflow,0.09855482656229721
h0169,DE,reservoir,scr1983,stInflow,0.08521929166614149
h0001,FR,reservoir,scr1983,stInflow,2.8362178596227006
h0002,FR,reservoir,scr1983,stInflow,2.8362178596227006
h0003,FR,reservoir,scr1983,stInflow,2.8362178596227006
h0004,FR,reservoir,scr1983,stInflow,2.8362178596227006
h0005,FR,reservoir,scr1983,stInflow,2.8970467808778464
h0006,FR,reservoir,scr1983,stInflow,2.9579642998602083
h0007,FR,reservoir,scr1983,stInflow,3.0189687394919904
h0008,FR,reservoir,scr1983,stInflow,2.9263628525268484
h0009,FR,reservoir,scr1983,stInflow,2.8339594146390743
h0010,FR,reservoir,scr1983,stInflow,2.7417644868871065
h0011,FR,reservoir,scr1983,stInflow,2.7417644868871065
h0012,FR,reservoir,scr1983,stInflow,2.7692028196848337
h0013,FR,reservoir,scr1983,stInflow,2.7966600459106017
h0014,FR,reservoir,scr1983,stInflow,2.8241359946636653
h0015,FR,reservoir,scr1983,stInflow,2.5755322601581216
h0016,FR,reservoir,scr1983,stInflow,2.32859396644096
h0017,FR,reservoir,scr1983,stInflow,2.0834850710673303
h0018,FR,reservoir,scr1983,stInflow,2.0834850710673303
h0019,FR,reservoir,scr1983,stInflow,2.4468385976396148
h0020,FR,reservoir,scr1983,stInflow,2.814023750245374
h0021,FR,reservoir,scr1983,stInflow,3.1845732429598286
h0022,FR,reservoir,scr1983,stInflow,3.1821229990469737
h0023,FR,reservoir,scr1983,stInflow,3.1796728851356084
h0024,FR,reservoir,scr1983,stInflow,3.1772229013172977
h0025,FR,reservoir,scr1983,stInflow,3.0276348114341696
h0026,FR,reservoir,scr1983,stInflow,2.8785558279103665
h0027,FR,reservoir,scr1983,stInflow,2.730010119136878
h0028,FR,reservoir,scr1983,stInflow,2.730010119136878
h0029,FR,reservoir,scr1983,stInflow,2.825887877114096
h0030,FR,reservoir,scr1983,stInflow,2.921991843905383
h0031,FR,reservoir,scr1983,stInflow,3.0183151690075922
h0032,FR,reservoir,scr1983,stInflow,2.989924226984683
h0033,FR,reservoir,scr1983,stInflow,2.961551911924732
h0034,FR,reservoir,scr1983,stInflow,2.9331983874766303
h0035,FR,reservoir,scr1983,stInflow,2.9331983874766303
h0036,FR,reservoir,scr1983,stInflow,2.666858966245104
h0037,FR,reservoir,scr1983,stInflow,2.4023613265316586
h0038,FR,reservoir,scr1983,stInflow,2.1398932982858083
h0039,FR,reservoir,scr1983,stInflow,2.149749255100363
h0040,FR,reservoir,scr1983,stInflow,2.1596084062764094
h0041,FR,reservoir,scr1983,stInflow,2.169470738143401
h0042,FR,reservoir,scr1983,stInflow,2.169470738143401
h0043,FR,reservoir,scr1983,stInflow,2.3652506291519177
h0044,FR,reservoir,scr1983,stInflow,2.5621755991794757
h0045,FR,reservoir,scr1983,stInflow,2.7601635633294714
h0046,FR,reservoir,scr1983,stInflow,2.7950071538426524
h0047,FR,reservoir,scr1983,stInflow,2.829880919769633
h0048,FR,reservoir,scr1983,stInflow,2.864784518673561
h0049,FR,reservoir,scr1983,stInflow,2.9607690957649515
h0050,FR,reservoir,scr1983,stInflow,3.0569694515971646
h0051,FR,reservoir,scr1983,stInflow,3.153379350292485
h0052,FR,reservoir,scr1983,stInflow,3.153379350292485
h0053,FR,reservoir,scr1983,stInflow,3.10626247864913
h0054,FR,reservoir,scr1983,stInflow,3.05919486737249
h0055,FR,reservoir,scr1983,stInflow,3.012177210016482
h0056,FR,reservoir,scr1983,stInflow,3.4013329608905503
h0057,FR,reservoir,scr1983,stInflow,3.7935776088600406
h0058,FR,reservoir,scr1983,stInflow,4.18861847306111
h0059,FR,reservoir,scr1983,stInflow,4.18861847306111
h0060,FR,reservoir,scr1983,stInflow,4.071359511526581
h0061,FR,reservoir,scr1983,stInflow,3.954330235564968
h0062,FR,reservoir,scr1983,stInflow,3.837536785760821
h0063,FR,reservoir,scr1983,stInflow,3.622417898880231
h0064,FR,reservoir,scr1983,stInflow,3.408170747665337
h0065,FR,reservoir,scr1983,stInflow,3.194845100355586
h0066,FR,reservoir,scr1983,stInflow,3.194845100355586
h0067,FR,reservoir,scr1983,stInflow,3.3605240797140628
h0068,FR,reservoir,scr1983,stInflow,3.5267665054901682
h0069,FR,reservoir,scr1983,stInflow,3.6935481259763385
h0070,FR,reservoir,scr1983,stInflow,3.969380038992714
h0071,FR,reservoir,scr1983,stInflow,4.246526564342918
h0072,FR,reservoir,scr1983,stInflow,4.524909825500693
h0073,FR,reservoir,scr1983,stInflow,4.1818036692490415
h0074,FR,reservoir,scr1983,stInflow,3.840604993745073
h0075,FR,reservoir,scr1983,stInflow,3.50146678529019
h0076,FR,reservoir,scr1983,stInflow,3.50146678529019
h0077,FR,reservoir,scr1983,stInflow,3.3003245383884234
h0078,FR,reservoir,scr1983,stInflow,3.1000224520502364
h0079,FR,reservoir,scr1983,stInflow,2.9006100623250273
h0080,FR,reservoir,scr1983,stInflow,2.840422472095887
h0081,FR,reservoir,scr1983,stInflow,2.7803231931152688
h0082,FR,reservoir,scr1983,stInflow,2.720313981139702
h0083,FR,reservoir,scr1983,stInflow,2.720313981139702
h0084,FR,reservoir,scr1983,stInflow,2.489433647935938
h0085,FR,reservoir,scr1983,stInflow,2.2600429791944396
h0086,FR,reservoir,scr1983,stInflow,2.032282649130452
h0087,FR,reservoir,scr1983,stInflow,2.0546621900756117
h0088,FR,reservoir,scr1983,stInflow,2.077059034170226
h0089,FR,reservoir,scr1983,stInflow,2.0994730058798057
h0090,FR,reservoir,scr1983,stInflow,2.0994730058798057
h0091,FR,reservoir,scr1983,stInflow,2.0891256583672364
h0092,FR,reservoir,scr1983,stInflow,2.0787819397056926
h0093,FR,reservoir,scr1983,stInflow,2.0684418668622717
h0094,FR,reservoir,scr1983,stInflow,2.045257672111595
h0095,FR,reservoir,scr1983,stInflow,2.0220921102596776
h0096,FR,reservoir,scr1983,stInflow,1.998945382264401
h0097,FR,reservoir,scr1983,stInflow,2.037609928118435
h0098,FR,reservoir,scr1983,stInflow,2.0763266219097534
h0099,FR,reservoir,scr1983,stInflow,2.1150945481985266
h0100,FR,reservoir,scr1983,stInflow,2.1150945481985266
h0101,FR,reservoir,scr1983,stInflow,2.125634331797819
h0102,FR,reservoir,scr1983,stInflow,2.1361778132479636
h0103,FR,reservoir,scr1983,stInflow,2.14672497542442
h0104,FR,reservoir,scr1983,stInflow,2.096634932499564
h0105,FR,reservoir,scr1983,stInflow,2.0466294932258062
h0106,FR,reservoir,scr1983,stInflow,1.9967106002013928
h0107,FR,reservoir,scr1983,stInflow,1.9967106002013928
h0108,FR,reservoir,scr1983,stInflow,1.9549550001169198
h0109,FR,reservoir,scr1983,stInflow,1.9132628341274722
h0110,FR,reservoir,scr1983,stInflow,1.8716354090088496
h0111,FR,reservoir,scr1983,stInflow,1.819765880483317
h0112,FR,reservoir,scr1983,stInflow,1.7680021475955767
h0113,FR,reservoir,scr1983,stInflow,1.7163471590592023
h0114,FR,reservoir,scr1983,stInflow,1.7163471590592023
h0115,FR,reservoir,scr1983,stInflow,1.6324226405656905
h0116,FR,reservoir,scr1983,stInflow,1.548809834568332
h0117,FR,reservoir,scr1983,stInflow,1.4655249672127253
h0118,FR,reservoir,scr1983,stInflow,1.4827332485583085
h0119,FR,reservoir,scr1983,stInflow,1.4999561751850907
h0120,FR,reservoir,scr1983,stInflow,1.5171935837329427
h0121,FR,reservoir,scr1983,stInflow,1.5151166872467594
h0122,FR,reservoir,scr1983,stInflow,1.5130399988009062
h0123,FR,reservoir,scr1983,stInflow,1.5109635186722161
h0124,FR,reservoir,scr1983,stInflow,1.5109635186722161
h0125,FR,reservoir,scr1983,stInflow,1.5305834519359844
h0126,FR,reservoir,scr1983,stInflow,1.5502217615032632
h0127,FR,reservoir,scr1983,stInflow,1.5698782220612835
h0128,FR,reservoir,scr1983,stInflow,1.6020973300162
