timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,BE,electricity,scr1996,dem,8.79831736326599
h0002,BE,electricity,scr1996,dem,10.427282344969196
h0003,BE,electricity,scr1996,dem,10.668701672807348
h0004,BE,electricity,scr1996,dem,10.54737533636575
h0005,BE,electricity,scr1996,dem,9.43005406961709
h0006,BE,electricity,scr1996,dem,8.837633873997643
h0007,BE,electricity,scr1996,dem,8.75547134803913
h0008,BE,electricity,scr1996,dem,10.053011095835659
h0009,BE,electricity,scr1996,dem,12.016215205213047
h0010,BE,electricity,scr1996,dem,15.004143151272867
h0011,BE,electricity,scr1996,dem,14.440979108720171
h0012,BE,electricity,scr1996,dem,14.641750327802974
h0013,BE,electricity,scr1996,dem,14.842770980128002
h0014,BE,electricity,scr1996,dem,15.739837549863154
h0015,BE,electricity,scr1996,dem,15.54886357658263
h0016,BE,electricity,scr1996,dem,15.036816486177703
h0017,BE,electricity,scr1996,dem,15.300719315718759
h0018,BE,electricity,scr1996,dem,13.83500763216551
h0019,BE,electricity,scr1996,dem,14.622019139490504
h0020,BE,electricity,scr1996,dem,15.463088544664942
h0021,BE,electricity,scr1996,dem,15.749853825169001
h0022,BE,electricity,scr1996,dem,13.893712326599221
h0023,BE,electricity,scr1996,dem,13.198610956022556
h0024,BE,electricity,scr1996,dem,13.674554248012505
h0025,BE,electricity,scr1996,dem,13.621824188854426
h0026,BE,electricity,scr1996,dem,13.0988417270141
h0027,BE,electricity,scr1996,dem,12.382165565318434
h0028,BE,electricity,scr1996,dem,10.645082664590284
h0029,BE,electricity,scr1996,dem,9.342356341180217
h0030,BE,electricity,scr1996,dem,9.035731947402919
h0031,BE,electricity,scr1996,dem,9.67802692111755
h0032,BE,electricity,scr1996,dem,11.067382626848122
h0033,BE,electricity,scr1996,dem,12.454935441181778
h0034,BE,electricity,scr1996,dem,14.274064125059777
h0035,BE,electricity,scr1996,dem,13.512798899912728
h0036,BE,electricity,scr1996,dem,14.205481651798447
h0037,BE,electricity,scr1996,dem,13.916618189667474
h0038,BE,electricity,scr1996,dem,13.872056592267626
h0039,BE,electricity,scr1996,dem,12.88103445201546
h0040,BE,electricity,scr1996,dem,12.558168660056733
h0041,BE,electricity,scr1996,dem,12.683220655908695
h0042,BE,electricity,scr1996,dem,11.086704367688935
h0043,BE,electricity,scr1996,dem,11.975262756364032
h0044,BE,electricity,scr1996,dem,13.372343431297054
h0045,BE,electricity,scr1996,dem,14.987408569895745
h0046,BE,electricity,scr1996,dem,13.912155897304732
h0047,BE,electricity,scr1996,dem,13.317915517312517
h0048,BE,electricity,scr1996,dem,13.107957421256604
h0049,BE,electricity,scr1996,dem,12.384391957596108
h0050,BE,electricity,scr1996,dem,10.797697377582043
h0051,BE,electricity,scr1996,dem,9.760523855546577
h0052,BE,electricity,scr1996,dem,8.656585433275566
h0053,BE,electricity,scr1996,dem,8.099734025320906
h0054,BE,electricity,scr1996,dem,7.706978402762855
h0055,BE,electricity,scr1996,dem,7.5815096150085814
h0056,BE,electricity,scr1996,dem,8.278057286648398
h0057,BE,electricity,scr1996,dem,9.482355583506804
h0058,BE,electricity,scr1996,dem,11.285082917896034
h0059,BE,electricity,scr1996,dem,11.336089296247469
h0060,BE,electricity,scr1996,dem,11.051207277699504
h0061,BE,electricity,scr1996,dem,11.289698642534585
h0062,BE,electricity,scr1996,dem,11.644305231880843
h0063,BE,electricity,scr1996,dem,11.979809153540256
h0064,BE,electricity,scr1996,dem,11.939473165098974
h0065,BE,electricity,scr1996,dem,12.400524096447263
h0066,BE,electricity,scr1996,dem,11.631669014008722
h0067,BE,electricity,scr1996,dem,11.749829491882746
h0068,BE,electricity,scr1996,dem,11.600778688856927
h0069,BE,electricity,scr1996,dem,11.537001495864715
h0070,BE,electricity,scr1996,dem,10.397939763072102
h0071,BE,electricity,scr1996,dem,10.400885720523423
h0072,BE,electricity,scr1996,dem,11.031318580177704
h0073,BE,electricity,scr1996,dem,11.324693222115247
h0074,BE,electricity,scr1996,dem,10.198018055933392
h0075,BE,electricity,scr1996,dem,8.998208389049445
h0076,BE,electricity,scr1996,dem,7.837178042840852
h0077,BE,electricity,scr1996,dem,7.468763167995443
h0078,BE,electricity,scr1996,dem,7.6944681919627955
h0079,BE,electricity,scr1996,dem,7.676128615882318
h0080,BE,electricity,scr1996,dem,8.4527506657972
h0081,BE,electricity,scr1996,dem,9.193682922050883
h0082,BE,electricity,scr1996,dem,10.98301645193801
h0083,BE,electricity,scr1996,dem,10.404851747760404
h0084,BE,electricity,scr1996,dem,10.741838799001279
h0085,BE,electricity,scr1996,dem,10.827841436912184
h0086,BE,electricity,scr1996,dem,11.231030381527376
h0087,BE,electricity,scr1996,dem,11.059453899147822
h0088,BE,electricity,scr1996,dem,10.866561800069206
h0089,BE,electricity,scr1996,dem,11.511904888066908
h0090,BE,electricity,scr1996,dem,10.488663241922191
h0091,BE,electricity,scr1996,dem,10.554299917211972
h0092,BE,electricity,scr1996,dem,10.49383969410896
h0093,BE,electricity,scr1996,dem,10.66429154599415
h0094,BE,electricity,scr1996,dem,10.185311509984231
h0095,BE,electricity,scr1996,dem,10.214224774163274
h0096,BE,electricity,scr1996,dem,10.774443863495044
h0097,BE,electricity,scr1996,dem,10.353561638591277
h0098,BE,electricity,scr1996,dem,9.177784777901138
h0099,BE,electricity,scr1996,dem,7.992601713082045
h0100,BE,electricity,scr1996,dem,7.275928609790491
h0101,BE,electricity,scr1996,dem,6.917313607961345
h0102,BE,electricity,scr1996,dem,6.809563093552605
h0103,BE,electricity,scr1996,dem,6.59685838479468
h0104,BE,electricity,scr1996,dem,7.01698769552756
h0105,BE,electricity,scr1996,dem,7.83438805245275
h0106,BE,electricity,scr1996,dem,9.268787459334948
h0107,BE,electricity,scr1996,dem,9.082096811944254
h0108,BE,electricity,scr1996,dem,9.475689428802372
h0109,BE,electricity,scr1996,dem,9.953220469283238
h0110,BE,electricity,scr1996,dem,10.59282316256897
h0111,BE,electricity,scr1996,dem,10.858094124662731
h0112,BE,electricity,scr1996,dem,10.656747181228443
h0113,BE,electricity,scr1996,dem,11.361546142820302
h0114,BE,electricity,scr1996,dem,10.381447441160432
h0115,BE,electricity,scr1996,dem,10.49003315107765
h0116,BE,electricity,scr1996,dem,10.417891694801042
h0117,BE,electricity,scr1996,dem,10.530901335151873
h0118,BE,electricity,scr1996,dem,10.252363972473987
h0119,BE,electricity,scr1996,dem,10.41367863496911
h0120,BE,electricity,scr1996,dem,11.072336120363357
h0121,BE,electricity,scr1996,dem,10.404382431013886
h0122,BE,electricity,scr1996,dem,9.389115287575743
h0123,BE,electricity,scr1996,dem,8.497041506582782
h0124,BE,electricity,scr1996,dem,7.850532087833935
h0125,BE,electricity,scr1996,dem,7.617181010406857
h0126,BE,electricity,scr1996,dem,7.68263223636587
h0127,BE,electricity,scr1996,dem,7.836049394307241
h0128,BE,electricity,scr1996,dem,8.83358574533004
h0129,BE,electricity,scr1996,dem,9.936513166706106
h0130,BE,electricity,scr1996,dem,11.891865887878591
h0131,BE,electricity,scr1996,dem,11.346568197257852
h0132,BE,electricity,scr1996,dem,11.54566802607335
h0133,BE,electricity,scr1996,dem,11.182485859625366
h0134,BE,electricity,scr1996,dem,11.04497956020694
h0135,BE,electricity,scr1996,dem,10.930842179359622
h0136,BE,electricity,scr1996,dem,11.007412576770054
h0137,BE,electricity,scr1996,dem,12.072668628421603
h0138,BE,electricity,scr1996,dem,11.186511232610684
h0139,BE,electricity,scr1996,dem,11.589443246143109
h0140,BE,electricity,scr1996,dem,11.968954770970171
h0141,BE,electricity,scr1996,dem,12.23423705168906
h0142,BE,electricity,scr1996,dem,11.543242237483668
h0143,BE,electricity,scr1996,dem,11.315623158211586
h0144,BE,electricity,scr1996,dem,11.815976216263717
h0145,BE,electricity,scr1996,dem,11.436921767448624
h0146,BE,electricity,scr1996,dem,10.28939017804058
h0147,BE,electricity,scr1996,dem,9.18727863384164
h0148,BE,electricity,scr1996,dem,8.069670058013916
h0149,BE,electricity,scr1996,dem,7.862136009328251
h0150,BE,electricity,scr1996,dem,7.661017314878834
h0151,BE,electricity,scr1996,dem,7.839561971383593
h0152,BE,electricity,scr1996,dem,8.5439100948982
h0153,BE,electricity,scr1996,dem,9.86507310434968
h0154,BE,electricity,scr1996,dem,11.829904067110608
h0155,BE,electricity,scr1996,dem,10.888792051212718
h0156,BE,electricity,scr1996,dem,11.307896717810774
h0157,BE,electricity,scr1996,dem,11.812123395386159
h0158,BE,electricity,scr1996,dem,13.129095409277635
h0159,BE,electricity,scr1996,dem,13.16826451652069
h0160,BE,electricity,scr1996,dem,12.969000426797365
h0161,BE,electricity,scr1996,dem,13.80537181243929
h0162,BE,electricity,scr1996,dem,13.134002729691325
h0163,BE,electricity,scr1996,dem,14.020739477409762
h0164,BE,electricity,scr1996,dem,14.23888712309924
h0165,BE,electricity,scr1996,dem,14.401231086761523
h0166,BE,electricity,scr1996,dem,12.962986542838582
h0167,BE,electricity,scr1996,dem,12.503476753864025
h0168,BE,electricity,scr1996,dem,13.191976210842295
h0169,BE,electricity,scr1996,dem,13.366027043877796
h0001,DE,electricity,scr1996,dem,52.92564176959476
h0002,DE,electricity,scr1996,dem,51.61272287461554
h0003,DE,electricity,scr1996,dem,52.79721550516739
h0004,DE,electricity,scr1996,dem,52.01855664721286
h0005,DE,electricity,scr1996,dem,56.76802090921535
h0006,DE,electricity,scr1996,dem,63.64421057089733
h0007,DE,electricity,scr1996,dem,66.66245390469099
h0008,DE,electricity,scr1996,dem,74.52269192900536
h0009,DE,electricity,scr1996,dem,79.96366830641907
h0010,DE,electricity,scr1996,dem,91.12745423669122
h0011,DE,electricity,scr1996,dem,85.81418665669672
h0012,DE,electricity,scr1996,dem,87.65649180983694
h0013,DE,electricity,scr1996,dem,90.0915802046237
h0014,DE,electricity,scr1996,dem,90.86364715325676
h0015,DE,electricity,scr1996,dem,89.15477861874544
h0016,DE,electricity,scr1996,dem,86.91878280718105
h0017,DE,electricity,scr1996,dem,94.40801737
h0018,DE,electricity,scr1996,dem,87.66147833969343
h0019,DE,electricity,scr1996,dem,89.121421739164
h0020,DE,electricity,scr1996,dem,88.28971334171759
h0021,DE,electricity,scr1996,dem,87.06624548266247
h0022,DE,electricity,scr1996,dem,78.929344577966
h0023,DE,electricity,scr1996,dem,70.74973509610922
h0024,DE,electricity,scr1996,dem,68.63940533478355
h0025,DE,electricity,scr1996,dem,63.24686319226791
h0026,DE,electricity,scr1996,dem,62.20794062825048
h0027,DE,electricity,scr1996,dem,63.09840196553421
h0028,DE,electricity,scr1996,dem,60.21668242344505
h0029,DE,electricity,scr1996,dem,59.633561368206344
