timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,BE,wind,scr2003,avaConv,0.0
h0002,BE,wind,scr2003,avaConv,0.48609345522048125
h0003,BE,wind,scr2003,avaConv,0.37985278944807654
h0004,BE,wind,scr2003,avaConv,0.49064743821109075
h0005,BE,wind,scr2003,avaConv,0.32601826066403666
h0006,BE,wind,scr2003,avaConv,0.39701647815977104
h0007,BE,wind,scr2003,avaConv,0.6231779286014993
h0008,BE,wind,scr2003,avaConv,0.739016109294494
h0009,BE,wind,scr2003,avaConv,0.8422161321491067
h0010,BE,wind,scr2003,avaConv,0.8958525527673852
h0011,BE,wind,scr2003,avaConv,0.7592264256460474
h0012,BE,wind,scr2003,avaConv,0.7576873210034328
h0013,BE,wind,scr2003,avaConv,0.5877205165125882
h0014,BE,wind,scr2003,avaConv,0.4683008163294484
h0015,BE,wind,scr2003,avaConv,0.56692525993101
h0016,BE,wind,scr2003,avaConv,0.38262808259576203
h0017,BE,wind,scr2003,avaConv,0.6666230474762549
h0018,BE,wind,scr2003,avaConv,0.6050630286910474
h0019,BE,wind,scr2003,avaConv,0.6442775985485222
h0020,BE,wind,scr2003,avaConv,0.3385519132972977
h0021,BE,wind,scr2003,avaConv,0.10946836331082961
h0022,BE,wind,scr2003,avaConv,0.10724556447717587
h0023,BE,wind,scr2003,avaConv,0.18936473687276514
h0024,BE,wind,scr2003,avaConv,0.2974054438961324
h0025,BE,wind,scr2003,avaConv,0.4136974751434253
h0026,BE,wind,scr2003,avaConv,0.27079119853314687
h0027,BE,wind,scr2003,avaConv,0.3379572832280077
h0028,BE,wind,scr2003,avaConv,0.3234673404033853
h0029,BE,wind,scr2003,avaConv,0.4288583542284956
h0030,BE,wind,scr2003,avaConv,0.3392625369749839
h0031,BE,wind,scr2003,avaConv,0.21020550051214507
h0032,BE,wind,scr2003,avaConv,0.2067262684533287
h0033,BE,wind,scr2003,avaConv,0.16253585172243537
h0034,BE,wind,scr2003,avaConv,0.37732003998676467
h0035,BE,wind,scr2003,avaConv,0.5476098882078851
h0036,BE,wind,scr2003,avaConv,0.5193383345755682
h0037,BE,wind,scr2003,avaConv,0.3882734162212487
h0038,BE,wind,scr2003,avaConv,0.15332371275899792
h0039,BE,wind,scr2003,avaConv,0.12318649377286293
h0040,BE,wind,scr2003,avaConv,0.05647536068615108
h0041,BE,wind,scr2003,avaConv,0.038131950908558095
h0042,BE,wind,scr2003,avaConv,0.03224912207843853
h0043,BE,wind,scr2003,avaConv,0.04119816423208546
h0044,BE,wind,scr2003,avaConv,0.04222671571451513
h0045,BE,wind,scr2003,avaConv,0.05942828179242345
h0046,BE,wind,scr2003,avaConv,0.2281818381236683
h0047,BE,wind,scr2003,avaConv,0.3155977266276335
h0048,BE,wind,scr2003,avaConv,0.45937562809516175
h0049,BE,wind,scr2003,avaConv,0.27275776156544385
h0050,BE,wind,scr2003,avaConv,0.19967563549483353
h0051,BE,wind,scr2003,avaConv,0.09892187133297817
h0052,BE,wind,scr2003,avaConv,0.2386978855216984
h0053,BE,wind,scr2003,avaConv,0.3687050155101251
h0054,BE,wind,scr2003,avaConv,0.5794582348251194
h0055,BE,wind,scr2003,avaConv,0.40987372705460534
h0056,BE,wind,scr2003,avaConv,0.2762560363481828
h0057,BE,wind,scr2003,avaConv,0.06603982224187079
h0058,BE,wind,scr2003,avaConv,0.29108548082186064
h0059,BE,wind,scr2003,avaConv,0.4448011781631113
h0060,BE,wind,scr2003,avaConv,0.7980688324523842
h0061,BE,wind,scr2003,avaConv,0.7363862314185688
h0062,BE,wind,scr2003,avaConv,0.5643259635000795
h0063,BE,wind,scr2003,avaConv,0.26109379357106555
h0064,BE,wind,scr2003,avaConv,0.03512583235109543
h0065,BE,wind,scr2003,avaConv,0.031217996141712584
h0066,BE,wind,scr2003,avaConv,0.12362604144162277
h0067,BE,wind,scr2003,avaConv,0.10898852115224035
h0068,BE,wind,scr2003,avaConv,0.35245562566685185
h0069,BE,wind,scr2003,avaConv,0.4919942293480761
h0070,BE,wind,scr2003,avaConv,0.5597449784146469
h0071,BE,wind,scr2003,avaConv,0.30945089572604356
h0072,BE,wind,scr2003,avaConv,0.06759953149094015
h0073,BE,wind,scr2003,avaConv,0.06412877096763522
h0074,BE,wind,scr2003,avaConv,0.0547196156211746
h0075,BE,wind,scr2003,avaConv,0.0448106661976136
h0076,BE,wind,scr2003,avaConv,0.014885060116607073
h0077,BE,wind,scr2003,avaConv,0.05689328180306646
h0078,BE,wind,scr2003,avaConv,0.0677205703627394
h0079,BE,wind,scr2003,avaConv,0.11416766749965669
h0080,BE,wind,scr2003,avaConv,0.10370397971695568
h0081,BE,wind,scr2003,avaConv,0.08849598523795857
h0082,BE,wind,scr2003,avaConv,0.041502984376925525
h0083,BE,wind,scr2003,avaConv,0.003902060807476136
h0084,BE,wind,scr2003,avaConv,0.1440695459317501
h0085,BE,wind,scr2003,avaConv,0.13597840084193275
h0086,BE,wind,scr2003,avaConv,0.42552569876564295
h0087,BE,wind,scr2003,avaConv,0.2505433679844224
h0088,BE,wind,scr2003,avaConv,0.29027251592195163
h0089,BE,wind,scr2003,avaConv,0.027638506869826537
h0090,BE,wind,scr2003,avaConv,0.1312679206619168
h0091,BE,wind,scr2003,avaConv,0.16592706325793832
h0092,BE,wind,scr2003,avaConv,0.1928326171683331
h0093,BE,wind,scr2003,avaConv,0.07861753135950883
h0094,BE,wind,scr2003,avaConv,0.049793796876723175
h0095,BE,wind,scr2003,avaConv,0.0714209719959435
h0096,BE,wind,scr2003,avaConv,0.18324525158632624
h0097,BE,wind,scr2003,avaConv,0.22391663130226097
h0098,BE,wind,scr2003,avaConv,0.2916122964461068
h0099,BE,wind,scr2003,avaConv,0.23025861971793576
h0100,BE,wind,scr2003,avaConv,0.1870893666823586
h0101,BE,wind,scr2003,avaConv,0.09008961140701713
h0102,BE,wind,scr2003,avaConv,0.08425266072347654
h0103,BE,wind,scr2003,avaConv,0.10924722053820211
h0104,BE,wind,scr2003,avaConv,0.1740258698366115
h0105,BE,wind,scr2003,avaConv,0.11180309000699569
h0106,BE,wind,scr2003,avaConv,0.05677138912358088
h0107,BE,wind,scr2003,avaConv,0.007625562190253691
h0108,BE,wind,scr2003,avaConv,0.004907324247556231
h0109,BE,wind,scr2003,avaConv,0.0053212912241711605
h0110,BE,wind,scr2003,avaConv,0.0018845061782563786
h0111,BE,wind,scr2003,avaConv,0.02247945890382948
h0112,BE,wind,scr2003,avaConv,0.03482013501860782
h0113,BE,wind,scr2003,avaConv,0.03771559842606828
h0114,BE,wind,scr2003,avaConv,0.030192807388005956
h0115,BE,wind,scr2003,avaConv,0.04606811220062973
h0116,BE,wind,scr2003,avaConv,0.06439674965433098
h0117,BE,wind,scr2003,avaConv,0.11153575668403613
h0118,BE,wind,scr2003,avaConv,0.09184721211741592
h0119,BE,wind,scr2003,avaConv,0.07118234032244111
h0120,BE,wind,scr2003,avaConv,0.02214051054826972
h0121,BE,wind,scr2003,avaConv,0.027029702353810053
h0122,BE,wind,scr2003,avaConv,0.10362325691672915
h0123,BE,wind,scr2003,avaConv,0.1239035432910134
h0124,BE,wind,scr2003,avaConv,0.121546365842766
h0125,BE,wind,scr2003,avaConv,0.11261431685220154
h0126,BE,wind,scr2003,avaConv,0.10152858441753493
h0127,BE,wind,scr2003,avaConv,0.095560239288025
h0128,BE,wind,scr2003,avaConv,0.02443913783765276
h0129,BE,wind,scr2003,avaConv,0.03415699773080551
h0130,BE,wind,scr2003,avaConv,0.03397034784828886
h0131,BE,wind,scr2003,avaConv,0.0704768831764644
h0132,BE,wind,scr2003,avaConv,0.07943799704164516
h0133,BE,wind,scr2003,avaConv,0.06665127863224161
h0134,BE,wind,scr2003,avaConv,0.04136794490479164
h0135,BE,wind,scr2003,avaConv,0.06332328622291401
h0136,BE,wind,scr2003,avaConv,0.12388137749984408
h0137,BE,wind,scr2003,avaConv,0.2432948000994399
