timestep_2,region_4,technology_3,parameter,value
all,66BG,onshore_a,capaConvUp,66.45488389344646
all,66BG,onshore_b,capaConvUp,52.27844940655278
all,68GR,onshore_a,capaConvUp,20.48351645711659
all,68GR,onshore_b,capaConvUp,76.9412176876035
all,62HR,onshore_a,capaConvUp,15.933048483171802
all,62HR,onshore_b,capaConvUp,18.386951516828276
all,58HU,onshore_a,capaConvUp,87.48704015816854
all,58HU,onshore_b,capaConvUp,30.726293141831757
all,67MK,onshore_a,capaConvUp,12.400465792971543
all,67MK,onshore_b,capaConvUp,19.533461087028538
all,64ME,onshore_a,capaConvUp,4.751373104767506
all,64ME,onshore_b,capaConvUp,10.368036985232473
all,60RO,onshore_a,capaConvUp,65.14761296252446
all,60RO,onshore_b,capaConvUp,30.389993314352573
all,51AT,onshore_a,capaConvUp,17.95802843131364
all,51AT,onshore_b,capaConvUp,11.471267459443714
all,49AT,onshore_a,capaConvUp,5.535442480515626
all,49AT,onshore_b,capaConvUp,11.667769349084015
all,50AT,onshore_a,capaConvUp,17.066071036876625
all,50AT,onshore_b,capaConvUp,15.68808791276658
all,28BE,onshore_a,capaConvUp,25.1819284165679
all,28BE,onshore_b,capaConvUp,5.498071583432025
all,47CH,onshore_a,capaConvUp,3.1056695612154597
all,47CH,onshore_b,capaConvUp,2.9026191927679275
all,39CZ,onshore_a,capaConvUp,18.92863567776503
all,39CZ,onshore_b,capaConvUp,36.698231737370975
all,40CZ,onshore_a,capaConvUp,15.845635785567271
all,40CZ,onshore_b,capaConvUp,25.767496799296556
all,48CH,onshore_a,capaConvUp,0.625467650195338
all,48CH,onshore_b,capaConvUp,1.106243595821278
all,36DE,onshore_a,capaConvUp,10.90746712994239
all,36DE,onshore_b,capaConvUp,11.757158174068438
all,31DE,onshore_a,capaConvUp,49.29782799280255
all,31DE,onshore_b,capaConvUp,49.08814164892503
all,33DE,onshore_a,capaConvUp,47.960732292150844
all,33DE,onshore_b,capaConvUp,5.300060308686717
all,35DE,onshore_a,capaConvUp,10.946594924556358
all,35DE,onshore_b,capaConvUp,15.824108480496394
all,34DE,onshore_a,capaConvUp,39.59647959994603
all,34DE,onshore_b,capaConvUp,26.10722977712297
all,32DE,onshore_a,capaConvUp,31.105665004985415
all,32DE,onshore_b,capaConvUp,34.53055756093465
all,37DE,onshore_a,capaConvUp,35.0271332173801
all,37DE,onshore_b,capaConvUp,18.390843888007783
all,69GR,onshore_a,capaConvUp,28.646433409724057
all,69GR,onshore_b,capaConvUp,56.96883244555589
all,01ES,onshore_a,capaConvUp,13.647653627734906
all,01ES,onshore_b,capaConvUp,11.637010940191312
all,04ES,onshore_a,capaConvUp,9.055205721608266
all,04ES,onshore_b,capaConvUp,11.510156103536987
all,05ES,onshore_a,capaConvUp,36.1342833541398
all,05ES,onshore_b,capaConvUp,19.093062284627834
all,02ES,onshore_a,capaConvUp,36.49673587051966
all,02ES,onshore_b,capaConvUp,18.34563094419179
all,38DK,onshore_a,capaConvUp,15.294263487451477
all,38DK,onshore_b,capaConvUp,29.620169877792634
all,73EE,onshore_a,capaConvUp,14.891501146063831
all,73EE,onshore_b,capaConvUp,12.49516552393618
all,72DK,onshore_a,capaConvUp,1.1133871835062472
all,72DK,onshore_b,capaConvUp,10.478846121249493
all,75FI,onshore_a,capaConvUp,31.31131862242031
all,75FI,onshore_b,capaConvUp,30.392932105199364
all,74FI,onshore_a,capaConvUp,24.042516547815165
all,74FI,onshore_b,capaConvUp,38.70656602456589
all,06ES,onshore_a,capaConvUp,10.974468396458276
all,06ES,onshore_b,capaConvUp,23.745214817477695
all,11ES,onshore_a,capaConvUp,54.37937273208946
all,11ES,onshore_b,capaConvUp,49.746776839606945
all,09ES,onshore_a,capaConvUp,10.554978130919832
all,09ES,onshore_b,capaConvUp,45.85961945035034
all,10ES,onshore_a,capaConvUp,22.658265243894455
all,10ES,onshore_b,capaConvUp,60.18380923372107
all,03ES,onshore_a,capaConvUp,52.701754244269935
all,03ES,onshore_b,capaConvUp,33.86698872393875
all,08ES,onshore_a,capaConvUp,43.1989263738391
all,08ES,onshore_b,capaConvUp,65.8183467530082
all,07ES,onshore_a,capaConvUp,2.3096193977352026
all,07ES,onshore_b,capaConvUp,4.042120816135859
all,21FR,onshore_a,capaConvUp,22.864664909907972
