region_4,category,timestep_6,value,scenario_1,parameter,technology_3
70AL,1,h0073,0.41167124218324985,scr1994,avaConv,onshore_a
70AL,1,h0074,0.22732912745333994,scr1994,avaConv,onshore_a
70AL,1,h0075,0.3274562503124401,scr1994,avaConv,onshore_a
70AL,1,h0076,0.3085189066532106,scr1994,avaConv,onshore_a
70AL,1,h0077,0.30457376945028297,scr1994,avaConv,onshore_a
70AL,1,h0078,0.35827578924400255,scr1994,avaConv,onshore_a
70AL,1,h0079,0.3346563017792818,scr1994,avaConv,onshore_a
70AL,1,h0080,0.40508230527056016,scr1994,avaConv,onshore_a
70AL,1,h0081,0.3583826858136035,scr1994,avaConv,onshore_a
70AL,1,h0082,0.37882459486811354,scr1994,avaConv,onshore_a
70AL,1,h0083,0.33217852031650186,scr1994,avaConv,onshore_a
70AL,1,h0084,0.27199478503564206,scr1994,avaConv,onshore_a
70AL,1,h0085,0.28081098985849196,scr1994,avaConv,onshore_a
70AL,1,h0086,0.3729186367417843,scr1994,avaConv,onshore_a
70AL,1,h0087,0.3961017389042476,scr1994,avaConv,onshore_a
70AL,1,h0088,0.360272521324102,scr1994,avaConv,onshore_a
70AL,1,h0089,0.18790924490372396,scr1994,avaConv,onshore_a
70AL,1,h0090,0.0,scr1994,avaConv,onshore_a
70AL,1,h0091,0.1839829617169338,scr1994,avaConv,onshore_a
70AL,1,h0092,0.2520059506070923,scr1994,avaConv,onshore_a
70AL,1,h0093,0.4468641220963818,scr1994,avaConv,onshore_a
70AL,1,h0094,0.6122113310972068,scr1994,avaConv,onshore_a
70AL,1,h0095,0.6416016596598468,scr1994,avaConv,onshore_a
70AL,1,h0096,0.7724332159343461,scr1994,avaConv,onshore_a
49AT,1,h0073,0.3340515028908871,scr1994,avaConv,onshore_a
49AT,1,h0074,0.3500078953367858,scr1994,avaConv,onshore_a
49AT,1,h0075,0.3701470958815334,scr1994,avaConv,onshore_a
49AT,1,h0076,0.20057770306948033,scr1994,avaConv,onshore_a
49AT,1,h0077,0.16680853176183588,scr1994,avaConv,onshore_a
49AT,1,h0078,0.33486739395586723,scr1994,avaConv,onshore_a
49AT,1,h0079,0.2201193597678898,scr1994,avaConv,onshore_a
49AT,1,h0080,0.26887809064520457,scr1994,avaConv,onshore_a
49AT,1,h0081,0.08773681146496205,scr1994,avaConv,onshore_a
49AT,1,h0082,0.1507167577907896,scr1994,avaConv,onshore_a
49AT,1,h0083,0.13071784852368373,scr1994,avaConv,onshore_a
49AT,1,h0084,0.15725533870121525,scr1994,avaConv,onshore_a
49AT,1,h0085,0.15551489748018224,scr1994,avaConv,onshore_a
49AT,1,h0086,0.1467381488480771,scr1994,avaConv,onshore_a
49AT,1,h0087,0.15856779367218934,scr1994,avaConv,onshore_a
49AT,1,h0088,0.09331840203625326,scr1994,avaConv,onshore_a
49AT,1,h0089,0.07005045057249011,scr1994,avaConv,onshore_a
49AT,1,h0090,0.023384217486392956,scr1994,avaConv,onshore_a
49AT,1,h0091,0.09547190365325381,scr1994,avaConv,onshore_a
49AT,1,h0092,0.11013050281183348,scr1994,avaConv,onshore_a
49AT,1,h0093,0.10898286373872301,scr1994,avaConv,onshore_a
49AT,1,h0094,0.024930627252465063,scr1994,avaConv,onshore_a
49AT,1,h0095,0.09207736514404007,scr1994,avaConv,onshore_a
49AT,1,h0096,0.23978199387182705,scr1994,avaConv,onshore_a
50AT,1,h0073,0.41003892495802374,scr1994,avaConv,onshore_a
50AT,1,h0074,0.4673913640815038,scr1994,avaConv,onshore_a
50AT,1,h0075,0.4803564932414569,scr1994,avaConv,onshore_a
50AT,1,h0076,0.419094479248984,scr1994,avaConv,onshore_a
50AT,1,h0077,0.32757395174023957,scr1994,avaConv,onshore_a
50AT,1,h0078,0.5497725074470274,scr1994,avaConv,onshore_a
50AT,1,h0079,0.37102726256664154,scr1994,avaConv,onshore_a
50AT,1,h0080,0.4358287042041109,scr1994,avaConv,onshore_a
50AT,1,h0081,0.1930468303767202,scr1994,avaConv,onshore_a
50AT,1,h0082,0.3320056100762946,scr1994,avaConv,onshore_a
50AT,1,h0083,0.3397911738121166,scr1994,avaConv,onshore_a
50AT,1,h0084,0.37395962942554795,scr1994,avaConv,onshore_a
50AT,1,h0085,0.20533241968171137,scr1994,avaConv,onshore_a
50AT,1,h0086,0.2176888983616885,scr1994,avaConv,onshore_a
50AT,1,h0087,0.23395002383475308,scr1994,avaConv,onshore_a
50AT,1,h0088,0.2237983489548829,scr1994,avaConv,onshore_a
50AT,1,h0089,0.10957666511430243,scr1994,avaConv,onshore_a
50AT,1,h0090,0.0,scr1994,avaConv,onshore_a
50AT,1,h0091,0.2095058833982485,scr1994,avaConv,onshore_a
50AT,1,h0092,0.2269711137524134,scr1994,avaConv,onshore_a
50AT,1,h0093,0.22513236241804635,scr1994,avaConv,onshore_a
50AT,1,h0094,0.16769406358743266,scr1994,avaConv,onshore_a
50AT,1,h0095,0.2817578374037425,scr1994,avaConv,onshore_a
50AT,1,h0096,0.5165272096554431,scr1994,avaConv,onshore_a
51AT,1,h0073,0.2831955920911029,scr1994,avaConv,onshore_a
51AT,1,h0074,0.2504100664806214,scr1994,avaConv,onshore_a
51AT,1,h0075,0.2982792661751651,scr1994,avaConv,onshore_a
51AT,1,h0076,0.40672142953788293,scr1994,avaConv,onshore_a
51AT,1,h0077,0.32027358180726295,scr1994,avaConv,onshore_a
51AT,1,h0078,0.6112890424615778,scr1994,avaConv,onshore_a
51AT,1,h0079,0.4265733841018069,scr1994,avaConv,onshore_a
51AT,1,h0080,0.4233345559089148,scr1994,avaConv,onshore_a
51AT,1,h0081,0.09208107392925835,scr1994,avaConv,onshore_a
51AT,1,h0082,0.21795102052917864,scr1994,avaConv,onshore_a
51AT,1,h0083,0.34766352537985784,scr1994,avaConv,onshore_a
51AT,1,h0084,0.3961649173246107,scr1994,avaConv,onshore_a
51AT,1,h0085,0.26094378271961316,scr1994,avaConv,onshore_a
51AT,1,h0086,0.33520832178148025,scr1994,avaConv,onshore_a
51AT,1,h0087,0.2764702339192307,scr1994,avaConv,onshore_a
51AT,1,h0088,0.27456009738244735,scr1994,avaConv,onshore_a
51AT,1,h0089,0.037951297827992926,scr1994,avaConv,onshore_a
51AT,1,h0090,0.0008608980799066225,scr1994,avaConv,onshore_a
51AT,1,h0091,0.14173713696063908,scr1994,avaConv,onshore_a
51AT,1,h0092,0.1530613346377807,scr1994,avaConv,onshore_a
51AT,1,h0093,0.13414859069994095,scr1994,avaConv,onshore_a
51AT,1,h0094,0.08290739935669383,scr1994,avaConv,onshore_a
51AT,1,h0095,0.21686939334071026,scr1994,avaConv,onshore_a
51AT,1,h0096,0.5301519247517772,scr1994,avaConv,onshore_a
63BA,1,h0073,0.5080568652615637,scr1994,avaConv,onshore_a
63BA,1,h0074,0.5306394529581081,scr1994,avaConv,onshore_a
63BA,1,h0075,0.5284567714479151,scr1994,avaConv,onshore_a
63BA,1,h0076,0.20947364908594926,scr1994,avaConv,onshore_a
63BA,1,h0077,0.07561941674661316,scr1994,avaConv,onshore_a
63BA,1,h0078,0.29315864720417917,scr1994,avaConv,onshore_a
63BA,1,h0079,0.3014763548702475,scr1994,avaConv,onshore_a
63BA,1,h0080,0.33233611309142047,scr1994,avaConv,onshore_a
