region_4,timestep_5,value,parameter,carrier_1
01ES,hh0001,0.9701648001114336,mustOut,processHeat_medium
01ES,hh0002,0.99905548447623,mustOut,processHeat_medium
01ES,hh0003,0.9720635576818495,mustOut,processHeat_medium
01ES,hh0004,0.9514296443849162,mustOut,processHeat_medium
01ES,hh0005,0.9670793640848387,mustOut,processHeat_medium
01ES,hh0006,0.9573287643415824,mustOut,processHeat_medium
02ES,hh0001,0.9713015129618725,mustOut,processHeat_medium
02ES,hh0002,0.9975257483529276,mustOut,processHeat_medium
02ES,hh0003,0.9740522697138658,mustOut,processHeat_medium
02ES,hh0004,0.9582786445935199,mustOut,processHeat_medium
02ES,hh0005,0.9689284604355635,mustOut,processHeat_medium
02ES,hh0006,0.961143184359571,mustOut,processHeat_medium
03ES,hh0001,0.9698944540605225,mustOut,processHeat_medium
03ES,hh0002,0.9979999368929384,mustOut,processHeat_medium
03ES,hh0003,0.971910109257351,mustOut,processHeat_medium
03ES,hh0004,0.9529869649777538,mustOut,processHeat_medium
03ES,hh0005,0.9663628019347925,mustOut,processHeat_medium
03ES,hh0006,0.9593059787807761,mustOut,processHeat_medium
04ES,hh0001,0.9724750649538692,mustOut,processHeat_medium
04ES,hh0002,0.9962802211193775,mustOut,processHeat_medium
04ES,hh0003,0.9764052634209293,mustOut,processHeat_medium
04ES,hh0004,0.9664068052752555,mustOut,processHeat_medium
04ES,hh0005,0.9740809420636651,mustOut,processHeat_medium
04ES,hh0006,0.9634188255677145,mustOut,processHeat_medium
05ES,hh0001,0.9690108144250189,mustOut,processHeat_medium
05ES,hh0002,0.9948808297940559,mustOut,processHeat_medium
05ES,hh0003,0.9727142657429795,mustOut,processHeat_medium
05ES,hh0004,0.9621556587180748,mustOut,processHeat_medium
05ES,hh0005,0.9704662373360406,mustOut,processHeat_medium
05ES,hh0006,0.9619238793720797,mustOut,processHeat_medium
06ES,hh0001,0.9706206737000684,mustOut,processHeat_medium
06ES,hh0002,0.993818108961932,mustOut,processHeat_medium
06ES,hh0003,0.9741210685215265,mustOut,processHeat_medium
06ES,hh0004,0.9653004867986965,mustOut,processHeat_medium
06ES,hh0005,0.9689230496878736,mustOut,processHeat_medium
06ES,hh0006,0.9670622046496646,mustOut,processHeat_medium
07ES,hh0001,0.971044756007359,mustOut,processHeat_medium
07ES,hh0002,0.9928962726944519,mustOut,processHeat_medium
07ES,hh0003,0.9750885046560143,mustOut,processHeat_medium
07ES,hh0004,0.9693383334670216,mustOut,processHeat_medium
07ES,hh0005,0.9709459735013297,mustOut,processHeat_medium
07ES,hh0006,0.9687082664231639,mustOut,processHeat_medium
08ES,hh0001,0.9713586666125593,mustOut,processHeat_medium
08ES,hh0002,0.9985701121449893,mustOut,processHeat_medium
08ES,hh0003,0.9730644887331437,mustOut,processHeat_medium
08ES,hh0004,0.9535582206995059,mustOut,processHeat_medium
