region_4,category,timestep_6,value,scenario_1,parameter,technology_3
70AL,1,h0025,0.7933720405050527,scr2013,avaConv,onshore_a
70AL,1,h0026,0.8823125253691,scr2013,avaConv,onshore_a
70AL,1,h0027,0.8337056676772178,scr2013,avaConv,onshore_a
70AL,1,h0028,0.9377726887563711,scr2013,avaConv,onshore_a
70AL,1,h0029,0.778262022129198,scr2013,avaConv,onshore_a
70AL,1,h0030,0.8508677473267963,scr2013,avaConv,onshore_a
70AL,1,h0031,0.6672807534712006,scr2013,avaConv,onshore_a
70AL,1,h0032,0.6588415220030809,scr2013,avaConv,onshore_a
70AL,1,h0033,0.5325765034577983,scr2013,avaConv,onshore_a
70AL,1,h0034,0.5242956674710249,scr2013,avaConv,onshore_a
70AL,1,h0035,0.7501746369554227,scr2013,avaConv,onshore_a
70AL,1,h0036,0.7479139415282636,scr2013,avaConv,onshore_a
70AL,1,h0037,0.708929772717301,scr2013,avaConv,onshore_a
70AL,1,h0038,0.40063132688977826,scr2013,avaConv,onshore_a
70AL,1,h0039,0.1649824393442406,scr2013,avaConv,onshore_a
70AL,1,h0040,0.00014673399158284667,scr2013,avaConv,onshore_a
70AL,1,h0041,0.025060744199450233,scr2013,avaConv,onshore_a
70AL,1,h0042,0.1719393147561858,scr2013,avaConv,onshore_a
70AL,1,h0043,0.21376047292628317,scr2013,avaConv,onshore_a
70AL,1,h0044,0.5016920052181042,scr2013,avaConv,onshore_a
70AL,1,h0045,0.6409748167108603,scr2013,avaConv,onshore_a
70AL,1,h0046,0.7070811319492208,scr2013,avaConv,onshore_a
70AL,1,h0047,0.7736197320642659,scr2013,avaConv,onshore_a
70AL,1,h0048,0.8405064113261562,scr2013,avaConv,onshore_a
49AT,1,h0025,0.1083728567123836,scr2013,avaConv,onshore_a
49AT,1,h0026,0.48556972113992086,scr2013,avaConv,onshore_a
49AT,1,h0027,0.46610469921317316,scr2013,avaConv,onshore_a
49AT,1,h0028,0.46409090940438497,scr2013,avaConv,onshore_a
49AT,1,h0029,0.11322337808166837,scr2013,avaConv,onshore_a
49AT,1,h0030,0.1244462469446008,scr2013,avaConv,onshore_a
49AT,1,h0031,0.0761127275344005,scr2013,avaConv,onshore_a
49AT,1,h0032,0.0763826942958838,scr2013,avaConv,onshore_a
49AT,1,h0033,0.17795680970264754,scr2013,avaConv,onshore_a
49AT,1,h0034,0.2380574450522374,scr2013,avaConv,onshore_a
49AT,1,h0035,0.25136870527546573,scr2013,avaConv,onshore_a
49AT,1,h0036,0.14556574554376348,scr2013,avaConv,onshore_a
49AT,1,h0037,0.1001690181870112,scr2013,avaConv,onshore_a
49AT,1,h0038,0.07586792937332812,scr2013,avaConv,onshore_a
49AT,1,h0039,0.10811427770887135,scr2013,avaConv,onshore_a
49AT,1,h0040,0.09715817026006612,scr2013,avaConv,onshore_a
49AT,1,h0041,0.08762651400743027,scr2013,avaConv,onshore_a
49AT,1,h0042,0.027544424898636233,scr2013,avaConv,onshore_a
49AT,1,h0043,0.13866654742192777,scr2013,avaConv,onshore_a
49AT,1,h0044,0.2630805325866834,scr2013,avaConv,onshore_a
49AT,1,h0045,0.481947661783785,scr2013,avaConv,onshore_a
49AT,1,h0046,0.4952364633800129,scr2013,avaConv,onshore_a
49AT,1,h0047,0.652223466136108,scr2013,avaConv,onshore_a
49AT,1,h0048,0.5517130375032138,scr2013,avaConv,onshore_a
50AT,1,h0025,0.14967876600734378,scr2013,avaConv,onshore_a
50AT,1,h0026,0.4381809365041505,scr2013,avaConv,onshore_a
50AT,1,h0027,0.535859581636109,scr2013,avaConv,onshore_a
50AT,1,h0028,0.6531191100044318,scr2013,avaConv,onshore_a
50AT,1,h0029,0.41422652454223086,scr2013,avaConv,onshore_a
50AT,1,h0030,0.47468492645753524,scr2013,avaConv,onshore_a
50AT,1,h0031,0.36121874559439154,scr2013,avaConv,onshore_a
50AT,1,h0032,0.34860587968741014,scr2013,avaConv,onshore_a
50AT,1,h0033,0.28936936610763264,scr2013,avaConv,onshore_a
50AT,1,h0034,0.2406284950995943,scr2013,avaConv,onshore_a
50AT,1,h0035,0.3497345038812764,scr2013,avaConv,onshore_a
50AT,1,h0036,0.26015388117537047,scr2013,avaConv,onshore_a
50AT,1,h0037,0.2534392975002347,scr2013,avaConv,onshore_a
50AT,1,h0038,0.15365601245952015,scr2013,avaConv,onshore_a
50AT,1,h0039,0.2953015857697711,scr2013,avaConv,onshore_a
50AT,1,h0040,0.2352458235328996,scr2013,avaConv,onshore_a
50AT,1,h0041,0.21213715252848558,scr2013,avaConv,onshore_a
50AT,1,h0042,0.04931367190520766,scr2013,avaConv,onshore_a
50AT,1,h0043,0.2695862771530035,scr2013,avaConv,onshore_a
50AT,1,h0044,0.47564133654623525,scr2013,avaConv,onshore_a
50AT,1,h0045,0.7727001993573207,scr2013,avaConv,onshore_a
50AT,1,h0046,0.7690005778273207,scr2013,avaConv,onshore_a
50AT,1,h0047,0.8562041374566025,scr2013,avaConv,onshore_a
50AT,1,h0048,0.6422928815030278,scr2013,avaConv,onshore_a
51AT,1,h0025,0.19646254504562283,scr2013,avaConv,onshore_a
51AT,1,h0026,0.4225210176650067,scr2013,avaConv,onshore_a
51AT,1,h0027,0.751566891847433,scr2013,avaConv,onshore_a
51AT,1,h0028,0.6267090394973971,scr2013,avaConv,onshore_a
51AT,1,h0029,0.5357530389141537,scr2013,avaConv,onshore_a
51AT,1,h0030,0.5735317931609143,scr2013,avaConv,onshore_a
51AT,1,h0031,0.7711396705916129,scr2013,avaConv,onshore_a
51AT,1,h0032,0.6629252282151327,scr2013,avaConv,onshore_a
51AT,1,h0033,0.36703834170804983,scr2013,avaConv,onshore_a
51AT,1,h0034,0.2115691007899646,scr2013,avaConv,onshore_a
51AT,1,h0035,0.38987518282724215,scr2013,avaConv,onshore_a
51AT,1,h0036,0.49028328951390093,scr2013,avaConv,onshore_a
51AT,1,h0037,0.4000692924142984,scr2013,avaConv,onshore_a
51AT,1,h0038,0.2637004126106176,scr2013,avaConv,onshore_a
51AT,1,h0039,0.25040914729152014,scr2013,avaConv,onshore_a
51AT,1,h0040,0.25355795021121047,scr2013,avaConv,onshore_a
51AT,1,h0041,0.1718824343333804,scr2013,avaConv,onshore_a
51AT,1,h0042,0.11992880031980577,scr2013,avaConv,onshore_a
51AT,1,h0043,0.1831468926968786,scr2013,avaConv,onshore_a
51AT,1,h0044,0.3152319594555663,scr2013,avaConv,onshore_a
51AT,1,h0045,0.5439059684801781,scr2013,avaConv,onshore_a
51AT,1,h0046,0.5888544089370169,scr2013,avaConv,onshore_a
51AT,1,h0047,0.7065803350632555,scr2013,avaConv,onshore_a
51AT,1,h0048,0.4779834717711819,scr2013,avaConv,onshore_a
63BA,1,h0025,0.6837680705834693,scr2013,avaConv,onshore_a
63BA,1,h0026,0.9076394993466622,scr2013,avaConv,onshore_a
63BA,1,h0027,0.9476674093015652,scr2013,avaConv,onshore_a
63BA,1,h0028,0.8273792491378023,scr2013,avaConv,onshore_a
63BA,1,h0029,0.4832780553052952,scr2013,avaConv,onshore_a
63BA,1,h0030,0.5294955470522944,scr2013,avaConv,onshore_a
63BA,1,h0031,0.4416404475455427,scr2013,avaConv,onshore_a
63BA,1,h0032,0.4937907222158156,scr2013,avaConv,onshore_a
63BA,1,h0033,0.35473867528609393,scr2013,avaConv,onshore_a
63BA,1,h0034,0.6620222256357874,scr2013,avaConv,onshore_a
63BA,1,h0035,0.760084814767982,scr2013,avaConv,onshore_a
63BA,1,h0036,0.6913392112085808,scr2013,avaConv,onshore_a
