region_2,timestep_5,value,parameter,carrier_1
AL,hh0001,NaN,dem,processHeat_high
AL,hh0002,NaN,dem,processHeat_high
AL,hh0003,NaN,dem,processHeat_high
AL,hh0004,NaN,dem,processHeat_high
AL,hh0005,NaN,dem,processHeat_high
AL,hh0006,NaN,dem,processHeat_high
AL,hh0007,NaN,dem,processHeat_high
AL,hh0008,NaN,dem,processHeat_high
AL,hh0009,NaN,dem,processHeat_high
AL,hh0010,NaN,dem,processHeat_high
AL,hh0011,NaN,dem,processHeat_high
AL,hh0012,NaN,dem,processHeat_high
AT,hh0001,1.0749583125468998,dem,processHeat_high
AT,hh0002,1.0775055729714986,dem,processHeat_high
AT,hh0003,1.0711300308855893,dem,processHeat_high
AT,hh0004,1.0803345438332166,dem,processHeat_high
AT,hh0005,1.0817170458325678,dem,processHeat_high
AT,hh0006,1.0811018272190518,dem,processHeat_high
AT,hh0007,1.0799967114824938,dem,processHeat_high
AT,hh0008,1.0799779461643744,dem,processHeat_high
AT,hh0009,1.067685358811651,dem,processHeat_high
AT,hh0010,1.073500353893532,dem,processHeat_high
AT,hh0011,1.0848658489416383,dem,processHeat_high
AT,hh0012,1.0890975765544202,dem,processHeat_high
BA,hh0001,0.346051465090909,dem,processHeat_high
BA,hh0002,0.347312175760635,dem,processHeat_high
BA,hh0003,0.3470826248768617,dem,processHeat_high
BA,hh0004,0.34988999933796094,dem,processHeat_high
BA,hh0005,0.34806662358028007,dem,processHeat_high
BA,hh0006,0.3461359470750267,dem,processHeat_high
BA,hh0007,0.3489784687520796,dem,processHeat_high
BA,hh0008,0.3486375167420874,dem,processHeat_high
BA,hh0009,0.3435923354592205,dem,processHeat_high
BA,hh0010,0.347756124308944,dem,processHeat_high
BA,hh0011,0.34960903906312524,dem,processHeat_high
BA,hh0012,0.349378444665831,dem,processHeat_high
BE,hh0001,0.5478488954042784,dem,processHeat_high
BE,hh0002,0.550031013528152,dem,processHeat_high
BE,hh0003,0.5497583194269878,dem,processHeat_high
BE,hh0004,0.5553444818034957,dem,processHeat_high
BE,hh0005,0.552611547945183,dem,processHeat_high
BE,hh0006,0.5489742141483747,dem,processHeat_high
BE,hh0007,0.5538143453590458,dem,processHeat_high
BE,hh0008,0.5527693583051339,dem,processHeat_high
BE,hh0009,0.5446310327836699,dem,processHeat_high
BE,hh0010,0.5506533010132567,dem,processHeat_high
BE,hh0011,0.5529886750753802,dem,processHeat_high
BE,hh0012,0.5524231953198584,dem,processHeat_high
BG,hh0001,0.310788040028551,dem,processHeat_high
BG,hh0002,0.3116824722873459,dem,processHeat_high
BG,hh0003,0.31032000858187964,dem,processHeat_high
BG,hh0004,0.31318025288556706,dem,processHeat_high
BG,hh0005,0.31304911716256467,dem,processHeat_high
BG,hh0006,0.3123036654175861,dem,processHeat_high
BG,hh0007,0.31286522634540465,dem,processHeat_high
BG,hh0008,0.31266783013494426,dem,processHeat_high
BG,hh0009,0.3088011234022575,dem,processHeat_high
BG,hh0010,0.31094055001561643,dem,processHeat_high
BG,hh0011,0.31364914175203595,dem,processHeat_high
BG,hh0012,0.314437496916281,dem,processHeat_high
CH,hh0001,0.08001361935006912,dem,processHeat_high
CH,hh0002,0.08030511941231566,dem,processHeat_high
CH,hh0003,0.08025204292263766,dem,processHeat_high
CH,hh0004,0.08090116079705467,dem,processHeat_high
CH,hh0005,0.08047956196429595,dem,processHeat_high
CH,hh0006,0.08003315317665738,dem,processHeat_high
CH,hh0007,0.08069039774980524,dem,processHeat_high
CH,hh0008,0.08061156322057172,dem,processHeat_high
CH,hh0009,0.07944502224202665,dem,processHeat_high
CH,hh0010,0.08040776868196531,dem,processHeat_high
CH,hh0011,0.08083619748754245,dem,processHeat_high
CH,hh0012,0.0807828797177308,dem,processHeat_high
CZ,hh0001,0.534751154027346,dem,processHeat_high
CZ,hh0002,0.5360703628940788,dem,processHeat_high
CZ,hh0003,0.5329409199038284,dem,processHeat_high
CZ,hh0004,0.5377157556242912,dem,processHeat_high
CZ,hh0005,0.5384247955266854,dem,processHeat_high
CZ,hh0006,0.5379885615816267,dem,processHeat_high
CZ,hh0007,0.5375293321671435,dem,processHeat_high
CZ,hh0008,0.5374223563055903,dem,processHeat_high
CZ,hh0009,0.5312583456216978,dem,processHeat_high
CZ,hh0010,0.534075337865729,dem,processHeat_high
CZ,hh0011,0.5396134658294006,dem,processHeat_high
CZ,hh0012,0.5416950686909074,dem,processHeat_high
DE,hh0001,2.4003803466181797,dem,processHeat_high
DE,hh0002,2.407038458377245,dem,processHeat_high
DE,hh0003,2.3956933903748743,dem,processHeat_high
DE,hh0004,2.417521020576865,dem,processHeat_high
DE,hh0005,2.4174509688771093,dem,processHeat_high
DE,hh0006,2.4126279839286555,dem,processHeat_high
DE,hh0007,2.415461914622373,dem,processHeat_high
DE,hh0008,2.4142298056457605,dem,processHeat_high
DE,hh0009,2.38488930217248,dem,processHeat_high
DE,hh0010,2.400576737520054,dem,processHeat_high
DE,hh0011,2.422459729043105,dem,processHeat_high
DE,hh0012,2.429306458674445,dem,processHeat_high
DK,hh0001,0.11007081511940355,dem,processHeat_high
DK,hh0002,0.1104824930388519,dem,processHeat_high
DK,hh0003,0.11034861433844947,dem,processHeat_high
DK,hh0004,0.11141910769605741,dem,processHeat_high
DK,hh0005,0.11095662071598192,dem,processHeat_high
DK,hh0006,0.11032563326428943,dem,processHeat_high
DK,hh0007,0.11114969292747034,dem,processHeat_high
DK,hh0008,0.11097904104015763,dem,processHeat_high
DK,hh0009,0.10939691077418291,dem,processHeat_high
DK,hh0010,0.11054002175835204,dem,processHeat_high
DK,hh0011,0.11111315095482446,dem,processHeat_high
DK,hh0012,0.11107493594438601,dem,processHeat_high
EE,hh0001,0.00941218467640681,dem,processHeat_high
EE,hh0002,0.009471292841482182,dem,processHeat_high
EE,hh0003,0.009620898247309384,dem,processHeat_high
EE,hh0004,0.009626660077923788,dem,processHeat_high
EE,hh0005,0.009379091392528238,dem,processHeat_high
EE,hh0006,0.009205064582122446,dem,processHeat_high
EE,hh0007,0.009537669107750446,dem,processHeat_high
EE,hh0008,0.009522343347160955,dem,processHeat_high
EE,hh0009,0.009324647751942194,dem,processHeat_high
EE,hh0010,0.0096355669079351,dem,processHeat_high
EE,hh0011,0.009549701311762249,dem,processHeat_high
EE,hh0012,0.009417085311625328,dem,processHeat_high
ES,hh0001,2.8086477368507765,dem,processHeat_high
ES,hh0002,2.81802050221929,dem,processHeat_high
ES,hh0003,2.810616406516642,dem,processHeat_high
ES,hh0004,2.8369538311962508,dem,processHeat_high
ES,hh0005,2.8298249817934273,dem,processHeat_high
ES,hh0006,2.818047330857702,dem,processHeat_high
ES,hh0007,2.831896402308187,dem,processHeat_high
ES,hh0008,2.828834604332332,dem,processHeat_high
ES,hh0009,2.7909220431961237,dem,processHeat_high
ES,hh0010,2.8158760239155303,dem,processHeat_high
ES,hh0011,2.835050862228259,dem,processHeat_high
ES,hh0012,2.837712414295329,dem,processHeat_high
FI,hh0001,0.42008084543431323,dem,processHeat_high
FI,hh0002,0.42113931981498354,dem,processHeat_high
FI,hh0003,0.4205233755437803,dem,processHeat_high
FI,hh0004,0.42208614045739523,dem,processHeat_high
FI,hh0005,0.41996052565309583,dem,processHeat_high
FI,hh0006,0.4188455620485456,dem,processHeat_high
FI,hh0007,0.42120691041372993,dem,processHeat_high
FI,hh0008,0.4216439854778855,dem,processHeat_high
FI,hh0009,0.41640877532154263,dem,processHeat_high
FI,hh0010,0.4216047051795613,dem,processHeat_high
FI,hh0011,0.4248967963621908,dem,processHeat_high
FI,hh0012,0.4251442052031962,dem,processHeat_high
FR,hh0001,2.158194804581335,dem,processHeat_high
FR,hh0002,2.166368538299575,dem,processHeat_high
FR,hh0003,2.1639338427550867,dem,processHeat_high
FR,hh0004,2.185298666372889,dem,processHeat_high
FR,hh0005,2.176075739568799,dem,processHeat_high
FR,hh0006,2.1633480319811405,dem,processHeat_high
FR,hh0007,2.179912437403313,dem,processHeat_high
FR,hh0008,2.1763661850484928,dem,processHeat_high
FR,hh0009,2.1451833915698533,dem,processHeat_high
FR,hh0010,2.1676235878566295,dem,processHeat_high
FR,hh0011,2.178504908633795,dem,processHeat_high
FR,hh0012,2.1775484375721303,dem,processHeat_high
GR,hh0001,0.2148962503172286,dem,processHeat_high
GR,hh0002,0.21565993483788656,dem,processHeat_high
GR,hh0003,0.21526915859111717,dem,processHeat_high
GR,hh0004,0.21730457489784222,dem,processHeat_high
GR,hh0005,0.2165480766352515,dem,processHeat_high
GR,hh0006,0.21546650739221143,dem,processHeat_high
GR,hh0007,0.21683858421244184,dem,processHeat_high
GR,hh0008,0.21655707625109005,dem,processHeat_high
GR,hh0009,0.21355057848431203,dem,processHeat_high
GR,hh0010,0.2156583438302827,dem,processHeat_high
GR,hh0011,0.2169347214072008,dem,processHeat_high
GR,hh0012,0.21698013746438075,dem,processHeat_high
HR,hh0001,0.0918825593062138,dem,processHeat_high
HR,hh0002,0.09221729946639812,dem,processHeat_high
HR,hh0003,0.09215634979614151,dem,processHeat_high
HR,hh0004,0.09290175554181701,dem,processHeat_high
HR,hh0005,0.09241761821530758,dem,processHeat_high
HR,hh0006,0.0919049907122087,dem,processHeat_high
HR,hh0007,0.09265972864253058,dem,processHeat_high
HR,hh0008,0.09256920007553049,dem,processHeat_high
HR,hh0009,0.09122961849527655,dem,processHeat_high
HR,hh0010,0.09233517536904401,dem,processHeat_high
HR,hh0011,0.09282715580249601,dem,processHeat_high
HR,hh0012,0.09276592906164183,dem,processHeat_high
HU,hh0001,0.08902606287451711,dem,processHeat_high
HU,hh0002,0.08924475448878438,dem,processHeat_high
HU,hh0003,0.08871916902299991,dem,processHeat_high
HU,hh0004,0.08951487298470746,dem,processHeat_high
HU,hh0005,0.08963897394838696,dem,processHeat_high
HU,hh0006,0.08957056690323895,dem,processHeat_high
HU,hh0007,0.08948590621607111,dem,processHeat_high
HU,hh0008,0.08946872502231731,dem,processHeat_high
HU,hh0009,0.08844514513479385,dem,processHeat_high
HU,hh0010,0.08890807901980208,dem,processHeat_high
HU,hh0011,0.08983464584681827,dem,processHeat_high
HU,hh0012,0.09018558490126677,dem,processHeat_high
IE,hh0001,0.033894736904409445,dem,processHeat_high
IE,hh0002,0.034147047421097414,dem,processHeat_high
IE,hh0003,0.034593584373926664,dem,processHeat_high
IE,hh0004,0.035028872003130485,dem,processHeat_high
IE,hh0005,0.03433776772420623,dem,processHeat_high
IE,hh0006,0.03364951225221877,dem,processHeat_high
IE,hh0007,0.0347317963944773,dem,processHeat_high
IE,hh0008,0.034515525567563515,dem,processHeat_high
IE,hh0009,0.03377121638909866,dem,processHeat_high
IE,hh0010,0.03459853463606802,dem,processHeat_high
IE,hh0011,0.034204819415275645,dem,processHeat_high
IE,hh0012,0.03377121638909866,dem,processHeat_high
IT,hh0001,1.6313772461899942,dem,processHeat_high
IT,hh0002,1.6368231757066265,dem,processHeat_high
IT,hh0003,1.6334281083587034,dem,processHeat_high
IT,hh0004,1.6473386742044007,dem,processHeat_high
IT,hh0005,1.6417352004823917,dem,processHeat_high
IT,hh0006,1.634635338451938,dem,processHeat_high
IT,hh0007,1.6440447695370883,dem,processHeat_high
IT,hh0008,1.6426584831521418,dem,processHeat_high
IT,hh0009,1.620237836143825,dem,processHeat_high
IT,hh0010,1.6366497424246675,dem,processHeat_high
IT,hh0011,1.6474378920044837,dem,processHeat_high
IT,hh0012,1.6482913528121466,dem,processHeat_high
LT,hh0001,0.007973985495719487,dem,processHeat_high
LT,hh0002,0.008035516405343371,dem,processHeat_high
LT,hh0003,0.008152573072983331,dem,processHeat_high
LT,hh0004,0.00824135527875773,dem,processHeat_high
LT,hh0005,0.00805860043606472,dem,processHeat_high
LT,hh0006,0.007890340739253241,dem,processHeat_high
LT,hh0007,0.008165743913089524,dem,processHeat_high
LT,hh0008,0.008119309920602148,dem,processHeat_high
LT,hh0009,0.007934300997005393,dem,processHeat_high
LT,hh0010,0.008156336114799186,dem,processHeat_high
LT,hh0011,0.00806071475603498,dem,processHeat_high
LT,hh0012,0.007949360062078994,dem,processHeat_high
LU,hh0001,0.04252283516589872,dem,processHeat_high
LU,hh0002,0.042620073268949885,dem,processHeat_high
LU,hh0003,0.04234242967182425,dem,processHeat_high
LU,hh0004,0.042718765693358,dem,processHeat_high
LU,hh0005,0.04281030487313711,dem,processHeat_high
LU,hh0006,0.04280596311238511,dem,processHeat_high
LU,hh0007,0.04271700284970807,dem,processHeat_high
LU,hh0008,0.04271607095211959,dem,processHeat_high
LU,hh0009,0.04224373550536739,dem,processHeat_high
LU,hh0010,0.042434617236704296,dem,processHeat_high
LU,hh0011,0.04290647206651332,dem,processHeat_high
LU,hh0012,0.04309898741086497,dem,processHeat_high
LV,hh0001,0.09510968540106648,dem,processHeat_high
LV,hh0002,0.09533967473986706,dem,processHeat_high
LV,hh0003,0.09476112079916409,dem,processHeat_high
LV,hh0004,0.09561346257201529,dem,processHeat_high
LV,hh0005,0.09576849032188091,dem,processHeat_high
LV,hh0006,0.0957114468711705,dem,processHeat_high
LV,hh0007,0.09559026941653573,dem,processHeat_high
LV,hh0008,0.09557447030193116,dem,processHeat_high
LV,hh0009,0.09449094351253731,dem,processHeat_high
LV,hh0010,0.09496319969121071,dem,processHeat_high
LV,hh0011,0.09597008097451404,dem,processHeat_high
LV,hh0012,0.0963612522672885,dem,processHeat_high
ME,hh0001,NaN,dem,processHeat_high
ME,hh0002,NaN,dem,processHeat_high
ME,hh0003,NaN,dem,processHeat_high
ME,hh0004,NaN,dem,processHeat_high
ME,hh0005,NaN,dem,processHeat_high
ME,hh0006,NaN,dem,processHeat_high
ME,hh0007,NaN,dem,processHeat_high
ME,hh0008,NaN,dem,processHeat_high
ME,hh0009,NaN,dem,processHeat_high
ME,hh0010,NaN,dem,processHeat_high
ME,hh0011,NaN,dem,processHeat_high
ME,hh0012,NaN,dem,processHeat_high
MK,hh0001,NaN,dem,processHeat_high
MK,hh0002,NaN,dem,processHeat_high
MK,hh0003,NaN,dem,processHeat_high
MK,hh0004,NaN,dem,processHeat_high
MK,hh0005,NaN,dem,processHeat_high
MK,hh0006,NaN,dem,processHeat_high
MK,hh0007,NaN,dem,processHeat_high
MK,hh0008,NaN,dem,processHeat_high
MK,hh0009,NaN,dem,processHeat_high
MK,hh0010,NaN,dem,processHeat_high
MK,hh0011,NaN,dem,processHeat_high
MK,hh0012,NaN,dem,processHeat_high
NL,hh0001,0.09333170540588068,dem,processHeat_high
NL,hh0002,0.09371342151965933,dem,processHeat_high
NL,hh0003,0.0936986934773814,dem,processHeat_high
NL,hh0004,0.09466692157394241,dem,processHeat_high
