timestep_5,region_4,technology_3,parameter,value
h0001,47CH,reservoir,stInflow,0.035952681
h0002,47CH,reservoir,stInflow,0.035952681
h0003,47CH,reservoir,stInflow,0.037570503
h0004,47CH,reservoir,stInflow,0.038400764
h0005,47CH,reservoir,stInflow,0.03990959
h0006,47CH,reservoir,stInflow,0.04092272
h0007,47CH,reservoir,stInflow,0.04237752
h0008,47CH,reservoir,stInflow,0.044114152
h0009,47CH,reservoir,stInflow,0.045470412
h0010,47CH,reservoir,stInflow,0.047074613
h0011,47CH,reservoir,stInflow,0.049662852
h0012,47CH,reservoir,stInflow,0.052558237
h0013,47CH,reservoir,stInflow,0.054941902
h0014,47CH,reservoir,stInflow,0.056819362
h0015,47CH,reservoir,stInflow,0.057595599
h0016,47CH,reservoir,stInflow,0.058372426
h0017,47CH,reservoir,stInflow,0.058044547
h0018,47CH,reservoir,stInflow,0.057193056
h0019,47CH,reservoir,stInflow,0.05576276
h0020,47CH,reservoir,stInflow,0.053812823
h0021,47CH,reservoir,stInflow,0.051290939
h0022,47CH,reservoir,stInflow,0.048016149
h0023,47CH,reservoir,stInflow,0.044760279
h0024,47CH,reservoir,stInflow,0.045059717
h0025,47CH,reservoir,stInflow,0.045930018
h0026,47CH,reservoir,stInflow,0.051474483
h0027,47CH,reservoir,stInflow,0.064164408
h0028,47CH,reservoir,stInflow,0.076980624
h0029,47CH,reservoir,stInflow,0.098480054
h0030,47CH,reservoir,stInflow,0.120140159
h0031,47CH,reservoir,stInflow,0.150633731
h0032,47CH,reservoir,stInflow,0.181793427
h0033,47CH,reservoir,stInflow,0.221294154
h0034,47CH,reservoir,stInflow,0.26548345
h0035,47CH,reservoir,stInflow,0.309854496
h0036,47CH,reservoir,stInflow,0.355488108
h0037,47CH,reservoir,stInflow,0.394358472
h0038,47CH,reservoir,stInflow,0.439312508
h0039,47CH,reservoir,stInflow,0.476017493
h0040,47CH,reservoir,stInflow,0.518804554
h0041,47CH,reservoir,stInflow,0.558673896
h0042,47CH,reservoir,stInflow,0.598607711
h0043,47CH,reservoir,stInflow,0.627872376
h0044,47CH,reservoir,stInflow,0.649236448
h0045,47CH,reservoir,stInflow,0.666144361
h0046,47CH,reservoir,stInflow,0.676862272
h0047,47CH,reservoir,stInflow,0.683109558
h0048,47CH,reservoir,stInflow,0.678828364
h0049,47CH,reservoir,stInflow,0.674547771
h0050,47CH,reservoir,stInflow,0.660598519
h0051,47CH,reservoir,stInflow,0.641252314
h0052,47CH,reservoir,stInflow,0.61894685
h0053,47CH,reservoir,stInflow,0.596007899
h0054,47CH,reservoir,stInflow,0.573088804
h0055,47CH,reservoir,stInflow,0.551678521
h0056,47CH,reservoir,stInflow,0.530287024
h0057,47CH,reservoir,stInflow,0.510668755
h0058,47CH,reservoir,stInflow,0.495508982
h0059,47CH,reservoir,stInflow,0.47863646
h0060,47CH,reservoir,stInflow,0.463723756
h0061,47CH,reservoir,stInflow,0.448822041
h0062,47CH,reservoir,stInflow,0.435240781
h0063,47CH,reservoir,stInflow,0.424615842
h0064,47CH,reservoir,stInflow,0.412154217
h0065,47CH,reservoir,stInflow,0.402644235
h0066,47CH,reservoir,stInflow,0.388836585
h0067,47CH,reservoir,stInflow,0.372730536
h0068,47CH,reservoir,stInflow,0.356640766
h0069,47CH,reservoir,stInflow,0.337307349
