timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,s1989,electricity,dem,8.34164435260736
h0002,BE,s1989,electricity,dem,7.97868281414583
h0003,BE,s1989,electricity,dem,7.7665852866733
h0004,BE,s1989,electricity,dem,7.74880644051945
h0005,BE,s1989,electricity,dem,8.05902896799198
h0006,BE,s1989,electricity,dem,8.87781330865131
h0007,BE,s1989,electricity,dem,9.55674737458538
h0008,BE,s1989,electricity,dem,9.9532775943656
h0009,BE,s1989,electricity,dem,10.2046938031568
h0010,BE,s1989,electricity,dem,10.3242487482118
h0011,BE,s1989,electricity,dem,10.437735011948
h0012,BE,s1989,electricity,dem,10.2700591877722
h0013,BE,s1989,electricity,dem,10.1773668800799
h0014,BE,s1989,electricity,dem,10.0211855613986
h0015,BE,s1989,electricity,dem,9.97404545150846
h0016,BE,s1989,electricity,dem,10.0272089130469
h0017,BE,s1989,electricity,dem,10.497164957003
h0018,BE,s1989,electricity,dem,10.7246896822777
h0019,BE,s1989,electricity,dem,10.3592267701898
h0020,BE,s1989,electricity,dem,9.83625973722274
h0021,BE,s1989,electricity,dem,9.30839847348648
h0022,BE,s1989,electricity,dem,9.42023363832165
h0023,BE,s1989,electricity,dem,9.38268144051945
h0024,BE,s1989,electricity,dem,8.80563336359637
h0025,BE,s1989,electricity,dem,9.68550415073736
h0026,BE,s1989,electricity,dem,9.32254261227583
h0027,BE,s1989,electricity,dem,9.1104450848033
h0028,BE,s1989,electricity,dem,9.09266623864945
h0029,BE,s1989,electricity,dem,9.40288876612198
h0030,BE,s1989,electricity,dem,10.2216731067813
h0031,BE,s1989,electricity,dem,10.9006071727154
h0032,BE,s1989,electricity,dem,11.2971373924956
h0033,BE,s1989,electricity,dem,11.5485536012868
h0034,BE,s1989,electricity,dem,11.6681085463418
h0035,BE,s1989,electricity,dem,11.781594810078
h0036,BE,s1989,electricity,dem,11.6139189859022
h0037,BE,s1989,electricity,dem,11.5212266782099
h0038,BE,s1989,electricity,dem,11.3650453595286
h0039,BE,s1989,electricity,dem,11.3179052496385
h0040,BE,s1989,electricity,dem,11.3710687111769
h0041,BE,s1989,electricity,dem,11.841024755133
h0042,BE,s1989,electricity,dem,12.0685494804077
h0043,BE,s1989,electricity,dem,11.7030865683198
h0044,BE,s1989,electricity,dem,11.1801195353527
h0045,BE,s1989,electricity,dem,10.6522582716165
h0046,BE,s1989,electricity,dem,10.7640934364516
h0047,BE,s1989,electricity,dem,10.7265412386495
h0048,BE,s1989,electricity,dem,10.1494931617264
h0049,BE,s1989,electricity,dem,10.3271978271374
h0050,BE,s1989,electricity,dem,9.96423628867583
h0051,BE,s1989,electricity,dem,9.7521387612033
h0052,BE,s1989,electricity,dem,9.73435991504945
h0053,BE,s1989,electricity,dem,10.044582442522
h0054,BE,s1989,electricity,dem,10.8633667831813
h0055,BE,s1989,electricity,dem,11.5423008491154
h0056,BE,s1989,electricity,dem,11.9388310688956
h0057,BE,s1989,electricity,dem,12.1902472776868
h0058,BE,s1989,electricity,dem,12.3098022227418
h0059,BE,s1989,electricity,dem,12.423288486478
h0060,BE,s1989,electricity,dem,12.2556126623022
h0061,BE,s1989,electricity,dem,12.1629203546099
h0062,BE,s1989,electricity,dem,12.0067390359286
h0063,BE,s1989,electricity,dem,11.9595989260385
h0064,BE,s1989,electricity,dem,12.0127623875769
h0065,BE,s1989,electricity,dem,12.482718431533
h0066,BE,s1989,electricity,dem,12.7102431568077
h0067,BE,s1989,electricity,dem,12.3447802447198
h0068,BE,s1989,electricity,dem,11.8218132117527
h0069,BE,s1989,electricity,dem,11.2939519480165
h0070,BE,s1989,electricity,dem,11.4057871128516
h0071,BE,s1989,electricity,dem,11.3682349150495
h0072,BE,s1989,electricity,dem,10.7911868381264
h0073,BE,s1989,electricity,dem,10.1497580927374
h0074,BE,s1989,electricity,dem,9.78679655427583
h0075,BE,s1989,electricity,dem,9.5746990268033
h0076,BE,s1989,electricity,dem,9.55692018064945
h0077,BE,s1989,electricity,dem,9.86714270812198
h0078,BE,s1989,electricity,dem,10.6859270487813
h0079,BE,s1989,electricity,dem,11.3648611147154
h0080,BE,s1989,electricity,dem,11.7613913344956
h0081,BE,s1989,electricity,dem,12.0128075432868
h0082,BE,s1989,electricity,dem,12.1323624883418
h0083,BE,s1989,electricity,dem,12.245848752078
h0084,BE,s1989,electricity,dem,12.0781729279022
h0085,BE,s1989,electricity,dem,11.9854806202099
h0086,BE,s1989,electricity,dem,11.8292993015286
h0087,BE,s1989,electricity,dem,11.7821591916385
h0088,BE,s1989,electricity,dem,11.8353226531769
h0089,BE,s1989,electricity,dem,12.305278697133
h0090,BE,s1989,electricity,dem,12.5328034224077
h0091,BE,s1989,electricity,dem,12.1673405103198
h0092,BE,s1989,electricity,dem,11.6443734773527
h0093,BE,s1989,electricity,dem,11.1165122136165
h0094,BE,s1989,electricity,dem,11.2283473784516
h0095,BE,s1989,electricity,dem,11.1907951806494
h0096,BE,s1989,electricity,dem,10.6137471037264
h0097,BE,s1989,electricity,dem,9.93041033163736
h0098,BE,s1989,electricity,dem,9.56744879317583
h0099,BE,s1989,electricity,dem,9.3553512657033
h0100,BE,s1989,electricity,dem,9.33757241954945
