timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,s1984,electricity,dem,0.384550420126535
h0002,LU,s1984,electricity,dem,0.364384211335326
h0003,LU,s1984,electricity,dem,0.355632837708953
h0004,LU,s1984,electricity,dem,0.35296525529137
h0005,LU,s1984,electricity,dem,0.362432288258403
h0006,LU,s1984,electricity,dem,0.369632837708952
h0007,LU,s1984,electricity,dem,0.402663057489172
h0008,LU,s1984,electricity,dem,0.443752343203458
h0009,LU,s1984,electricity,dem,0.469763332214447
h0010,LU,s1984,electricity,dem,0.483332013533128
h0011,LU,s1984,electricity,dem,0.49518503551115
h0012,LU,s1984,electricity,dem,0.498565530016645
h0013,LU,s1984,electricity,dem,0.488542178368293
h0014,LU,s1984,electricity,dem,0.476068277269392
h0015,LU,s1984,electricity,dem,0.464389705840821
h0016,LU,s1984,electricity,dem,0.460459760785876
h0017,LU,s1984,electricity,dem,0.474123222324337
h0018,LU,s1984,electricity,dem,0.499763332214447
h0019,LU,s1984,electricity,dem,0.503406189357304
h0020,LU,s1984,electricity,dem,0.479116354192469
h0021,LU,s1984,electricity,dem,0.440970749796865
h0022,LU,s1984,electricity,dem,0.435271573972689
h0023,LU,s1984,electricity,dem,0.434972123423239
h0024,LU,s1984,electricity,dem,0.411477617928733
h0025,LU,s1984,electricity,dem,0.468269954067535
h0026,LU,s1984,electricity,dem,0.448103745276326
h0027,LU,s1984,electricity,dem,0.439352371649953
h0028,LU,s1984,electricity,dem,0.43668478923237
h0029,LU,s1984,electricity,dem,0.446151822199403
h0030,LU,s1984,electricity,dem,0.453352371649952
h0031,LU,s1984,electricity,dem,0.486382591430172
h0032,LU,s1984,electricity,dem,0.527471877144458
h0033,LU,s1984,electricity,dem,0.553482866155447
h0034,LU,s1984,electricity,dem,0.567051547474128
h0035,LU,s1984,electricity,dem,0.57890456945215
h0036,LU,s1984,electricity,dem,0.582285063957645
h0037,LU,s1984,electricity,dem,0.572261712309293
h0038,LU,s1984,electricity,dem,0.559787811210392
h0039,LU,s1984,electricity,dem,0.548109239781821
h0040,LU,s1984,electricity,dem,0.544179294726876
h0041,LU,s1984,electricity,dem,0.557842756265337
h0042,LU,s1984,electricity,dem,0.583482866155447
h0043,LU,s1984,electricity,dem,0.587125723298304
h0044,LU,s1984,electricity,dem,0.562835888133469
h0045,LU,s1984,electricity,dem,0.524690283737865
h0046,LU,s1984,electricity,dem,0.518991107913689
h0047,LU,s1984,electricity,dem,0.518691657364239
h0048,LU,s1984,electricity,dem,0.495197151869733
h0049,LU,s1984,electricity,dem,0.486885064045535
